date,nav_old_sf_kd,nav_finband_kd,nav_old_sf_kd_a05,nav_new_live
2024-06-18,1617076442.4799712,1618556876.6958308,1604925640.6314259,1602940772.6865892
2024-06-19,1633668304.1799712,1634851343.595831,1619739448.031426,1617466095.9865892
2024-06-20,1637693099.549383,1638871859.5670364,1623589919.3323786,1621259753.3351247
2024-06-21,1639184515.949383,1640293944.7670362,1624517634.8323784,1622006257.8851247
2024-06-24,1643755734.1493828,1645066712.922526,1629123652.4323785,1626549065.1351244
2024-06-25,1634717887.249383,1636370992.822526,1622064173.7323785,1619805690.3351247
2024-06-26,1629487569.049383,1630926100.2225258,1616263436.6323786,1613936317.4851246
2024-06-27,1631515316.149383,1632853410.872526,1618082349.9323788,1615713352.5851247
2024-06-28,1637662819.049383,1639017678.7725258,1624133161.5323784,1621745382.4851246
2024-07-01,1648585281.749383,1650315982.772526,1634765439.7323787,1632080063.1851246
2024-07-02,1640952248.4493828,1643163781.622526,1627790181.0323784,1625231103.2851245
2024-07-03,1676356357.4493828,1679255970.9725258,1665479921.1323786,1662811131.6351244
2024-07-04,1682697012.749383,1684798463.9725258,1669361097.4323785,1666643953.5351245
2024-07-05,1682068090.549383,1684659865.7225258,1669310097.1323786,1666631278.4351246
2024-07-08,1705935052.3493829,1707447113.2725258,1691059812.2323785,1688002821.4851246
2024-07-09,1691021105.049383,1692145275.672526,1676616694.9323785,1673876087.6351244
2024-07-10,1689802395.7493827,1690706814.6225257,1675692544.2323785,1673093674.9351246
2024-07-11,1709336519.8493829,1709899066.872526,1693869690.4323785,1691015026.2851245
2024-07-12,1703107107.549383,1703920643.3725257,1688386211.8323786,1685579073.4351246
2024-07-15,1708919564.049383,1709669035.2225258,1693447661.4323785,1690588627.0851245
2024-07-16,1702358709.049383,1703198051.0225258,1687574266.2323785,1684905046.6851246
2024-07-17,1691772180.949383,1692961911.922526,1678031404.3323786,1675550937.6351247
2024-07-18,1707405526.949383,1709238563.372526,1694222090.9323785,1691724965.3851247
2024-07-19,1690766953.4720805,1692454960.2260685,1677348783.9703457,1674846464.8549135
2024-07-22,1679911516.1578379,1681800515.770108,1667450790.2387784,1664955401.401122
2024-07-23,1707746106.272623,1709275633.0689352,1693855010.9658744,1691140570.5721617
2024-07-26,1683470159.7705894,1685392445.4087374,1671606284.2433755,1669320162.0439627
2024-07-29,1706333357.2238734,1708110970.0120218,1693756304.8615153,1691191860.610721
2024-07-30,1688148487.2382877,1689999959.5970433,1675941587.350569,1673603847.3726926
2024-07-31,1705290061.8490624,1707039085.5956683,1692372907.1413734,1689686967.5893636
2024-08-01,1733009907.6732287,1734172253.5732474,1717408249.9311075,1714195313.3279927
2024-08-02,1712253663.074424,1713287554.5684106,1696149275.3011668,1692869493.6402256
2024-08-05,1621628852.2521803,1623557397.885667,1609253661.465229,1606751501.2937882
2024-08-06,1659102534.44234,1660994268.9912546,1645817210.2567482,1642842485.6992264
2024-08-07,1661701840.8336046,1663399851.970243,1647628068.0962436,1644624859.6370335
2024-08-08,1639821939.6954534,1641325073.1880202,1624962520.663555,1622148963.362735
2024-08-09,1665709467.4009082,1667248408.0834398,1650647010.5592527,1647622246.7164717
2024-08-12,1674277868.9508767,1676021461.8221505,1659961962.7397666,1656951575.6324174
2024-08-13,1638496668.6287172,1640530024.1822562,1626411978.8476257,1623856431.4358106
2024-08-14,1652176248.5287173,1654097015.432256,1639389124.6476254,1636793939.3858104
2024-08-15,1641850946.835812,1643335730.9721289,1628709347.7713459,1626070196.7858105
2024-08-16,1662518728.385812,1664137726.2221289,1648986184.0713458,1646423373.4358103
2024-08-19,1663946654.7858121,1665178473.3221288,1649584463.5713458,1646763532.8270206
2024-08-20,1677195938.785812,1678605937.872129,1661590108.3713458,1658723110.8770206
2024-08-21,1673056531.335812,1674610259.6084824,1658425936.921346,1655666522.2270205
2024-08-22,1681145673.985812,1682650135.8084822,1665863709.671346,1663091703.5270205
2024-08-23,1676215119.285812,1678033870.1584823,1662041862.6213458,1659387909.9770205
2024-08-26,1679954396.085812,1681976281.6584823,1666691842.0713458,1664178824.0770206
2024-08-27,1677228212.635812,1679702779.2084823,1665229657.1713457,1662903294.8270206
2024-08-28,1670861581.3858118,1673009342.4084823,1658410055.6213458,1655876095.3270204
2024-08-29,1658913346.4077013,1661002693.3584824,1646124595.2423594,1643632472.7770205
2024-08-30,1669425942.807701,1671345382.2584822,1655811376.9423594,1653176317.8770206
2024-09-02,1670207155.697646,1672267604.8449392,1657034161.8286562,1654421842.5291343
2024-09-03,1666297651.2823548,1668344465.9006627,1653269471.1254463,1650651002.507572
2024-09-04,1633323514.9584038,1635357207.4451807,1620268441.056829,1617680227.1588163
2024-09-05,1655882677.3028376,1658103945.6615644,1642186096.6003551,1639774951.2596228
2024-09-06,1670357167.8366692,1672614498.066328,1656502301.2403524,1654081281.503834
2024-09-09,1661626683.1444893,1664247292.182252,1649252249.2134793,1647064034.3430974
2024-09-10,1669819527.848928,1672506274.145461,1657371568.7870295,1655195252.0614452
2024-09-11,1662140897.4439254,1664623576.158254,1649249645.3875682,1646951222.357008
2024-09-12,1676237091.3020918,1678426529.8617198,1662338289.9875684,1659819450.557008
2024-09-13,1676381483.3104427,1678713731.1049752,1663106451.6282206,1660669762.4484737
2024-09-16,1676913319.2104428,1679425770.054975,1664108375.9282205,1661778387.4984736
2024-09-18,1675621521.9104426,1678237289.9049752,1663028688.2282207,1660790174.4484737
2024-09-19,1687358890.4104428,1689608954.054975,1672743153.7782207,1670288691.0984738
2024-09-20,1691059476.3604426,1693306658.9549751,1676954655.7782207,1674449611.8984737
2024-09-23,1703733793.6604426,1706098382.5549753,1689116414.7282207,1686703623.6984737
2024-09-24,1705408315.9104426,1707783822.6549752,1691267795.8282206,1688812519.0984735
2024-09-25,1704698920.0104427,1707065919.254975,1690831166.2782207,1688348249.0984738
2024-09-26,1707450430.9604428,1709905450.054975,1693765039.3782206,1691320047.9984736
2024-09-27,1693491055.4104428,1695685212.0549753,1679640552.7689908,1677148871.0984738
2024-09-30,1683974172.6733532,1686258370.7598348,1669907863.096645,1667681907.740539
2024-10-01,1681906417.7733533,1684403078.059835,1668383848.646645,1666347466.2405393
2024-10-04,1669293525.9233532,1671528794.359835,1655218785.4966452,1652950984.0405393
2024-10-07,1678865319.1733532,1681238651.4098349,1664884689.146645,1662651004.690539
2024-10-08,1658914602.843376,1661241776.8016086,1645562457.82974,1643261844.1329668
2024-10-09,1657344679.1203287,1659565501.9424064,1643377460.4539435,1641021980.9881232
2024-10-11,1661368896.9703288,1663649282.8924062,1647437413.9039435,1645112094.5381234
2024-10-14,1674236214.3221164,1676359549.684792,1658994471.975959,1656580723.980298
2024-10-15,1697361452.7221165,1699509992.6273355,1681303136.6259592,1678740640.0802982
2024-10-16,1672755594.3721166,1674999002.2273355,1658573023.8259592,1656226064.3802981
2024-10-17,1680910803.6721165,1683233261.6273355,1667031924.6259592,1664770029.580298
2024-10-18,1702721315.9721165,1705175047.1773355,1688272840.3759592,1685855485.6302981
2024-10-21,1685861907.9621952,1688344078.5277534,1671378996.8202586,1668962476.1150804
2024-10-22,1696937757.617262,1699236243.0816069,1681599320.1261709,1679030164.1277382
2024-10-23,1672382981.055577,1674748833.7973309,1657947557.705309,1655468282.10356
2024-10-24,1673031143.105577,1675297175.0473309,1658298274.2053092,1655739200.55356
2024-10-25,1669337593.6209342,1671735497.9559042,1655647821.081785,1653135212.4350846
2024-10-28,1675992118.7209344,1678562714.7559042,1662437508.581785,1660044013.0350845
2024-10-29,1662232529.5209343,1664893838.5559042,1648861814.431785,1646573384.4350846
2024-10-30,1667577423.1209342,1670297327.355904,1654180347.481785,1651917748.0350845
2024-11-01,1648817318.7209342,1651333913.4559042,1635532054.4317849,1633155919.1350844
2024-11-04,1665663903.8209343,1668506203.855904,1652836981.331785,1650661604.9350846
2024-11-05,1671141128.2209342,1673942251.0559042,1657916253.631785,1655726266.9350846
2024-11-06,1664436606.5709343,1667079684.2559042,1650834794.731785,1648566669.0350847
2024-11-07,1667577919.5709343,1670318086.655904,1654144669.231785,1651958480.6350846
2024-11-08,1676706743.643524,1679299497.1424358,1662398137.4317849,1660122158.4350846
2024-11-11,1675780450.0935237,1678493331.492436,1661887150.881785,1659696265.3850846
2024-11-12,1663076560.2435238,1665914160.6424358,1649722730.231785,1647663124.9350846
2024-11-13,1667762472.3435237,1670606223.242436,1654391351.031785,1652326207.7350845
2024-11-14,1654092976.943524,1656961356.042436,1640747178.4317849,1638770782.9350846
2024-11-15,1657778201.1935236,1660620054.992436,1646269634.131785,1644033342.0850844
2024-11-18,1659391978.5935237,1662470293.3924358,1649233920.181785,1647079616.0850844
2024-11-19,1675388409.9435236,1678390660.4424357,1664845758.081785,1662606860.1350846
2024-11-20,1663462210.0935237,1666732523.192436,1653648866.831785,1651622959.2850845
2024-11-21,1672752610.8435237,1675359688.292436,1660170934.331785,1657758403.8850846
2024-11-22,1675264904.1869516,1678155195.620497,1663632113.8250442,1661366912.726895
2024-11-25,1680922813.7546003,1684012374.8163345,1670073377.111932,1667891756.5678036
2024-11-26,1678552091.5546,1681503400.6663346,1666906323.711932,1664693606.9178035
2024-11-27,1699796812.7046,1702392162.6663346,1685340286.0619318,1682965924.6178033
2024-11-28,1695526419.5046,1698028723.7163346,1680886992.211932,1678469472.9678035
2024-11-29,1690230355.0546002,1692793526.8163345,1675553889.661932,1673212516.3678036
2024-12-02,1707596190.0046,1709624088.1163347,1690588304.861932,1687904337.9678035
2024-12-03,1739054202.8546002,1741097983.9663346,1721245938.311932,1718507086.6178036
2024-12-04,1740997588.4546,1743020504.9663346,1723324278.811932,1720553441.2178035
2024-12-05,1742744968.2546,1744806441.6663346,1725372658.961932,1722591019.3178034
2024-12-06,1745343943.4046001,1747041763.6163347,1726655770.961932,1723652628.4678035
2024-12-09,1761463730.4546,1762834372.9163346,1740962328.5619318,1737746478.6678035
2024-12-10,1746301805.8546002,1747722101.1163347,1726777992.261932,1723580596.4678035
2024-12-11,1732828711.1546001,1734275598.1163347,1713274408.261932,1710166741.6678035
2024-12-12,1741698802.4046001,1743013297.3663347,1721744306.111932,1718500072.1178036
2024-12-13,1735558680.0046003,1737032105.8163345,1716092357.511932,1712979127.0678036
2024-12-16,1733139134.3546,1734691749.0163345,1714403407.461932,1711292163.1678035
2024-12-17,1715716354.5046003,1717395398.8163345,1698178903.011932,1695161717.0678036
2024-12-18,1698492463.430164,1700267541.2952588,1681589743.2506623,1678687609.7375658
2024-12-19,1673984234.8801641,1676029235.7952588,1658945618.4006624,1656216455.9375658
2024-12-20,1664730246.7801642,1666907475.4452589,1649978944.2506623,1647373615.487566
2024-12-23,1706925559.6301641,1708356650.8452587,1688425552.3006625,1685295874.3875659
2024-12-24,1710829726.3801641,1712569573.145259,1693221454.5506625,1690282224.587566
2024-12-25,1693622237.3485768,1695547945.7879615,1677220073.439899,1674427667.9732893
2024-12-26,1704559910.5985768,1706140452.9879615,1686752778.139899,1683719882.6732893
2024-12-27,1702227682.4485767,1703989394.8879614,1684872239.089899,1681971113.0732892
2024-12-30,1711709415.6485767,1713216604.1879613,1692749055.739899,1689713339.373289
2024-12-31,1692512386.4985766,1694286671.7879615,1675112974.2898989,1672254325.673289
2025-01-02,1695276609.6985767,1696388852.2379615,1675824948.0898988,1672525207.423289
2025-01-03,1695913102.3985767,1697302157.6379614,1677532605.139899,1674390949.4232893
2025-01-06,1732775246.8485765,1733865057.9879615,1712443771.839899,1709058507.973289
2025-01-07,1722690649.6985767,1723836433.5379615,1702868997.239899,1699544478.523289
2025-01-08,1724988751.7985768,1726131024.8379614,1705207483.889899,1701878958.6232893
2025-01-09,1732745317.1985767,1733610772.7379615,1711202159.189899,1707726479.5232892
2025-01-10,1723404957.7985768,1724338031.4379613,1702384902.989899,1698954272.8232892
2025-01-13,1714121178.948577,1715164457.3379614,1693413183.139899,1690080727.0232892
2025-01-14,1743345070.2985768,1744195691.4379613,1720828559.589899,1717348739.8232892
2025-01-15,1741563268.8985767,1742412263.0379615,1719101082.389899,1715638499.8232892
2025-01-16,1752223575.7299745,1753101281.9250228,1729904061.070771,1726417178.6311061
2025-01-17,1745937713.9771717,1746880525.102501,1723310769.6271703,1719939330.1193175
2025-01-20,1740394471.0271716,1741440284.552501,1718188247.4771705,1714896790.7693176
2025-01-21,1759248860.7771714,1760027765.6525009,1735929982.7271705,1732408893.3693175
2025-01-22,1773164150.5271716,1773621639.4025009,1747630676.0271704,1743983161.9193177
2025-02-03,1772888847.1271715,1773253464.352501,1748280436.1271703,1744454985.9693177
2025-02-04,1759172764.3771715,1759654915.302501,1734558636.6271703,1730900039.5193176
2025-02-05,1764601643.1771717,1765101421.6525009,1739898036.5771706,1736258633.3693178
2025-02-07,1767029694.7609572,1767849114.1525009,1742423472.4656072,1739102643.0693178
2025-02-10,1765393920.860957,1765950850.502501,1740284186.9656072,1736768490.7193177
2025-02-11,1752716877.7609572,1753537304.9025009,1728558162.9156072,1725253489.3193178
2025-02-12,1760888256.660957,1761661350.352501,1736578037.0656073,1733202649.4693177
2025-02-13,1766335224.610957,1766852815.002501,1741504838.115607,1737888460.7193174
2025-02-14,1755045818.7695358,1755761263.8210166,1731507290.7131255,1727980727.595384
2025-02-17,1767649202.5557778,1768208559.802178,1743015047.6927443,1739403989.081935
2025-02-18,1773536581.005778,1774347457.2875996,1749417004.9427445,1745957091.1438434
2025-02-19,1772033897.105778,1772724275.7875996,1747476296.5427444,1743948389.2438433
2025-02-20,1770514543.3057778,1771384297.1375995,1746263659.8927443,1742870229.6938431
2025-02-21,1773073921.705778,1774335101.6570044,1749200262.8427444,1746135254.9936283
2025-02-24,1759387020.9422224,1760754013.5538852,1736721678.0922143,1733709537.587557
2025-02-25,1753483124.430566,1754966649.6935353,1731363110.265445,1728423488.2409365
2025-02-26,1771603147.3888283,1773091537.5353045,1749436575.8223338,1746423306.026351
2025-02-27,1769181225.1888285,1770513361.5853045,1746005980.222334,1742957850.176351
2025-03-03,1776773385.7811823,1778307490.5948074,1754117458.4022813,1751155738.479204
2025-03-04,1754274097.7804353,1755847546.575658,1732571777.6576524,1729634907.5150142
2025-03-05,1754618698.2959182,1756156913.7115295,1732620733.1114206,1729693743.4925811
2025-03-06,1757734002.593206,1759267114.7972214,1735619322.5114207,1732661658.142581
2025-03-07,1751763098.3932061,1753301930.8972216,1729596720.0614204,1726675918.042581
2025-03-10,1751098175.6785822,1752849336.0768993,1729607835.7423167,1726796367.0342555
2025-03-11,1735548955.3081458,1737408297.904479,1714975322.978569,1712247806.9050157
2025-03-12,1749729487.1549315,1751090886.0326748,1726831837.230646,1723793496.3944385
2025-03-13,1748835089.69669,1750487728.6301453,1727263220.3211985,1724357261.4989216
2025-03-14,1761948560.7288458,1763204646.6190882,1738622459.6535714,1735589526.4267774
2025-03-17,1756594765.2019827,1757871456.1540349,1733260797.2500787,1730250290.5271587
2025-03-18,1768197712.2519827,1769535745.1040347,1745038832.0500789,1742018816.0771587
2025-03-19,1770904990.5519826,1771857056.3040347,1745979857.6500788,1742805482.2771585
2025-03-20,1777792468.6519825,1778868402.0540347,1753373153.4000788,1750228368.5271587
2025-03-21,1778629072.7519827,1779673296.7040348,1753955458.5000787,1750807483.0771587
2025-03-24,1776464045.9519827,1777716847.9540348,1752584097.6000788,1749559071.6271589
2025-03-25,1778038221.1019828,1778970821.7040348,1753014351.8000789,1749827986.9771588
2025-03-26,1780692513.5519826,1781752228.7040348,1756024587.1500788,1752898616.6771586
2025-03-27,1788397810.9019828,1789558232.0040348,1764087371.3500788,1760984700.2771587
2025-03-28,1779620079.2019827,1781136240.0540347,1756556082.950079,1753709621.0271587
2025-03-31,1760056985.1019828,1761554463.9540348,1737046205.5500789,1734252026.1271586
2025-04-01,1763295858.537391,1764630170.91698,1739706464.7611144,1736787133.6556497
2025-04-02,1769350128.587391,1770359321.3169801,1744483302.7111144,1741407447.1556494
2025-04-07,1623506337.4873908,1624460671.61698,1600794412.1111143,1597953683.8556495
2025-04-08,1667283996.4873908,1669485298.5169802,1647398855.8674028,1645191670.6363487
2025-04-09,1630004882.9103816,1631947063.8828092,1609996437.0306096,1607907614.5476012
