date,nav_base_e16_e18_e22_v2s,nav_const_a05,nav_const_a25,nav_const_a100_full,nav_gate_09_a25,nav_gate_09_a50,nav_gate_09_a100,nav_gate_085_a25,nav_gate_085_a50,nav_gate_085_a100,nav_gate_08_a25,nav_gate_08_a50,nav_gate_08_a100,nav_e1bin_a25,nav_e1bin_a50,nav_e1bin_a100
2013-01-09,3006135.948729587,3006080.638697672,3005988.1111300155,3005283.1610376094,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587,3006135.948729587
2013-01-10,3048707.2487295866,3048605.5886976724,3048022.0611300156,3045354.9610376093,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866,3048707.2487295866
2013-01-11,3050101.798729587,3049974.8886976726,3049267.1611300157,3046543.0610376094,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587,3050101.798729587
2013-01-14,3049526.8487295867,3049400.788697672,3048648.7111300156,3045951.0610376094,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867,3049526.8487295867
2013-01-15,3036495.0987295867,3036420.7386976723,3035846.4111300157,3033747.3610376096,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867,3036495.0987295867
2013-01-16,3015866.548729587,3015807.2386976727,3015478.611130016,3014330.6610376094,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587,3015866.548729587
2013-01-17,2995470.048729587,2995519.2386976723,2995612.3611300155,2995393.0610376094,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587,2995470.048729587
2013-01-18,3023631.748729587,3023547.3886976726,3023232.5611300156,3021528.3888243493,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587,3023631.748729587
2013-01-21,3019704.048729587,3019669.0886976724,3019526.8611300155,3017902.6388243493,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587,3019704.048729587
2013-01-22,3033866.714743624,3033787.8098811107,3033415.4888248667,3031343.309069442,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624,3033866.714743624
2013-01-23,3030597.138647862,3030522.0234605228,3030104.832329415,3028174.1142494828,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862,3030597.138647862
2013-01-24,3010131.1670160415,3010231.323460523,3010151.132329415,3009018.0142494827,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415,3010131.1670160415
2013-01-25,2999972.9670160413,3000257.973460523,3000245.682329415,2999478.8142494825,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413,2999972.9670160413
2013-01-28,3034554.6170160417,3034481.482328072,3034015.471725885,3031903.7224071273,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417,3034554.6170160417
2013-01-29,3054519.6670160415,3054080.182328072,3053612.071725885,3050721.122407127,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415,3054519.6670160415
2013-01-30,3058036.1670160415,3057537.332328072,3057092.3717258847,3054078.3224071274,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415,3058036.1670160415
2013-01-31,3082631.5170160416,3082202.082328072,3081211.7717258846,3077198.622407127,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416,3082631.5170160416
2013-02-01,3089396.8670160417,3088830.9823280717,3088066.771725885,3083829.7224071273,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417,3089396.8670160417
2013-02-04,3179546.0170160416,3179089.1323280716,3178033.9217258845,3170232.122407127,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416,3179546.0170160416
2013-02-05,3163951.4170160415,3163484.432328072,3162783.421725885,3155630.4224071275,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415,3163951.4170160415
2013-02-06,3182338.2670160416,3181722.332328072,3180892.221725885,3172997.3224071274,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416,3182338.2670160416
2013-02-18,3186594.0170160416,3185771.632328072,3184944.071725885,3176909.522407127,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416,3186594.0170160416
2013-02-19,3174206.9170160415,3173332.682328072,3172824.221725885,3165292.7224071273,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415,3174206.9170160415
2013-02-20,3219881.3170160414,3218718.3823280716,3217903.3717258847,3208627.4224071275,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414,3219881.3170160414
2013-02-21,3177229.117016041,3176221.332328072,3175786.5217258846,3168188.7224071273,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041,3177229.117016041
2013-02-22,3173965.0670160414,3173067.7323280717,3172940.821725885,3165460.9224071275,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414,3173965.0670160414
2013-02-23,3199823.6670160415,3198780.7323280717,3198156.171725885,3189638.922407127,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415,3199823.6670160415
2013-02-25,3171327.6670160415,3170232.832328072,3169833.6217258847,3162449.7224071273,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415,3171327.6670160415
2013-02-26,3158573.5670160414,3157803.0323280715,3157523.571725885,3150639.622407127,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414,3158573.5670160414
2013-02-27,3154481.4670160413,3153686.282328072,3153106.571725885,3146349.9224071275,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413,3154481.4670160413
2013-03-01,3175380.4170160415,3174604.582328072,3173988.221725885,3166405.8224071274,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415,3175380.4170160415
2013-03-04,3125730.8170160414,3125234.832328072,3124634.321725885,3119004.522407127,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414,3125730.8170160414
2013-03-05,3154502.8670160417,3153824.7323280717,3152881.2717258846,3146125.7224071273,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417,3154502.8670160417
2013-03-06,3150410.9170160415,3149544.332328072,3148730.671725885,3142168.3224071274,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415,3150410.9170160415
2013-03-07,3155735.6670160415,3154918.432328072,3154205.0217258846,3147434.622407127,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415,3155735.6670160415
2013-03-08,3205942.2170160413,3204952.1323280716,3203795.6217258847,3195039.3224071274,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413,3205942.2170160413
2013-03-11,3200545.4170160415,3199514.432328072,3198474.671725885,3189939.2224071273,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415,3200545.4170160415
2013-03-12,3174228.7170160413,3173321.082328072,3172527.471725885,3165005.822407127,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413,3174228.7170160413
2013-03-13,3173234.6170160417,3172216.682328072,3171145.6217258847,3163663.3224071274,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417,3173234.6170160417
2013-03-14,3167453.7670160416,3166414.0685502025,3165476.5774357915,3158306.0280214767,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416,3167453.7670160416
2013-03-15,3163416.8170160414,3162484.4185502026,3161234.977435792,3154110.028021477,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414,3163416.8170160414
2013-03-18,3113241.867016041,3112303.4685502024,3111837.527435792,3106423.228021477,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041,3113241.867016041
2013-03-19,3111592.0170160416,3110647.3185502025,3110051.8274357915,3104680.328021477,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416,3111592.0170160416
2013-03-20,3095015.9170160415,3094047.9685502024,3093855.577435792,3089047.178021477,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415,3095015.9170160415
2013-03-21,3092535.0170160416,3091607.8185502025,3091433.4274357916,3086694.478021477,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416,3092535.0170160416
2013-03-22,3078068.867016041,3077201.7185502024,3077054.677435792,3072781.8780214773,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041,3078068.867016041
2013-03-25,3122382.8170160414,3121281.7685502027,3120907.227435792,3115211.028021477,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414,3122382.8170160414
2013-03-26,3110937.9170160415,3109915.9685502024,3110006.3274357915,3104715.178021477,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415,3110937.9170160415
2013-03-27,3136338.8170160414,3135119.5185502027,3134817.7774357917,3128692.228021477,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414,3136338.8170160414
2013-03-28,3127670.8170160414,3126443.2685502027,3126386.3274357915,3120557.178021477,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414,3127670.8170160414
2013-03-29,3141413.7170160413,3140262.7185502024,3140119.977435792,3133839.3780214773,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413,3141413.7170160413
2013-04-01,3128979.7670160416,3127925.9685502024,3127930.377435792,3122041.828021477,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416,3128979.7670160416
2013-04-02,3120193.6170160417,3119170.2685502027,3119100.0274357917,3113501.778021477,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417,3120193.6170160417
2013-04-03,3133408.3170160414,3132293.7185502024,3131977.977435792,3125942.378021477,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414,3133408.3170160414
2013-04-08,3050560.7170160413,3049676.868550203,3050226.827435792,3046940.328021477,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413,3050560.7170160413
2013-04-09,3054047.6170160417,3053142.718550203,3053539.677435792,3050128.478021477,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417,3054047.6170160417
2013-04-10,3053399.5170160416,3052473.6185502023,3052860.927435792,3049488.6280214773,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416,3053399.5170160416
2013-04-11,3066185.0670160414,3065234.318550203,3065320.277435792,3061557.028021477,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414,3066185.0670160414
2013-04-12,3058627.5670160414,3057731.3185502025,3058002.727435792,3054499.528021477,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414,3058627.5670160414
2013-04-15,3043571.4670160413,3042630.1685502026,3043114.077435792,3040130.178021477,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413,3043571.4670160413
2013-04-16,3037416.7170160413,3036572.8185502025,3037292.577435792,3034502.778021477,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413,3037416.7170160413
2013-04-17,3005246.617016041,3004677.7185502024,3005819.5274357917,3004080.328021477,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041,3005246.617016041
2013-04-18,3006134.9218702847,3005712.9685502024,3006466.7435208787,3004555.100322985,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847,3006134.9218702847
2013-04-19,3051851.7218702845,3051082.7685502027,3051482.193520879,3047694.150322985,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845,3051851.7218702845
2013-04-22,3056334.224039121,3055456.2024878324,3056098.543520879,3052147.650322985,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121,3056334.224039121
2013-04-23,3061495.5740391207,3060104.289919592,3060634.4428480654,3056462.986272619,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207,3061495.5740391207
2013-04-24,3075688.2349661468,3074478.1899195923,3074597.3928480656,3069816.78627262,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468,3075688.2349661468
2013-04-25,3068853.7349661468,3067618.4399195923,3068000.7928480655,3063534.3362726197,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468,3068853.7349661468
2013-04-26,3061640.5849661464,3060318.739919592,3061078.6428480656,3056947.48627262,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464,3061640.5849661464
2013-04-29,3062453.6849661465,3061081.6899195923,3061753.5428480655,3057578.1362726195,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465,3062453.6849661465
2013-04-30,3082048.134966146,3080607.789919592,3081197.3428480653,3076215.736272619,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146,3082048.134966146
2013-05-02,3095930.4849661468,3094551.039919592,3094773.6928480654,3089197.236272619,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468,3095930.4849661468
2013-05-03,3108159.6849661465,3106797.489919592,3106766.8428480653,3100663.8362726197,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465,3108159.6849661465
2013-05-06,3108398.0349661466,3107014.6899195923,3106805.242848065,3100718.78627262,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466,3108398.0349661466
2013-05-07,3109932.1849661465,3108512.989919592,3108310.4928480657,3102160.98627262,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465,3109932.1849661465
2013-05-08,3127333.1349661467,3125816.6899195923,3125420.0928480653,3118553.73627262,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467,3127333.1349661467
2013-05-09,3136173.8849661467,3134598.489919592,3134061.5428480655,3126843.28627262,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467,3136173.8849661467
2013-05-10,3130950.834966147,3129401.539919592,3128997.842848066,3121978.6362726195,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147,3130950.834966147
2013-05-13,3114355.7349661463,3112861.989919592,3112649.1928480654,3106308.9362726193,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463,3114355.7349661463
2013-05-14,3115812.334966147,3114346.289919592,3114356.6928480654,3107960.28627262,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147,3115812.334966147
2013-05-15,3145288.4349661465,3143734.6899195923,3143120.3928480656,3135510.5862726197,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465,3145288.4349661465
2013-05-16,3194854.3849661467,3193265.1899195923,3192012.3928480656,3182339.48627262,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467,3194854.3849661467
2013-05-17,3188019.9849661468,3186454.989919592,3185384.1928480654,3175992.78627262,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468,3188019.9849661468
2013-05-20,3187635.7349661468,3186138.289919592,3184760.5928480653,3175367.4362726193,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468,3187635.7349661468
2013-05-21,3183518.8849661467,3181996.739919592,3181113.7928480655,3171921.4362726193,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467,3183518.8849661467
2013-05-22,3188820.9849661463,3187257.939919592,3186341.8928480656,3176937.8862726195,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463,3188820.9849661463
2013-05-23,3131131.384966146,3129697.789919592,3129422.3928480656,3122406.4362726193,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146,3131131.384966146
2013-05-24,3112328.697928766,3110764.5672166813,3110382.050232988,3104088.6441840595,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766,3112328.697928766
2013-05-27,3143636.2479287656,3142017.167216681,3141060.650232988,3133606.1941840593,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656,3143636.2479287656
2013-05-28,3143047.947928766,3141549.3172166813,3140949.0002329876,3133539.094184059,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766,3143047.947928766
2013-05-29,3162897.7872465975,3161257.4669678425,3160633.200232988,3152498.2441840596,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975,3162897.7872465975
2013-05-30,3120163.237246597,3118384.8669678424,3117372.427278871,3111581.594184059,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597,3120163.237246597
2013-05-31,3152224.0872465973,3150299.4169678423,3148760.5272788713,3141992.2941840594,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973,3152224.0872465973
2013-06-03,3106207.6872465974,3104388.8169678426,3102839.683146704,3098154.6941840593,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974,3106207.6872465974
