date,nav_base,nav_fincap50,rel_fincap50_vs_base
2023-03-20,37210633.66889314,38678339.23871414,1.0394431759179623
2023-03-21,37497699.58163484,38824081.369678676,1.03537235091332
2023-03-22,38000568.58620081,39359194.619539775,1.03575278170528
2023-03-23,38145251.645320155,39585653.71564289,1.037760979629019
2023-03-24,38194852.8719723,39587641.457688965,1.0364653475792993
2023-03-27,38182702.51354804,39579397.36856633,1.0365792561310376
2023-03-28,38122369.31502641,39429142.586561985,1.0342783854995208
2023-03-29,38293732.19701758,39574528.07817922,1.0334466192684502
2023-03-30,38216634.50134346,39548021.9484731,1.0348379040829156
2023-03-31,38397215.89096479,39624716.42182936,1.0319684774633207
2023-04-06,38571451.13093367,39761599.32063941,1.0308556757604397
2023-04-07,38513005.195063174,39745050.4915756,1.031990370272906
2023-04-10,38695923.13048712,39957192.53779211,1.0325943744267798
2023-04-11,38900483.228433706,40108830.343794994,1.0310625219811682
2023-04-12,38798849.38310713,40058490.68867182,1.0324659448821987
2023-04-13,38959278.80587994,40148123.0319478,1.030515047056991
2023-04-14,39174956.64357636,40373339.25446109,1.0305905280709795
2023-04-17,39117033.44745568,40377258.27151866,1.0322167790600938
2023-04-18,39256042.43982552,40523275.04262814,1.0322812113509692
2023-04-19,39199171.643576354,40323463.285915576,1.0286815153279767
2023-04-20,39120208.49793468,40259941.98096784,1.0291341362123194
2023-04-21,39212593.865105934,40370948.71557379,1.0295403781359804
2023-04-24,39263108.94210562,40412673.09268016,1.0292784800171988
2023-04-25,39125894.62739302,40303538.435519,1.0300988340162192
2023-04-26,39327940.74360691,40499671.412872195,1.0297938475066422
2023-04-27,39126863.10398558,40358821.93241145,1.0314862662297193
2023-04-28,38395765.70976905,40264813.52349897,1.048678487827484
2023-05-02,38346332.74862427,40200025.11867184,1.0483407991632283
2023-05-03,38286486.411504835,40108678.65142731,1.04759361358829
2023-05-04,38484807.108496994,40354594.873940594,1.048585088660371
2023-05-05,38534598.8958107,40388518.61019724,1.0481105232053702
2023-05-08,38565830.63055037,40476306.896719195,1.0495380557071528
2023-05-09,38656157.24159464,40544611.18850991,1.0488526041301194
2023-05-10,38795098.193531916,40533603.739501335,1.0448125053659296
2023-05-11,38689202.64235968,40487774.514966995,1.046487695526661
2023-05-12,38341413.07494456,40166748.178392254,1.0476074029895501
2023-05-15,38456441.46914031,40327207.96584783,1.0486463756197704
2023-05-16,38789550.06519442,40596988.73457762,1.046596020483491
2023-05-17,39237382.08711149,41042170.4012745,1.0459966546737542
2023-05-18,39531212.85413554,41160301.133574165,1.0412101770175817
2023-05-19,39784185.9125209,41358607.500949375,1.0395740556785649
2023-05-22,39644133.688430466,41127391.51307183,1.0374143079099298
2023-05-23,39678923.039224565,41236317.42358394,1.039249915700076
2023-05-24,39500505.37210733,41121698.15953295,1.0410423302728273
2023-05-26,39403268.25104038,41243646.65169902,1.0467062373845106
2023-05-29,39359638.80696746,41258583.31050858,1.0482459839851215
2023-05-30,39397680.911696084,41247615.66135489,1.046955422422075
2023-05-31,39318668.23696886,41150394.2869553,1.0465866757985507
2023-06-01,39198169.1743364,40887690.9016906,1.0431020571353713
2023-06-02,39425913.727541685,41170480.50890024,1.0442492415880233
2023-06-05,39606429.9241089,41220019.593266584,1.0407405987424145
2023-06-06,39553495.33858595,41263964.12079321,1.043244440663595
2023-06-07,39728980.34120596,41484590.47254379,1.0441896599474754
2023-06-08,39692937.1477053,41401707.07218896,1.0430497223756707
2023-06-09,39704332.26878069,41533239.715169616,1.0460631709912165
2023-06-12,39766879.39597839,41584762.71699548,1.0457135020054134
2023-06-13,40039682.281930916,41951823.135295294,1.0477561445143457
2023-06-14,39983093.573605664,41880030.25073315,1.0474434694162766
2023-06-15,39929820.35413714,41866378.35281218,1.048499041105112
2023-06-16,39596468.52909186,41658538.11075417,1.0520771083448337
2023-06-19,39787838.55265877,41745988.98795477,1.0492147979515
2023-06-20,39760387.0653099,41712280.676607296,1.0490914137252045
2023-06-21,39909818.65300631,41812134.8874617,1.0476653690410116
2023-06-26,39706163.89013612,41549599.28511189,1.0464269326061417
2023-06-27,39509098.6294394,41323005.91877498,1.0459111281264206
2023-06-28,39525598.368742675,41358417.79512945,1.0463704409807542
2023-06-29,39670361.369189225,41449508.50446001,1.0448482714516585
2023-06-30,39611854.20426563,41374703.014196455,1.0445030621601397
2023-07-03,39528027.31681775,41527370.609743476,1.0505803964589722
2023-07-04,39541109.62376364,41605275.83178795,1.0522030420406758
2023-07-05,39414520.22193773,41498235.93833848,1.052866702541795
2023-07-06,38753703.87115208,40797156.04828535,1.0527292096757337
2023-07-07,38497654.620486476,40630333.53313839,1.055397632236978
2023-07-10,38387056.5039855,40574459.82851192,1.0569828354591166
2023-07-11,39049778.85566425,41166353.28425966,1.054201956851502
2023-07-12,39214385.32468623,41313227.483243205,1.053522250602146
2023-07-13,39238431.04153475,41458620.86332348,1.0565820233596652
2023-07-14,39707179.89210135,41928246.27107695,1.0559361401391647
2023-07-17,39843936.24004793,41984522.82707983,1.0537242749846676
2023-07-18,39808044.654971525,41933986.706317134,1.0534048348712377
2023-07-19,39632960.90235152,41688214.10456655,1.0518571702800303
2023-07-20,39921109.53389613,41938734.06333648,1.0505402919156648
2023-07-21,39695751.40279807,41578158.38741385,1.0474208679290322
2023-07-24,39443976.935730495,41469052.88588905,1.0513405621714613
2023-07-25,39753488.42831939,41850485.88644969,1.0527500237346832
2023-07-26,39963631.95818762,42071903.912436955,1.0527547635423913
2023-07-27,40170811.294990934,42305679.06925563,1.0531447512619916
2023-07-28,40064606.87483812,42289143.07773022,1.055523724713974
2023-07-31,40111144.836229935,42290408.29497475,1.0543306222657705
2023-08-01,40524212.71582015,42573639.41714106,1.0505728936843932
2023-08-02,39847419.36548105,41973201.309935234,1.0533480455774686
2023-08-04,39942395.42676305,41946476.3285732,1.0501742792438364
2023-08-07,40038578.66060962,42206673.549400546,1.0541501462169516
2023-08-08,39804266.95423877,41935527.80335753,1.05354352716931
2023-08-09,40081754.379394256,42188151.609763645,1.0525525207911626
2023-08-10,40035586.58043579,42105301.58733986,1.0516968822911035
2023-08-11,39938230.574186765,41924136.97949054,1.0497244463951623
2023-08-14,39564648.04687638,41391730.51037239,1.0461796718457164
2023-08-15,39227504.97914429,41189064.96194193,1.0500047092936582
2023-08-16,38780791.03716822,40831575.04628647,1.0528814383170457
2023-08-17,38556600.33279192,40727102.692709744,1.0562939248062242
2023-08-18,38532090.473693416,40731096.17128517,1.0570694626364239
2023-08-21,38569022.04045731,40655606.64760441,1.05410001334642
2023-08-22,38522031.68892089,40728504.78147799,1.0572782118652295
2023-08-23,38449829.88405988,40769173.162437126,1.060321288426266
2023-08-24,38573920.510337986,41144158.31084351,1.0666314900456304
2023-08-25,38304258.00763807,40674154.39663669,1.0618703118730572
2023-08-28,38670750.87728069,40993463.42577165,1.0600638078081792
2023-08-29,38700272.11509521,41141427.22030446,1.0630784997570357
2023-08-30,38823723.38573663,41238253.70272511,1.062192136828266
2023-08-31,38274461.43893159,40765140.215553686,1.0650741691191676
2023-09-01,38430617.79990743,40904090.23807903,1.0643620264199227
2023-09-04,38639870.94472874,41139640.8826465,1.0646940550472719
2023-09-05,38516902.26374525,41022549.463201046,1.0650531858013483
2023-09-06,38252185.96467995,40798069.7013802,1.0665552483471399
2023-09-07,38274024.73794045,40725120.29918811,1.064040705884216
2023-09-08,38341848.824672304,40698561.844460085,1.0614658158651775
2023-09-11,38569297.63263054,40758690.216386944,1.0567651660294721
2023-09-12,38842829.66228081,41032297.29042077,1.0563673565282523
2023-09-13,38841458.52228081,41029672.70910852,1.0563370756423183
2023-09-14,39413964.57099639,41560742.57698444,1.0544674464838741
2023-09-15,39254466.43941118,41519321.12959172,1.057696738629127
2023-09-18,39199056.64879417,41377086.76812272,1.055563329976094
2023-09-19,39073991.59719366,41277387.68688976,1.0563903507072043
2023-09-20,39101720.59934709,41180787.754772805,1.0531707332454425
2023-09-21,38597882.12795599,40644117.12545371,1.0530141781021622
2023-09-22,38794246.03567133,40766284.50561626,1.0508332722366003
2023-09-25,38908199.038339205,40888888.0467142,1.0509067255059343
2023-09-26,38605388.6269725,40610925.074502505,1.0519496505244037
2023-09-27,38535705.06503756,40562339.096384116,1.0525910717846256
2023-09-28,38544531.61445259,40592374.26447238,1.0531292654040691
2023-10-02,38642966.19928156,40654104.23347773,1.052044090606936
2023-10-03,38501635.48215119,40499484.31138278,1.0518899730936824
2023-10-04,37983491.972695015,40021155.40990008,1.053646027033793
2023-10-05,38288752.55240564,40291273.468191184,1.0523005003373955
2023-10-06,38581568.68860131,40538329.41049523,1.0507175003092095
2023-10-11,39372254.6946978,41180703.54298389,1.0459320621160575
2023-10-12,39706275.81302251,41379015.67256871,1.0421278456691119
2023-10-13,39320026.48624186,41041684.30024293,1.0437857745239179
2023-10-16,39431429.43664038,41174119.67929965,1.0441954620351637
2023-10-17,39372787.98144495,41103974.8401541,1.0439691204881147
2023-10-18,39168746.27677509,40981489.97145708,1.0462803604147228
2023-10-19,39003971.69238313,40745255.51664603,1.0446437567434432
2023-10-20,38567600.7338206,40428308.33314995,1.04824535527038
2023-10-23,38437957.40077861,40265604.10231106,1.0475479662583589
2023-10-24,38378820.307275206,40269654.71319235,1.0492676531164433
2023-10-25,38307934.75016924,40221007.4512083,1.0499393327652728
2023-10-26,37965738.74147041,39924661.662937164,1.051597123785899
2023-10-27,38316248.54845968,40216847.863391824,1.0496029592387783
2023-10-30,38071020.62345919,40029952.495871074,1.051454671829964
2023-10-31,38115818.13961372,40108814.77382893,1.0522879143487123
2023-11-01,38286179.8028635,40337223.093371116,1.0535713748686468
2023-11-02,38818912.163341776,40808837.956111066,1.0512617608756294
2023-11-03,39144571.396281615,41038734.194442034,1.048388901208926
2023-11-06,39349658.81051795,41240779.65477528,1.0480593962291698
2023-11-07,39325529.75242849,41226520.55547977,1.0483398650957498
2023-11-08,39354448.38375406,41336638.30397054,1.0503676204755228
2023-11-09,39218670.03314469,41201639.09138816,1.050561863943056
2023-11-10,39270814.31242849,41148805.745529026,1.0478215556764299
2023-11-13,39355669.01436342,41188618.04686667,1.046573951819604
2023-11-14,39426134.475510634,41255504.21081267,1.0463999263341006
2023-11-15,40040995.104289204,41766034.07219148,1.0430818206043406
2023-11-16,40104256.25199575,41835844.0485309,1.0431771576975444
2023-11-17,40204928.00966431,41880579.52957832,1.041677764464874
2023-11-20,40243749.19761012,41920769.34158484,1.0416715683158644
2023-11-21,40675644.45692876,42353634.73928044,1.041252948902346
2023-11-22,40577015.892498374,42152485.03748302,1.0388266389317187
2023-11-23,40564893.303801216,42136587.641717255,1.0387451860441295
2023-11-24,40641673.57075989,42179730.44469245,1.037844329202012
2023-11-27,40598123.49366157,42118636.10176252,1.037452780504457
2023-11-28,40895985.62912429,42323083.533480644,1.034895794352491
2023-11-29,40767945.370083384,42250450.6480142,1.036364483529227
2023-11-30,41024796.25397765,42412301.811322644,1.033821144381929
2023-12-01,40593947.19295301,42162731.19314863,1.038645761466329
2023-12-04,40638411.58889669,42263345.38145033,1.03998516991736
2023-12-05,40722273.59393651,42243033.771201335,1.0373446775695565
2023-12-06,41010778.662858374,42481758.04632587,1.0358681164178845
2023-12-07,40686620.989362635,42188403.69374515,1.0369109714167504
2023-12-08,40850892.05802942,42277702.6764109,1.0349272817923942
2023-12-11,40861276.22596326,42173028.492609106,1.0321025770069403
2023-12-12,40950702.42885728,42234517.86892931,1.031350266635899
2023-12-13,40851179.38618176,42090877.31905013,1.0303466864725994
2023-12-14,41243675.30238508,42443953.03827429,1.029102104191471
2023-12-15,41024520.498522855,42251709.51880762,1.029913549393684
2023-12-18,41071467.46705924,42267673.37487088,1.0291249858255258
2023-12-19,40911853.47632985,42119871.978223376,1.029527347192726
2023-12-20,40545379.768565714,41894748.087398894,1.0332804459234421
2023-12-21,40337068.32883823,41623614.51864312,1.0318948858483377
2023-12-22,40390164.404728375,41661126.48068303,1.0314671181631998
2023-12-25,40571103.931460224,41829196.5427175,1.0310095730543263
2023-12-26,40895179.48692295,42104423.590771884,1.0295693555822543
2023-12-27,41073416.87633033,42392143.30397579,1.0321065674086982
2023-12-28,41285015.424810655,42579245.79174115,1.031348671027811
2023-12-29,41219546.57056667,42493273.274276026,1.0309010362724096
2024-01-02,41237312.13155781,42449473.401941605,1.0293947691478214
2024-01-03,40632795.55991616,41838738.36700572,1.0296790508866491
2024-01-04,40613536.08837974,41829607.28680042,1.0299425097035226
2024-01-05,40701182.89705418,41847089.63033016,1.0281541383250292
2024-01-08,41014588.98860734,42112033.93614836,1.0267574288711234
2024-01-09,40755361.127963446,41986487.8852259,1.030207725393402
2024-01-10,40701556.56818195,41833892.33420518,1.0278204536017286
2024-01-11,40874156.25321411,41952239.999162324,1.0263756819656291
2024-01-12,40718271.032238275,41805387.785255976,1.0266984998492934
2024-01-15,40568513.05727215,41777168.66351041,1.0297929481549386
2024-01-16,39984871.34690844,41254786.963872254,1.0317599025377882
2024-01-17,39264024.36362124,40686128.585666195,1.0362190133358453
2024-01-18,39443614.62266216,40871042.106853895,1.0361890637520734
2024-01-19,39771130.33784994,41415303.28907932,1.0413408655288994
2024-01-22,39897711.53326387,41519253.98688391,1.0406424927973152
2024-01-23,39978600.26097921,41590458.94704996,1.04031803703853
2024-01-24,40046534.7284837,41676475.26118861,1.0407011628785348
2024-01-25,40108010.54558967,41849513.33038992,1.0434203232997739
2024-01-26,40447847.302003846,42049392.299270235,1.0395953086281318
2024-01-29,40604116.29840127,42192035.31884265,1.039107340959515
2024-01-30,40235345.09931157,41877900.342200525,1.0408236896896172
2024-01-31,40190783.82702691,41683547.18691795,1.0371419319990274
2024-02-01,40533700.522271134,41970389.98732981,1.0354443203198112
2024-02-02,40630291.24515751,42106923.170559645,1.0363431292306606
2024-02-05,40500500.58993768,42081022.55571969,1.03902475136751
2024-02-15,40776350.416677184,42765650.38732203,1.0487856306490646
2024-02-16,40789956.53147016,42731613.796036996,1.0476013565513074
2024-02-19,41028826.658007905,42928942.415365845,1.04631172548989
2024-02-20,41064851.31006642,43081062.107152015,1.0490982125288093
2024-02-21,40959085.060659036,42928695.78830636,1.0480872735494555
2024-02-22,40941520.56810708,43074183.565181226,1.0520904687339694
2024-02-23,40978848.28256957,43144831.52901086,1.0528561279103248
2024-02-26,40811044.21101642,43053568.23490453,1.0549489499041724
2024-02-27,41000308.04207953,43006223.6728565,1.0489244039024843
2024-02-29,41223975.07345389,43178965.09059306,1.0474236172920182
2024-03-01,41039306.90186103,43043197.08628023,1.0488285581725634
2024-03-04,41173557.23799116,43503095.70360493,1.0565785086809134
2024-03-05,41198043.619901694,43607646.924309425,1.0584882944112355
2024-03-06,41419259.89413804,43849394.964642674,1.0586716198385904
2024-03-07,41566663.252446,44195296.13051446,1.0632389677781935
2024-03-08,41903695.84114483,44587440.64476035,1.064045539414697
2024-03-11,41864183.44403885,44432304.904910296,1.0613441192351054
2024-03-12,42009201.39271329,44649534.66844004,1.062851308479878
2024-03-13,42212042.57848605,44840424.2548997,1.0622661571405039
2024-03-14,42996824.813492216,45289371.841207415,1.053318984312437
2024-03-15,43126940.930311345,45081556.66568702,1.0453223830211869
2024-03-18,43098110.78808624,45180227.42260714,1.0483110882692441
2024-03-19,42846782.703232884,44988361.40048639,1.0499822521585014
2024-03-20,42550189.22392469,44743438.811456114,1.0515450019737687
2024-03-21,43289719.68618062,45579110.60583697,1.0528853255750508
2024-03-22,43158966.81787638,45499638.82419942,1.0542337358584204
2024-03-25,43121576.14725936,45538018.26241192,1.0560378894060007
2024-03-26,43427730.5175361,45764592.02453267,1.0538103529507017
2024-03-27,43439249.998495184,45786351.723344974,1.0540318197236622
2024-03-28,43198961.73462532,45535024.54066968,1.0540768275958803
2024-03-29,43578744.83682754,45841429.4498499,1.051921748125022
2024-04-01,43656160.474917,45861796.28914541,1.0505228996373988
2024-04-02,43679108.454917006,46073478.229145415,1.054817276701051
2024-04-03,43103399.67199714,45534528.02488739,1.0564022413867664
2024-04-08,43510422.62262325,45905766.43772931,1.0550521845278653
2024-04-09,43801386.530338585,46384013.56444673,1.0589622210319602
2024-04-10,43779347.26840365,46355767.30852296,1.0588501245649855
2024-04-11,43762900.06766306,46267931.61628693,1.0572409859664413
2024-04-12,43467888.86259885,46061267.50451002,1.0596619414876298
2024-04-15,43320040.578642905,45803162.702405125,1.0573204016107598
2024-04-16,42379711.90003416,44850834.06643945,1.0583090836538531
2024-04-17,42440348.58500001,44999874.597187705,1.0603087886297977
2024-04-18,42773222.308161326,45302107.79503861,1.0591230996967642
2024-04-19,41852023.323788926,44159608.19423143,1.0551367577282902
2024-04-22,42669925.39546584,44729234.632587954,1.0482613742123144
2024-04-23,42998305.083424084,44967093.52536969,1.045787582513446
2024-04-24,42913510.90702666,45183114.502677776,1.0528878562410862
2024-04-25,42339256.56289715,44629845.45178415,1.0541008292265173
2024-04-26,42511089.39252303,44879098.67720608,1.0557033310254227
2024-04-29,43730382.54200843,45797265.51105646,1.0472642325290096
2024-04-30,43926523.889444575,45724318.93649857,1.040927323354307
2024-05-02,44403144.76563599,45774931.305114985,1.030893905076305
2024-05-03,44509333.49754262,45879980.89128678,1.0307946061205306
2024-05-06,46078025.87393667,46780086.810881875,1.0152363501610497
2024-05-07,46211763.8170736,46889893.73503688,1.014674400238165
2024-05-08,46305419.10549749,47069690.89130332,1.0165050182153539
2024-05-09,45771847.541335925,46716066.4873483,1.020628814363669
2024-05-10,47004604.585484065,47230093.21592996,1.00479716045767
2024-05-13,47071921.58259769,47390669.4872915,1.0067715082362743
2024-05-14,46849499.287628405,47156781.412526585,1.006558920150067
2024-05-15,46948749.583532386,47416586.9481334,1.009964852498758
2024-05-16,46970300.37177747,47551729.89683371,1.0123786631223164
2024-05-17,46944454.05342981,47589040.75708404,1.0137308382140433
2024-05-20,46851857.583809644,47786766.57483067,1.019954576813708
2024-05-21,46433599.24261385,47502184.118450254,1.0230131821195485
2024-05-22,46608922.0379881,47840545.27625096,1.0264246239648933
2024-05-23,46461897.909974866,47936752.91936473,1.031743322501538
2024-05-24,46306963.5514183,47637419.11001496,1.0287312200274015
2024-05-27,46421990.63549902,47827005.36600779,1.030266145662318
2024-05-28,46414896.81744925,47843334.98118567,1.0307754247381933
2024-05-29,45649305.85786708,47165597.5809783,1.0332160959431085
2024-05-30,45250727.182412,46683755.86474103,1.0316686332255456
2024-05-31,45554056.50574448,46684077.87115695,1.024806163316542
2024-06-03,45385435.348218,46969393.74778644,1.0349001477547937
2024-06-04,44939190.265804924,46536038.16895006,1.0355335263875505
2024-06-05,45262886.17302257,46770574.34036201,1.0333095897061477
2024-06-06,45737824.777135335,47472396.8104726,1.0379242353957416
2024-06-07,46026855.96126484,47524809.724070355,1.0325452115188176
2024-06-11,45909734.77160692,47498050.560121916,1.034596492365216
2024-06-12,45981811.972566016,47753765.41893422,1.0385359639029754
2024-06-13,46327673.17763022,48115179.53071112,1.0385839872904303
2024-06-14,46763026.88561285,48475726.72327113,1.0366250850666214
2024-06-17,46897994.85911624,48523238.20828847,1.0346548579327226
2024-06-18,47456734.43961878,49043213.206420355,1.0334300028338468
2024-06-19,47906864.19935633,49553801.23455994,1.0343778926616896
2024-06-20,47999446.300339825,49725373.033923894,1.0359572217309483
2024-06-21,48020466.875013165,49551273.15007394,1.0318782047464288
2024-06-24,48165430.27333787,49294930.11965876,1.0234504257495678
2024-06-25,47886902.706860825,49239910.368499085,1.0282542320584123
2024-06-26,47737235.70031543,49192850.672250114,1.0304922342188545
2024-06-27,47806617.068989865,49227072.69577985,1.0297125317346785
2024-06-28,47968825.740550674,49395585.64253943,1.0297434819377418
2024-07-01,48296493.88103647,49550130.63695828,1.0259570965753697
2024-07-02,48061606.03039505,49290946.41453763,1.0255784291387415
2024-07-03,49017316.07627305,50138427.50045002,1.022871742353916
2024-07-04,49165380.63075228,50554489.667992696,1.0282538041894371
2024-07-05,49188135.84207785,50553875.38446296,1.0277656292316082
2024-07-08,49823144.70956278,51305463.25199636,1.02975160542504
2024-07-09,49408392.076743536,51078535.20102864,1.033802822842139
2024-07-10,49366998.18997199,51112465.26128328,1.0353569618431013
2024-07-11,49917267.65336856,51739549.35956512,1.0365060387289364
2024-07-12,49733517.36278359,51155054.495330885,1.028583080544612
2024-07-15,49922224.039173365,51301831.10357805,1.0276351282611553
2024-07-16,49737040.84447563,51338437.849459104,1.0321972714458614
2024-07-17,49436283.293623365,50988297.797382295,1.0313942392177997
2024-07-18,49882485.59196482,51033113.15068015,1.0230667647183298
2024-07-19,49425965.32327364,50400532.74343737,1.0197177215212594
2024-07-22,49087711.04719128,49713062.56350871,1.0127394719162244
2024-07-23,49920391.57349862,50651908.98565354,1.0146536793702408
2024-07-26,49214247.58696513,49767044.58001232,1.0112324584881718
2024-07-29,49823582.422695145,50214360.46163728,1.0078432344673018
2024-07-30,49328715.73372903,49898737.98245731,1.0115555866446069
2024-07-31,49814738.799068175,50145206.52468717,1.0066339347266673
2024-08-01,50631690.21912946,50721190.91597887,1.0017676813960201
2024-08-02,49950491.91524284,49784313.12206817,0.996673129997265
2024-08-05,47134091.148549035,47320360.12249009,1.0039518948897097
2024-08-06,48309208.65987654,48472250.045334704,1.0033749545890114
2024-08-07,48538295.02879701,48684978.00649561,1.0030220051530772
2024-08-08,47896392.34201425,48233671.18174938,1.0070418422608267
2024-08-09,48713627.18751948,48920632.68301631,1.0042494371174615
2024-08-12,48962303.990341224,49107435.01440073,1.0029641379639351
2024-08-13,48009299.863281205,48672410.081464164,1.0138121201532064
2024-08-14,48429977.3227864,49182900.39189324,1.0155466327000031
2024-08-15,48159624.36782384,48896945.02950484,1.0153099338161287
2024-08-16,48826287.40034884,49392669.827354535,1.0115999486580183
2024-08-19,48828614.5440691,49385957.43840899,1.0114142680381988
2024-08-20,49242488.98935454,49568658.414354,1.0066237396137707
2024-08-21,49009342.76228774,49588912.07476076,1.0118256903644705
2024-08-22,49220487.39859147,49742615.755439214,1.0106079477153387
2024-08-23,49056065.26032813,49728688.512352005,1.013711316805668
2024-08-26,49166301.149704486,49828083.90878732,1.0134600883859006
2024-08-27,49047378.37294381,49865690.78511607,1.0166841213397793
2024-08-28,48921206.155600734,49710814.98465878,1.0161404203025286
2024-08-29,48588287.712019876,49409427.10885426,1.016899945141126
2024-08-30,48887051.21262094,49698276.51744214,1.016593868615495
2024-09-02,48876854.187236294,49719907.000872396,1.0172485080649125
2024-09-03,48756235.053676546,49524029.93137358,1.0157476244187387
2024-09-04,47690796.156574346,48601337.81743087,1.0190926076777396
2024-09-05,48335670.69754502,49092134.52159837,1.0156502188370744
2024-09-06,48777399.31601021,49578884.73583078,1.0164314914501293
2024-09-09,48443454.041848645,49336662.268226214,1.0184381614408824
2024-09-10,48684457.37402806,49567855.585543044,1.0181453847729698
2024-09-11,48461634.98537442,49298722.06135987,1.0172731909733974
2024-09-12,49040908.131949,49770705.59695121,1.0148814019316001
2024-09-13,49023748.003155306,49762197.74329037,1.0150631024802008
2024-09-16,49057796.67775237,49888656.32040282,1.0169363424148081
2024-09-18,48992789.132594645,49856474.548269205,1.0176288272410268
2024-09-19,49392305.54914205,49950413.77967,1.0112994974484977
2024-09-20,49550662.95450029,50185164.78574748,1.0128051128565085
2024-09-23,49905310.03872396,50529826.45021232,1.0125140272849475
2024-09-24,49975927.0789205,50617563.45078091,1.0128389088379923
2024-09-25,50038221.07589789,50563634.79670394,1.0105002478007583
2024-09-26,50154528.14180988,50740709.78702068,1.0116875119142463
2024-09-27,49784949.6939906,50474989.79748068,1.0138604158029987
2024-09-30,49426265.49275523,49981973.471627675,1.0112431714865024
2024-10-01,49367821.82697822,50016106.66134734,1.0131317285304016
2024-10-04,49048218.793475226,49549192.06872618,1.0102138933395395
2024-10-07,49369183.34497585,49737521.60817158,1.0074608943928016
2024-10-08,48784641.5348395,49233100.84824463,1.0091926331586316
2024-10-09,48789014.93615393,49224744.06619771,1.0089308859917334
2024-10-11,48954393.22209895,49364682.523293935,1.0083810517134502
2024-10-14,49313773.505547665,49512207.627885684,1.004023908702012
2024-10-15,50015035.446529396,50110525.8631248,1.0019092342081313
2024-10-16,49263647.858442895,49542657.02966012,1.0056635913771337
2024-10-17,49460093.35212317,49746996.2290846,1.0058006942065165
2024-10-18,50143875.84170353,50474859.21824484,1.0066006739803317
2024-10-21,49669938.67428383,50070588.20985977,1.0080662377741847
2024-10-22,49978197.21287941,50211341.55913108,1.0046649210906629
2024-10-23,49277517.99709506,49685755.683335,1.0082844612073198
2024-10-24,49290081.95065468,49586110.799345866,1.0060058502030398
2024-10-25,49180646.90204932,49722992.242645875,1.0110276170558863
2024-10-28,49378664.847371675,49798621.629236445,1.0085048225415338
2024-10-29,48991548.75883152,49191577.52130851,1.004082923841858
2024-10-30,49124005.525253095,49251156.72973549,1.0025883720825053
2024-11-01,48617921.72450863,48896772.56990312,1.0057355566734134
2024-11-04,49082962.52567139,49381765.500931025,1.0060877127191203
2024-11-05,49253043.754033625,49533294.78805262,1.0056900246697147
2024-11-06,49074004.356474854,49497558.51335732,1.0086309271565808
2024-11-07,49184809.918451294,49752107.22723899,1.0115339941280301
2024-11-08,49455068.01005614,49951968.80872636,1.0100475202777839
2024-11-11,49421415.780795746,49957728.07930216,1.0108518198038918
2024-11-12,49059703.96405664,49299918.114020154,1.0048963636254207
2024-11-13,49218986.00317743,49283883.17466855,1.0013185393841095
2024-11-14,48822337.65934626,48875341.524677016,1.0010856478380978
2024-11-15,48875989.58920641,49230042.949896075,1.0072439118607197
2024-11-18,48891576.02442054,49121978.15042853,1.0047125117401188
2024-11-19,49357156.30931833,49667968.12018247,1.006297198503826
2024-11-20,48994867.44313882,49317305.09999275,1.0065810496829721
2024-11-21,49306635.32510831,49221986.42581164,0.9982832148505261
2024-11-22,49366409.13260511,49555546.26190638,1.0038312920186927
2024-11-25,49511142.028882764,49685324.67808988,1.0035180495151073
2024-11-26,49474183.719447404,49433052.78834708,0.9991686385098627
2024-11-27,50058697.90712409,49398882.98057422,0.9868191752055947
2024-11-28,49952325.00414375,49292936.60996363,0.9867996455795517
2024-11-29,49803378.8250459,49153497.03426028,0.9869510501874063
2024-12-02,50328197.15857331,49683547.51840358,0.9871910841920569
2024-12-03,51209144.86507844,50298198.626388066,0.9822112585341845
2024-12-04,51296377.13775662,50493320.18550119,0.9843447627870713
2024-12-05,51325066.722694136,50576760.18655183,0.9854202520537313
2024-12-06,51426324.68917767,50548862.62852468,0.9829374923065882
2024-12-09,51885484.463985465,50723630.87634968,0.9776073481892176
2024-12-10,51455649.60297853,50444626.7331867,0.9803515672702089
2024-12-11,51061398.341540724,50026253.698165394,0.9797274521067475
2024-12-12,51311964.882600084,50324034.87630186,0.9807465956807818
2024-12-13,51144298.746920004,50235881.01314117,0.9822381427444337
2024-12-16,51042941.0602551,50290257.17474775,0.9852539083784607
2024-12-17,50585505.79430822,50194645.85724283,0.9922732820216384
2024-12-18,50140805.57740604,49963782.67479596,0.9964694842739055
2024-12-19,49428971.12265705,49421031.82866342,0.9998393797440386
2024-12-20,49166302.71131828,49040123.379449494,0.9974336217101853
2024-12-23,50412522.8520716,49997141.18697561,0.9917603475962736
2024-12-24,50469536.97737049,50101916.8879667,0.9927160003554495
2024-12-25,50008482.94022518,49978500.175815314,0.9994004464313444
2024-12-26,50324725.53354892,50084045.87462496,0.9952174670329098
2024-12-27,50274761.892489366,50082275.309548706,0.9961713079148483
2024-12-30,50542775.98667747,50010027.02713421,0.9894594440225506
2024-12-31,49983090.98609072,49589936.37690451,0.9921342477739998
2025-01-02,50070406.139053285,49436355.4991255,0.987336818515773
2025-01-03,50052191.26547001,49622053.650027364,0.9914062180981996
2025-01-06,51106308.25759829,50652948.34328276,0.9911290811296641
