date,nav_base,nav_fin_rs_soft_tilt_exdiv
2022-10-11,1231664357.0625637,1203861008.3905082
2022-10-12,1239020932.9125638,1211097252.0405083
2022-10-13,1207799059.5125637,1184919905.4905083
2022-10-14,1204887489.7125638,1178516851.3905082
2022-10-17,1193130277.9625638,1169209417.6405082
2022-10-18,1197217683.0125637,1175047929.1405082
2022-10-19,1182124143.6125636,1158585989.5405083
2022-10-20,1186761701.8125637,1165851999.240508
2022-10-21,1204512379.0125637,1181573202.8905082
2022-10-24,1202620690.0625637,1179753748.5905082
2022-10-25,1223305153.1125636,1198703543.7905083
2022-10-26,1222736291.0125637,1200598295.3405082
2022-10-27,1221562701.4625638,1196201839.6905081
2022-10-28,1217214406.7125638,1193540377.6905081
2022-10-31,1223829478.1125636,1199634358.8405082
2022-11-01,1230437353.1625638,1204350784.8905082
2022-11-02,1216133984.9125638,1190242616.7405083
2022-11-03,1205756700.3125637,1179653191.4405081
2022-11-04,1223909117.3125637,1197165902.9905083
2022-11-07,1226611831.6125636,1200658196.8905082
2022-11-08,1236942941.6625638,1211194355.3405082
2022-11-09,1248035933.1625638,1220782526.0405083
2022-11-10,1235457043.0125637,1207459130.5905082
2022-11-11,1264889180.4625638,1235764616.4405081
2022-11-14,1266586164.4625638,1239063974.0905082
2022-11-15,1267960681.4625638,1238611118.4905083
2022-11-16,1253835059.1561382,1223744618.0992432
2022-11-17,1248555827.1385086,1218479585.0020835
2022-11-18,1242315154.729669,1211620279.9237423
2022-11-21,1244308646.3901556,1213221202.9647565
2022-11-22,1249679307.6401556,1219669977.4647565
2022-11-23,1253934500.9901557,1224002966.2647564
2022-11-24,1271567664.0401556,1241827448.9647565
2022-11-25,1274248209.7401557,1242080187.7647564
2022-11-28,1258729506.0435305,1227419329.6222508
2022-11-29,1275491418.9935303,1243570653.9222507
2022-11-30,1294236437.2935305,1262288320.0222507
2022-12-01,1291139200.45446,1256907280.2222507
2022-12-02,1278067734.5044599,1244914393.6722507
2022-12-05,1274236547.8544598,1241343238.5722508
2022-12-06,1263579935.0944965,1231287872.3718944
2022-12-07,1283291901.3444965,1247405624.4718945
2022-12-08,1277220606.3944967,1243782878.5718944
2022-12-09,1284596759.4508576,1249846526.5218945
2022-12-12,1286834139.7508576,1251477875.2718945
2022-12-13,1269888611.1508577,1235911643.8218944
2022-12-14,1284862425.1008575,1250337458.1718943
2022-12-15,1285060779.8664408,1249000248.3178818
2022-12-16,1276315910.2923439,1239838558.8681834
2022-12-19,1284121261.9751241,1243892405.3181834
2022-12-20,1280363091.0751243,1240346554.720597
2022-12-21,1276618012.0751243,1237789125.3705971
2022-12-22,1286418866.0751243,1246853944.2705972
2022-12-23,1275168618.6751242,1236501680.720597
2022-12-26,1280390117.8751242,1241736259.8205972
2022-12-27,1283669358.4751241,1243896541.470597
2022-12-28,1276219005.7251241,1236219453.670597
2022-12-29,1268305720.275124,1229354022.5205972
2022-12-30,1273953294.5751243,1234466477.420597
2023-01-03,1283314375.3751242,1243071325.1205971
2023-01-04,1283258227.525124,1242897733.270597
2023-01-05,1287028778.0751243,1249311046.3205972
2023-01-06,1292068994.0751243,1253084796.0705972
2023-01-09,1320647720.4751241,1281132898.720597
2023-01-10,1324193423.5949597,1284155175.2705972
2023-01-11,1307954545.8949597,1267154812.970597
2023-01-12,1294601560.7449598,1256341583.3205972
2023-01-13,1295973006.7491457,1259424915.720597
2023-01-16,1313368553.978955,1275134292.1931689
2023-01-17,1302328694.8289552,1266763457.4931688
2023-01-30,1325256188.3789551,1289915492.7431688
2023-01-31,1293650610.178955,1260445439.2931688
2023-02-01,1301219758.5789552,1269888239.593169
2023-02-02,1299119674.8615751,1270726155.643169
2023-02-03,1299322739.911575,1268813468.393169
2023-02-06,1290561392.461575,1259843439.793169
2023-02-07,1291547000.311575,1261963788.2930753
2023-02-08,1292748688.311575,1262937140.8430753
2023-02-09,1291100432.6437447,1261668566.1701782
2023-02-10,1298150041.9670818,1269490820.5070198
2023-02-13,1303186008.4120772,1278269056.8257284
2023-02-14,1313948790.8240693,1287732734.5083652
2023-02-15,1300239860.435346,1275082900.6553333
2023-02-16,1305040422.6353457,1279221468.6715982
2023-02-17,1305477113.724676,1280231442.7381396
2023-02-20,1313940720.378096,1289675113.643178
2023-02-21,1306692069.798033,1281671475.6753867
2023-02-22,1310128724.4470558,1285504799.7726555
2023-02-23,1312969740.8247147,1287315484.403539
2023-02-24,1307321748.8175125,1279907709.9814522
2023-03-01,1307089191.4175124,1281589766.3257542
2023-03-02,1305173319.6154573,1276399411.9447544
2023-03-03,1306986787.5631802,1276934618.9850988
2023-03-06,1314883057.0380783,1284667629.3248792
2023-03-07,1322481209.2370849,1291729580.8359504
2023-03-08,1317851680.1108868,1289397985.834911
2023-03-09,1311456484.3881261,1282148369.2962239
2023-03-10,1299390661.0366135,1270326199.845789
2023-03-13,1298135763.4324129,1268592977.6914556
2023-03-14,1279448516.9908612,1251344072.0934799
2023-03-15,1274247656.8908613,1246591203.1934798
2023-03-16,1257340931.4786105,1231968097.54348
2023-03-17,1261189608.4786105,1236412654.6934798
2023-03-20,1256200892.6917195,1234647598.29348
2023-03-21,1267941259.4917197,1244264477.4109066
2023-03-22,1285152622.1417196,1261424889.4609067
2023-03-23,1289279058.1402345,1268304587.9609067
2023-03-24,1290281379.3902345,1269385525.7109067
2023-03-27,1290205175.2902346,1268749205.8109066
2023-03-28,1289238838.6902344,1266037226.4609067
2023-03-29,1295488460.6902344,1270541409.9109066
2023-03-30,1291738107.3402345,1267466650.4609067
2023-03-31,1298418244.1902344,1274727646.9109068
2023-04-06,1305081132.3402345,1279680808.1609066
2023-04-07,1302894630.7402344,1276399581.1267297
2023-04-10,1308241894.3902345,1282453728.0767298
2023-04-11,1315272026.0902345,1289180012.0267296
2023-04-12,1311412233.6402345,1286320746.9767299
2023-04-13,1318409117.1457894,1291860881.1767297
2023-04-14,1324674081.7457893,1298673157.7267299
2023-04-17,1322279267.8457894,1296708701.0767298
2023-04-18,1326956704.3957894,1305666581.9767299
2023-04-19,1326666546.1457894,1303669227.1267297
2023-04-20,1324564813.9374733,1300302420.7289178
2023-04-21,1328560465.0642107,1303931951.5329921
2023-04-24,1330402139.9469526,1305883520.489938
2023-04-25,1326380932.5561004,1301129707.2594538
2023-04-26,1333804988.451276,1307665660.859454
2023-04-27,1326412691.7597342,1300897316.199632
2023-04-28,1294917834.1271238,1279974398.8470705
2023-05-02,1293457727.7039855,1279329788.6470706
2023-05-03,1291394901.2079167,1278058018.1042154
2023-05-04,1297638246.7204106,1284464875.8640106
2023-05-05,1299411782.2704105,1285387658.0140104
2023-05-08,1300260033.0704105,1286460268.7640104
2023-05-09,1303724776.4204104,1290518457.5640106
2023-05-10,1310421977.9674993,1297686944.017511
2023-05-11,1306392314.1736894,1294814531.767511
2023-05-12,1293750433.7681477,1281180657.7943547
2023-05-15,1297739133.6564581,1286016969.608653
2023-05-16,1309011294.1064582,1299842527.808653
2023-05-17,1323812031.7564583,1315002304.9086533
2023-05-18,1333975057.9064581,1325296830.7086532
2023-05-19,1343445183.4759274,1332558227.408653
2023-05-22,1338445658.9759274,1330611413.108653
2023-05-23,1339539013.4405656,1331409062.8828828
2023-05-24,1333138389.9875298,1324187984.532883
2023-05-26,1324970832.3831363,1320498363.832883
2023-05-29,1322855250.20787,1319433170.6716254
2023-05-30,1324379479.9892552,1320548699.410575
2023-05-31,1321665992.8742805,1315001473.6784012
2023-06-01,1318117556.9491103,1312292463.9284012
2023-06-02,1325282815.89911,1320068053.9784014
2023-06-05,1332472932.14911,1330217072.1284013
2023-06-06,1329884514.0491102,1326849882.5784013
2023-06-07,1335902624.1991103,1335834558.6284013
2023-06-08,1334738746.3314865,1337104906.062383
2023-06-09,1334258917.6314867,1340085550.9623828
2023-06-12,1336904827.6276512,1342234109.7521129
2023-06-13,1346268109.0837996,1350733975.2534394
2023-06-14,1344605893.791398,1347387808.1534395
2023-06-15,1342427312.4413981,1345107016.8034394
2023-06-16,1330470234.541398,1331365078.5034394
2023-06-19,1337298634.641398,1337878226.7534394
2023-06-20,1335721617.9413981,1340377519.1034393
2023-06-21,1341522898.641398,1347038163.0034394
2023-06-26,1335433308.391398,1342137954.0534394
2023-06-27,1330030898.541398,1336014764.7534394
2023-06-28,1330469353.091398,1339751294.8534393
2023-06-29,1334597887.4413981,1347892098.3534393
2023-06-30,1333788291.891398,1344189748.8534393
2023-07-03,1331416649.841398,1343840891.4534395
2023-07-04,1331400001.841398,1345745318.2534394
2023-07-05,1327363756.641398,1340618646.0534394
2023-07-06,1303375743.4413981,1315577050.0534394
2023-07-07,1294039034.141398,1307504771.9534395
2023-07-10,1290690038.541398,1301183024.5034394
2023-07-11,1314036927.641398,1325491854.7034395
2023-07-12,1319728019.341398,1334340506.0034394
2023-07-13,1320741472.741398,1334752106.0034394
2023-07-14,1336055130.6913981,1353218733.3534393
2023-07-17,1341655596.291398,1357081449.9534395
2023-07-18,1341010630.541398,1359797921.9034393
2023-07-19,1334962709.091398,1351197368.3034396
2023-07-20,1344960468.841398,1362872156.6034396
2023-07-21,1336652734.041398,1356137534.9034395
2023-07-24,1326989977.091398,1346351714.2034395
2023-07-25,1337946204.491398,1356170094.3534393
2023-07-26,1345005687.141398,1365487487.0034394
2023-07-27,1352520008.041398,1374973314.0534394
2023-07-28,1348354418.641398,1371663576.3034394
2023-07-31,1350548995.491398,1374678614.6034393
2023-08-01,1365532259.1913981,1388622344.7534394
2023-08-02,1341478529.141398,1362286251.0534394
2023-08-04,1344917673.351572,1364436102.1580086
2023-08-07,1348296280.451572,1370313313.4080086
2023-08-08,1339428905.951572,1361401387.1080086
2023-08-09,1349452383.251572,1370854211.6580086
2023-08-10,1347268386.311572,1366553665.6180086
2023-08-11,1344055935.0444221,1360603181.2775877
2023-08-14,1331548283.2149558,1345419921.4246526
2023-08-15,1318694098.864956,1332171245.3746526
2023-08-16,1301161426.1649559,1312347534.9246526
2023-08-17,1293687161.6377447,1305671471.8046527
2023-08-18,1291829456.85655,1304823743.7546527
2023-08-21,1294080587.20655,1305241769.3546526
2023-08-22,1292874293.3065498,1302110903.3046525
2023-08-23,1289749943.45655,1300208451.6046526
2023-08-24,1292294153.90655,1307699372.0046525
2023-08-25,1283702544.5065498,1298839206.0046527
2023-08-28,1296727831.0065498,1313223561.3046527
2023-08-29,1296484931.15655,1316899536.7546525
2023-08-30,1301847272.45655,1319494774.9046528
2023-08-31,1282336949.95655,1300354001.9546525
2023-09-01,1287596986.20655,1305144630.7546527
2023-09-04,1294444003.7565498,1312175664.9046526
2023-09-05,1290512063.45655,1307527288.7546525
2023-09-06,1280834375.15655,1296568128.2046525
2023-09-07,1281510306.4057407,1299297432.3155725
2023-09-08,1284326692.3057406,1303210966.7155726
2023-09-11,1292678436.5557406,1309840465.3655727
2023-09-12,1302565374.3057406,1320369294.0155725
2023-09-13,1302833008.1057405,1320972973.0155725
2023-09-14,1323287651.7557406,1344076520.2155726
2023-09-15,1316277355.2557406,1339661647.4655726
2023-09-18,1314466009.9557407,1340476201.1655726
2023-09-19,1309559072.9557407,1336470141.7155726
2023-09-20,1311004178.0720336,1337553402.404831
2023-09-21,1293354628.6679096,1320128243.4867132
2023-09-22,1300394684.2276921,1328762712.1912596
2023-09-25,1304253097.449153,1333566999.8934076
2023-09-26,1293674475.7991529,1324139347.3934078
2023-09-27,1290679464.3517356,1320692177.1704483
2023-09-28,1290677746.3146198,1320734528.1021364
2023-10-02,1292684347.5146196,1321456427.6021364
2023-10-03,1288232876.3646197,1318455383.1521363
2023-10-04,1270657549.8646197,1298140124.9021363
2023-10-05,1280100034.4214249,1310977725.8471196
2023-10-06,1291089223.4714248,1319164098.8471196
2023-10-11,1318592730.7714248,1348279807.9471195
2023-10-12,1330331718.621425,1360765649.4471195
2023-10-13,1316054808.3214247,1346238489.3471193
2023-10-16,1320495084.2747908,1352175650.3500903
2023-10-17,1317944474.6747906,1349817974.0000901
2023-10-18,1311524539.216187,1345931542.5703278
2023-10-19,1305835452.516187,1337207867.5703278
2023-10-20,1289381693.0842807,1317835013.260795
2023-10-23,1286099283.4352481,1311632003.9508724
2023-10-24,1283442433.535248,1311250728.6008723
2023-10-25,1280975336.008235,1306039704.9090142
2023-10-26,1270229154.708235,1293866784.2090142
2023-10-27,1282445457.2862434,1307403908.3210273
2023-10-30,1273677542.5383084,1297703404.6563413
2023-10-31,1275362629.4928913,1300667144.3063414
2023-11-01,1281124294.218693,1305035463.051666
2023-11-02,1297300823.3386538,1326430935.3525054
2023-11-03,1308687384.652808,1338024311.4025054
2023-11-06,1315233202.752808,1345622793.6141717
2023-11-07,1313977528.5130467,1345223586.1521406
2023-11-08,1313868939.740214,1345855062.9848208
2023-11-09,1308830528.0902143,1342315482.0348208
2023-11-10,1312045143.3101592,1342263366.3569622
2023-11-13,1314394290.0601592,1344788750.456962
2023-11-14,1316760608.8350418,1346998785.234262
2023-11-15,1338887342.3350418,1365991782.7842622
2023-11-16,1341318620.954061,1370229304.0009978
2023-11-17,1345332593.7494261,1372927078.3571193
2023-11-20,1346271277.6434383,1373695185.9145367
2023-11-21,1361183216.2638414,1390523490.9959445
2023-11-22,1357769310.1418798,1387691791.800536
2023-11-23,1357236518.713428,1386033341.4223342
2023-11-24,1360286909.7916162,1386340681.137002
2023-11-27,1358337385.8916163,1384904301.8870022
2023-11-28,1369580412.3416162,1394333532.1870022
2023-11-29,1364895934.8416162,1386631847.4870021
2023-11-30,1374773674.3416162,1396626257.537002
2023-12-01,1358403641.8916163,1377786234.037002
2023-12-04,1359049891.1916163,1381512792.787002
2023-12-05,1362261912.1405878,1383276113.5314424
2023-12-06,1372245644.6311283,1395191427.4937415
2023-12-07,1361518490.8506544,1382642666.066066
2023-12-08,1367055520.9890845,1388806883.022881
2023-12-11,1368101916.4390845,1386103915.822881
2023-12-12,1370706376.4890845,1391699729.2228808
2023-12-13,1367689376.4890845,1385821952.072881
2023-12-14,1380783391.3890843,1401383291.422881
2023-12-15,1372728242.2411997,1393777746.4761634
2023-12-18,1375003472.4053612,1392568966.3047671
2023-12-19,1368881526.6440578,1388926190.6698186
2023-12-20,1355157978.555767,1375941941.5833044
2023-12-21,1348664386.0401123,1366706933.6263318
2023-12-22,1350981075.523949,1368880554.1763318
2023-12-25,1356593732.3960307,1377099870.228172
2023-12-26,1368081676.376801,1385653063.5281723
2023-12-27,1373874708.076801,1392350164.0781722
2023-12-28,1381108310.326801,1399219303.5281723
2023-12-29,1378695258.576801,1397380572.1281724
2024-01-02,1378697117.726801,1398061779.6281722
2024-01-03,1357458372.376801,1376210901.8281722
2024-01-04,1357266548.876801,1376778367.7781723
2024-01-05,1360076266.576801,1380377988.6281724
2024-01-08,1370277353.826801,1392372486.1781723
2024-01-09,1360700291.026801,1385802579.5781722
2024-01-10,1359015333.476801,1383359457.8281722
2024-01-11,1365189888.026801,1386700485.8781724
2024-01-12,1359777307.5443034,1381381647.5275867
2024-01-15,1354087973.3159716,1376346608.4916072
2024-01-16,1333784660.7149553,1358641529.1955168
2024-01-17,1309294114.435002,1329756469.0455167
2024-01-18,1315050041.935002,1338485503.7455168
2024-01-19,1326054398.885002,1349187269.7455168
2024-01-22,1330278069.935002,1354302419.3455167
2024-01-23,1333515022.935002,1354515073.8955169
2024-01-24,1335814121.335002,1356169326.5455167
2024-01-25,1337827997.885002,1357918566.1455166
2024-01-26,1349972318.785002,1371053644.3955166
2024-01-29,1355369976.7696245,1375317388.1455166
2024-01-30,1342382243.8696244,1362257172.7455168
2024-01-31,1341813996.8696244,1358691617.8211057
2024-02-01,1353718680.8696244,1369449219.8711057
2024-02-02,1357114884.0696244,1372200611.9211056
2024-02-05,1351838260.8696244,1366495185.7211056
2024-02-15,1361565549.4196243,1377752630.4711056
2024-02-16,1361371740.4262276,1378309778.3211057
2024-02-19,1369581879.8762276,1388253069.102036
2024-02-20,1369998346.5762274,1390742009.9520361
2024-02-21,1366113431.0762274,1385766330.402036
2024-02-22,1365250089.0262275,1387581700.0020359
2024-02-23,1367163331.8262274,1387095072.652036
2024-02-26,1360876131.1762276,1381561128.102036
2024-02-27,1369074515.2428665,1387054976.052036
2024-02-29,1377165059.9428666,1396882220.9020362
2024-03-01,1370220441.7928665,1390572342.802036
2024-03-04,1374100002.4928663,1397480385.602036
2024-03-05,1374861906.0428665,1400628551.852036
2024-03-06,1382090807.9428663,1409196646.902036
2024-03-07,1388012715.8428664,1413872203.902036
2024-03-08,1399815548.5428665,1428320900.3999255
2024-03-11,1397842270.5928664,1425632273.7999253
2024-03-12,1402902504.4928665,1431149865.6499255
2024-03-13,1409945665.0928664,1440293560.7499254
2024-03-14,1438431935.0928664,1464592736.4499254
2024-03-15,1443522973.2428665,1467218423.9999254
2024-03-18,1442219299.1290874,1464354270.2242506
2024-03-19,1433590131.6787405,1454613975.8742507
2024-03-20,1422350209.1287405,1445997356.2242506
2024-03-21,1448734918.6787405,1470340462.2742505
2024-03-22,1444059572.2287405,1462674990.476814
2024-03-25,1442351606.5287404,1460819262.176814
2024-03-26,1452225791.7287405,1472820493.526814
2024-03-27,1451187768.4287405,1471995919.8268142
2024-03-28,1443676191.1287405,1463966222.6268141
2024-03-29,1456913922.3287406,1476424768.676814
2024-04-01,1459117505.3787405,1478778555.426814
2024-04-02,1460277618.7787404,1477457652.426814
2024-04-03,1440770627.4787405,1458162310.3768141
2024-04-08,1454324975.2263699,1470572051.8268142
2024-04-09,1464970217.62637,1483036833.3768141
2024-04-10,1463602406.07637,1482940815.276814
2024-04-11,1463253419.02637,1479462943.226814
2024-04-12,1452982846.82637,1470222467.9768143
2024-04-15,1447661368.17637,1464273995.0147989
2024-04-16,1415037503.92637,1433053147.0647988
2024-04-17,1418091049.87637,1434869749.714799
2024-04-18,1429549123.9763699,1445453093.064799
2024-04-19,1397330760.2263699,1414910453.164799
2024-04-22,1424737797.3201466,1441587764.414799
2024-04-23,1437028254.876966,1455113660.1383202
2024-04-24,1433502800.7179167,1448205443.3579202
2024-04-25,1413601993.017917,1429919181.55792
2024-04-26,1418818367.1679168,1435319260.3579202
2024-04-29,1462609645.1179168,1476324409.20792
2024-04-30,1470921563.767917,1481041459.05792
2024-05-02,1490335568.9679167,1493762696.6579201
2024-05-03,1493899761.5344083,1497464021.169758
2024-05-06,1551812669.6421945,1549501302.3148358
2024-05-07,1555856688.8505757,1551029032.3805625
2024-05-08,1558209781.6505756,1554330643.7805626
2024-05-09,1538249125.3005757,1535719829.7805626
2024-05-10,1585172991.9505756,1572594732.1805625
2024-05-13,1585578256.3505757,1574255848.1305625
2024-05-14,1577411855.2505758,1563492007.3805625
2024-05-15,1579388818.816692,1568398479.9245372
2024-05-16,1579804567.8078322,1568439074.0127723
2024-05-17,1578524958.6078322,1567925704.4627724
2024-05-20,1575366403.5578322,1565274297.8627722
2024-05-21,1559321431.7054584,1551866374.0877519
2024-05-22,1564476176.632074,1556068967.8204098
2024-05-23,1559235721.1178243,1548657931.6356676
2024-05-24,1553343388.0678241,1543387174.3356676
2024-05-27,1559746433.8779993,1546755225.8415294
2024-05-28,1558506485.9279993,1546140580.6415296
2024-05-29,1532014577.9779994,1519192842.3415296
2024-05-30,1516206971.7779994,1506038580.3915296
2024-05-31,1525636058.373039,1513599381.4161952
2024-06-03,1519399169.595588,1512448308.4847832
2024-06-04,1502912416.1955879,1498259802.5347831
2024-06-05,1515002042.395588,1507589674.134783
2024-06-06,1531967906.7455878,1523328154.4347832
2024-06-07,1543763361.645588,1531587942.2347832
2024-06-11,1539544172.645588,1527421490.2347834
2024-06-12,1542115016.9455879,1530883574.5347834
2024-06-13,1554699589.145588,1542611049.7847834
2024-06-14,1569497977.995588,1554756603.2847831
2024-06-17,1574604948.295588,1560500210.634783
2024-06-18,1594617818.545588,1578682232.3347833
2024-06-19,1612112189.545588,1591797619.1347833
2024-06-20,1616112657.795296,1595564311.8658648
2024-06-21,1617912793.195296,1596298726.4158647
2024-06-24,1622436463.445296,1601079509.9158645
2024-06-25,1611900440.495296,1595921081.3658648
2024-06-26,1607206882.195296,1589577202.0158646
2024-06-27,1609395264.695296,1591207456.8658648
2024-06-28,1615449901.795296,1597170340.7658646
2024-07-01,1626226897.695296,1608177175.9658647
2024-07-02,1618155104.995296,1601804300.8158646
2024-07-03,1650510678.245296,1642911953.6658645
2024-07-04,1658887079.395296,1643476688.8158648
2024-07-05,1657841748.2952962,1644033570.9658647
2024-07-08,1682821923.745296,1663930188.5158646
2024-07-09,1668025293.045296,1649320985.1658645
2024-07-10,1666630058.645296,1648447362.2158647
2024-07-11,1686816433.3452961,1665381199.3158646
2024-07-12,1680125169.0952961,1660848797.2158647
2024-07-15,1686568605.995296,1664923143.6158645
2024-07-16,1679616908.395296,1659470316.2158647
2024-07-17,1668424825.895296,1650876473.1658647
2024-07-18,1683305692.295296,1667771262.1658647
2024-07-19,1667255115.6973412,1650580220.0178223
2024-07-22,1656002150.8690093,1642395039.1355276
2024-07-23,1684652985.8353882,1667595401.4168997
2024-07-26,1659177397.7908785,1646550731.3963468
2024-07-29,1682603907.4322608,1669197084.7898927
2024-07-30,1663881669.7152824,1650506340.6390371
2024-07-31,1681779746.6152825,1667761446.189037
2024-08-01,1711664211.5152824,1691397622.989037
2024-08-02,1690456113.4316747,1668239836.3737712
2024-08-05,1594763307.771942,1579937237.8863218
2024-08-06,1632324933.2549,1617066186.0702715
2024-08-07,1635247642.3407872,1617009612.6529553
2024-08-08,1614549535.4311483,1593235240.9725523
2024-08-09,1640625658.8050892,1618520483.8018968
2024-08-12,1648293031.2129273,1628371034.547936
2024-08-13,1610070556.0485978,1596870117.886665
2024-08-14,1624149680.4127061,1609403465.636665
2024-08-15,1614801333.3275719,1598244591.354051
2024-08-16,1635817680.727572,1618225924.0540512
2024-08-19,1636665146.9275718,1617746363.8040512
2024-08-20,1652500352.6775718,1629372649.5040512
2024-08-21,1645543909.1301088,1626293529.404051
2024-08-22,1654239810.2980103,1633240416.0540512
2024-08-23,1648005871.6480105,1630445780.704051
2024-08-26,1651094141.1480105,1636047712.0040512
2024-08-27,1647164605.0480106,1635948456.5040512
2024-08-28,1640524142.7980103,1628103118.404051
2024-08-29,1630403189.7583504,1615921492.4254491
2024-08-30,1641163296.5583503,1624900720.575449
2024-09-02,1641310020.2871473,1626488723.6308343
2024-09-03,1636910541.0852668,1622445257.9687376
2024-09-04,1604079124.792507,1589680226.9921367
2024-09-05,1626979782.035994,1610961566.0060492
2024-09-06,1641252530.9054515,1625317735.701343
2024-09-09,1630831239.5494373,1619333842.757765
2024-09-10,1639354408.9615736,1627814575.0499337
2024-09-11,1631709176.5121386,1618749646.516909
2024-09-12,1647185278.9796498,1631001564.6213794
2024-09-13,1646254022.3429055,1631824107.7797241
2024-09-16,1646641969.3160214,1634009504.329724
2024-09-18,1644862141.666021,1633114916.5297241
2024-09-19,1658595204.0160213,1641439330.579724
2024-09-20,1661501072.4660213,1645255914.2797241
2024-09-23,1674245588.5660212,1658000210.3797243
2024-09-24,1675306728.3160212,1660081282.379724
2024-09-25,1675027802.6160214,1659796213.8797243
2024-09-26,1677485676.2704096,1663443418.9297242
2024-09-27,1664059401.8204095,1648811217.3797243
2024-09-30,1655086022.155974,1639386309.761301
2024-10-01,1652597437.555974,1638786209.3613012
2024-10-04,1641527574.1059737,1625260506.211301
2024-10-07,1650440531.9686294,1634580240.952006
2024-10-08,1630064653.5593998,1615687757.3207479
2024-10-09,1629031754.1497483,1613235525.3665125
2024-10-11,1633169669.0497484,1617545691.1165125
2024-10-14,1646723977.8277793,1628330080.5596263
2024-10-15,1670255980.1154642,1649992385.286992
2024-10-16,1644272611.3654644,1628615028.3869922
2024-10-17,1651353596.1654644,1637354142.036992
2024-10-18,1673532191.9154644,1657972683.586992
2024-10-21,1657227499.2225723,1641025285.7222793
2024-10-22,1668716802.7195525,1650465661.2187257
2024-10-23,1643882932.112317,1627450967.1743228
2024-10-24,1644659018.6130455,1627509008.574323
2024-10-25,1640143383.3732798,1625324942.2856817
2024-10-28,1646667874.4735708,1632785101.4356818
2024-10-29,1632679859.873571,1620029508.7356818
2024-10-30,1638152706.7735705,1625514220.2856817
2024-11-01,1619803961.0735707,1606371153.4856815
2024-11-04,1635741658.9735708,1624608770.8856819
2024-11-05,1641370593.4735708,1629386057.3356817
2024-11-06,1635426445.2235708,1621678692.1356819
2024-11-07,1638589158.623571,1625215451.9356818
2024-11-08,1648441452.7924616,1632585346.416023
2024-11-11,1647067636.9924617,1632469892.8160229
2024-11-12,1634694509.3924618,1620957078.0660229
2024-11-13,1639282780.1200542,1625501734.716023
2024-11-14,1626072906.9200544,1612141884.016023
2024-11-15,1627719262.9200544,1617798032.216023
2024-11-18,1628038543.1200542,1621646005.716023
2024-11-19,1643863592.9200544,1636570598.216023
2024-11-20,1631569094.0200543,1626751246.016023
2024-11-21,1643226726.8700545,1630318168.616023
2024-11-22,1644627603.9067943,1634968632.4177501
2024-11-25,1649279621.3897035,1642039587.0860047
2024-11-26,1648012724.3397038,1638372152.2360048
2024-11-27,1671212829.5897036,1654744245.6860046
2024-11-28,1667428247.4397035,1650061461.2860048
2024-11-29,1662304029.7897036,1645100202.3360047
2024-12-02,1681252678.4397037,1657417264.8360047
2024-12-03,1712707934.2397037,1687681643.886005
2024-12-04,1714528780.6397038,1689620987.5860047
2024-12-05,1715901384.6397035,1691899935.0360048
2024-12-06,1719574207.9397035,1691517475.1360047
2024-12-09,1736822860.0897036,1704115449.5360048
2024-12-10,1721167347.1897037,1690493158.2860048
2024-12-11,1708087848.8897035,1677275352.1860046
2024-12-12,1716972676.2897036,1685102306.1360047
2024-12-13,1710565639.2397037,1680193337.2860048
2024-12-16,1707149321.3897038,1678796006.3860047
2024-12-17,1689263792.2397037,1663475132.0360048
2024-12-18,1672075479.5816977,1647626784.1860049
2024-12-19,1646471805.2316976,1626744136.1333208
2024-12-20,1637457789.8816977,1618674607.8833208
2024-12-23,1681788782.1316977,1653186899.6833208
2024-12-24,1684742586.1816976,1659132771.783321
2024-12-25,1666930998.5384135,1644237530.218303
2024-12-26,1678878607.7884135,1652160140.518303
2024-12-27,1676255030.6384134,1651129855.268303
2024-12-30,1687027466.3384135,1657765035.768303
2024-12-31,1666895331.2884133,1641637991.418303
2025-01-02,1671435790.2384133,1639549608.368303
2025-01-03,1670991862.6384134,1642424198.618303
2025-01-06,1708512666.3384135,1675333871.468303
2025-01-07,1698257263.1384134,1666243133.468303
2025-01-08,1700643826.9384134,1668496483.568303
2025-01-09,1709772859.6384137,1673113070.868303
2025-01-10,1700232139.4384134,1664863282.918303
2025-01-13,1691017327.7884135,1656512860.368303
2025-01-14,1721057101.8384132,1682519156.468303
2025-01-15,1719458252.0384133,1680831667.268303
2025-01-16,1729595306.9426537,1691515605.3446283
2025-01-17,1723765564.6351752,1684626704.6102233
2025-01-20,1718006799.9351754,1679896550.5102234
2025-01-21,1737348395.7851753,1696470252.6102233
2025-01-22,1753227391.4851754,1706226211.1102233
2025-02-03,1752067642.2351754,1707819667.8102233
2025-02-04,1738655523.4351754,1694055050.7102234
2025-02-05,1743981230.637963,1698910984.0495088
2025-02-07,1746401473.7379632,1702076959.7995088
2025-02-10,1745227848.987963,1699434267.4995086
2025-02-11,1731981867.7879632,1688370281.1495087
2025-02-12,1740027450.937963,1696151118.9495087
2025-02-13,1745807660.8379629,1700591551.6995087
2025-02-14,1733561229.0373905,1691656913.1162195
2025-02-17,1746949632.4505332,1702625595.5020134
2025-02-18,1752308900.4678597,1709393019.0020134
2025-02-19,1751298481.7678595,1707661832.7520134
2025-02-20,1749574486.8178594,1707234604.1020133
2025-02-21,1751764778.5136583,1710141312.3520133
2025-02-24,1737034718.5598528,1698761878.203693
