date,nav_base,nav_chal,rel_chal_vs_base
2024-08-19,1483519708.5830204,1542506616.9431105,1.0397614591965423
2024-08-20,1496790478.9931946,1556262959.8529205,1.0397333372268174
2024-08-21,1491703833.7287276,1550676301.8044596,1.0395336304313987
2024-08-22,1497955778.8404899,1557259646.8548636,1.0395898656369407
2024-08-23,1492817682.2440305,1551767018.0591254,1.03948863717
2024-08-26,1501735442.1602385,1560999761.4239178,1.0394638879791156
2024-08-27,1497691099.4977884,1556679528.2025254,1.039386245083861
2024-08-28,1491593330.8477888,1550246090.539113,1.0393222190514806
2024-08-29,1482397198.6453807,1540568052.3451853,1.0392410709848623
2024-08-30,1489918048.0688074,1548376098.226596,1.0392357487269588
2024-09-02,1489181971.0246575,1547599055.8705006,1.0392276336824358
2024-09-03,1484996068.89268,1543269744.3070567,1.0392416361464376
2024-09-04,1455446815.24332,1512493230.815297,1.0391951220577167
2024-09-05,1472224224.762893,1529988768.6397817,1.039236240584339
2024-09-06,1484384644.68071,1542429470.0080993,1.0391036282512034
2024-09-09,1478254760.7004948,1535326242.4994323,1.0386073384075512
2024-09-10,1487759294.555863,1544891810.9746964,1.0384017203776832
2024-09-11,1478257624.0440886,1534971276.7435815,1.0383652022333838
2024-09-12,1492518735.0532649,1549078533.1771457,1.0378955364482325
2024-09-13,1491141900.8561735,1547935187.1205988,1.038087110443222
2024-09-16,1493412424.6981852,1550654369.6686578,1.038329629527517
2024-09-18,1490512817.73535,1547625476.6928854,1.0383174557628503
2024-09-19,1498902144.8851337,1555616165.7400825,1.0378370402954458
2024-09-20,1502850765.691771,1559943930.071548,1.0379899093663478
2024-09-23,1512272767.641771,1569511015.2470906,1.0378491558071077
2024-09-24,1515125010.941771,1572631998.8204114,1.037955275943135
2024-09-25,1517222177.391771,1574910016.2704115,1.0380220113693635
2024-09-26,1520423223.731281,1578355957.837995,1.038103031578629
2024-09-27,1509872642.7354283,1567302648.1260538,1.038036324233665
2024-09-30,1499813670.6924894,1556700312.68922,1.0379291395380235
2024-10-01,1497830485.4521155,1554751550.4954815,1.0380023411168484
2024-10-04,1487878341.494788,1544289648.800534,1.0379139246351774
2024-10-07,1492781244.044788,1549233875.0505338,1.0378170821953683
2024-10-08,1476265189.2584186,1532318913.86018,1.0379699562176354
2024-10-09,1473146756.2806652,1528887582.120794,1.0378379313550952
2024-10-11,1476730196.5643833,1532651000.7328055,1.0378679898999303
2024-10-14,1485832107.01803,1541767658.7575943,1.0376459436267154
2024-10-15,1506629536.104887,1563167967.0044956,1.037526432042331
2024-10-16,1486490679.8178425,1542844492.0166128,1.037910639443549
2024-10-17,1493076018.1344206,1549783791.9482703,1.037980500071728
2024-10-18,1513261083.7319605,1570736787.8610475,1.0379813534802218
2024-10-21,1497190199.1385345,1553892123.5435987,1.0378722252107246
2024-10-22,1506982853.0092912,1563915049.2610357,1.0377789277018359
2024-10-23,1485942604.1775577,1542314740.8687155,1.0379369543161856
2024-10-24,1486908450.1666245,1543186115.3491073,1.0378487762149553
2024-10-25,1485659449.3877223,1542523704.826676,1.0382754307943107
2024-10-28,1491213160.5196996,1547950211.46806,1.0380475792800723
2024-10-29,1478752869.8409257,1534846093.478239,1.0379327910574723
2024-10-30,1483252549.6927052,1539340514.045945,1.0378141701929722
2024-11-01,1467695337.0727377,1523859322.0376081,1.0382667870819071
2024-11-04,1481950728.8914547,1538030324.0701213,1.037841740676909
2024-11-05,1485553785.1671858,1541543053.9357123,1.0376891562779906
2024-11-06,1478442200.2732794,1534054949.8674083,1.0376157752963553
2024-11-07,1480364158.3732793,1535677495.1674082,1.037364682521705
2024-11-08,1486308475.4121,1541454805.237107,1.0371028832421323
2024-11-11,1485490832.6121,1540485002.937107,1.0370208749308165
2024-11-12,1473607881.3621,1527770571.187107,1.0367551575354925
2024-11-13,1477725683.2120998,1532034471.2371068,1.0367516032522066
2024-11-14,1463795533.5121,1517039588.337107,1.0363739700019838
2024-11-15,1478417049.8621,1535243757.1871068,1.0384375351530932
2024-11-18,1483521601.9120998,1541209845.2371068,1.0388860150405987
2024-11-19,1497883259.4620998,1556309556.687107,1.0390059084083687
2024-11-20,1486718300.9620998,1544199065.287107,1.0386628484278493
2024-11-21,1490265594.8621,1547499056.687107,1.038404873616037
2024-11-22,1494361424.3116016,1551869900.7431576,1.0384836462558233
2024-11-25,1500764415.8538706,1558660390.2989674,1.0385776567151324
2024-11-26,1495933750.327856,1553122136.1988103,1.0382292236259931
2024-11-27,1506297235.7278562,1562216917.8988104,1.0371239359965587
2024-11-28,1502596317.027856,1558489459.9988105,1.0371977106143262
2024-11-29,1496661579.2278562,1551889793.6988106,1.0369009368834385
2024-12-02,1508682900.9788802,1564143688.6248817,1.0367610633155695
2024-12-03,1535587707.2043545,1591764933.277113,1.0365835346357604
2024-12-04,1538263781.2962203,1594829876.3422327,1.0367726886206388
2024-12-05,1541316404.6962202,1598350474.1422324,1.0370034791508322
2024-12-06,1541830200.24622,1598861351.5922325,1.0369892555852809
2024-12-09,1552952737.8462203,1609945708.8922327,1.0366997460109801
2024-12-10,1542481078.6962202,1599817147.3422327,1.0371713270508807
2024-12-11,1528623162.1962202,1584892445.4422326,1.036810434800143
2024-12-12,1537304129.8462203,1594295189.1922326,1.0370720784778698
2024-12-13,1531462172.24622,1587945561.9922326,1.0368820012466695
2024-12-16,1531476414.0962203,1588534421.3422325,1.037256863194778
2024-12-17,1518586697.49622,1575698922.2422326,1.0376088008937367
2024-12-18,1503312466.945298,1559797149.2958894,1.0375734809579322
2024-12-19,1485265405.1903207,1541721043.4462392,1.0380104714340157
2024-12-20,1476520536.9403207,1532289014.1962392,1.037770200861197
2024-12-23,1508694142.9903207,1565193764.7462392,1.0374493544754757
2024-12-24,1512826043.4403207,1569311183.096239,1.0373374981881363
2024-12-25,1499127030.7633793,1555253879.053492,1.0374396879906382
2024-12-26,1507395706.754495,1563891076.5793252,1.0374787917808708
2024-12-27,1504913822.962352,1560927299.776813,1.037220388277251
2024-12-30,1509560852.4082403,1565066862.5312238,1.0367696406769116
2024-12-31,1495403274.5505736,1550710562.5826385,1.0369848648677642
2025-01-02,1496687741.1399984,1552716027.1826384,1.0374348533114626
2025-01-03,1499035028.9399984,1555249320.3826385,1.037500318776667
2025-01-06,1528595945.1399984,1585534108.6826384,1.0372486684422189
2025-01-07,1520435244.1899984,1577124876.6326385,1.0372851344108647
2025-01-08,1522962249.7399983,1579896998.3826385,1.0373842153030124
2025-01-09,1525302986.0399983,1581586935.0826385,1.036900176265153
2025-01-10,1518269225.7899983,1574479860.4326384,1.0370228373781285
2025-01-13,1509598458.4899983,1565279534.2326386,1.0368846930317723
2025-01-14,1531413984.9399984,1587199250.9826384,1.0364272930711322
2025-01-15,1529923118.5399983,1585661788.9826384,1.0364323342573132
2025-01-16,1540878366.266248,1597390968.6588368,1.036675576495714
2025-01-17,1534587263.4591603,1590710096.549142,1.0365719398475088
2025-01-20,1531099589.5364451,1587443810.4340332,1.036799840639136
2025-01-21,1545741572.1864452,1602379710.5093188,1.0366414019924166
2025-01-22,1553582874.6364453,1609787992.4593189,1.036177740332022
2025-02-03,1553535771.5864453,1610153384.2093189,1.0364443572258761
2025-02-04,1541244076.3323903,1597080176.317728,1.0362279413382776
2025-02-05,1547423864.8070426,1603623978.217728,1.0363184998556896
2025-02-07,1548869333.9150655,1604718803.8677278,1.0360582191988346
2025-02-10,1546673837.9444993,1602518301.6177278,1.0361061668615568
2025-02-11,1538278432.8444993,1594356262.717728,1.036454928233982
2025-02-12,1545335265.7444994,1601656310.6177278,1.0364458419617406
2025-02-13,1548961337.7944994,1605228978.5677278,1.036326045976942
2025-02-14,1541429539.027747,1597771583.2481394,1.0365518129722167
2025-02-17,1549917651.379178,1606010936.5961657,1.036191139037015
2025-02-18,1556193684.7646725,1612481341.8498855,1.0361700845057245
2025-02-19,1551905092.4146724,1607084149.8670936,1.0355556906940526
2025-02-20,1549627016.9646723,1604038941.2408838,1.0351129166441553
2025-02-21,1553427424.5561972,1608563263.7747338,1.0354930255169716
2025-02-24,1543920021.2114155,1599173394.4247339,1.0357877172743473
2025-02-25,1538839616.0087376,1593814562.624734,1.0357249358829115
2025-02-26,1555574078.1913424,1611112299.0076756,1.0357027168265154
