date,nav,cost,exposure
2017-02-15,1.8042099509636584,0.0,0.9577362448365874
2017-02-16,1.8075144327688684,0.0,0.9577362448365874
2017-02-17,1.8021231911115974,0.0,0.9577362448365874
2017-02-18,1.8050705050148026,0.0,0.959849432594758
2017-02-20,1.799487586059757,1.8067755332358378e-06,0.959849432594758
2017-02-21,1.8041116780288606,0.0,0.959849432594758
2017-02-22,1.802344115601761,0.0,0.959849432594758
2017-02-23,1.792662495249339,0.0,0.959849432594758
2017-02-24,1.7898147628395376,0.0,0.96185696096502
2017-03-01,1.7871548665977555,1.7164367565741133e-06,0.96185696096502
2017-03-02,1.7961415985677982,0.0,0.96185696096502
2017-03-03,1.791073184864423,0.0,0.96185696096502
2017-03-06,1.801187055763392,0.0,0.96185696096502
2017-03-07,1.79860648650531,0.0015219391065703486,0.963764112916769
2017-03-08,1.796845057391425,1.2750020907211156e-06,0.963764112916769
2017-03-09,1.7894645010280177,0.0,0.963764112916769
2017-03-10,1.7908224652562337,0.0,0.963764112916769
2017-03-13,1.795865522690464,0.0,0.963764112916769
2017-03-14,1.801757896629932,0.0,0.9655759072709306
2017-03-15,1.803372269765705,1.211251986185086e-06,0.9655759072709306
2017-03-16,1.8080019418447488,0.0,0.9655759072709306
2017-03-17,1.819579293607929,0.0,0.9655759072709306
2017-03-20,1.8174575048247898,0.0,0.9655759072709306
2017-03-21,1.8186349270204814,0.0,0.967297111907384
2017-03-22,1.8142870795902926,1.1506893868757574e-06,0.967297111907384
2017-03-23,1.8075224138806258,0.0,0.967297111907384
2017-03-24,1.8075357956309859,0.0,0.967297111907384
2017-03-27,1.8025481161913228,0.0,0.967297111907384
2017-03-28,1.7979552982564702,0.0,0.9689322563120147
2017-03-29,1.8060019571994348,1.0931549175320455e-06,0.9689322563120147
2017-03-30,1.8050246287001461,0.0,0.9689322563120147
2017-03-31,1.8027184135119843,0.0,0.9689322563120147
2017-04-05,1.8102654886706684,0.0,0.9689322563120147
2017-04-06,1.8084596004620315,0.0,0.970485643496414
2017-04-07,1.7979443437757108,0.0015313238680521627,0.970485643496414
2017-04-10,1.800319502324813,0.0,0.970485643496414
2017-04-11,1.7917723759623898,0.0,0.970485643496414
2017-04-12,1.7975402215882068,0.0,0.970485643496414
2017-04-13,1.7872574702559545,0.0,0.9719613613215933
2017-04-14,1.7618334697593132,1.2617387405282551e-06,0.9719613613215933
2017-04-17,1.7601825987853057,0.0,0.9719613613215933
2017-04-18,1.7579294861685795,0.0,0.9719613613215933
2017-04-19,1.7365958082174253,0.0,0.9719613613215933
2017-04-20,1.7399595745568361,0.0,0.9312945498973539
2017-04-21,1.7523323913718272,0.00015677055804044237,0.9312945498973539
2017-04-24,1.7520524397952486,0.0,0.9312945498973539
2017-04-25,1.7782676807354365,0.0,0.9312945498973539
2017-04-26,1.778654827146406,0.0,0.9312945498973539
2017-04-27,1.7772411769677239,0.0,0.9347298224024863
2017-04-28,1.775862882290748,2.9371579918880926e-06,0.9347298224024863
2017-05-02,1.7872006742848026,0.0,0.9347298224024863
2017-05-03,1.7909805297441217,0.0,0.9347298224024863
2017-05-04,1.7958820003399782,0.0,0.9347298224024863
2017-05-05,1.7855487025939507,0.0,0.937993331282362
2017-05-08,1.7899224900390067,2.7903000922937456e-06,0.937993331282362
2017-05-09,1.7809229768492623,0.0018989428151461084,0.937993331282362
2017-05-10,1.7796985964387786,0.0,0.937993331282362
2017-05-11,1.7835972592072882,0.0,0.937993331282362
2017-05-12,1.7853307786708656,0.0,0.9410936647182438
2017-05-15,1.7899405470445477,2.6507850876790573e-06,0.9410936647182438
2017-05-16,1.7896431765066945,0.0,0.9410936647182438
2017-05-17,1.7944987708052342,0.0,0.9410936647182438
2017-05-18,1.7849457496868715,0.0,0.9410936647182438
2017-05-19,1.7818259103913205,0.0,0.9440389814823317
2017-05-22,1.783788154806433,2.5182458332951253e-06,0.9440389814823317
2017-05-23,1.7850757322749806,0.0,0.9440389814823317
