date,nav_base,nav_sleeve_fin_only_a10,rel_sleeve_vs_base
2023-03-03,38462891.92287264,38060872.794610515,0.9895478704755672
2023-03-06,38709060.69373964,38304650.34614939,0.9895525662379183
2023-03-07,38921408.992414385,38513482.52324089,0.9895192265713453
2023-03-08,38809300.88307064,38426565.91818489,0.9901380608210671
2023-03-09,38629229.546507135,38241113.89547464,0.9899527985520595
2023-03-10,38265251.05879326,37876602.69547464,0.9898433081564922
2023-03-13,38250572.272332385,37852377.54547464,0.9895898360938833
2023-03-14,37733862.47233238,37361244.19547464,0.9901250958040418
2023-03-15,37611492.341841884,37244238.09547464,0.9902355842988265
2023-03-16,37185060.89745889,36853524.42928939,0.9910841488445121
2023-03-17,37326002.39151076,36999477.755222015,0.9912520866053685
2023-03-20,37212799.67978589,36922859.15522201,0.9922085807287062
2023-03-21,37498380.279785894,37181470.95522202,0.99154871964604
2023-03-22,38001623.67978589,37680472.15522202,0.9915490051880415
2023-03-23,38149144.07978589,37863127.70522202,0.9925026791173691
2023-03-24,38196434.72978589,37917791.90522202,0.9927050043666358
2023-03-27,38184487.92978589,37896685.15522202,0.9924628352986404
2023-03-28,38122430.22978589,37815185.95522202,0.9919405905470366
2023-03-29,38291923.22978589,37970949.505222015,0.9916177173280709
2023-03-30,38214737.92978589,37902900.80522202,0.9918398727439443
2023-03-31,38395081.379785895,38086932.255222015,0.9919742552043108
2023-04-06,38568262.12978589,38240176.10522202,0.9914933676954427
2023-04-07,38509628.82978589,38167654.30522201,0.991119765758444
2023-04-10,38693253.07978589,38356999.65522201,0.9913097659721058
2023-04-11,38896681.47978589,38557326.20522202,0.9912754697405168
2023-04-12,38796073.07978589,38471399.505222015,0.9916312773744866
2023-04-13,38957367.97978589,38611541.255222015,0.9911229443235663
2023-04-14,39171925.42978589,38834612.05522202,0.9913888998086526
2023-04-17,39116040.97978589,38778339.30522202,0.9913666703964651
2023-04-18,39260099.42978589,38969047.80522202,0.9925865795351742
2023-04-19,39200784.82978589,38890526.45522202,0.9920854040062961
2023-04-20,39122904.55271964,38793330.01108826,0.9915759183680428
2023-04-21,39217166.32559614,38882156.27173939,0.9914575660292393
2023-04-24,39266983.875596136,38935142.47173939,0.9915490987311867
2023-04-25,39128925.33027364,38790973.784076385,0.9913631273196305
2023-04-26,39329967.09809439,38982300.58407639,0.9911602643055645
2023-04-27,39129438.49809439,38793147.73407639,0.9914056838808363
2023-04-28,38409503.048094384,38215988.18407638,0.9949617972464864
2023-05-02,38359380.24557189,38182818.24113764,0.995397162224626
2023-05-03,38300656.56984426,38126004.033209145,0.9954399597219274
2023-05-04,38498406.87914001,38328802.33034989,0.9955945047460647
2023-05-05,38547299.47097188,38368647.23034989,0.995365375964754
2023-05-08,38579072.820971884,38407954.430349894,0.9955644763310909
2023-05-09,38670689.62097189,38504111.030349895,0.9956923811740959
2023-05-10,38809901.500483885,38642411.13779301,0.9956843394026964
2023-05-11,38704572.62726014,38552076.04353476,0.9960599853357386
2023-05-12,38355620.727260135,38196933.74353476,0.9958627449975644
2023-05-15,38470803.82726014,38323329.243534766,0.9961665842911015
2023-05-16,38807921.79202577,38679659.15830039,0.9966949368117999
2023-05-17,39258449.99281976,39133180.43197326,0.9968091057881956
2023-05-18,39551436.342819765,39422463.43197326,0.996739109302413
2023-05-19,39805014.47351176,39643141.56275764,0.9959333538023999
2023-05-22,39663789.44555451,39543340.11602639,0.9969632420096053
2023-05-23,39699215.13282052,39575436.16602638,0.9968820802532239
2023-05-24,39519408.23282052,39389168.66602638,0.9967044150553355
2023-05-26,39429022.38282052,39336068.96602639,0.9976425127691061
2023-05-29,39384307.55628039,39317973.69817689,0.9983157287199043
2023-05-30,39420223.15866302,39358790.69817689,0.9984416003877282
2023-05-31,39338059.108663015,39247322.74817689,0.9976934205056867
2023-06-01,39219664.95866302,39127405.04817689,0.9976476109476364
2023-06-02,39447838.858663015,39363009.998176895,0.9978495942251728
2023-06-05,39633291.75866301,39571673.59817689,0.9984452928900952
2023-06-06,39578325.45866302,39514471.39817689,0.9983866406740018
2023-06-07,39757130.108663015,39725954.64817689,0.9992158523414313
2023-06-08,39724930.50866301,39714860.34817689,0.9997465027538833
2023-06-09,39741531.40866301,39759251.69817689,1.000445888441783
2023-06-12,39804428.108663015,39811575.39817689,1.0001795601608536
2023-06-13,40077350.858663015,40071895.04817689,0.9998638679860512
2023-06-14,40019476.30866302,39991640.34817689,0.9993044396615429
2023-06-15,39965527.55866301,39940205.59817689,0.9993664049486409
2023-06-16,39630249.95866302,39590926.39817689,0.999007738772096
2023-06-19,39820475.858663015,39785170.33664439,0.9991133827193844
2023-06-20,39800194.80866302,39792933.53664439,0.999817556872434
2023-06-21,39951817.108663015,39942432.93664439,0.9997651127608764
2023-06-26,39746891.00866301,39759555.93664439,1.0003186394623573
2023-06-27,39546691.20866302,39561668.93664438,1.0003787353005675
2023-06-28,39565850.80866301,39615946.33664439,1.0012661304371702
2023-06-29,39716193.25866301,39801643.18664438,1.002151513550779
2023-06-30,39653196.05866302,39712030.73664439,1.0014837310438818
2023-07-03,39566838.30866302,39659303.68664439,1.0023369412855292
2023-07-04,39582737.858663015,39688983.43664439,1.0026841391911985
2023-07-05,39454134.00866301,39552877.23664439,1.0025027346427042
2023-07-06,38795184.40866302,38883189.23664439,1.0022684472138175
2023-07-07,38539708.80866301,38645484.58664438,1.0027445920389932
2023-07-10,38424347.55866301,38511607.286644384,1.0022709488521087
2023-07-11,39087515.25866301,39180898.18664439,1.002389073016369
2023-07-12,39255699.50866301,39377042.28664439,1.0030910868867489
2023-07-13,39277873.30866302,39390400.98664439,1.0028649126977185
2023-07-14,39750771.20866302,39890589.386644386,1.0035173701976101
2023-07-17,39886734.75866301,40002437.33664439,1.0029007783836266
2023-07-18,39851936.90866301,40010575.98664439,1.0039807118621351
2023-07-19,39675237.20866302,39808618.93664439,1.0033618381984684
2023-07-20,39965775.608663015,40110394.23664439,1.0036185617763922
2023-07-21,39744495.75866301,39902107.386644386,1.0039656215275299
2023-07-24,39493325.70866302,39648563.286644384,1.0039307294383495
2023-07-25,39799976.45866302,39947456.98664439,1.0037055430958495
2023-07-26,40013318.65866301,40185662.98664439,1.0043071740550085
2023-07-27,40220937.70866302,40416388.08664439,1.0048594187285513
2023-07-28,40114657.858663015,40326219.98664439,1.0052739357450529
2023-07-31,40161691.65866301,40385096.18664439,1.0055626274381095
2023-08-01,40574120.80866302,40781147.68664439,1.0051024365742305
2023-08-02,39895360.45866302,40083631.33664439,1.004719117105771
2023-08-04,39991734.45866302,40156016.23664439,1.004107893298581
2023-08-07,40087719.40866301,40287127.73664439,1.0049742996339743
2023-08-08,39855839.25866302,40050218.23664439,1.004877051433288
2023-08-09,40133298.108663015,40320355.68664439,1.004660907196685
2023-08-10,40086726.468663014,40251112.346644394,1.0041007558476964
2023-08-11,39987348.76866301,40110916.996644385,1.0030901830650552
2023-08-14,39611837.16866301,39709407.09664439,1.0024631507891426
2023-08-15,39274468.51866301,39368790.59664439,1.0024016130972353
2023-08-16,38827837.068663016,38895351.39664439,1.0017388124881121
2023-08-17,38600284.65866301,38694590.03664439,1.0024431264902658
2023-08-18,38578491.86247764,38679117.090130895,1.0026083245558681
2023-08-21,38612727.162477635,38699499.89013089,1.0022472571618195
2023-08-22,38562968.31247763,38632448.89013089,1.0018017435040336
2023-08-23,38491112.61247764,38576476.490130894,1.0022177555248322
2023-08-24,38621949.662477635,38752483.29013089,1.003379778307258
2023-08-25,38349993.36247764,38482586.29013089,1.0034574433012284
2023-08-28,38719339.51247764,38862256.29013089,1.0036910954435883
2023-08-29,38752813.662477635,38939333.29013089,1.0048130602664822
2023-08-30,38873169.012477644,39033230.1901309,1.004117523261401
2023-08-31,38321734.96247764,38489015.29013089,1.0043651553828927
2023-09-01,38477901.46247764,38642786.490130894,1.004285187637222
2023-09-04,38689520.912477635,38847874.69013089,1.004092937155037
2023-09-05,38564578.01247764,38719022.79013089,1.0040048351521773
2023-09-06,38297917.26247764,38439424.29013089,1.0036949013880683
2023-09-07,38322194.412477635,38482538.69013089,1.0041841100206164
2023-09-08,38390105.61247764,38566949.1901309,1.0046064884384112
2023-09-11,38617290.96247764,38771383.990130894,1.003990259902047
2023-09-12,38891599.01247764,39054247.49013089,1.0041820979795937
2023-09-13,38889534.76247764,39060578.69013089,1.0043981993792912
2023-09-14,39467075.06247764,39656603.090130895,1.0048021807380767
2023-09-15,39310327.56247763,39527425.69013089,1.0055226740939316
2023-09-18,39256748.912477635,39503194.79013089,1.00627779641668
2023-09-19,39131220.11247764,39395018.39013089,1.0067413762437
2023-09-20,39159693.36247764,39410831.490130894,1.006413179115797
2023-09-21,38655530.96247764,38903288.090130895,1.0064093577680708
2023-09-22,38855249.31247763,39109619.29013089,1.0065466052117589
2023-09-25,38968531.26247764,39242825.590130895,1.0070388674852977
2023-09-26,38665152.81247764,38958741.79013089,1.0075931156687037
2023-09-27,38596420.11247764,38876084.69013089,1.0072458683172754
2023-09-28,38603501.31247764,38895957.29013089,1.0075758925410925
2023-10-02,38702211.162477635,38973176.590130895,1.0070012906114254
2023-10-03,38561633.36247764,38847353.59013089,1.0074094430847234
2023-10-04,38038046.162477635,38305255.29013089,1.0070247858292165
2023-10-05,38347287.11247764,38652164.27988914,1.0079504233641678
2023-10-06,38639239.662477635,38910386.179889135,1.0070173874998583
2023-10-11,39431117.15702376,39715086.27988914,1.0072016504562766
2023-10-12,39766209.50702376,40054698.47988914,1.007254625885689
2023-10-13,39379216.40702376,39667018.37988914,1.0073084738378402
2023-10-16,39493262.00702376,39791355.27988914,1.0075479526814564
2023-10-17,39435438.15702376,39730633.37988914,1.0074855317110964
2023-10-18,39232596.80702376,39562427.890299134,1.0084070673398893
2023-10-19,39064832.05702376,39355970.990299135,1.00745271176004
2023-10-20,38622479.15539701,38892658.12935064,1.0069953814426713
2023-10-23,38488992.55539701,38731549.729350634,1.006301988123085
2023-10-24,38430305.65539701,38702175.329350635,1.0070743562747448
2023-10-25,38356525.55539701,38603343.92935064,1.0064348470144189
2023-10-26,38011821.55539701,38253954.42935064,1.006369936089507
2023-10-27,38363199.46284601,38616530.54108239,1.0066034919345486
2023-10-30,38118004.56158739,38361256.58078839,1.0063815517627102
2023-10-31,38160730.36158739,38422095.58078839,1.0068490622879716
2023-11-01,38328671.51129738,38580514.95049364,1.0065706279207205
2023-11-02,38870544.15458789,39159578.68881839,1.0074358242344386
2023-11-03,39194483.48935864,39491895.18881839,1.0075881010025427
2023-11-06,39396955.63935864,39719618.38881839,1.0081900427132853
2023-11-07,39373897.38935864,39700140.68881839,1.0082857761382777
2023-11-08,39404034.58935864,39744954.38881839,1.0086519008272268
2023-11-09,39264646.339358635,39636254.588818386,1.0094641944880387
2023-11-10,39313354.38935864,39648360.83367102,1.0085214413655594
2023-11-13,39395651.339358635,39732704.66060589,1.0085555971227342
2023-11-14,39464890.55589539,39804157.899015516,1.0085966877987311
2023-11-15,40080803.25007014,40369234.19901551,1.0071962367407112
2023-11-16,40141911.79028639,40463510.60608014,1.0080115470701514
2023-11-17,40244702.435137145,40548220.750604145,1.0075418203416011
2023-11-20,40286938.84353139,40573142.25357314,1.007104124022759
2023-11-21,40715081.51839889,41032859.77878439,1.0078049275240157
2023-11-22,40617344.66377727,40935794.96504689,1.0078402540566276
2023-11-23,40606613.95894027,40908863.48026352,1.0074433569277377
2023-11-24,40682875.01833501,40952002.08026351,1.006615241961322
2023-11-27,40640092.77490951,40907138.58026352,1.006570993989435
2023-11-28,40937239.074909516,41183086.08026352,1.0060054613088132
2023-11-29,40807462.02490951,41024228.78026351,1.005311939155189
2023-11-30,41064732.62490951,41279746.58026351,1.0052359760215162
2023-12-01,40632490.974909514,40828212.58026351,1.004816874394308
2023-12-04,40677502.62490951,40906076.28026351,1.005619166384468
2023-12-05,40759105.37490951,40969926.880263515,1.0051723781328081
2023-12-06,41051071.05502464,41272817.61993714,1.0054017242233526
2023-12-07,40726524.30502464,40934105.91993714,1.005096963673055
2023-12-08,40891660.955024645,41104079.91993714,1.0051946768595712
2023-12-11,40903655.10502464,41068461.519937135,1.0040291366257938
2023-12-12,40993597.00502464,41188079.31993714,1.004744212001905
2023-12-13,40893217.15502464,41056329.919937134,1.0039887486546764
2023-12-14,41284389.355024636,41474775.71993714,1.0046115824379835
2023-12-15,41065700.35502464,41261642.21993714,1.0047714239187089
2023-12-18,41113210.209155634,41269981.70654301,1.0038131660502752
2023-12-19,40955175.87970614,41135029.508051515,1.0043914749352718
2023-12-20,40587868.62970614,40781353.508051515,1.0047670618063391
2023-12-21,40378609.76815627,40542296.31013677,1.0040537934049822
2023-12-22,40432343.52412314,40591172.810136765,1.0039282730648265
2023-12-25,40614847.72412314,40799208.11013677,1.004539236174561
2023-12-26,40939586.77412314,41083262.01013677,1.003509445193141
2023-12-27,41118106.074123144,41274391.11013677,1.0038008811916554
2023-12-28,41329719.27412314,41484456.210136764,1.0037439629092886
2023-12-29,41264806.72412314,41423651.91013677,1.0038494106388427
2024-01-02,41282283.02412314,41451409.71013677,1.0040968346134056
2024-01-03,40676991.22412314,40845832.41013677,1.0041507786326511
2024-01-04,40656068.37412314,40840781.01013677,1.0045432980462812
2024-01-05,40746024.174123146,40928642.11013677,1.004481859020974
2024-01-08,41061340.574123144,41254402.26186377,1.0047017872539283
2024-01-09,40802756.44770976,41037707.36186377,1.005758211812359
2024-01-10,40750096.997709766,40968863.36186377,1.0053684869551671
2024-01-11,40920323.34770977,41112983.26186377,1.0047081718420678
2024-01-12,40763371.09770976,40962530.86186377,1.0048857530373683
2024-01-15,40614834.04131439,40814606.72935539,1.0049187124053685
2024-01-16,40031192.952985145,40264760.20251877,1.0058346312538808
2024-01-17,39307278.98874689,39498186.402518764,1.0048567954506984
2024-01-18,39488206.03874689,39711543.70251877,1.0056558067883037
2024-01-19,39816260.73874689,40036278.502518766,1.0055258268780063
2024-01-22,39943053.888746895,40172512.40251877,1.0057446412187456
2024-01-23,40023707.4887469,40213838.00251877,1.0047504473148905
2024-01-24,40092032.68874689,40271819.502518766,1.0044843526684626
2024-01-25,40153041.038746886,40334870.10251877,1.0045284008151816
2024-01-26,40492698.88874689,40691503.60251877,1.0049096434475284
2024-01-29,40649048.93874689,40829239.80251877,1.0044328432884961
2024-01-30,40279068.73874689,40463068.902518764,1.0045681335128505
2024-01-31,40233472.33874689,40383094.502518766,1.0037188478914305
2024-02-01,40576878.08874689,40709286.002518766,1.003263137037854
2024-02-02,40674229.08874689,40792985.902518764,1.0029197065668476
2024-02-05,40544657.038746886,40655035.60251877,1.0027223948069506
2024-02-15,40821137.38874689,40950933.20251877,1.0031796226679284
2024-02-16,40836014.69980302,40965418.31304076,1.0031688599925588
2024-02-19,41075462.04980301,41227038.81304076,1.0036902022685459
2024-02-20,41111805.749803014,41293845.31304076,1.0044279145592776
2024-02-21,41004300.69980301,41185685.013040766,1.0044235436318179
2024-02-22,40987225.099803016,41204678.21304076,1.0053053875374156
2024-02-23,41024270.94980301,41208644.913040765,1.0044942654426048
2024-02-26,40856154.79980301,41053133.413040765,1.0048212714633318
2024-02-27,41044867.44980302,41204905.31304076,1.0038990956283016
2024-02-29,41268851.04980301,41451325.81304076,1.0044216099696486
2024-03-01,41085355.64980301,41267055.31304076,1.0044224921596516
2024-03-04,41221633.499803014,41430834.31304076,1.0050750248225546
2024-03-05,41246868.249803014,41483981.413040765,1.0057486343399873
2024-03-06,41468476.14980301,41723635.81304076,1.0061530995813783
2024-03-07,41615710.69980302,41854350.71304076,1.005734373130359
2024-03-08,41953021.94980301,42226983.81304076,1.0065302057040266
2024-03-11,41913856.34980301,42173189.61304076,1.0061872918844168
2024-03-12,42059126.39980301,42324169.513040766,1.0063016789915777
2024-03-13,42261700.14980301,42561400.11304076,1.007091526421687
2024-03-14,43046443.79980301,43284597.013040766,1.0055324712616294
2024-03-15,43177358.14980301,43369133.413040765,1.004441570106545
2024-03-18,43147217.365443386,43323514.513040766,1.0040859447807307
2024-03-19,42897380.56544339,43051576.354416765,1.0035945269137854
2024-03-20,42601224.31544339,42788386.65441676,1.0043933558713598
2024-03-21,43340694.479369886,43503538.78384739,1.0037573072243922
2024-03-22,43208799.729369886,43344976.883847386,1.003151606971969
2024-03-25,43172085.07936989,43306396.383847386,1.0031110682801299
2024-03-26,43479656.47969314,43630943.68384739,1.003479494007155
2024-03-27,43491551.17969314,43647617.18384739,1.0035884211972443
2024-03-28,43249514.90964252,43413784.18384739,1.003798176107826
2024-03-29,43627705.809642516,43784548.08384739,1.0035950153989122
2024-04-01,43703671.309642516,43868219.383847386,1.0037650858445972
2024-04-02,43725521.059642516,43867150.98384739,1.0032390677291572
2024-04-03,43150147.709642515,43293150.96874426,1.003314085042397
2024-04-08,43556379.25964252,43683910.86874426,1.002927966265091
2024-04-09,43847197.60964251,43999092.068744265,1.0034641771283541
2024-04-10,43826193.65964252,43986646.26121214,1.00366111195546
2024-04-11,43809075.00964251,43930591.56121214,1.0027737757883013
2024-04-12,43512174.059642516,43662862.561212145,1.0034631342796865
2024-04-15,43365388.59127989,43501582.66121214,1.0031406168457497
2024-04-16,42425451.99127989,42574847.16121214,1.0035213571787744
2024-04-17,42484775.59127989,42631366.461212136,1.003450432958444
2024-04-18,42816075.44127989,42959872.66121214,1.0033584867003857
2024-04-19,41896539.49127989,42059147.96121214,1.003881190950534
2024-04-22,42713544.65884814,42867792.088098265,1.0036112064798672
2024-04-23,43043766.00884814,43190526.488098264,1.0034095640985492
2024-04-24,42957801.20884814,43066434.68809827,1.0025288417049556
2024-04-25,42382404.00884814,42527894.38809827,1.0034328014810052
2024-04-26,42553413.85884814,42711029.48809827,1.0037039479317207
2024-04-29,43772854.15884814,43881215.18809827,1.0024755303562545
2024-04-30,43967540.15884814,44028507.28809827,1.0013866395306599
2024-05-02,44441937.95884814,44413152.38809827,0.9993522881298172
2024-05-03,44546576.94932376,44523916.62857389,0.999491311739269
2024-05-06,46111370.61697826,45991770.338702135,0.9974062736224092
2024-05-07,46243397.90611227,46074442.12600814,0.9963463805050148
2024-05-08,46338981.55611227,46181512.92600814,0.9966018107257397
2024-05-09,45802388.50611226,45671019.52600814,0.9971318312343778
2024-05-10,47029978.206112266,46756573.12600814,0.9941865786348888
2024-05-13,47097598.706112266,46833185.62600814,0.9943858479547109
2024-05-14,46873684.30611227,46571388.42600814,0.9935508402085494
2024-05-15,46973716.706112266,46715993.12600814,0.9945134513899218
2024-05-16,46995524.55611227,46746729.72600814,0.9947059888690662
2024-05-17,46971375.00611227,46740974.62600814,0.9950948768249993
2024-05-20,46883924.65611226,46683333.82600813,0.9957215435444998
2024-05-21,46465369.85611227,46286464.32600814,0.9961497017960227
2024-05-22,46640105.00611227,46463883.22600814,0.9962216684529112
2024-05-23,46495680.356112264,46310734.426008135,0.9960222986589804
2024-05-24,46338147.55611227,46136690.82600813,0.9956524647460241
2024-05-27,46451812.606112264,46221593.12600814,0.9950439074992343
2024-05-28,46445297.856112264,46201893.22600814,0.9947593267491105
2024-05-29,45680820.89932639,45424218.95330726,0.9943827203415491
2024-05-30,45281865.249326386,45064920.95330726,0.995209024742585
2024-05-31,45585807.249326386,45334837.053307265,0.9944945540912226
2024-06-03,45417078.99058601,45256622.174906515,0.9964670379679689
2024-06-04,44971938.190586016,44843351.774906516,0.9971407410742547
2024-06-05,45293783.64058601,45132187.87490651,0.996432274968199
2024-06-06,45768923.29058602,45582949.274906516,0.9959366748809284
2024-06-07,46056055.99058601,45841102.37490652,0.995332782821798
2024-06-11,45939436.04058602,45729095.37490652,0.9954213485447738
2024-06-12,46012302.24058601,45802081.274906516,0.9954312008866606
2024-06-13,46357603.190586016,46135060.274906516,0.9951994300748341
2024-06-14,46792107.99058601,46537917.47490651,0.994567662655193
2024-06-17,46926080.89058601,46679541.47490651,0.9947462176469768
2024-06-18,47484222.940586016,47206064.37490652,0.9941420844976754
2024-06-19,47933205.39058602,47592947.774906516,0.9929014216156233
2024-06-20,48024541.04058602,47692656.07490651,0.9930892631457108
2024-06-21,48044022.79058602,47695328.87490652,0.9927421998528436
2024-06-24,48188693.64058601,47835028.674906515,0.9926608310173898
2024-06-25,47912081.090586014,47629866.07490651,0.9941097316322802
2024-06-26,47761900.340586014,47460289.674906515,0.993685120074186
2024-06-27,47831513.14058601,47516825.97490651,0.9934209238843318
2024-06-28,47992184.190586016,47692705.774906516,0.9937598502604046
2024-07-01,48317347.440586016,48023255.774906516,0.9939133317274684
2024-07-02,48079734.840586014,47846565.274906516,0.9951503566637254
2024-07-03,49034549.54058601,48904720.97490651,0.9973523043059254
2024-07-04,49181428.690586016,48975180.57490652,0.9958063821818383
2024-07-05,49200973.14058602,49057987.87490652,0.9970938528945161
2024-07-08,49842019.54058602,49534487.174906515,0.9938298574473075
2024-07-09,49430278.24058601,49117511.57490651,0.9936725691860926
2024-07-10,49388116.54058601,49102298.07490651,0.9942128089568951
2024-07-11,49938021.49058601,49599314.37490652,0.993217450239927
2024-07-12,49754567.190586016,49433374.174906515,0.9935444516189004
2024-07-15,49943940.840586014,49584379.674906515,0.9928007049578412
2024-07-16,49759818.14058601,49426222.07490651,0.9932958744998426
2024-07-17,49459134.14058601,49170062.674906515,0.994155347223471
2024-07-18,49904527.04058602,49642828.57490651,0.9947560175158724
2024-07-19,49448792.190586016,49160526.174906515,0.9941704134133659
2024-07-22,49109928.85601739,48858074.73593301,0.9948716252303527
2024-07-23,49940747.25601739,49653188.13593301,0.9942419940452588
2024-07-26,49237340.65601739,49012694.03593302,0.9954374745449027
2024-07-29,49846259.65601739,49592335.53593301,0.994905854083402
2024-07-30,49350633.20601739,49124470.43593301,0.995417226580655
2024-07-31,49835568.75601739,49582636.935933016,0.9949246727508486
2024-08-01,50649924.70601739,50305452.63593301,0.9931989618526826
2024-08-02,49969008.75601739,49596034.73593301,0.9925358931591882
2024-08-05,47153805.406017385,46921350.63593301,0.9950702860971066
2024-08-06,48323340.13724114,48117471.98549789,0.9957397781039438
2024-08-07,48554611.43935701,48292392.99918689,0.9945995152180833
2024-08-08,47916016.86084577,47627261.25448789,0.9939737143177726
2024-08-09,48733303.11193927,48436279.59140814,0.9939051223380269
2024-08-12,48983117.62585364,48717897.53911502,0.9945854796592482
2024-08-13,48032877.5377249,47844327.80838377,0.9960745693573524
2024-08-14,48451614.77620102,48262828.786802396,0.9961036182123005
2024-08-15,48181386.40477514,47959555.1368024,0.9953959135565522
2024-08-16,48850934.504775144,48582481.3868024,0.9945046472356326
2024-08-19,48851520.30477514,48599859.3868024,0.9948484526908747
2024-08-20,49261573.55477514,48950113.3868024,0.9936774214565756
2024-08-21,49032560.00477514,48781736.1368024,0.9948845447199104
2024-08-22,49243396.904775135,48962444.58680239,0.9942946194691639
2024-08-23,49078613.00477514,48866161.186802395,0.9956711935206467
2024-08-26,49191344.55477514,48982684.286802396,0.9957581914082385
2024-08-27,49071339.754775144,48939189.936802395,0.9973069857347865
2024-08-28,48947405.85477514,48794863.08680239,0.9968835372312614
2024-08-29,48610442.254775144,48442720.686802395,0.9965496802704716
2024-08-30,48908476.85477514,48725030.686802395,0.9962491948273619
2024-09-02,48897953.18433064,48748659.95933926,0.9969468410174841
2024-09-03,48780295.138674766,48614509.56695427,0.9966013823563553
2024-09-04,47703416.16813502,47571324.598044015,0.9972309830049606
2024-09-05,48347114.46156577,48192493.05801139,0.9968018483569004
2024-09-06,48788559.66766439,48657969.26746502,0.9973233397114217
2024-09-09,48451274.30749015,48380109.56334739,0.998531210062895
2024-09-10,48694488.10150314,48616195.325570144,0.9983921634873788
2024-09-11,48470212.90969064,48371937.66973952,0.9979724611456892
2024-09-12,49052983.73882564,48913207.61973952,0.997150507299814
2024-09-13,49033461.24163839,48916765.16973952,0.9976200727229149
2024-09-16,49067853.49163839,48980764.86973952,0.9982251389514376
2024-09-18,49000604.64163839,48929352.36973952,0.998545889945237
2024-09-19,49400093.941638395,49246239.36973952,0.9968855409044234
2024-09-20,49559457.49163839,49411933.01973952,0.9970232831559191
2024-09-23,49910847.54163839,49788541.419739515,0.9975495082146854
2024-09-24,49982851.89163839,49876000.56973952,0.9978622403913542
2024-09-25,50048284.04163839,49912836.36973952,0.9972936600226656
2024-09-26,50164270.44973439,50054189.904053144,0.9978055985924973
2024-09-27,49797986.6462399,49674169.30341739,0.9975136074536086
2024-09-30,49437454.30658352,49291055.40030739,0.9970387045949364
2024-10-01,49377559.60762289,49261425.60030739,0.9976480407651096
2024-10-04,49060955.551757015,48885498.75030739,0.9964236978371828
2024-10-07,49378002.34539201,49209928.18345876,0.9965961733170654
2024-10-08,48794158.03694151,48667233.1397509,0.9973987685760554
2024-10-09,48797309.73155327,48655256.088253014,0.9970889042022658
2024-10-11,48963391.87139802,48808732.73825301,0.9968413313041871
2024-10-14,49321124.52456189,49125147.588253014,0.9960265111917455
2024-10-15,50024565.87456189,49777615.28825302,0.9950634137050163
2024-10-16,49272079.824561894,49114764.03825302,0.9968072022356471
2024-10-17,49466022.924561895,49355995.73825301,0.9977757017887474
2024-10-18,50152470.02456189,50004538.53825302,0.9970503648925682
2024-10-21,49677733.12456189,49530221.55119664,0.997030629940473
2024-10-22,49987118.14373589,49809666.88024814,0.9964500601339429
2024-10-23,49286012.493735895,49156170.53024814,0.9973655413185586
2024-10-24,49299663.093735896,49157076.68024814,0.9971077608944985
2024-10-25,49191744.29373589,49090751.23024814,0.9979469509581791
2024-10-28,49389131.6937359,49268035.730248146,0.9975481252790862
2024-10-29,48998378.9437359,48933114.83024814,0.9986680352514784
2024-10-30,49131462.19373589,49034263.33024814,0.998021657423822
2024-11-01,48628209.04373589,48534389.43024814,0.9980706751218543
2024-11-04,49089601.243735895,49028461.73024814,0.9987545322850722
2024-11-05,49258516.14373589,49193446.530248135,0.9986790179936017
2024-11-06,49080662.89373589,48973749.58024814,0.99782168155065
2024-11-07,49189626.17112302,49073963.788842395,0.9976486427874395
2024-11-08,49456543.18710252,49292820.4888424,0.9966895644598384
2024-11-11,49421945.637102515,49299790.73884239,0.9975283268053207
2024-11-12,49062909.68710251,48935070.08884239,0.9973943738951601
2024-11-13,49220896.38610039,49085063.78884239,0.9972403469414189
2024-11-14,48822272.78610039,48694207.58884239,0.9973769103741017
2024-11-15,48888130.686100386,48787405.93884239,0.9979396891260841
2024-11-18,48906120.53610039,48849303.63884239,0.9988382456707835
2024-11-19,49372850.89463689,49318998.91802339,0.9989092795810308
2024-11-20,49007974.54463689,48986665.268023394,0.9995651875677072
2024-11-21,49319086.594636895,49173113.518023394,0.9970402315474072
2024-11-22,49378942.99463689,49290089.5680234,0.9982005806275938
2024-11-25,49524202.194636896,49489364.4180234,0.9992965504729066
2024-11-26,49485319.14463689,49382149.2180234,0.9979151407246268
2024-11-27,50063835.34463689,49865633.96802339,0.9960410269159546
2024-11-28,49957957.844636895,49722163.66802339,0.9952801478125508
2024-11-29,49807050.844636895,49575280.618023396,0.9953466382232415
2024-12-02,50331675.79463689,50025688.4680234,0.9939205813877133
2024-12-03,51211567.74463689,50846659.7180234,0.9928744999873254
2024-12-04,51299996.844636895,50936069.118023396,0.992905891832398
2024-12-05,51330067.49463689,50972301.618023396,0.9930300914439499
2024-12-06,51431704.594636895,51030242.868023396,0.99219427530591
2024-12-09,51889475.444636896,51423612.618023396,0.9910220170348311
2024-12-10,51462503.74463689,51027164.8180234,0.9915406578589006
2024-12-11,51065941.844636895,50641764.7180234,0.9916935415016135
2024-12-12,51318301.19463689,50878497.56802339,0.991429887264868
2024-12-13,51149225.74463689,50737894.1680234,0.9919582052196241
2024-12-16,51050088.94463689,50715432.71802339,0.9934445515466892
2024-12-17,50594592.74463689,50291239.6680234,0.99400423918531
2024-12-18,50149324.74463689,49865506.268023394,0.9943405324386975
