date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a25,nav_blend_e45_a35,nav_blend_e45_a50,nav_chal_e45_e3
2014-01-17,3343884.3983637444,3327631.3433870403,3324475.623654368,3319505.2158819037,3299202.94076425
2014-01-20,3351448.7983637443,3336097.24338704,3332862.123654368,3327822.7658819035,3307185.94076425
2014-01-21,3337296.598363744,3321863.04338704,3318709.523654368,3313774.6158819036,3293711.7407642496
2014-01-22,3352214.7483637445,3336270.29338704,3332975.623654368,3327861.2658819035,3307238.19076425
2014-01-23,3336021.198363744,3320219.4933870398,3317053.523654368,3312017.2658819035,3292032.8407642497
2014-01-24,3350122.848363744,3334904.59338704,3331586.823654368,3326304.615881903,3305751.4407642493
2014-01-27,3301184.2983637443,3288515.1933870404,3285592.723654368,3280869.0658819037,3262198.2407642496
2014-02-05,3232254.948363744,3220963.29338704,3218558.123654368,3214645.0158819035,3198744.8907642495
2014-02-06,3237096.0983637446,3225729.79338704,3223270.423654368,3219356.0158819035,3203250.04076425
2014-02-07,3258128.7483637445,3245167.1933870404,3242566.0236543682,3238474.5658819037,3221556.14076425
2014-02-10,3255713.2983637443,3243549.6933870404,3241023.223654368,3236904.0658819037,3220049.29076425
2014-02-11,3258865.4483637447,3246305.99338704,3243702.7236543684,3239401.2158819037,3222422.69076425
2014-02-12,3284080.948363744,3271726.2433870398,3268956.423654368,3264538.5658819033,3246519.8907642495
2014-02-13,3271082.2983637443,3258576.49338704,3255907.323654368,3251762.965881903,3234262.3907642495
2014-02-14,3288664.448363744,3275848.24338704,3273051.323654368,3268666.4158819034,3250451.29076425
2014-02-17,3287468.3983637444,3274744.44338704,3271948.823654368,3267345.6658819034,3249183.69076425
2014-02-18,3311179.6483637444,3297871.84338704,3294887.023654368,3290109.8658819036,3271032.9907642496
2014-02-19,3310077.348363744,3296976.39338704,3294042.223654368,3289360.115881903,3270309.6407642495
2014-02-20,3281775.198363744,3269893.69338704,3267223.023654368,3262877.2658819035,3244912.94076425
2014-02-21,3320656.948363744,3306827.09338704,3303842.423654368,3299021.715881903,3279578.94076425
2014-02-24,3307108.1483637444,3293410.09338704,3290508.823654368,3285756.5658819033,3266864.69076425
2014-02-25,3296022.198363744,3282397.14338704,3279547.323654368,3275037.8158819033,3256549.2407642496
2014-02-26,3294880.198363744,3280424.9933870398,3277580.623654368,3273051.0158819035,3254616.2407642496
2014-02-27,3314198.998363744,3300335.4933870398,3297401.123654368,3292716.215881903,3273518.7907642494
2014-03-03,3283121.598363744,3270520.64338704,3267779.223654368,3263502.6158819036,3245487.6407642495
2014-03-04,3265376.448363744,3253004.24338704,3250422.223654368,3246339.2658819035,3229024.8907642495
2014-03-05,3274302.198363744,3261580.44338704,3258903.023654368,3254654.3658819036,3236960.3907642495
2014-03-06,3302976.8483637446,3289774.74338704,3286843.923654368,3282198.2658819035,3263347.5907642497
2014-03-07,3321500.2161045815,3307329.34338704,3304229.723654368,3299409.7658819035,3279445.8271696405
2014-03-10,3297316.6161045814,3284491.2433870398,3281600.323654368,3276877.7658819035,3257993.92716964
2014-03-11,3284073.4661045815,3271399.79338704,3268623.023654368,3264159.3658819036,3246153.8271696405
2014-03-12,3287508.7161045815,3274632.2926167976,3271817.657448889,3267317.3191611306,3249356.6271696403
2014-03-13,3277740.0494272043,3265973.6926167975,3263250.8574488894,3258837.9191611307,3240766.4271696405
2014-03-14,3261801.5494272043,3251139.3426167974,3248584.607448889,3244311.7691611303,3227033.52716964
2014-03-17,3268696.0494272043,3257067.7426167973,3254486.907448889,3250210.6191611304,3232768.6271696403
2014-03-18,3280378.749427204,3269144.2426167973,3266496.457448889,3262253.3691611304,3244226.32716964
2014-03-19,3266952.0494272043,3255343.4426167975,3252820.0074488893,3248747.0191611303,3231280.02716964
2014-03-20,3235518.0494272043,3225938.042616797,3223687.7574488893,3220184.3691611304,3204093.3271696405
2014-03-21,3232868.1494272044,3225302.6926167975,3223068.807448889,3219559.0691611306,3203494.6271696403
2014-03-24,3245027.8494272046,3235748.1426167972,3233408.107448889,3229668.5191611303,3213165.92716964
2014-03-25,3252681.2494272045,3243814.0926167974,3241401.057448889,3237590.3191611306,3220581.1271696403
2014-03-26,3262956.2994272043,3253959.4426167975,3251474.6074488894,3247433.7691611303,3229816.5271696406
2014-03-27,3252721.2494272045,3243274.2426167973,3240929.7574488893,3237169.2691611303,3219889.9271696405
2014-03-28,3282597.0494272043,3271916.1426167972,3269315.2574488893,3265267.4691611305,3246923.4271696405
2014-03-31,3302968.3494272046,3292256.6926167975,3289495.0074488893,3285120.6691611307,3265968.1271696407
2014-04-01,3307535.9494272047,3296953.4426167975,3294176.0574488896,3289818.3691611304,3270279.0271696406
2014-04-02,3296664.2494272045,3288010.8426167974,3285281.957448889,3281044.9191611307,3261732.02716964
2014-04-03,3305782.3494272046,3296359.2426167973,3293559.407448889,3289178.4191611307,3269635.2271696404
2014-04-07,3295832.8494272046,3287961.742616798,3285250.557448889,3280990.369161131,3261814.1271696407
2014-04-08,3311081.099427204,3301198.2926167976,3298393.357448889,3293948.16916113,3274167.32716964
2014-04-09,3320716.0494272043,3309963.7426167973,3307080.757448889,3302554.41916113,3282371.3271696405
2014-04-10,3333897.199427204,3321983.1426167972,3318999.307448889,3314281.0691611306,3293583.6271696403
2014-04-11,3329873.3494272046,3317982.0426167976,3315048.907448889,3310343.7691611303,3289812.1271696403
2014-04-14,3325752.9994272045,3314002.1926167975,3311068.307448889,3306392.269161131,3286045.3271696405
2014-04-15,3315787.2994272048,3305099.6426167972,3302305.657448889,3297812.7191611305,3277652.2271696404
2014-04-16,3307277.099427204,3296243.6926167975,3293523.857448889,3289151.7691611303,3269328.02716964
2014-04-17,3323069.2494272045,3311456.3426167974,3308588.2074488895,3303991.3691611304,3283695.3271696405
2014-04-18,3327387.8494272046,3316382.1926167975,3313496.057448889,3308905.0691611306,3288257.52716964
2014-04-21,3314974.849427204,3304065.2426167973,3301264.607448889,3296753.16916113,3276290.1278562266
2014-04-22,3312543.9994272045,3301456.042616797,3298668.2574488893,3294187.8691611304,3273805.827856227
2014-04-23,3303758.1494272044,3292188.4426167975,3289460.2074488895,3285131.16916113,3265148.177856227
2014-04-24,3310834.449427204,3298958.4926167973,3296161.457448889,3291781.9191611307,3271558.177856227
2014-04-25,3270027.1288784225,3260034.276153031,3257553.3457739176,3253563.8718530242,3235131.9778562267
2014-04-28,3276683.8788784225,3266636.776153031,3264112.4457739173,3259944.971853024,3241059.577856227
2014-04-29,3291551.6788784224,3281241.726153031,3278632.3957739174,3274296.521853024,3254941.077856227
2014-04-30,3263268.528878423,3252736.9261530307,3250322.8957739174,3246377.021853024,3227840.027856227
2014-05-02,3293063.398858159,3281740.7007826916,3279128.8375168443,3274972.6859479747,3255427.8406575187
2014-05-05,3282800.9156251713,3272174.100447748,3269623.961756412,3265642.8160954844,3246384.863314444
2014-05-06,3301899.4942572345,3290851.0155952326,3288182.516994641,3284101.6725598346,3264250.1547811404
2014-05-07,3303438.944257234,3292437.3155952324,3289728.3669946413,3285642.3225598345,3265743.95478114
2014-05-08,3318487.7442572345,3306616.715595233,3303855.516994641,3299435.5725598345,3279084.8547811406
2014-05-09,3311169.8442572346,3299182.5155952326,3296428.816994641,3292036.0725598345,3271927.6547811404
2014-05-12,3291366.7442572345,3279637.8155952324,3276997.716994641,3272888.9725598344,3253399.75478114
2014-05-13,3298408.0442572343,3285674.6655952325,3282953.816994641,3278650.0725598345,3258968.85478114
2014-05-14,3316098.294257235,3302482.3155952324,3299670.2169946413,3295143.4225598346,3274934.0547811403
2014-05-15,3320364.0442572343,3305176.2155952323,3302378.1669946406,3297726.8725598343,3277428.2547811405
2014-05-16,3324102.5942572346,3310051.3655952327,3307208.1169946413,3302548.3725598343,3282095.0547811403
2014-05-19,3326832.2442572345,3314020.7655952326,3311174.116994641,3306560.3725598347,3285980.8547811406
2014-05-20,3319634.0442572343,3306052.7655952326,3303244.866994641,3298761.7225598344,3278423.95478114
2014-05-21,3309790.8942572344,3299335.7655952326,3296651.316994641,3292451.9225598346,3272321.45478114
2014-05-22,3348570.8442572346,3337634.0655952324,3334739.716994641,3330559.8725598347,3309198.9547811407
2014-05-23,3365220.6942572347,3351943.715595233,3348888.716994641,3344361.0725598345,3322551.45478114
2014-05-26,3369615.463803226,3355728.3887663675,3352432.1236339575,3347812.379007553,3325887.159027539
2014-05-27,3383071.063803226,3368104.7887663674,3364692.9236339573,3359844.929007553,3337558.5090275393
2014-05-28,3419837.5525912894,3403977.8499453305,3400358.0936488863,3395411.4824068886,3372091.431798603
2014-05-29,3416161.852591289,3399472.222197474,3395822.476667497,3390920.8634360256,3367730.206526461
2014-05-30,3446647.285634001,3424912.422197474,3421047.976667497,3415890.413436026,3391957.1565264612
2014-06-03,3444985.6522366586,3424857.083278297,3421046.2259551827,3415837.7692135773,3391909.1735980874
2014-06-04,3426992.938468861,3408774.6886754516,3405043.565574943,3399887.081492732,3376412.251682786
2014-06-05,3427526.981140528,3407587.6386754513,3403761.515574943,3398574.3814927316,3375133.0516827856
2014-06-06,3432900.881140528,3412585.2386754514,3408749.715574943,3403452.4814927317,3379873.9016827857
2014-06-09,3435928.431140528,3417171.4386754516,3413374.015574943,3408309.881492732,3384601.7016827855
2014-06-10,3462644.8391113435,3442685.27688943,3438662.9966827775,3433383.301656775,3408995.7514128075
2014-06-11,3454747.4391113436,3435440.3268894297,3431497.8466827776,3426282.801656775,3402091.2014128077
2014-06-12,3458316.3891113433,3437955.4768894296,3433970.5466827773,3428846.001656775,3404583.4514128077
2014-06-13,3459988.289111343,3440113.0768894292,3436160.4966827775,3431012.2016567746,3406691.9014128074
2014-06-16,3458727.9391113436,3440003.3768894295,3436119.5966827776,3430966.601656775,3406651.2014128077
2014-06-17,3466523.9891113434,3448788.7768894294,3445007.6966827777,3439854.601656775,3415301.9014128074
2014-06-18,3469840.8391113435,3451813.1268894295,3448017.296682778,3442810.8016567747,3418175.9014128074
2014-06-19,3469713.8391113435,3451147.7768894294,3447290.9466827777,3441928.401656775,3417311.2514128075
2014-06-20,3448286.720211055,3433175.8268894297,3429545.396682778,3424351.351656775,3400221.5014128075
2014-06-23,3463491.9601538656,3446358.081517101,3442554.0838389993,3437278.1284084823,3412812.2512780894
2014-06-24,3480508.8101538657,3462513.281517101,3458585.5338389995,3453162.0284084817,3428274.5012780894
2014-06-25,3490145.5601538657,3472041.931517101,3468090.3838389996,3462572.1284084823,3437437.6512780893
2014-06-26,3509700.6101538655,3491146.6315171006,3487104.4338389994,3481481.328408482,3455849.901278089
2014-06-27,3512379.0101538654,3495766.081517101,3491746.1838389994,3486180.828408482,3460430.7012780886
2014-06-30,3517178.2601538654,3500766.831517101,3496754.7838389995,3491144.5284084817,3465266.0512780887
2014-07-01,3524496.1601538653,3506946.3815171006,3502800.733838999,3497103.728408482,3471065.901278089
2014-07-02,3529965.2101538656,3513499.581517101,3509419.1338389996,3503660.428408482,3477450.0512780887
2014-07-03,3510966.8601538655,3495225.2815171005,3491232.9838389996,3485563.4284084816,3459833.901278089
2014-07-04,3514183.4101538653,3498355.431517101,3494333.3838389996,3488649.0284084817,3462841.0512780887
2014-07-07,3505569.9601538656,3489209.2815171005,3485241.5838389993,3479602.128408482,3454031.0512780887
2014-07-08,3538788.3601538655,3520264.331517101,3515976.4838389996,3510207.428408482,3483824.901278089
2014-07-09,3544448.2601538654,3527060.4815171007,3522837.4338389994,3517048.128408482,3490488.751278089
2014-07-10,3575185.8601538655,3558542.2815171005,3554210.8338389993,3548300.728408482,3520922.3512780885
2014-07-11,3552604.5601538657,3537033.431517101,3532803.0338389995,3527127.828408482,3500309.3012780887
2014-07-14,3568393.3601538655,3553529.8815171006,3549244.6838389994,3543535.828408482,3516288.0512780887
2014-07-15,3607795.9601538656,3590099.931517101,3585455.4838389996,3579324.728408482,3551127.1012780885
2014-07-16,3594679.210153865,3578010.4315171004,3573448.233838999,3567295.0284084817,3539413.7512780884
2014-07-17,3608901.521253866,3592497.864817101,3587896.912739,3581541.4242084823,3553283.695878089
2014-07-18,3606231.721253866,3589205.364817101,3584663.8127389997,3578246.4242084823,3550072.595878089
2014-07-21,3607398.421253866,3591492.264817101,3586969.2127389996,3580526.224208482,3552292.4958780888
2014-07-22,3630255.221253866,3612909.914817101,3608258.5627389997,3601605.224208482,3572813.5458780886
2014-07-24,3649550.371253866,3632357.464817101,3627572.162739,3620787.724208482,3591489.295878089
2014-07-25,3660488.2712538657,3642797.564817101,3637966.8127389997,3631049.9242084823,3601478.795878089
2014-07-28,3705991.2619565492,3691874.9025112586,3687016.148321037,3679682.067739292,3648962.84971466
2014-07-29,3676514.411956549,3660386.9525112584,3655604.098321037,3648551.267739292,3618566.74971466
2014-07-30,3700004.161956549,3684429.0525112585,3679657.8483210374,3672480.767739292,3641931.4497146597
2014-07-31,3672121.311956549,3655510.3025112585,3650718.898321037,3643600.867739292,3613731.1997146597
2014-08-01,3638632.696620772,3625704.9553838815,3621501.953078242,3614718.934168692,3585640.7771508796
2014-08-04,3627351.123250629,3611259.706333956,3606896.629621087,3600253.789797538,3571499.6894367174
2014-08-05,3542267.7221234543,3527521.1727016782,3523499.4117443254,3517298.8084995085,3490370.7992440965
2014-08-06,3590021.4208607376,3572669.2727016783,3568526.1617443254,3562233.558499508,3534323.849244097
2014-08-07,3602091.570860738,3582792.0227016783,3578522.5617443253,3572095.6584995086,3543965.2492440967
2014-08-08,3585062.920860738,3567081.272701679,3562946.2117443257,3556773.2084995084,3528984.149244097
2014-08-11,3609477.720860738,3590388.7727016783,3585966.6617443254,3579436.3584995084,3551143.799244097
2014-08-12,3596555.1208607377,3578459.6727016782,3574279.6617443254,3567854.8084995085,3539822.2492440967
2014-08-13,3635372.190860738,3616717.7027016785,3612489.4817443257,3605833.8384995083,3576967.9192440966
2014-08-14,3636732.3908607378,3617243.802701678,3612850.681744325,3605722.9384995084,3576839.7692440967
2014-08-15,3623533.591883227,3604040.407937358,3599695.2834153366,3592646.6600504937,3564419.5692440965
2014-08-18,3606414.991883227,3585859.507937358,3581544.533415337,3574798.9600504935,3547181.169244097
2014-08-19,3656736.691883227,3635448.807937358,3630963.433415337,3624290.8600504934,3595088.8192440965
2014-08-20,3696571.491883227,3674299.457937358,3669755.233415337,3662891.9600504935,3632465.329246528
2014-08-21,3726148.691883227,3701455.5079373578,3696761.6334153367,3689597.9100504937,3658513.729246528
2014-08-22,3783700.891883227,3758383.757937358,3753196.483415337,3745504.3100504936,3713100.229246528
2014-08-25,3771879.541883227,3747240.557937358,3742142.583415337,3734630.5100504933,3702490.629246528
2014-08-26,3766239.391883227,3741137.907937358,3736091.483415337,3728555.4100504937,3696545.5792465275
2014-08-27,3787432.891883227,3759812.757937358,3754377.1334153367,3746547.2600504933,3714096.4292465276
2014-08-28,3771867.080368567,3746441.7820229074,3741291.3520308714,3733513.208627628,3701461.3292465275
2014-08-29,3729313.895854554,3704982.1829489595,3700096.8532148595,3692647.6578160557,3661457.8351114457
2014-09-01,3758813.6889778045,3733871.9504261217,3728561.7290878724,3720561.0326935067,3688767.9147211276
2014-09-02,3725168.3528299434,3703373.1009887834,3698501.094133212,3691128.632693507,3660103.0647211275
2014-09-03,3772690.352829944,3749069.200988783,3743581.444133212,3735487.171414169,3703287.884417901
2014-09-04,3769486.2028299435,3746244.550988783,3740917.094133212,3732775.9714141693,3700652.5344179007
2014-09-05,3746995.3028299436,3726937.400988783,3722017.094133212,3714278.9714141693,3682650.4344179006
2014-09-09,3755920.002829944,3736360.8509887834,3731315.594133212,3723398.0714141694,3691528.184417901
2014-09-10,3740567.6528299437,3721192.5009887833,3716244.444133212,3708220.171414169,3676748.984417901
