date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a10,nav_blend_e45_a15,nav_blend_e45_a20,nav_blend_e45_a25,nav_blend_e45_a30,nav_blend_e45_a35,nav_blend_e45_a40,nav_blend_e45_a45,nav_blend_e45_a50,nav_blend_e45_a55,nav_blend_e45_a60,nav_blend_e45_a65,nav_blend_e45_a70,nav_blend_e45_a75,nav_blend_e45_a80,nav_blend_e45_a85,nav_blend_e45_a90,nav_blend_e45_a95,nav_chal_e45_e3
2012-12-28,3010804.7430912997,3010738.72951258,3010653.648693342,3010607.1164551782,3010562.1533261365,3010516.1611300157,3010455.2576857563,3010394.933680192,3010334.8662745566,3010276.3636216526,3010214.759142511,3010152.940476956,3010093.2423708877,3010031.9610092076,3009973.1980269616,3009911.626176401,3009847.435440781,3009788.791015608,3009724.894302102,3009665.782639112,3009604.7610376095
2013-01-02,3039519.7487295866,3039416.538697672,3039306.7246737685,3039161.516455178,3039110.9033261365,3039025.4611300156,3038873.457685756,3038724.7836801917,3038576.8162745563,3038431.013621652,3038279.159142511,3038129.990476955,3037982.7423708877,3037829.961009207,3037682.6980269616,3037532.176176401,3037379.8854407812,3037232.6410156074,3037081.594302102,3036931.6326391115,3036783.861037609
2013-01-03,3049606.148729587,3049518.4886976723,3049422.3246737686,3048975.316455178,3048931.7533261366,3048863.3611300155,3048680.057685756,3048500.733680192,3048322.0162745565,3048145.4136216524,3047962.2091425112,3047783.6404769556,3047605.7423708877,3047422.7110092076,3047243.9480269616,3047063.176176402,3046881.2354407813,3046702.391015608,3046521.494302102,3046339.6826391118,3046162.0110376095
2013-01-04,3022334.8987295865,3022313.4386976724,3022301.5246737683,3022270.516455178,3022216.2533261366,3022161.7111300156,3022059.8576857564,3021964.233680192,3021869.1662745564,3021775.763621652,3021675.359142511,3021579.1404769556,3021484.6423708876,3021382.5110092075,3021287.5980269616,3021189.076176401,3021090.035440781,3020995.1910156077,3020897.044302102,3020796.9826391116,3020703.9110376094
2013-01-07,3009760.698729587,3009727.3386976724,3009724.2246737685,3009979.316455178,3009916.0033261366,3009826.9611300156,3009766.557685756,3009708.483680192,3009650.4662745567,3009594.7636216525,3009533.9091425114,3009475.4904769557,3009417.942370888,3009357.3110092073,3009299.9480269616,3009240.7261764016,3009179.185440781,3009122.041015608,3009061.294302102,3009002.3326391117,3008945.1110376096
2013-01-08,3010328.648729587,3010251.7386976723,3010234.7246737685,3010402.1164551782,3010301.653326137,3010210.0611300156,3010149.807685756,3010090.233680192,3010030.916274557,3009973.5636216523,3009911.8091425113,3009851.2404769557,3009792.642370888,3009731.3610092076,3009672.998026962,3009612.7261764016,3009549.1354407812,3009490.991015608,3009428.044302102,3009369.382639112,3009309.6110376096
2013-01-09,3006135.948729587,3006080.638697672,3006097.2746737683,3006038.4092875705,3006066.5033261366,3005988.1111300155,3005939.807685756,3005894.7836801917,3005848.316274557,3005801.713621652,3005754.009142511,3005706.1404769556,3005660.3923708876,3005614.7610092075,3005568.8480269616,3005521.2261764016,3005472.285440781,3005426.5910156076,3005376.444302102,3005329.7826391114,3005283.1610376094
2013-01-10,3048707.2487295866,3048605.5886976724,3048567.3746737684,3048562.1092875707,3048115.053326137,3048022.0611300156,3047842.7576857563,3047666.9336801916,3047490.316274557,3047313.0636216523,3047134.159142511,3046954.8904769556,3046779.3923708876,3046602.4110092074,3046425.648026962,3046247.426176402,3046067.1354407812,3045890.3410156076,3045709.844302102,3045533.1326391115,3045354.9610376093
2013-01-11,3050101.798729587,3049974.8886976726,3049907.6746737687,3049986.5092875706,3049361.903326137,3049267.1611300157,3049082.5076857563,3048902.883680192,3048722.9662745567,3048543.2636216525,3048359.4591425112,3048177.440476956,3047998.692370888,3047815.2610092075,3047635.398026962,3047452.826176401,3047268.9854407813,3047089.091015608,3046905.494302102,3046723.1826391118,3046543.0610376094
2013-01-14,3049526.8487295867,3049400.788697672,3049365.7246737685,3049351.3092875704,3048742.453326137,3048648.7111300156,3048466.207685756,3048288.733680192,3048110.6162745566,3047931.6636216524,3047750.009142511,3047569.0404769555,3047392.2423708877,3047211.7110092076,3047033.2980269617,3046852.7761764014,3046670.7354407813,3046492.291015608,3046309.994302102,3046130.0826391117,3045951.0610376094
2013-01-15,3036495.0987295867,3036420.7386976723,3036405.4246737687,3036377.0592875704,3035899.5033261366,3035846.4111300157,3035702.5076857563,3035565.883680192,3035427.7662745565,3035288.0136216525,3035146.8091425113,3035005.690476956,3034868.6423708876,3034728.2110092076,3034590.398026962,3034448.626176401,3034307.3854407812,3034169.541015608,3034026.894302102,3033885.3326391117,3033747.3610376096
2013-01-16,3015866.548729587,3015807.2386976727,3015822.3746737684,3015760.809287571,3015538.903326137,3015478.611130016,3015400.307685756,3015325.283680192,3015249.6162745566,3015174.8136216523,3015096.2091425112,3015019.8404769558,3014945.0923708878,3014867.7610092075,3014792.8480269616,3014715.5261764014,3014636.785440781,3014561.991015608,3014482.7443021024,3014405.4826391116,3014330.6610376094
2013-01-17,2995470.048729587,2995519.2386976723,2995584.924673768,2995481.7092875703,2995610.703326137,2995612.3611300155,2995595.857685756,2995582.7836801917,2995568.816274557,2995555.6136216526,2995539.4591425112,2995525.0904769558,2995511.542370888,2995496.6610092074,2995483.898026962,2995467.9761764016,2995451.585440781,2995438.9410156077,2995421.394302102,2995405.4326391118,2995393.0610376094
2013-01-18,3023631.748729587,3023547.3886976726,3023552.524673769,3023343.209287571,3023318.3533261367,3023232.5611300156,3023130.3576857564,3023031.733680192,3022932.1162745566,3022832.0136216525,3022730.2091425112,3022627.940476956,3022529.3423708878,3022428.9110092074,3022329.748026962,3022228.2761764014,3022124.9354407815,3022025.891015608,3021921.8943021023,3021625.6509994324,3021528.3888243493
2013-01-21,3019704.048729587,3019669.0886976724,3019671.0746737686,3019460.5092875706,3019579.153326137,3019526.8611300155,3019437.957685756,3019350.4336801916,3019261.816274557,3019172.6636216524,3019083.5591425113,3018992.5904769558,3018904.692370888,3018818.2110092076,3018730.2480269615,3018640.7261764016,3018548.935440781,3018461.041015608,3018368.244302102,3017990.250999432,3017902.6388243493
2013-01-22,3033866.714743624,3033787.8098811107,3033791.603504699,3033620.461256618,3033537.866613686,3033415.4888248667,3033278.3330243155,3033151.1591828866,3033023.5471197725,3032895.65677507,3032766.088501307,3032636.376095053,3032509.2945157564,3032381.4941430325,3032255.1061402624,3032125.385188168,3031994.6455213516,3031867.1454185373,3031735.006405089,3031469.71924921,3031343.309069442
2013-01-23,3030597.138647862,3030522.0234605228,3030520.5197971812,3030280.769942691,3030193.0382353496,3030104.832329415,3029983.2564404043,3029864.2883705962,3029745.011100935,3029627.8003833783,3029506.0261049527,3029385.1684429795,3029267.3465400003,3029147.017138692,3029029.418680409,3028908.735711006,3028785.668758402,3028667.736506449,3028544.5721881115,3028291.6192477914,3028174.1142494828
2013-01-24,3010131.1670160415,3010231.323460523,3010244.569797181,3010171.269942691,3010161.2382353493,3010151.132329415,3010097.8564404044,3010031.2883705967,3009964.7611009353,3009901.350383378,3009832.2261049524,3009765.06844298,3009699.6965400004,3009633.7171386923,3009568.668680409,3009501.185711006,3009431.6187584023,3009365.986506449,3009296.222188112,3009082.9692477915,3009018.0142494827
2013-01-25,2999972.9670160413,3000257.973460523,3000411.819797181,3000313.119942691,3000307.1882353495,3000245.682329415,3000193.706440404,3000152.8383705965,3000113.511100935,3000076.4003833784,3000033.026104952,2999992.2684429795,2999953.99654,2999912.2671386926,2999873.668680409,2999832.185711006,2999788.468758402,2999749.586506449,2999706.372188112,2999516.5192477913,2999478.8142494825
2013-01-28,3034554.6170160417,3034481.482328072,3034604.7867563367,3034421.0177978957,3034258.397053296,3034015.471725885,3033837.6931214007,3033708.9059668784,3033582.97732945,3033454.40123933,3033323.825398426,3033193.246640544,3033067.955200397,3032934.0065330076,3032808.1329650297,3032676.2307295445,3032543.5666043274,3032417.664815207,3032253.5221881117,3032028.600991743,3031903.7224071273
2013-01-29,3054519.6670160415,3054080.182328072,3054180.9367563366,3054065.1677978956,3053929.797053296,3053612.071725885,3053374.0931214,3053194.205966878,3053014.32732945,3052835.851239329,3052653.275398426,3052471.996640544,3052293.105200397,3052112.6065330077,3051933.4829650293,3051752.5307295453,3051568.6166043277,3051389.414815207,3051419.2721881117,3050899.300991743,3050721.122407127
2013-01-30,3058036.1670160415,3057537.332328072,3057656.2367563364,3057547.6677978956,3057372.397053296,3057092.3717258847,3056857.1931214007,3056667.705966878,3056477.97732945,3056293.5012393296,3056099.025398426,3055909.346640544,3055722.455200397,3055530.6065330077,3055342.7329650293,3055152.0307295453,3054958.5666043274,3054770.564815207,3054835.6721881116,3054264.500991743,3054078.3224071274
2013-01-31,3082631.5170160416,3082202.082328072,3082298.7367563364,3081988.3177978955,3081686.297053296,3081211.7717258846,3080854.9931214005,3080601.9059668784,3080350.52732945,3080105.4512393298,3079844.975398426,3079592.396640544,3079344.955200397,3079084.1565330075,3078835.6829650295,3078579.9807295445,3078322.0666043274,3078073.4648152073,3077791.4221881116,3077445.6509917434,3077198.622407127
2013-02-01,3089396.8670160417,3088830.9823280717,3088963.736756337,3088712.367797896,3088423.4970532963,3088066.771725885,3087737.3931214004,3087466.1059668786,3087196.4273294504,3086933.7512393296,3086654.975398426,3086384.396640544,3086118.905200397,3085840.4065330075,3085573.6829650295,3085300.130729545,3085024.3166043274,3084757.314815207,3084518.6721881116,3084094.8009917433,3083829.7224071273
2013-02-04,3179546.0170160416,3179089.1323280716,3179492.5867563365,3179196.6677978956,3178749.4970532963,3178033.9217258845,3177424.5431214008,3176917.5559668783,3176411.62732945,3175912.65123933,3175398.975398426,3174892.746640544,3174390.055200397,3173878.2565330076,3173374.2829650296,3172868.0307295453,3172355.466604328,3171850.814815207,3170589.372188112,3170733.0509917433,3170232.122407127
2013-02-05,3163951.4170160415,3163484.432328072,3163866.736756337,3163750.6177978953,3163346.1970532965,3162783.421725885,3162259.8931214004,3161793.4059668784,3161329.32732945,3160867.5512393294,3160396.775398426,3159929.996640544,3159467.955200397,3158995.3565330077,3158532.3329650294,3158064.5307295453,3157593.0666043274,3157129.314815207,3155988.3221881115,3156090.7009917432,3155630.4224071275
2013-02-06,3182338.2670160416,3181722.332328072,3182125.386756337,3182089.2177978954,3181622.4970532963,3180892.221725885,3180280.6431214004,3179767.1559668784,3179256.72732945,3178747.35123933,3178229.875398426,3177716.0466405437,3177207.305200397,3176685.806533008,3176176.3829650297,3175660.380729545,3175141.6166043277,3174631.4648152073,3173527.0221881117,3173503.7009917432,3172997.3224071274
2013-02-18,3186594.0170160416,3185771.632328072,3186132.736756337,3186267.0177978957,3185770.0970532964,3184944.071725885,3184331.1931214007,3183809.205966878,3183286.47732945,3182761.40123933,3182240.1253984263,3181715.346640544,3181193.305200397,3180669.656533008,3180146.0329650296,3179622.580729545,3179095.4166043275,3178571.014815207,3177634.722188112,3177429.0509917433,3176909.522407127
2013-02-19,3174206.9170160415,3173332.682328072,3173736.986756337,3174034.617797896,3173576.0970532964,3172824.221725885,3172268.3931214004,3171778.6059668786,3171288.12732945,3170792.2512393296,3170305.475398426,3169812.196640544,3169321.305200397,3168830.9065330075,3168338.4329650295,3167846.7807295453,3167352.3166043274,3166859.064815207,3166163.222188112,3165780.650991743,3165292.7224071273
2013-02-20,3219881.3170160414,3218718.3823280716,3219069.986756337,3219246.367797896,3218699.797053296,3217903.3717258847,3217247.5431214003,3216639.7559668785,3216031.92732945,3215418.35123933,3214813.175398426,3214201.346640544,3213593.355200397,3212983.6565330075,3212374.2329650293,3211764.2807295453,3211151.2666043276,3210540.764815207,3209504.472188112,3209233.2009917432,3208627.4224071275
2013-02-21,3177229.117016041,3176221.332328072,3176597.736756337,3176874.4177978956,3176428.597053296,3175786.5217258846,3175270.2931214003,3174773.3059668783,3174277.62732945,3173768.851239329,3173278.7753984258,3172776.096640544,3172277.655200397,3171779.7565330076,3171280.2329650293,3170780.2307295445,3170278.7666043276,3169778.3148152074,3169097.8221881115,3168684.8009917433,3168188.7224071273
2013-02-22,3173965.0670160414,3173067.7323280717,3173450.0867563365,3173937.9177978956,3173545.197053296,3172940.821725885,3172436.8431214006,3171947.3559668786,3171458.92732945,3170959.15123933,3170475.675398426,3169981.246640544,3169490.205200397,3168999.6065330077,3168508.0829650294,3168014.880729545,3167521.216604328,3167028.764815207,3166235.3221881115,3165949.000991743,3165460.9224071275
2013-02-23,3199823.6670160415,3198780.7323280717,3199057.1367563363,3199406.2677978957,3198946.9970532963,3198156.171725885,3197536.2931214003,3196980.8059668783,3196424.97732945,3195862.5012393296,3195310.225398426,3194750.4466405436,3194193.555200397,3193636.9065330075,3193079.632965029,3192520.9307295447,3191960.4666043273,3191402.264815207,3190420.4721881114,3190193.3009917433,3189638.922407127
2013-02-25,3171327.6670160415,3170232.832328072,3170448.6867563366,3170899.1177978953,3170513.797053296,3169833.6217258847,3169311.4431214007,3168830.7559668785,3168349.42732945,3167858.4512393298,3167383.175398426,3166897.146640544,3166413.705200397,3165933.4065330075,3165449.782965029,3164965.2807295453,3164480.1166043277,3163995.664815207,3163368.3221881115,3162930.800991743,3162449.7224071273
2013-02-26,3158573.5670160414,3157803.0323280715,3158062.136756337,3158461.4677978954,3158102.397053296,3157523.571725885,3157057.4931214005,3156608.505966878,3156157.9773294497,3155700.5012393296,3155255.925398426,3154802.246640544,3154350.555200397,3153903.3065330074,3153450.7329650293,3152999.330729545,3152546.0666043274,3152092.664815207,3151222.1721881116,3151089.100991743,3150639.622407127
2013-02-27,3154481.4670160413,3153686.282328072,3153911.636756337,3154239.0677978955,3153808.9970532963,3153106.571725885,3152602.3931214004,3152164.8059668783,3151726.12732945,3151282.7512393296,3150847.475398426,3150406.096640544,3149967.705200397,3149528.4065330075,3149088.6829650295,3148647.5307295453,3148205.3166043274,3147764.914815207,3147045.0721881115,3146786.100991743,3146349.9224071275
2013-03-01,3175380.4170160415,3174604.582328072,3174957.3367563365,3175226.4177978956,3174752.297053296,3173988.221725885,3173422.4931214005,3172929.705966878,3172436.77732945,3171938.5012393296,3171448.125398426,3170951.846640544,3170458.805200397,3169963.7565330076,3169469.2829650296,3168973.7307295445,3168476.1166043277,3167980.864815207,3167094.9221881116,3166896.2009917432,3166405.8224071274
2013-03-04,3125730.8170160414,3125234.832328072,3125576.1367563363,3125621.6677978956,3125200.997053296,3124634.321725885,3124229.1431214004,3123864.855966878,3123499.17732945,3123130.601239329,3122768.0253984258,3122400.5966405435,3122036.155200397,3121671.706533008,3121304.3329650294,3120939.2807295453,3120570.5666043274,3120202.614815207,3119582.3721881113,3119367.2009917432,3119004.522407127
2013-03-05,3154502.8670160417,3153824.7323280717,3154190.686756337,3154092.5177978957,3153582.5970532964,3152881.2717258846,3152380.9431214007,3151942.6559668784,3151503.27732945,3151060.40123933,3150623.925398426,3150182.196640544,3149744.055200397,3149305.1065330077,3148863.7829650296,3148425.2307295445,3147981.966604328,3147539.9648152073,3146831.8221881115,3146562.250991743,3146125.7224071273
2013-03-06,3150410.9170160415,3149544.332328072,3149888.0367563367,3149789.8677978953,3149308.897053296,3148730.671725885,3148274.2431214005,3147846.4559668787,3147417.92732945,3146986.7512393296,3146560.075398426,3146129.146640544,3145702.205200397,3145273.3065330074,3144843.2329650293,3144415.0307295453,3143982.5166043276,3143551.7148152073,3143063.572188112,3142593.9509917432,3142168.3224071274
2013-03-07,3155735.6670160415,3154918.432328072,3155286.236756337,3155217.9677978954,3154766.297053296,3154205.0217258846,3153743.2931214008,3153301.1059668786,3152857.62732945,3152412.0512393294,3151971.075398426,3151525.796640544,3151083.605200397,3150642.0065330076,3150196.9329650295,3149755.1807295447,3149308.3166043274,3148862.4648152073,3148240.1721881116,3147875.350991743,3147434.622407127
2013-03-08,3205942.2170160413,3204952.1323280716,3205253.4367563366,3205165.1177978953,3204599.397053296,3203795.6217258847,3203152.0931214006,3202580.3059668783,3202007.82732945,3201435.0512393294,3200862.375398426,3200287.896640544,3199717.455200397,3199142.956533008,3198570.3329650294,3197997.5307295453,3197420.1666043275,3196846.614815207,3195774.122188112,3195608.300991743,3195039.3224071274
2013-03-11,3200545.4170160415,3199514.432328072,3199857.6867563366,3199785.9677978954,3199229.297053296,3198474.671725885,3197859.0431214003,3197300.955966878,3196741.77732945,3196183.3012393294,3195624.125398426,3195063.696640544,3194506.905200397,3193946.7565330076,3193387.382965029,3192828.880729545,3192265.4166043275,3191705.114815207,3190784.6721881116,3190494.400991743,3189939.2224071273
2013-03-12,3174228.7170160413,3173321.082328072,3173604.136756337,3173723.5677978955,3173249.397053296,3172527.471725885,3171973.2431214005,3171483.955966878,3170994.5773294503,3170501.0012393296,3170013.125398426,3169520.396640544,3169031.455200397,3168539.706533008,3168049.2829650296,3167557.5307295443,3167063.2666043276,3166572.064815207,3165788.6721881116,3165492.850991743,3165005.822407127
2013-03-13,3173234.6170160417,3172216.682328072,3172391.9367563366,3172370.2677978957,3171894.197053296,3171145.6217258847,3170583.4431214,3170097.8559668786,3169611.22732945,3169121.9512393298,3168636.975398426,3168147.746640544,3167662.1052003973,3167175.1065330077,3166687.98296503,3166200.4807295445,3165709.6166043277,3165221.764815207,3164504.9721881114,3164147.8009917433,3163663.3224071274
2013-03-14,3167453.7670160416,3166414.0685502025,3166663.3167552263,3166618.3999299435,3166125.4422481204,3165476.5774357915,3164961.266316309,3164494.069375404,3164027.0470342804,3163557.1423920295,3163090.156764743,3162619.9869623715,3162155.0378174796,3161683.9793637074,3161215.748608219,3160746.388728323,3160274.641672134,3159806.430096631,3159216.1221881113,3158770.308837193,3158306.0280214767
2013-03-15,3163416.8170160414,3162484.4185502026,3162809.9667552263,3162685.2999299434,3162165.442248121,3161234.977435792,3160637.0163163096,3160179.0693754046,3159721.0970342807,3159258.3423920297,3158802.406764743,3158341.286962372,3157883.5878174794,3157423.2793637076,3156963.898608219,3156505.888728323,3156042.1916721337,3155582.180096631,3155072.1721881116,3154564.4588371934,3154110.028021477
2013-03-18,3113241.867016041,3112303.4685502024,3112649.3167552263,3112761.6999299433,3112390.4422481204,3111837.527435792,3111436.0163163096,3111086.0693754046,3110737.1970342807,3110383.19239203,3110034.7567647435,3109682.3869623714,3109334.7378174793,3108981.3793637077,3108629.748608219,3108278.588728323,3107924.141672134,3107572.780096631,3107538.6721881116,3106771.108837193,3106423.228021477
2013-03-19,3111592.0170160416,3110647.3185502025,3110953.9667552263,3111043.8999299435,3110667.0422481205,3110051.8274357915,3109634.9663163093,3109290.1693754042,3108947.2470342806,3108592.89239203,3108251.606764743,3107903.186962371,3107559.3878174797,3107210.0793637075,3106862.498608219,3106515.088728323,3106164.591672134,3105818.330096631,3105803.5221881117,3105024.358837193,3104680.328021477
2013-03-20,3095015.9170160415,3094047.9685502024,3094420.666755226,3094662.1499299435,3094352.092248121,3093855.577435792,3093504.2663163096,3093195.4193754042,3092889.2470342806,3092567.79239203,3092263.9567647427,3091951.1869623717,3091642.8378174794,3091329.2793637076,3091016.648608219,3090704.688728323,3090389.891672134,3090079.280096631,3090254.4721881114,3089356.3588371933,3089047.178021477
2013-03-21,3092535.0170160416,3091607.8185502025,3091958.866755226,3092261.2999299434,3091946.9922481207,3091433.4274357916,3091075.0663163094,3090771.2693754043,3090470.4470342807,3090156.44239203,3089856.156764743,3089549.286962372,3089247.6878174795,3088937.5293637076,3088630.698608219,3088322.888728323,3088013.991672134,3087709.580096631,3087889.7221881114,3086998.058837193,3086694.478021477
2013-03-22,3078068.867016041,3077201.7185502024,3077545.6667552264,3077846.8499299437,3077554.4422481204,3077054.677435792,3076722.1663163095,3076449.7693754043,3076180.4470342807,3075898.0923920297,3075629.106764743,3075353.8369623716,3075083.8378174794,3074805.0793637075,3074529.698608219,3074253.388728323,3073975.991672134,3073703.030096631,3074005.9721881114,3073054.208837193,3072781.8780214773
2013-03-25,3122382.8170160414,3121281.7685502027,3121587.9167552264,3121821.4499299433,3121452.6922481204,3120907.227435792,3120494.9663163093,3120126.6693754042,3119760.7470342806,3119382.69239203,3119017.7067647427,3118645.8369623716,3118279.4878174793,3117905.2293637074,3117534.148608219,3117161.888728323,3116788.341672134,3116419.280096631,3116348.2721881117,3115578.7588371933,3115211.028021477
2013-03-26,3110937.9170160415,3109915.9685502024,3110291.566755226,3110682.0499299434,3110399.2922481205,3110006.3274357915,3109666.016316309,3109321.4193754042,3108978.8970342805,3108623.94239203,3108284.0567647433,3107936.0869623716,3107591.6378174797,3107244.0793637075,3106896.648608219,3106549.288728323,3106199.791672134,3105853.030096631,3105852.6221881113,3105059.358837193,3104715.178021477
2013-03-27,3136338.8170160414,3135119.5185502027,3135401.1667552264,3135688.199929944,3135321.0422481205,3134817.7774357917,3134400.616316309,3134002.2693754043,3133606.1970342807,3133196.7423920296,3132802.406764743,3132399.9869623715,3132002.8878174797,3131598.979363708,3131197.698608219,3130794.888728323,3130391.1916721337,3129991.780096631,3129804.7721881117,3129090.3588371933,3128692.228021477
2013-03-28,3127670.8170160414,3126443.2685502027,3126733.7167552263,3127139.4499299433,3126820.9422481204,3126386.3274357915,3126005.6663163095,3125625.869375404,3125248.6470342805,3124857.04239203,3124481.9567647427,3124098.2369623715,3123719.3878174797,3123334.4793637074,3122951.848608219,3122567.488728323,3122182.641672134,3121801.630096631,3121697.6721881116,3120936.958837193,3120557.178021477
2013-03-29,3141413.7170160413,3140262.7185502024,3140500.366755226,3140919.2999299434,3140578.592248121,3140119.977435792,3139706.5163163096,3139296.1693754042,3138888.7970342804,3138469.19239203,3138062.4567647427,3137649.0869623716,3137240.7878174796,3136824.5293637076,3136413.098608219,3135997.688728323,3135583.391672134,3135173.030096631,3134864.5721881115,3134248.158837193,3133839.3780214773
2013-04-01,3128979.7670160416,3127925.9685502024,3128186.116755226,3128693.4999299436,3128411.842248121,3127930.377435792,3127535.366316309,3127151.969375404,3126770.4470342807,3126376.2423920296,3125998.2567647435,3125611.5869623716,3125227.2378174793,3124841.6793637075,3124456.748608219,3124069.788728323,3123682.041672134,3123296.530096631,3123080.3221881115,3122424.208837193,3122041.828021477
2013-04-02,3120193.6170160417,3119170.2685502027,3119414.0667552263,3119827.2499299436,3119550.4922481207,3119100.0274357917,3118728.5163163096,3118363.719375404,3118000.1970342803,3117627.3423920297,3117267.0567647433,3116899.3869623714,3116534.0378174796,3116168.2793637076,3115802.548608219,3115435.488728323,3115066.6916721337,3114699.530096631,3114551.4221881116,3113865.058837193,3113501.778021477
2013-04-03,3133408.3170160414,3132293.7185502024,3132514.6667552264,3132834.3999299435,3132499.2922481205,3131977.977435792,3131561.016316309,3131168.9693754045,3130779.9970342806,3130375.0923920297,3129988.656764743,3129592.686962371,3129200.7878174796,3128804.0293637076,3128410.298608219,3128013.888728323,3127616.791672134,3127223.830096631,3126989.1721881116,3126333.458837193,3125942.378021477
2013-04-08,3050560.7170160413,3049676.868550203,3049991.2167552263,3050497.0499299434,3050336.592248121,3050226.827435792,3050060.0663163094,3049844.8693754044,3049633.1470342805,3049414.0923920297,3049200.606764743,3048984.4369623717,3048774.0878174794,3048553.7293637074,3048337.9486082187,3048119.488728323,3047902.0416721343,3047687.080096631,3048194.7721881117,3047154.3588371933,3046940.328021477
2013-04-09,3054047.6170160417,3053142.718550203,3053515.5167552265,3053891.9999299436,3053686.9422481204,3053539.677435792,3053352.4663163093,3053129.8193754046,3052911.8470342807,3052684.19239203,3052463.356764743,3052239.536962372,3052022.9378174795,3051792.9293637075,3051569.398608219,3051343.488728323,3051118.0416721343,3050896.6300966307,3051414.3221881115,3050349.558837193,3050128.478021477
2013-04-10,3053399.5170160416,3052473.6185502023,3052860.2667552265,3053169.9999299436,3052953.7422481207,3052860.927435792,3052691.0663163094,3052470.5693754046,3052256.8470342807,3052026.4923920296,3051809.3067647433,3051586.786962372,3051372.887817479,3051142.0793637075,3050919.998608219,3050694.688728323,3050470.591672134,3050252.530096631,3050785.2221881114,3049708.158837193,3049488.6280214773
2013-04-11,3066185.0670160414,3065234.318550203,3065493.4667552267,3065632.7499299436,3065395.4922481207,3065320.277435792,3065141.4663163098,3064894.0693754046,3064653.4470342807,3064393.8423920297,3064151.0567647433,3063900.636962372,3063658.3378174794,3063401.8293637075,3063153.398608219,3062901.188728323,3062649.691672134,3062404.380096631,3062751.6721881116,3061803.5088371933,3061557.028021477
2013-04-12,3058627.5670160414,3057731.3185502025,3058000.4667552263,3058199.5499299434,3058004.192248121,3058002.727435792,3057860.2163163093,3057628.4693754045,3057403.5970342807,3057160.39239203,3056933.5567647433,3056699.2369623715,3056472.3378174794,3056232.6293637077,3056000.498608219,3055764.588728323,3055529.291672134,3055299.430096631,3055685.6221881113,3054729.908837193,3054499.528021477
2013-04-15,3043571.4670160413,3042630.1685502026,3042909.1667552264,3043127.7999299434,3042993.6422481206,3043114.077435792,3043038.5163163096,3042838.7193754045,3042644.8970342805,3042435.39239203,3042240.8067647433,3042038.636962372,3041842.8878174797,3041638.229363708,3041438.348608219,3041236.388728323,3041033.391672134,3040834.180096631,3041378.372188112,3040328.6088371933,3040130.178021477
2013-04-16,3037416.7170160413,3036572.8185502025,3036842.2167552263,3037244.099929943,3037160.8422481203,3037292.577435792,3037229.866316309,3037042.5193754043,3036860.5470342804,3036665.8923920295,3036483.356764743,3036294.6369623714,3036110.9378174795,3035920.3293637075,3035733.898608219,3035544.688728323,3035355.2416721336,3035168.130096631,3035718.4221881116,3034688.158837193,3034502.778021477
2013-04-17,3005246.617016041,3004677.7185502024,3005049.366755226,3005559.6999299433,3005550.842248121,3005819.5274357917,3005845.366316309,3005725.8693754044,3005612.4470342803,3005488.8923920295,3005373.106764743,3005253.8869623714,3005139.4878174793,3005016.6793637075,3004898.898608219,3004778.288728323,3004657.991672134,3004539.330096631,3005315.4221881116,3004196.9588371934,3004080.328021477
2013-04-18,3006134.9218702847,3005712.9685502024,3006052.4667552263,3006499.2499299436,3006260.3745852094,3006466.7435208787,3006459.0401587104,3006329.6820854554,3006206.2404269185,3006074.600882982,3005947.2660802132,3005817.9309961624,3005695.5228062132,3005560.1188562606,3005432.592961023,3005300.8703224766,3005170.8467919156,3005043.643315858,3005898.741350538,3004681.20773104,3004555.100322985
2013-04-19,3051851.7218702845,3051082.7685502027,3051325.2167552263,3051673.8499299437,3051532.3745852094,3051482.193520879,3051307.6901587103,3051057.732085455,3050809.6904269187,3050558.8008829816,3050307.0160802132,3050055.7809961624,3049811.9728062134,3049556.0688562607,3049306.542961023,3049053.3203224763,3048798.7967919153,3048549.7433158583,3049170.0913505387,3047944.35773104,3047694.150322985
2013-04-22,3056334.224039121,3055456.2024878324,3055719.891542921,3055960.392850744,3056066.0245852093,3056098.543520879,3055939.4401587103,3055676.3320854553,3055415.4904269185,3055153.500882982,3054887.066080213,3054623.3809961625,3054368.1728062136,3054097.8188562603,3053835.992961023,3053569.5203224765,3053302.4967919155,3053040.793315858,3053644.4413505383,3052410.50773104,3052147.650322985
2013-04-23,3061495.5740391207,3060104.289919592,3060334.389791021,3060689.524896414,3060688.809676272,3060634.4428480654,3060442.389667264,3060165.958914475,3059892.5898018596,3059614.890271376,3059336.4283902077,3059060.6952519114,3058789.6782077895,3058509.1239428567,3058232.8482289864,3057954.7448349036,3057673.7485350934,3057397.6362945787,3058002.830525444,3056739.8685899917,3056462.986272619
2013-04-24,3075688.2349661468,3074478.1899195923,3074623.1397910216,3074835.774896414,3074776.359676272,3074597.3928480656,3074336.2396672643,3074021.508914475,3073709.73980186,3073393.390271376,3073076.4283902077,3072761.4952519117,3072452.6782077895,3072132.5239428566,3071817.8482289864,3071500.694834904,3071180.698535093,3070867.1362945787,3071429.130525444,3070131.968589992,3069816.78627262
