date,nav_base,nav_kd_opt,nav_autumn_best,nav_dual_kd_autumn
2020-10-16,943570934.3595377,957469130.2844135,950095008.5873408,955836659.5951258
2020-10-19,946086534.4095378,960290269.9344134,952839628.0373408,958678418.5451258
2020-10-20,944441634.3095378,958332190.6344134,950925489.1373408,956697100.6451259
2020-10-21,940999464.2595378,955172419.6844134,947745694.4873408,953570214.3951259
2020-10-22,947175907.4595377,961369362.4344134,953967801.2873408,959729782.2451258
2020-10-23,945371484.3595377,959456030.2844135,952023758.5873408,957829609.5951258
2020-10-26,949512873.9595377,963428721.6844134,956046584.4873408,961768078.9451258
2020-10-27,946705500.9595377,960540168.8344134,953222530.6873409,958880774.1951258
2020-10-28,945526257.3595377,959167983.1344134,951854812.3873408,957497214.3451258
2020-10-29,936042934.7095377,949932933.5844134,942598300.6373408,948320992.6451259
2020-10-30,933371484.457398,947445207.8344134,939998287.3373408,945867711.9451258
2020-11-02,946038123.8573982,960329414.8844134,952839829.5373408,958734675.0951258
2020-11-03,951901113.5073981,966271945.9344134,958763074.8873409,964665003.3951259
2020-11-04,952142403.4073981,966601600.9844134,959011023.3873408,965014396.8451258
2020-11-05,959270290.207398,974046529.4344134,966401848.4873408,972461324.5451258
2020-11-06,962156212.2222377,977185739.4731948,969530781.9734536,975597427.8288198
2020-11-09,973924031.8541155,988597075.6374815,980884527.8224869,986950948.0675555
2020-11-10,980837891.7541156,995629586.2374815,987992495.6224868,993955148.4175556
2020-11-11,1001983871.0541155,1016666776.5874815,1008751899.3224869,1014951448.2675556
2020-11-12,988903076.1653091,1003322358.6344262,995520627.0126132,1001627089.6191586
2020-11-13,990401207.8222741,1005304429.2375839,997432316.684794,1003641885.8995503
2020-11-16,1001357180.4722741,1015959028.7875838,1008132828.434794,1014218407.5995502
2020-11-17,1002433636.9722741,1017038922.3875839,1009206399.034794,1015295715.6495503
2020-11-18,1007955320.122274,1022777909.8375838,1014884973.784794,1021034835.8995503
2020-11-19,1005693990.5222741,1020438734.0875839,1012517760.484794,1018712555.1995503
2020-11-20,999965384.4222741,1015058133.4375838,1007066801.3847939,1013390989.1495503
2020-11-23,1003087147.4222741,1018509420.6375839,1010375692.5847939,1016869505.2495503
2020-11-24,994318391.3222741,1009428219.9875838,1001527733.4847939,1007765139.1995503
2020-11-25,992712354.3222741,1007747407.1875838,999901424.684794,1006068555.2995503
2020-11-26,997621037.3222741,1012396325.6875838,1004541191.084794,1010680348.6995503
2020-11-27,992730447.7222741,1007352334.2875838,999575415.184794,1005637729.3495502
2020-11-30,983094590.622274,996592762.6062036,989289208.2730622,994753802.5463843
2020-12-01,989110077.7222741,1004171854.7062036,996315805.9730623,1002510604.3463843
2020-12-02,988925567.6722741,1004370549.4062036,996415073.9230623,1002739206.7463843
2020-12-03,986951101.0722741,1002491110.8562037,994466351.8230623,1000882742.1463844
2020-12-04,993868900.6722741,1008897967.9062036,1001049040.3230623,1007191600.1463842
2020-12-07,990635217.622274,1005926059.7562037,998086154.4730624,1004238597.7963843
2020-12-08,980922368.1722741,996317397.4062036,988360680.2230624,994688637.0463843
2020-12-09,977352502.2076491,992955887.0562036,984793845.9730623,991385940.8463843
2020-12-10,976072815.2076491,991721574.2562037,983531487.1730623,990158106.9463843
2020-12-11,981342794.9576491,998148068.9562036,989679108.8230623,996677314.4963843
2020-12-14,980709481.7576491,997183423.1562036,988620889.8230623,995718062.5963843
2020-12-15,974601955.2076491,990846858.6062037,982438274.5730623,989366518.2963843
2020-12-16,986309571.3576491,1002783464.5562036,994215465.7230624,1001291181.9463843
2020-12-17,984574648.3076491,1001299172.0562037,992607392.4730624,999859818.2463843
2020-12-18,979198805.3576491,996584927.5562036,987857732.9230623,995213895.1463842
2020-12-21,991386728.407649,1007920698.3062036,999208769.1730623,1006459402.0963843
2020-12-22,983011075.3076491,1000153569.2062036,991321538.6730623,998780013.4963843
2020-12-23,979952558.8076491,996925009.9562036,988240455.4730623,995526166.7963842
2020-12-24,982099775.3076491,998926069.2062036,990257838.6730623,997501913.4963843
2020-12-25,986812568.407649,1002979082.6562036,994505856.5730623,1001464763.4463843
2020-12-28,991450028.407649,1007845598.3062036,999211569.1730623,1006358302.0963843
2020-12-29,991136185.0076491,1007673021.2062036,999090778.6730623,1006183828.0463842
2020-12-30,1009204410.9576491,1025510058.4562037,1017005748.7230624,1023924724.1463844
2020-12-31,1005501690.9576491,1022097827.1562036,1013631423.5230623,1020526246.8463843
2021-01-04,1005132894.7076491,1022065473.2062036,1013327718.6730623,1020566392.5963843
2021-01-05,1007032274.3576491,1023946488.6062036,1015342101.4230623,1022404432.2463843
2021-01-06,999188914.6076491,1015903646.9562036,1007414241.9730623,1014348608.7463843
2021-01-07,1007641584.8576491,1025008726.5062037,1016404764.4230623,1023486530.7963843
2021-01-08,1019065201.1076491,1036624211.7562037,1027992194.4730624,1035066512.3463843
2021-01-11,1021056912.3545367,1038716233.7170042,1030029100.707486,1037165472.9668405
2021-01-12,1010429723.1545366,1028179300.4038193,1019544134.2752715,1026675707.9750293
2021-01-13,1017781349.6045367,1035157135.6538193,1026466560.6252714,1033615334.3750293
2021-01-14,1016334706.1545366,1033693168.9038193,1025078700.6752715,1032138551.3750293
2021-01-15,1006594452.9045366,1023587820.8538193,1015145111.8252715,1022005035.9250293
2021-01-18,1003746316.8045367,1020412851.5038193,1012029277.9252715,1018829097.1750293
2021-01-19,1007124871.7594924,1023767411.8538193,1015369858.4752715,1022164488.2250292
2021-01-20,993570515.8594924,1010124095.5538193,1001747083.0752716,1008563278.3750293
2021-01-21,998399572.3594924,1014902018.4484519,1006482816.2675964,1013327139.5751858
2021-01-22,989842318.6296451,1006682520.1061665,998260984.8773907,1005157552.2794563
2021-01-25,991787298.4296452,1009428254.4561665,1000977075.9773908,1007937618.7794564
2021-01-26,986009925.1796452,1003126953.3561665,994681724.9273907,1001626369.2794563
2021-01-27,984743365.1296451,1001957848.0561665,993464392.8773907,1000478021.6794564
2021-01-28,977659688.5796452,994933783.5061666,986520877.6273907,993461477.3794564
2021-01-29,967169162.9296451,983920862.4061666,975731087.2773907,982439578.2294563
2021-02-01,975372749.0296451,993084231.7561665,984519071.1773907,991688566.9794563
2021-02-02,981103365.6296451,998912070.3061665,990345193.2773907,997502181.5794563
2021-02-03,986734921.6296451,1004156941.6561666,995568813.4773906,1002696729.7294563
2021-02-04,985475208.6296451,1002864954.4561665,994287172.2773907,1001412913.6294563
2021-02-05,988702881.8296452,1006271915.9061666,997801053.8773907,1004792704.1794564
2021-02-17,1010371128.0296451,1027947958.4561665,1019172352.2773907,1026459842.7294564
2021-02-18,1012490004.5796452,1029452923.0061666,1020871867.5273907,1027885887.0294564
2021-02-19,1010564567.6296451,1027443649.8561665,1018981228.1773907,1025847012.0794563
2021-02-22,1009901867.5296451,1026546020.5561665,1018077989.2773907,1024934944.1794564
2021-02-23,1021697550.3296452,1038712054.7061665,1030115221.9773906,1037094581.3794563
2021-02-24,1019584403.8296452,1035882576.7561665,1027534013.9773908,1034190361.9794563
2021-02-25,1027047463.0796452,1044117367.9061666,1035625010.0273907,1042448582.3294563
2021-02-26,1013900800.7383949,1029846588.4561665,1021464271.7273906,1028166846.3794563
2021-03-02,1012520170.7391815,1030338368.5262492,1021658754.4233631,1028828683.8976696
2021-03-03,1021703736.8391815,1039145984.8262492,1030500226.123363,1037560938.5976695
2021-03-04,1016653851.5964955,1033646676.5160491,1025027036.9944376,1032055073.807834
2021-03-05,1013558825.8677957,1031230993.77321,1022512954.8124167,1029701553.21269
2021-03-08,1013306256.3920965,1031541819.2264835,1022635076.2337928,1030084256.0731602
2021-03-09,1029362753.4894038,1048279942.4760981,1039099544.9939785,1046859606.3706577
2021-03-10,1029864866.5894039,1048995308.9760981,1039859825.0939785,1047565690.3706577
2021-03-11,1032431566.5894039,1051834708.9760981,1042558775.0939785,1050440540.3706577
2021-03-12,1033833893.6325403,1053096680.6406783,1043995685.9145845,1051650343.6029344
2021-03-15,1036115650.3325404,1056315582.8406783,1047020784.3145845,1054955087.4529344
2021-03-16,1046114760.0325403,1066475434.8406782,1057063374.3145845,1065109902.0029342
2021-03-17,1040852166.7825403,1061637402.4406781,1051963648.0645844,1060363075.2029341
2021-03-18,1039484563.3325404,1060475470.0406783,1050840225.5145845,1059205003.5529344
2021-03-19,1032903520.3825403,1052687879.5406781,1043125684.8645844,1051369494.1029342
2021-03-22,1031951013.7325404,1053079562.9906782,1043470887.0145844,1051845495.5529343
2021-03-23,1033167333.2325404,1054517393.7906783,1044818498.8145845,1053296519.7029343
2021-03-24,1034264343.2825403,1055543349.0906782,1045858030.8645844,1054317617.3029343
2021-03-25,1039925882.9325403,1061408530.1406783,1051662576.2145845,1060181745.6029344
2021-03-26,1041254295.9325403,1062837217.3406783,1053079117.4145845,1061597761.7029344
2021-03-29,1047294342.0825404,1069118091.9906782,1059295833.3645844,1067872198.0529343
2021-03-30,1052402422.1325403,1073666578.5906783,1063931940.6145846,1072360572.9529344
2021-03-31,1054221388.5825404,1075363098.1906781,1065545154.3645844,1074059860.7029343
2021-04-01,1054500775.4325403,1075396242.0406783,1065501304.8145844,1074098717.7529342
2021-04-06,1058227828.9825404,1079169503.7406783,1069224116.2645844,1077879107.3029342
2021-04-07,1060127789.0825404,1081009748.6906781,1071133467.7645844,1079699813.8529344
2021-04-08,1054267405.9825404,1074936750.8906782,1065184812.4645845,1073611902.5529342
2021-04-09,1049547833.7407532,1070223785.0042614,1060595882.0285419,1068894670.0748532
2021-04-12,1050888976.736583,1071633742.2652887,1061979485.6013488,1070301648.5358804
2021-04-13,1059782373.336583,1080179427.7652886,1070483995.5013487,1078813779.0858805
2021-04-14,1068007163.336583,1087624590.3652885,1077959095.9013486,1086191583.6858804
2021-04-15,1076416266.5865831,1095568588.4152884,1086093234.7513485,1094049499.1358805
2021-04-16,1079583039.7865832,1099135299.8652885,1089650566.3513486,1097625939.6858804
2021-04-19,1091850572.5865831,1111594484.0152886,1102018299.0513487,1110065076.8858805
2021-04-20,1097682902.486583,1116843001.6652884,1107198847.9513485,1115274974.9358804
2021-04-21,1087768586.486583,1107214064.6652884,1097709665.1513486,1105683538.1358805
2021-04-22,1089825701.6347344,1109189874.1964679,1099664593.4045634,1107643426.161575
2021-04-23,1087632300.7373245,1106827989.631954,1097289332.6515815,1105271006.0738673
2021-04-26,1103810848.0174866,1122604271.2408278,1113026434.468811,1120980818.8555279
2021-04-27,1084700037.9674866,1105823759.4408278,1095992226.418811,1104417184.7555277
2021-04-28,1079086001.5174866,1100913708.540828,1091047937.468811,1099571219.705528
2021-04-29,1075935918.4174867,1098099410.7408278,1088100232.168811,1096816308.4055278
2021-05-03,1061735588.4174867,1083991089.5408278,1073812250.268811,1082791762.8555279
2021-05-04,1052786845.2674867,1074763836.4408278,1064755012.9188111,1073547053.9555278
2021-05-05,1053138342.2174866,1074675225.240828,1064714764.8688111,1073436117.5555279
2021-05-06,1067166721.8674867,1088249918.8908277,1078221360.618811,1086952300.4555278
2021-05-07,1070725803.707602,1092637316.535006,1082474086.1657615,1091375280.8616624
2021-05-10,1081125526.507602,1103458385.0350063,1093189206.2657616,1102198279.4116626
2021-05-11,1060431094.107602,1082657043.8350062,1072517535.0657613,1081453434.2116628
2021-05-12,1021787296.2285393,1043526126.4570618,1033612900.3647572,1042410917.8974473
2021-05-13,1016708721.1574115,1038792419.7423648,1028804715.069067,1037743039.0090251
2021-05-14,1028808538.8756154,1051131946.4046557,1041069797.0794908,1050046755.3213159
2021-05-17,1006650523.0824347,1028675244.6378943,1018660163.6946343,1027672810.0995054
2021-05-18,1031186744.4446445,1054016121.6756694,1043695474.4459988,1052999723.1872805
2021-05-19,1025805052.8213454,1049334105.6730279,1038898280.2898397,1048427401.4846389
2021-05-20,1024836779.7213454,1048401123.523028,1037890987.5898398,1047521478.8346391
2021-05-21,1035993958.8213454,1059694327.023028,1048970150.4898398,1058809499.634639
2021-05-24,1031483325.6713455,1055498639.573028,1044608225.7398397,1054686929.384639
2021-05-25,1035135292.4213455,1059517697.073028,1048677606.1898397,1058706120.8346391
2021-05-26,1037976012.4713454,1062077868.023028,1051261000.8398398,1061239657.0846391
2021-05-27,1041412859.3713455,1065874467.1730279,1054680333.3398397,1065134811.7346389
2021-05-28,1042474192.0213455,1067118904.1230279,1056068444.6898397,1066335028.834639
2021-05-31,1046782325.1713455,1071276391.573028,1060324469.4398397,1070446099.0846391
2021-06-01,1047759891.8713455,1072171859.423028,1061412380.4398397,1071291731.584639
2021-06-02,1053264224.9713454,1077724807.223028,1066919635.7398397,1076833742.884639
2021-06-03,1051999931.4213455,1076132961.173028,1065419986.8898396,1075198691.984639
2021-06-04,1048762298.4213455,1073297742.673028,1062553770.4898398,1072410998.584639
2021-06-07,1046045471.7713455,1070948848.823028,1060022116.3398397,1070130136.384639
2021-06-08,1050308000.6557207,1074929029.0799317,1064054331.8054954,1074060328.6533334
2021-06-09,1045232054.6057208,1069872933.7299321,1059062804.7554953,1069022460.2033335
2021-06-10,1050890981.1057208,1075414058.629932,1064505850.5554954,1074558195.5533335
2021-06-11,1047759999.047252,1072305435.3555781,1061591683.5205795,1071411446.65786
2021-06-15,1048159061.7191794,1072366207.2732669,1061834763.0647964,1071414815.3017976
2021-06-16,1051825731.3725474,1076276741.4625435,1065564845.044546,1075363446.292605
2021-06-17,1047106604.8725474,1071779516.5625434,1061123549.2445459,1070886660.9426049
2021-06-18,1039428439.9738113,1064098636.688968,1053424095.643609,1063252946.9868152
2021-06-21,1035365632.0229185,1059887811.2884631,1049568898.067715,1058983594.3932297
2021-06-22,1039166414.9229184,1063120950.4884629,1052778025.5677149,1062172219.8932296
2021-06-23,1044678531.5729184,1069187778.688463,1058716917.117715,1068269493.4432297
2021-06-24,1044708498.0229185,1068646048.288463,1058287730.867715,1067670481.1932297
2021-06-25,1052506397.6229184,1076538505.338463,1066038219.3677149,1075566789.1932297
2021-06-28,1054565380.7729185,1078139392.7884629,1067862794.117715,1077083659.4432297
2021-06-29,1048485631.7986932,1072262893.5180954,1062067143.6283296,1071223817.150649
2021-06-30,1052892533.1495485,1077243317.547076,1066908056.5779363,1076253874.7093682
2021-07-01,1047343006.4495485,1071419384.047076,1061115282.9779364,1070427803.5593684
2021-07-02,1045257189.8995484,1069279885.1470759,1059010630.3279364,1068286747.9093683
2021-07-05,1051296986.0495485,1075537959.7970757,1065214696.2779363,1074540134.2593682
2021-07-06,1058406989.0495485,1082010959.597076,1071649187.8779364,1080951704.9593682
2021-07-07,1057650965.2641978,1081013122.2666228,1070632920.7010071,1079943746.0920267
2021-07-08,1057570708.8141978,1081004518.3166227,1070651669.5510072,1079936946.9920268
2021-07-09,1059847731.9141978,1083409350.4666226,1073053462.2510071,1082340719.6420267
2021-07-12,1064040002.58882,1086901103.5873168,1076647609.0969326,1085748196.6127207
2021-07-13,1073375587.5406127,1095904302.0592747,1085599022.1520157,1094696705.3819664
2021-07-14,1071760966.2448614,1094599452.6530392,1084387512.050251,1093408819.6183858
2021-07-15,1073298609.2185588,1095737741.0742388,1085526877.568568,1094502705.150487
2021-07-16,1077123617.2318904,1099569838.7576396,1089312996.2793777,1098326817.8897421
2021-07-19,1080426287.2818904,1102741859.7076395,1092430090.9293776,1101483254.1397421
