portfolio,start,end,days,ending_nav,cumulative_return,cagr,annualized_volatility,sharpe_rf0,max_drawdown,calmar,average_daily_turnover,total_cost,trade_count,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,turnover_feasible,utility
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.0714757960704693,0.07147579607046928,0.008865711273881471,0.20104085670607702,0.14462706299622702,-0.37293177874744743,0.02377301098784989,0.0781407369669438,0.5259639361255184,8237,30,10,1.25,INDUSTRY_LIQUIDITY,3,false,-0.17760017809984224
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.3279248159181525,0.3279248159181525,0.0369270606146872,0.20735442780596824,0.2788203201117868,-0.3920953723724335,0.09417877184128526,0.07527419147739557,0.5349994249987224,8143,30,10,1.25,INDUSTRY_LIQUIDITY,5,false,-0.15912062557152956
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.6271686704796129,0.6271686704796129,0.06422259448496703,0.19042784415313982,0.4222814312411919,-0.3034109061356781,0.21166870796743287,0.05527845380763202,0.4361313232891938,7595,30,10,1.5,NONE,3,false,-0.08748285858287203
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.8012131922115469,0.8012131922115469,0.07813958623467121,0.19313556090879594,0.4863671649055997,-0.31430170924587175,0.24861330351068572,0.050129242096607435,0.39751146340836085,7423,30,10,1.5,NONE,5,false,-0.07901126838826467
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.022448644131634,0.022448644131634055,0.0028424370753430406,0.19711408728726992,0.11312419108314675,-0.37311319543069865,0.007618162826061158,0.07284955558213575,0.4815154122722381,8138,30,10,1.5,INDUSTRY_LIQUIDITY,3,false,-0.18371416064000629
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.28967689393022,0.2896768939302199,0.03305968667613279,0.20276960298403002,0.26204774211374143,-0.39647439852082844,0.08338416502924849,0.06535611947242934,0.4574727636673334,7888,30,10,1.5,INDUSTRY_LIQUIDITY,5,false,-0.16517751258428143
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.730777206068599,0.7307772060685991,0.07265499108531093,0.18556344220254012,0.4709824323597678,-0.3033843509099562,0.23948167025554581,0.04082565251814008,0.3354263871644519,7174,30,10,2.0,NONE,3,false,-0.07903718436966717
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.7915890098052043,0.7915890098052043,0.07740133913665215,0.19158210053833277,0.4851497822358516,-0.32726783189448383,0.23650762951125465,0.03730408979515076,0.3016808122688146,7013,30,10,2.0,NONE,5,false,-0.08623257681058977
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.2274414839497207,0.22744148394972075,0.026547612678604393,0.19698636644801096,0.2317198096893166,-0.35284087951678555,0.07523961711851887,0.06116976905012988,0.4447182364113245,7743,30,10,2.0,INDUSTRY_LIQUIDITY,3,false,-0.14987282707978838
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.501769555453637,0.501769555453637,0.05336629228585443,0.2016591271936054,0.35893313191022186,-0.3872243678241579,0.13781749476595065,0.052409650638110906,0.4052765606094153,7474,30,10,2.0,INDUSTRY_LIQUIDITY,5,false,-0.14024589162622453
