code,date,adjusted_close,volume,backward_adjustment_factor
4904,2018-06-04,51.590295120099846,2387246,0.6708750990910253
2412,2018-06-05,77.52501353575978,4622474,0.704772850325089
3045,2018-06-05,74.50239059196699,4213939,0.6772944599269726
4904,2018-06-05,51.52320761019074,3657720,0.6708750990910253
2412,2018-06-06,77.87739996092233,6016754,0.704772850325089
3045,2018-06-06,74.1637433620035,3461412,0.6772944599269726
4904,2018-06-06,51.52320761019074,2586450,0.6708750990910253
2412,2018-06-07,77.52501353575978,8250860,0.704772850325089
3045,2018-06-07,74.84103782193047,2771684,0.6772944599269726
4904,2018-06-07,52.39534523900907,2841781,0.6708750990910253
2412,2018-06-08,77.52501353575978,6800947,0.704772850325089
3045,2018-06-08,74.84103782193047,5217729,0.6772944599269726
4904,2018-06-08,52.05990768946356,1544148,0.6708750990910253
2412,2018-06-11,77.17262711059725,6304406,0.704772850325089
3045,2018-06-11,74.50239059196699,4459123,0.6772944599269726
4904,2018-06-11,51.92573266964536,1981871,0.6708750990910253
2412,2018-06-12,77.17262711059725,6809011,0.704772850325089
3045,2018-06-12,74.84103782193047,3407980,0.6772944599269726
4904,2018-06-12,51.65738263000895,2877439,0.6708750990910253
2412,2018-06-13,77.52501353575978,4688362,0.704772850325089
3045,2018-06-13,75.17968505189396,5541767,0.6772944599269726
4904,2018-06-13,52.328257729099974,3468249,0.6708750990910253
2412,2018-06-14,76.8202406854347,6090915,0.704772850325089
3045,2018-06-14,74.50239059196699,3796119,0.6772944599269726
4904,2018-06-14,51.590295120099846,3135378,0.6708750990910253
2412,2018-06-15,77.17262711059725,12730122,0.704772850325089
3045,2018-06-15,74.1637433620035,7216712,0.6772944599269726
4904,2018-06-15,51.12068255073613,7659471,0.6708750990910253
2412,2018-06-19,76.8202406854347,20096242,0.704772850325089
3045,2018-06-19,74.1637433620035,9973104,0.6772944599269726
4904,2018-06-19,50.65106998137241,8935780,0.6708750990910253
2412,2018-06-20,77.52501353575978,11181995,0.704772850325089
3045,2018-06-20,74.50239059196699,6744292,0.6772944599269726
4904,2018-06-20,52.05990768946356,5611330,0.6708750990910253
2412,2018-06-21,77.17262711059725,6177927,0.704772850325089
3045,2018-06-21,75.17968505189396,4638366,0.6772944599269726
4904,2018-06-21,52.126995199372665,3976624,0.6708750990910253
2412,2018-06-22,77.52501353575978,9278751,0.704772850325089
3045,2018-06-22,75.17968505189396,4126975,0.6772944599269726
4904,2018-06-22,52.126995199372665,2238756,0.6708750990910253
2412,2018-06-25,77.17262711059725,4900271,0.704772850325089
3045,2018-06-25,74.84103782193047,2763595,0.6772944599269726
4904,2018-06-25,52.39534523900907,2019168,0.6708750990910253
2412,2018-06-26,77.17262711059725,6452314,0.704772850325089
3045,2018-06-26,74.84103782193047,3786409,0.6772944599269726
4904,2018-06-26,52.462432748918175,3167275,0.6708750990910253
2412,2018-06-27,77.17262711059725,7336800,0.704772850325089
3045,2018-06-27,74.84103782193047,5206422,0.6772944599269726
4904,2018-06-27,52.730782788554585,2954125,0.6708750990910253
2412,2018-06-28,77.52501353575978,5421663,0.704772850325089
3045,2018-06-28,75.17968505189396,4271344,0.6772944599269726
4904,2018-06-28,52.86495780837279,3977052,0.6708750990910253
2412,2018-06-29,77.52501353575978,4869558,0.704772850325089
3045,2018-06-29,74.84103782193047,4160814,0.6772944599269726
4904,2018-06-29,52.86495780837279,4156090,0.6708750990910253
2412,2018-07-02,77.17262711059725,4601367,0.704772850325089
3045,2018-07-02,74.50239059196699,2683266,0.6772944599269726
4904,2018-07-02,51.85864515973625,4221741,0.6708750990910253
2412,2018-07-03,78.22978638608487,17939577,0.704772850325089
3045,2018-07-03,74.84103782193047,3575502,0.6772944599269726
4904,2018-07-03,52.529520258827276,3176447,0.6708750990910253
2412,2018-07-04,78.58217281124742,2873415,0.704772850325089
3045,2018-07-04,75.17968505189396,2593727,0.6772944599269726
4904,2018-07-04,52.9320453182819,1373133,0.6708750990910253
2412,2018-07-05,78.93455923640997,5203155,0.704772850325089
3045,2018-07-05,74.84103782193047,3665255,0.6772944599269726
4904,2018-07-05,52.9320453182819,2463916,0.6708750990910253
2412,2018-07-06,78.93455923640997,6347535,0.704772850325089
3045,2018-07-06,75.17968505189396,5153915,0.6772944599269726
4904,2018-07-06,52.9320453182819,2305545,0.6708750990910253
2412,2018-07-09,78.93455923640997,3985303,0.704772850325089
3045,2018-07-09,75.51833228185744,7891721,0.6772944599269726
4904,2018-07-09,53.066220338100095,3716371,0.6708750990910253
2412,2018-07-10,79.2869456615725,5509389,0.704772850325089
3045,2018-07-10,75.58964326607071,13572349,0.7131098421327425
4904,2018-07-10,53.2003953579183,4465792,0.6708750990910253
2412,2018-07-11,78.93455923640997,5909458,0.704772850325089
3045,2018-07-11,75.58964326607071,4533833,0.7131098421327425
4904,2018-07-11,53.02435169359693,5533754,0.7041746572854838
2412,2018-07-12,78.58217281124742,6085003,0.704772850325089
3045,2018-07-12,74.87653342393797,2529431,0.7131098421327425
4904,2018-07-12,52.1089246391258,4037671,0.7041746572854838
2412,2018-07-13,78.58217281124742,5586401,0.704772850325089
3045,2018-07-13,74.87653342393797,2293834,0.7131098421327425
4904,2018-07-13,51.33433251611177,5178396,0.7041746572854838
2412,2018-07-16,78.58217281124742,4520715,0.704772850325089
3045,2018-07-16,75.23308834500433,983617,0.7131098421327425
4904,2018-07-16,51.33433251611177,2270422,0.7041746572854838
2412,2018-07-17,78.93455923640997,6684032,0.704772850325089
3045,2018-07-17,75.23308834500433,2326809,0.7131098421327425
4904,2018-07-17,51.75683731048306,1797218,0.7041746572854838
2412,2018-07-18,78.93455923640997,6866966,0.704772850325089
3045,2018-07-18,75.23308834500433,2464491,0.7131098421327425
4904,2018-07-18,52.03850717339726,2979427,0.7041746572854838
2412,2018-07-19,78.58217281124742,8935171,0.704772850325089
3045,2018-07-19,74.87653342393797,7718665,0.7131098421327425
4904,2018-07-19,51.61600237902596,2249229,0.7041746572854838
2412,2018-07-20,78.58217281124742,12410467,0.704772850325089
3045,2018-07-20,74.87653342393797,2041742,0.7131098421327425
4904,2018-07-20,51.47516744756886,3048845,0.7041746572854838
2412,2018-07-23,78.4348772670839,15925245,0.7364777208176893
3045,2018-07-23,75.23308834500433,3631858,0.7131098421327425
4904,2018-07-23,51.47516744756886,2931274,0.7041746572854838
2412,2018-07-24,77.69839954626622,22985320,0.7364777208176893
3045,2018-07-24,75.58964326607071,2671740,0.7131098421327425
4904,2018-07-24,51.54558491329742,2946970,0.7041746572854838
2412,2018-07-25,77.33016068585736,11196224,0.7364777208176893
3045,2018-07-25,75.23308834500433,1944336,0.7131098421327425
4904,2018-07-25,51.05266265319757,3273924,0.7041746572854838
2412,2018-07-26,77.69839954626622,7129072,0.7364777208176893
3045,2018-07-26,75.23308834500433,2558751,0.7131098421327425
4904,2018-07-26,51.47516744756886,1751613,0.7041746572854838
2412,2018-07-27,77.69839954626622,6376868,0.7364777208176893
3045,2018-07-27,75.23308834500433,1665850,0.7131098421327425
4904,2018-07-27,51.19349758465467,1879093,0.7041746572854838
2412,2018-07-30,78.06663840667505,5626196,0.7364777208176893
3045,2018-07-30,75.23308834500433,1722391,0.7131098421327425
4904,2018-07-30,51.19349758465467,1509658,0.7041746572854838
2412,2018-07-31,78.06663840667505,14562493,0.7364777208176893
3045,2018-07-31,75.23308834500433,2989153,0.7131098421327425
4904,2018-07-31,51.12308011892612,3691385,0.7041746572854838
2412,2018-08-01,78.06663840667505,6479573,0.7364777208176893
3045,2018-08-01,75.58964326607071,1752637,0.7131098421327425
4904,2018-08-01,50.77099279028338,3254315,0.7041746572854838
2412,2018-08-02,77.69839954626622,8191116,0.7364777208176893
3045,2018-08-02,74.87653342393797,1585730,0.7131098421327425
4904,2018-08-02,50.418905461640634,5059973,0.7041746572854838
2412,2018-08-03,78.06663840667505,6937965,0.7364777208176893
3045,2018-08-03,74.87653342393797,2663124,0.7131098421327425
4904,2018-08-03,50.48932292736919,3801285,0.7041746572854838
2412,2018-08-06,78.4348772670839,5492955,0.7364777208176893
3045,2018-08-06,75.23308834500433,1194468,0.7131098421327425
4904,2018-08-06,50.418905461640634,1588788,0.7041746572854838
2412,2018-08-07,78.4348772670839,8904812,0.7364777208176893
3045,2018-08-07,74.87653342393797,2189951,0.7131098421327425
4904,2018-08-07,50.48932292736919,4083288,0.7041746572854838
2412,2018-08-08,78.80311612749276,8865877,0.7364777208176893
3045,2018-08-08,74.87653342393797,3188697,0.7131098421327425
4904,2018-08-08,50.559740393097734,3471829,0.7041746572854838
2412,2018-08-09,78.80311612749276,9040183,0.7364777208176893
3045,2018-08-09,74.87653342393797,1319486,0.7131098421327425
4904,2018-08-09,50.418905461640634,1611767,0.7041746572854838
2412,2018-08-10,79.1713549879016,7349998,0.7364777208176893
3045,2018-08-10,75.58964326607071,1970056,0.7131098421327425
4904,2018-08-10,50.48932292736919,1606159,0.7041746572854838
2412,2018-08-13,78.4348772670839,7482698,0.7364777208176893
3045,2018-08-13,75.23308834500433,1466943,0.7131098421327425
4904,2018-08-13,50.27807053018355,1855409,0.7041746572854838
2412,2018-08-14,78.80311612749276,9073485,0.7364777208176893
3045,2018-08-14,75.58964326607071,2033277,0.7131098421327425
4904,2018-08-14,50.066818132997895,2821356,0.7041746572854838
2412,2018-08-15,78.80311612749276,10726372,0.7364777208176893
3045,2018-08-15,75.23308834500433,1381444,0.7131098421327425
4904,2018-08-15,49.9259832015408,3598916,0.7041746572854838
2412,2018-08-16,78.4348772670839,11468542,0.7364777208176893
3045,2018-08-16,74.87653342393797,6412511,0.7131098421327425
4904,2018-08-16,49.433060941440964,8452836,0.7041746572854838
2412,2018-08-17,78.80311612749276,5373954,0.7364777208176893
3045,2018-08-17,75.58964326607071,1615331,0.7131098421327425
4904,2018-08-17,49.57389587289806,6475390,0.7041746572854838
2412,2018-08-20,78.80311612749276,9966077,0.7364777208176893
3045,2018-08-20,75.58964326607071,3003830,0.7131098421327425
4904,2018-08-20,49.99640066726935,3921945,0.7041746572854838
2412,2018-08-21,79.90783270871928,14856294,0.7364777208176893
3045,2018-08-21,75.94619818713709,2711918,0.7131098421327425
4904,2018-08-21,50.27807053018355,4235484,0.7041746572854838
2412,2018-08-22,79.53959384831045,7404037,0.7364777208176893
3045,2018-08-22,76.30275310820345,2539611,0.7131098421327425
4904,2018-08-22,50.559740393097734,3742965,0.7041746572854838
2412,2018-08-23,79.90783270871928,5417334,0.7364777208176893
3045,2018-08-23,76.65930802926982,2892748,0.7131098421327425
4904,2018-08-23,50.77099279028338,3973808,0.7041746572854838
2412,2018-08-24,79.1713549879016,5155780,0.7364777208176893
3045,2018-08-24,76.30275310820345,2855667,0.7131098421327425
4904,2018-08-24,51.05266265319757,3071035,0.7041746572854838
2412,2018-08-27,79.53959384831045,6630316,0.7364777208176893
3045,2018-08-27,76.65930802926982,2425213,0.7131098421327425
4904,2018-08-27,51.12308011892612,2436375,0.7041746572854838
2412,2018-08-28,79.90783270871928,3887054,0.7364777208176893
3045,2018-08-28,76.65930802926982,1875056,0.7131098421327425
4904,2018-08-28,51.47516744756886,3733849,0.7041746572854838
2412,2018-08-29,79.90783270871928,2401013,0.7364777208176893
3045,2018-08-29,76.65930802926982,3700806,0.7131098421327425
4904,2018-08-29,50.98224518746903,1574692,0.7041746572854838
2412,2018-08-30,79.1713549879016,7594142,0.7364777208176893
3045,2018-08-30,76.30275310820345,3815752,0.7131098421327425
4904,2018-08-30,51.19349758465467,1838086,0.7041746572854838
2412,2018-08-31,79.90783270871928,7486005,0.7364777208176893
3045,2018-08-31,76.30275310820345,4349918,0.7131098421327425
4904,2018-08-31,51.54558491329742,2290041,0.7041746572854838
2412,2018-09-03,79.53959384831045,4656278,0.7364777208176893
3045,2018-09-03,76.65930802926982,1264723,0.7131098421327425
4904,2018-09-03,51.33433251611177,853231,0.7041746572854838
2412,2018-09-04,79.90783270871928,4456394,0.7364777208176893
3045,2018-09-04,76.65930802926982,2663043,0.7131098421327425
4904,2018-09-04,51.26391505038322,669966,0.7041746572854838
2412,2018-09-05,79.53959384831045,7152841,0.7364777208176893
3045,2018-09-05,76.30275310820345,2983697,0.7131098421327425
4904,2018-09-05,50.70057532455483,2447784,0.7041746572854838
2412,2018-09-06,79.1713549879016,5696327,0.7364777208176893
3045,2018-09-06,76.30275310820345,2104219,0.7131098421327425
4904,2018-09-06,50.91182772174047,2334492,0.7041746572854838
2412,2018-09-07,79.53959384831045,11354235,0.7364777208176893
3045,2018-09-07,76.65930802926982,2398201,0.7131098421327425
4904,2018-09-07,51.33433251611177,2412544,0.7041746572854838
2412,2018-09-10,79.90783270871928,11367017,0.7364777208176893
3045,2018-09-10,76.65930802926982,3780390,0.7131098421327425
4904,2018-09-10,51.54558491329742,2581398,0.7041746572854838
2412,2018-09-11,81.01254928994582,15396852,0.7364777208176893
3045,2018-09-11,77.37241787140256,3219031,0.7131098421327425
4904,2018-09-11,51.68641984475451,1861429,0.7041746572854838
2412,2018-09-12,81.01254928994582,12095889,0.7364777208176893
3045,2018-09-12,77.72897279246894,5574394,0.7131098421327425
4904,2018-09-12,51.8272547762116,2127315,0.7041746572854838
2412,2018-09-13,80.64431042953697,7442732,0.7364777208176893
3045,2018-09-13,77.72897279246894,6174146,0.7131098421327425
4904,2018-09-13,52.17934210485434,2334119,0.7041746572854838
2412,2018-09-14,79.90783270871928,7837764,0.7364777208176893
3045,2018-09-14,78.08552771353531,5089381,0.7131098421327425
4904,2018-09-14,52.17934210485434,3082178,0.7041746572854838
2412,2018-09-17,79.90783270871928,7346777,0.7364777208176893
3045,2018-09-17,77.72897279246894,2845583,0.7131098421327425
4904,2018-09-17,52.03850717339726,1357420,0.7041746572854838
2412,2018-09-18,81.01254928994582,11931140,0.7364777208176893
3045,2018-09-18,77.72897279246894,4120617,0.7131098421327425
4904,2018-09-18,52.32017703631144,1975364,0.7041746572854838
2412,2018-09-19,81.38078815035466,7356238,0.7364777208176893
3045,2018-09-19,78.08552771353531,2922535,0.7131098421327425
4904,2018-09-19,52.390594502039995,2572968,0.7041746572854838
2412,2018-09-20,81.01254928994582,6076696,0.7364777208176893
3045,2018-09-20,77.72897279246894,3118376,0.7131098421327425
4904,2018-09-20,52.17934210485434,1758753,0.7041746572854838
2412,2018-09-21,80.64431042953697,10978388,0.7364777208176893
3045,2018-09-21,78.08552771353531,4133534,0.7131098421327425
4904,2018-09-21,52.17934210485434,2641571,0.7041746572854838
2412,2018-09-25,80.64431042953697,4508340,0.7364777208176893
3045,2018-09-25,77.72897279246894,1239515,0.7131098421327425
4904,2018-09-25,52.249759570582896,2579742,0.7041746572854838
2412,2018-09-26,80.64431042953697,4356022,0.7364777208176893
3045,2018-09-26,77.72897279246894,1936319,0.7131098421327425
4904,2018-09-26,51.47516744756886,2466094,0.7041746572854838
2412,2018-09-27,81.01254928994582,6493210,0.7364777208176893
3045,2018-09-27,78.08552771353531,2191252,0.7131098421327425
4904,2018-09-27,51.68641984475451,2845132,0.7041746572854838
2412,2018-09-28,81.01254928994582,5173386,0.7364777208176893
3045,2018-09-28,78.08552771353531,1977814,0.7131098421327425
4904,2018-09-28,51.26391505038322,2737313,0.7041746572854838
2412,2018-10-01,81.38078815035466,2971568,0.7364777208176893
3045,2018-10-01,78.08552771353531,1521631,0.7131098421327425
4904,2018-10-01,51.54558491329742,1943701,0.7041746572854838
2412,2018-10-02,80.64431042953697,6630230,0.7364777208176893
3045,2018-10-02,77.72897279246894,1936195,0.7131098421327425
4904,2018-10-02,51.54558491329742,3529505,0.7041746572854838
2412,2018-10-03,80.27607156912813,5166464,0.7364777208176893
3045,2018-10-03,78.08552771353531,1570870,0.7131098421327425
4904,2018-10-03,51.33433251611177,1562515,0.7041746572854838
2412,2018-10-04,79.53959384831045,6808862,0.7364777208176893
3045,2018-10-04,77.0158629503362,2389493,0.7131098421327425
4904,2018-10-04,51.05266265319757,2198438,0.7041746572854838
2412,2018-10-05,80.27607156912813,13360060,0.7364777208176893
3045,2018-10-05,77.37241787140256,4620211,0.7131098421327425
4904,2018-10-05,51.61600237902596,3342968,0.7041746572854838
2412,2018-10-08,79.90783270871928,6160646,0.7364777208176893
3045,2018-10-08,77.72897279246894,3440112,0.7131098421327425
4904,2018-10-08,51.19349758465467,3940617,0.7041746572854838
2412,2018-10-09,80.64431042953697,8693012,0.7364777208176893
3045,2018-10-09,77.72897279246894,5139961,0.7131098421327425
4904,2018-10-09,51.05266265319757,3434783,0.7041746572854838
2412,2018-10-11,79.90783270871928,25740666,0.7364777208176893
3045,2018-10-11,77.0158629503362,12649681,0.7131098421327425
4904,2018-10-11,50.559740393097734,16468395,0.7041746572854838
2412,2018-10-12,79.53959384831045,15456470,0.7364777208176893
3045,2018-10-12,77.37241787140256,7433875,0.7131098421327425
4904,2018-10-12,50.70057532455483,4052575,0.7041746572854838
2412,2018-10-15,78.4348772670839,12580518,0.7364777208176893
3045,2018-10-15,76.65930802926982,5545327,0.7131098421327425
4904,2018-10-15,49.71473080435515,4771789,0.7041746572854838
2412,2018-10-16,78.80311612749276,8396946,0.7364777208176893
3045,2018-10-16,76.65930802926982,3400181,0.7131098421327425
4904,2018-10-16,50.066818132997895,3348052,0.7041746572854838
2412,2018-10-17,78.80311612749276,8091642,0.7364777208176893
3045,2018-10-17,77.0158629503362,2350434,0.7131098421327425
4904,2018-10-17,50.418905461640634,2625384,0.7041746572854838
2412,2018-10-18,79.1713549879016,11823121,0.7364777208176893
3045,2018-10-18,77.0158629503362,2323612,0.7131098421327425
4904,2018-10-18,50.70057532455483,1760990,0.7041746572854838
2412,2018-10-19,78.4348772670839,6938337,0.7364777208176893
3045,2018-10-19,77.37241787140256,1528650,0.7131098421327425
4904,2018-10-19,50.63015785882629,2340851,0.7041746572854838
2412,2018-10-22,79.1713549879016,3662494,0.7364777208176893
3045,2018-10-22,77.0158629503362,2009889,0.7131098421327425
4904,2018-10-22,50.91182772174047,1128242,0.7041746572854838
2412,2018-10-23,78.4348772670839,6804496,0.7364777208176893
3045,2018-10-23,76.65930802926982,3316009,0.7131098421327425
4904,2018-10-23,50.98224518746903,2950537,0.7041746572854838
2412,2018-10-24,78.80311612749276,9982856,0.7364777208176893
3045,2018-10-24,77.37241787140256,6861254,0.7131098421327425
4904,2018-10-24,51.40474998184032,4311144,0.7041746572854838
2412,2018-10-25,79.53959384831045,15176952,0.7364777208176893
3045,2018-10-25,78.08552771353531,6551818,0.7131098421327425
4904,2018-10-25,51.19349758465467,4006995,0.7041746572854838
2412,2018-10-26,80.27607156912813,23919196,0.7364777208176893
3045,2018-10-26,78.44208263460168,7013234,0.7131098421327425
4904,2018-10-26,50.77099279028338,2831435,0.7041746572854838
2412,2018-10-29,80.64431042953697,11435905,0.7364777208176893
3045,2018-10-29,78.44208263460168,5006799,0.7131098421327425
4904,2018-10-29,51.05266265319757,2111150,0.7041746572854838
2412,2018-10-30,79.90783270871928,7889337,0.7364777208176893
3045,2018-10-30,78.44208263460168,5691162,0.7131098421327425
4904,2018-10-30,51.40474998184032,3625880,0.7041746572854838
2412,2018-10-31,80.64431042953697,9326798,0.7364777208176893
3045,2018-10-31,78.79863755566805,4334180,0.7131098421327425
4904,2018-10-31,51.89767224194016,4258127,0.7041746572854838
2412,2018-11-01,78.80311612749276,16931776,0.7364777208176893
3045,2018-11-01,78.08552771353531,3471905,0.7131098421327425
4904,2018-11-01,51.05266265319757,4336918,0.7041746572854838
2412,2018-11-02,78.06663840667505,31311728,0.7364777208176893
3045,2018-11-02,77.0158629503362,7939638,0.7131098421327425
4904,2018-11-02,50.34848799591209,5748960,0.7041746572854838
2412,2018-11-05,77.69839954626622,10322127,0.7364777208176893
3045,2018-11-05,77.37241787140256,1735340,0.7131098421327425
4904,2018-11-05,50.84141025601193,2186160,0.7041746572854838
2412,2018-11-06,78.06663840667505,6923852,0.7364777208176893
3045,2018-11-06,77.72897279246894,1588097,0.7131098421327425
4904,2018-11-06,50.48932292736919,2912662,0.7041746572854838
2412,2018-11-07,78.80311612749276,7328952,0.7364777208176893
3045,2018-11-07,78.44208263460168,2609330,0.7131098421327425
4904,2018-11-07,51.33433251611177,2945415,0.7041746572854838
2412,2018-11-08,78.80311612749276,7037932,0.7364777208176893
3045,2018-11-08,78.08552771353531,2747543,0.7131098421327425
4904,2018-11-08,51.33433251611177,2572842,0.7041746572854838
2412,2018-11-09,78.80311612749276,3425196,0.7364777208176893
3045,2018-11-09,77.72897279246894,2236642,0.7131098421327425
4904,2018-11-09,51.54558491329742,1655258,0.7041746572854838
2412,2018-11-12,78.4348772670839,6529612,0.7364777208176893
3045,2018-11-12,78.08552771353531,2007363,0.7131098421327425
4904,2018-11-12,51.33433251611177,948254,0.7041746572854838
2412,2018-11-13,78.80311612749276,7318324,0.7364777208176893
3045,2018-11-13,78.44208263460168,3031144,0.7131098421327425
4904,2018-11-13,51.68641984475451,3357950,0.7041746572854838
2412,2018-11-14,78.80311612749276,5348291,0.7364777208176893
3045,2018-11-14,78.79863755566805,3293715,0.7131098421327425
4904,2018-11-14,52.03850717339726,1589183,0.7041746572854838
2412,2018-11-15,78.80311612749276,10448823,0.7364777208176893
3045,2018-11-15,78.79863755566805,3112479,0.7131098421327425
4904,2018-11-15,51.68641984475451,1761828,0.7041746572854838
2412,2018-11-16,78.06663840667505,8161044,0.7364777208176893
3045,2018-11-16,77.72897279246894,4752387,0.7131098421327425
4904,2018-11-16,51.89767224194016,1985534,0.7041746572854838
2412,2018-11-19,78.4348772670839,8596639,0.7364777208176893
3045,2018-11-19,78.08552771353531,4499594,0.7131098421327425
4904,2018-11-19,52.03850717339726,1435412,0.7041746572854838
2412,2018-11-20,78.80311612749276,3583586,0.7364777208176893
3045,2018-11-20,78.44208263460168,2605651,0.7131098421327425
4904,2018-11-20,51.9680897076687,1005410,0.7041746572854838
2412,2018-11-21,78.80311612749276,9920679,0.7364777208176893
3045,2018-11-21,78.08552771353531,2753051,0.7131098421327425
4904,2018-11-21,52.390594502039995,3668969,0.7041746572854838
2412,2018-11-22,79.1713549879016,3891043,0.7364777208176893
3045,2018-11-22,78.08552771353531,2621801,0.7131098421327425
4904,2018-11-22,52.03850717339726,2958136,0.7041746572854838
2412,2018-11-23,79.53959384831045,6703959,0.7364777208176893
3045,2018-11-23,78.44208263460168,3686491,0.7131098421327425
4904,2018-11-23,52.46101196776854,3647465,0.7041746572854838
2412,2018-11-26,79.1713549879016,7563459,0.7364777208176893
3045,2018-11-26,78.08552771353531,3842353,0.7131098421327425
4904,2018-11-26,52.32017703631144,3015692,0.7041746572854838
2412,2018-11-27,79.1713549879016,4942661,0.7364777208176893
3045,2018-11-27,78.08552771353531,2806466,0.7131098421327425
4904,2018-11-27,51.75683731048306,2941378,0.7041746572854838
2412,2018-11-28,79.1713549879016,9827267,0.7364777208176893
3045,2018-11-28,78.44208263460168,2979288,0.7131098421327425
4904,2018-11-28,52.1089246391258,2966839,0.7041746572854838
2412,2018-11-29,78.4348772670839,7897401,0.7364777208176893
3045,2018-11-29,77.72897279246894,2888486,0.7131098421327425
4904,2018-11-29,51.47516744756886,3425088,0.7041746572854838
2412,2018-11-30,78.80311612749276,14284384,0.7364777208176893
3045,2018-11-30,77.72897279246894,8014634,0.7131098421327425
4904,2018-11-30,51.05266265319757,15296401,0.7041746572854838
2412,2018-12-03,78.06663840667505,14646163,0.7364777208176893
3045,2018-12-03,77.0158629503362,11503536,0.7131098421327425
4904,2018-12-03,51.05266265319757,5492547,0.7041746572854838
2412,2018-12-04,78.06663840667505,8034070,0.7364777208176893
3045,2018-12-04,76.30275310820345,5237298,0.7131098421327425
4904,2018-12-04,50.84141025601193,4554852,0.7041746572854838
2412,2018-12-05,78.4348772670839,3298152,0.7364777208176893
3045,2018-12-05,76.65930802926982,2567545,0.7131098421327425
4904,2018-12-05,50.98224518746903,1175778,0.7041746572854838
2412,2018-12-06,78.4348772670839,6655787,0.7364777208176893
3045,2018-12-06,76.30275310820345,2765224,0.7131098421327425
4904,2018-12-06,50.559740393097734,2370575,0.7041746572854838
2412,2018-12-07,78.80311612749276,4124962,0.7364777208176893
3045,2018-12-07,77.0158629503362,1509993,0.7131098421327425
4904,2018-12-07,51.26391505038322,731744,0.7041746572854838
2412,2018-12-10,78.80311612749276,4948858,0.7364777208176893
3045,2018-12-10,76.65930802926982,755662,0.7131098421327425
4904,2018-12-10,50.98224518746903,724813,0.7041746572854838
2412,2018-12-11,79.1713549879016,4849141,0.7364777208176893
3045,2018-12-11,77.0158629503362,2085328,0.7131098421327425
4904,2018-12-11,51.12308011892612,1115437,0.7041746572854838
2412,2018-12-12,79.1713549879016,6625820,0.7364777208176893
3045,2018-12-12,76.30275310820345,4121022,0.7131098421327425
4904,2018-12-12,51.05266265319757,2679833,0.7041746572854838
2412,2018-12-13,79.1713549879016,5805098,0.7364777208176893
3045,2018-12-13,77.0158629503362,5024176,0.7131098421327425
4904,2018-12-13,51.33433251611177,1460200,0.7041746572854838
2412,2018-12-14,79.1713549879016,7021979,0.7364777208176893
3045,2018-12-14,76.65930802926982,4028970,0.7131098421327425
4904,2018-12-14,50.98224518746903,2385548,0.7041746572854838
2412,2018-12-17,79.1713549879016,3820305,0.7364777208176893
3045,2018-12-17,77.0158629503362,5091317,0.7131098421327425
4904,2018-12-17,51.19349758465467,1983154,0.7041746572854838
2412,2018-12-18,78.4348772670839,5275321,0.7364777208176893
3045,2018-12-18,77.0158629503362,4095183,0.7131098421327425
4904,2018-12-18,50.91182772174047,2708318,0.7041746572854838
2412,2018-12-19,79.1713549879016,4881155,0.7364777208176893
3045,2018-12-19,77.0158629503362,6186015,0.7131098421327425
4904,2018-12-19,51.12308011892612,4825231,0.7041746572854838
2412,2018-12-20,79.1713549879016,4204769,0.7364777208176893
3045,2018-12-20,77.0158629503362,1878949,0.7131098421327425
4904,2018-12-20,51.26391505038322,2210810,0.7041746572854838
2412,2018-12-21,79.1713549879016,5731435,0.7364777208176893
3045,2018-12-21,77.0158629503362,3046932,0.7131098421327425
4904,2018-12-21,50.70057532455483,4317681,0.7041746572854838
2412,2018-12-22,79.53959384831045,6484126,0.7364777208176893
3045,2018-12-22,76.65930802926982,567561,0.7131098421327425
4904,2018-12-22,50.91182772174047,575650,0.7041746572854838
2412,2018-12-24,78.80311612749276,7191182,0.7364777208176893
3045,2018-12-24,77.0158629503362,1845032,0.7131098421327425
4904,2018-12-24,51.19349758465467,2522887,0.7041746572854838
2412,2018-12-25,78.4348772670839,7194040,0.7364777208176893
3045,2018-12-25,76.65930802926982,1821999,0.7131098421327425
4904,2018-12-25,50.70057532455483,1158189,0.7041746572854838
2412,2018-12-26,78.06663840667505,11874355,0.7364777208176893
3045,2018-12-26,75.94619818713709,9536865,0.7131098421327425
4904,2018-12-26,50.70057532455483,774213,0.7041746572854838
2412,2018-12-27,78.4348772670839,7382343,0.7364777208176893
3045,2018-12-27,75.94619818713709,4713675,0.7131098421327425
4904,2018-12-27,50.77099279028338,1384399,0.7041746572854838
2412,2018-12-28,83.22198245239889,23472272,0.7364777208176893
3045,2018-12-28,75.94619818713709,25873237,0.7131098421327425
4904,2018-12-28,53.798943816610965,7813492,0.7041746572854838
2412,2019-01-02,78.80311612749276,10664118,0.7364777208176893
3045,2019-01-02,76.30275310820345,2711453,0.7131098421327425
4904,2019-01-02,50.98224518746903,2778416,0.7041746572854838
2412,2019-01-03,78.80311612749276,5508818,0.7364777208176893
3045,2019-01-03,75.94619818713709,2647126,0.7131098421327425
4904,2019-01-03,50.91182772174047,1741330,0.7041746572854838
2412,2019-01-04,79.1713549879016,5947097,0.7364777208176893
3045,2019-01-04,75.94619818713709,3747029,0.7131098421327425
4904,2019-01-04,50.91182772174047,1408650,0.7041746572854838
2412,2019-01-07,79.53959384831045,5665348,0.7364777208176893
