date,financial_equal_weight,E9A_static_10pct_telco,E9B_static_20pct_telco,E9C_trend_defensive_10_30,E9D_relative_strength_10_30,E9E_stress_defensive_10_35
2023-05-15,3.4493350159642104,3.500435166285822,3.5432909391380942,3.4754530754794413,3.330270479549048,3.5381780319679947
2023-05-16,3.47995201097076,3.529615356435609,3.5709148578814087,3.504425010905047,3.354435181247437,3.567672852712289
2023-05-17,3.510914190754729,3.5608533845657098,3.6023504335390197,3.535440097824045,3.383807255592287,3.599247699736008
2023-05-18,3.541072238023156,3.5874972948989283,3.6253157872449155,3.5618938544890018,3.401632321249159,3.6261788936443202
2023-05-19,3.5611344407487135,3.606887076904541,3.64396466495588,3.581145254473017,3.418243574889227,3.645777742781041
2023-05-22,3.5660366058032102,3.608555461824432,3.64231954868229,3.5828017323751835,3.4135760250551037,3.647464116786559
2023-05-23,3.5659297395476757,3.608648478472672,3.6426164749193446,3.5828940851772892,3.414044591917096,3.647558136371489
2023-05-24,3.5558995740754566,3.5993585748981167,3.63410764529992,3.5736704822778385,3.4068837062185993,3.6381680659416262
2023-05-26,3.5183769946712724,3.5649593451317303,3.6029928359121874,3.539516754753565,3.3811047565183334,3.603397932145607
2023-05-29,3.5379504826162695,3.5805018940760562,3.6143653473945094,3.554948378812657,3.3877080636614063,3.6191080660641712
2023-05-30,3.539289657435408,3.581827405084011,3.615673342931905,3.5562644298435537,3.388905867386456,3.6204478691762665
2023-05-31,3.5343004618657528,3.5771394105656444,3.611305627507653,3.5516098928523787,3.3851537979920567,3.615709327129087
2023-06-01,3.518011510095761,3.5632666619779654,3.5999389803095085,3.537836152030445,3.376972333295166,3.6016869979145105
2023-06-02,3.534584429303206,3.5796990386859813,3.616183100749276,3.5541512532833868,3.3918751140937524,3.6182965540180776
2023-06-05,3.5667042826184305,3.6073156877180708,3.6391179675485588,3.5815708063542275,3.40873197125995,3.646210975020078
2023-06-06,3.5709820169740225,3.613509380877123,3.6472499778364,3.5877202960364043,3.4181136173665427,3.6524714506555576
2023-06-07,3.5930137048616384,3.6330941590792807,3.6642830399884008,3.607165300557798,3.431513800107473,3.672267398503198
2023-06-08,3.5820383486741316,3.6229867382744647,3.6550877190276103,3.597130014928287,3.4238380176959082,3.662050996098179
2023-06-09,3.594423205440433,3.633853670020377,3.664376728326249,3.607919390981045,3.4309710471018384,3.6730350987459306
2023-06-12,3.578656992718237,3.6179755121148287,3.6484267206795624,3.592154553152513,3.416094591557994,3.6569857372177923
