date,nav_share_1,nav_board_lot_1000
2022-08-19,8123975.279024003,8042328.347262692
2022-08-22,8121701.372604213,8032772.345019619
2022-08-23,8032806.071316505,7944741.659913886
2022-08-24,8016949.468801702,7938335.1727127815
2022-08-25,8083620.351900703,8007197.44873781
2022-08-26,8100669.933925412,8024491.584250176
2022-08-29,8054713.88311054,7968332.465276398
2022-08-30,8056189.935423418,7979867.563716678
2022-08-31,8092424.436325224,8019629.055895161
2022-09-01,7985787.2136432445,7898643.720554308
2022-09-02,7960520.434377873,7870352.614593044
2022-09-05,8024523.532937363,7922545.517904603
2022-09-06,8070320.049026375,7975125.403630589
2022-09-07,7960098.211618535,7871602.085041943
2022-09-08,8015936.705192745,7934827.983566823
2022-09-12,8075698.540935401,7986506.474549221
2022-09-13,8055915.6637234865,7969678.945489352
2022-09-14,7956379.295782943,7877213.121622795
2022-09-15,7987632.429674761,7911460.973502234
2022-09-16,8027207.167614611,7945225.248331178
2022-09-19,7962692.284573107,7878194.35508421
2022-09-20,7973972.727030413,7889626.959507253
2022-09-21,7945204.526986089,7867449.739891722
2022-09-22,7850039.501099002,7753073.74292656
2022-09-23,7842099.535853609,7745137.417563384
2022-09-26,7800707.615355655,7701508.70290655
2022-09-27,7769921.777393533,7673822.001581444
2022-09-28,7758581.2204129845,7665915.601709043
2022-09-29,7754428.452697113,7670787.508760293
2022-09-30,7650141.4769832045,7575867.209166926
2022-10-03,7558064.453754659,7461151.156348022
2022-10-04,7604534.873121849,7513883.3647028785
2022-10-05,7569931.8664713865,7480802.782309951
2022-10-06,7602307.139916125,7510361.600684977
2022-10-07,7525622.096788376,7434241.1332709165
2022-10-11,7376372.065100446,7294952.463507684
2022-10-12,7421051.7243945645,7335180.51085798
2022-10-13,7232822.268916308,7166509.873657765
2022-10-14,7215920.65914698,7138029.45380762
2022-10-17,7145595.998951747,7071020.213316455
2022-10-18,7167942.0884477915,7098772.149427575
2022-10-19,7078683.587690415,7009450.663231855
2022-10-20,7105417.972201179,7054435.594556295
2022-10-21,7212338.089752756,7145264.870090093
2022-10-24,7201312.843931028,7139595.368871086
2022-10-25,7328055.242044748,7249869.390109438
2022-10-26,7322101.036382334,7264172.374062085
2022-10-27,7316909.709718008,7246209.829469016
2022-10-28,7290211.520193217,7223335.951968867
2022-10-31,7330892.8798181135,7258013.865836249
2022-11-01,7370046.930504131,7308400.7570537655
2022-11-02,7284793.282130991,7218586.46427653
2022-11-03,7223475.730970456,7150133.749596774
2022-11-04,7332513.750547434,7255691.20968055
2022-11-07,7345423.675259431,7264387.230728202
2022-11-08,7407263.0391218085,7330216.592180998
2022-11-09,7473867.570138605,7395037.099915602
2022-11-10,7399670.783934603,7318578.198633495
2022-11-11,7574378.567113847,7493238.199593568
2022-11-14,7582662.5573157715,7500267.088354393
2022-11-15,7590168.571653358,7509186.32230704
2022-11-16,7506234.01546917,7412199.466132156
2022-11-17,7474366.355894584,7372562.764686355
2022-11-18,7438671.646537412,7337731.264899005
2022-11-21,7449551.848701519,7346369.943507878
2022-11-22,7480326.270741113,7381784.058209133
2022-11-23,7505832.237722354,7402200.757119147
2022-11-24,7610537.118494616,7507387.222503755
2022-11-25,7629245.003263085,7511273.925206095
2022-11-28,7535488.092186906,7430577.844778225
2022-11-29,7635814.700156197,7521335.610033812
2022-11-30,7747462.276260093,7635095.4749486875
2022-12-01,7730612.110857099,7613571.230440219
2022-12-02,7652302.108233307,7540682.576915039
2022-12-05,7629318.266366199,7515490.110547966
2022-12-06,7565374.76011861,7451689.32136265
2022-12-07,7685244.0999117065,7564679.100358527
2022-12-08,7647494.132295942,7539909.817299384
2022-12-09,7692316.274423816,7576808.637384648
2022-12-12,7706186.326275349,7587913.32552522
2022-12-13,7604342.071036649,7488874.148431703
2022-12-14,7693764.761290068,7579905.441300041
2022-12-15,7695785.376465536,7573132.871919629
2022-12-16,7643743.667083764,7525347.890724209
2022-12-19,7692675.912937899,7553521.895724508
2022-12-20,7670141.430740012,7531039.303609475
2022-12-21,7647092.543772632,7515476.494227351
2022-12-22,7706247.658110219,7559858.228179998
2022-12-23,7638819.19686275,7494429.390295539
2022-12-26,7669725.551200336,7529906.124248185
2022-12-27,7689433.811103789,7546659.932367923
2022-12-28,7646734.065159207,7492848.802624701
2022-12-29,7599392.283667202,7452375.922390246
2022-12-30,7632753.089596899,7486017.072944579
2023-01-03,7688671.21162263,7541959.225445692
2023-01-04,7688713.37435322,7540720.3136077635
2023-01-05,7709091.8587046685,7562302.75976055
2023-01-06,7739234.975614552,7596397.363692364
2023-01-09,7906367.821956984,7768364.4217251865
2023-01-10,7928010.516380814,7787670.729844925
2023-01-11,7831333.853281812,7681987.203819894
2023-01-12,7750116.502970898,7607196.148734996
2023-01-13,7759668.610686768,7619300.491683746
2023-01-16,7863222.289029803,7719636.5184136275
2023-01-17,7795640.282450697,7665815.530998902
2023-01-30,7931495.717618732,7804065.41215183
2023-01-31,7742114.6196554415,7625049.49612829
2023-02-01,7785584.996096571,7668418.131149422
2023-02-02,7772332.62671621,7670581.081036286
2023-02-03,7774625.34930237,7666563.413215593
2023-02-06,7722461.527839112,7614998.724370169
2023-02-07,7727790.392709402,7624222.084162227
2023-02-08,7734973.00273815,7634381.896112758
2023-02-09,7725362.200997071,7628422.942102564
2023-02-10,7766284.601938708,7666862.516262855
2023-02-13,7794208.2217807425,7710764.599697329
2023-02-14,7858817.68336398,7768670.644526939
2023-02-15,7776253.602174299,7686149.997455187
2023-02-16,7805228.654313998,7712679.398523674
2023-02-17,7807674.465645944,7724265.303185868
2023-02-20,7856913.865344526,7768071.781368467
2023-02-21,7814124.225056405,7721215.486122377
2023-02-22,7835131.451663701,7752260.466405874
2023-02-23,7852487.918709106,7762915.344807117
2023-02-24,7819564.223671028,7722183.637676958
2023-03-01,7817118.323473455,7721221.680754729
2023-03-02,7809778.015657331,7705479.50234842
2023-03-03,7821294.098197702,7718095.457203758
2023-03-06,7868596.761839541,7767567.008518404
2023-03-07,7913974.229649207,7813557.856901906
2023-03-08,7885177.776126153,7786960.338001931
2023-03-09,7847543.185328601,7756325.982725286
2023-03-10,7775325.223536786,7681335.024930817
2023-03-13,7768059.265574614,7670794.003992485
2023-03-14,7656112.119208994,7567059.646791011
2023-03-15,7624714.960274402,7534697.1573468335
2023-03-16,7522881.453357626,7441973.385922843
2023-03-17,7545887.285047135,7467050.059712374
2023-03-20,7514840.581184758,7439546.574190328
2023-03-21,7585576.576969487,7506289.625834868
2023-03-22,7688540.684823787,7605478.375534335
2023-03-23,7711726.609370674,7631297.273845595
2023-03-24,7718237.436755766,7646818.000277258
2023-03-27,7717941.806727018,7643681.058888228
2023-03-28,7713140.31924182,7641330.046089333
2023-03-29,7751260.155747854,7684791.872499497
2023-03-30,7728572.8763093045,7662845.069166438
2023-03-31,7768369.628146973,7701590.295106869
2023-04-06,7808871.329725221,7741963.9995084135
2023-04-07,7796227.457614269,7727940.289828957
2023-04-10,7827828.464768689,7758488.936110766
2023-04-11,7870177.411419151,7801877.018503693
2023-04-12,7846482.401721182,7778468.693631749
2023-04-13,7889166.853501356,7819763.786794118
2023-04-14,7926352.2854451435,7860401.2121357955
2023-04-17,7911558.321050062,7842331.845405088
2023-04-18,7937039.135718426,7865987.27683432
2023-04-19,7936303.565445143,7865429.410144295
2023-04-20,7923852.592972871,7851428.396640548
2023-04-21,7947412.202256139,7874086.547709034
2023-04-24,7958569.408038718,7884795.752601813
2023-04-25,7934932.084178388,7861547.005721164
2023-04-26,7979672.662985014,7905922.439546988
2023-04-27,7935195.120927361,7861555.963606558
2023-04-28,7741653.31503933,7681781.978753586
2023-05-02,7732922.598699206,7666992.881676365
2023-05-03,7720358.301066015,7656772.889203236
2023-05-04,7757717.145595414,7696571.466272288
2023-05-05,7768700.89277858,7706549.553943126
2023-05-08,7773378.462115309,7711026.504882592
2023-05-09,7793640.679096551,7728793.2037926065
2023-05-10,7833623.80240449,7765931.068493861
2023-05-11,7808993.792144535,7741619.06300233
2023-05-12,7734021.009219282,7670059.956369232
2023-05-15,7757473.565999565,7693057.297040061
2023-05-16,7823689.507520318,7757721.117029921
2023-05-17,7912011.503147984,7845204.342456198
2023-05-18,7972707.737010362,7903612.453908993
2023-05-19,8030232.163944342,7959611.811395113
2023-05-22,7999352.769520514,7928576.421476875
2023-05-23,8005732.251071869,7935837.463335639
2023-05-24,7968064.8110709395,7900214.150429223
2023-05-26,7917045.453528778,7848983.746412812
2023-05-29,7903781.217286372,7834047.30182491
2023-05-30,7912979.97068188,7842566.011504366
2023-05-31,7897886.318183336,7830538.0856714565
2023-06-01,7876635.571350062,7810180.553043917
2023-06-02,7919389.380904294,7849266.670970709
2023-06-05,7961085.140255907,7890126.101099064
2023-06-06,7945913.007885535,7875588.369880724
2023-06-07,7980678.874838028,7904901.877401706
2023-06-08,7972560.78841901,7901541.018191983
2023-06-09,7968190.973822002,7895912.762700452
2023-06-12,7984345.3550954955,7906173.887466297
2023-06-13,8040865.715705042,7953578.358620048
2023-06-14,8031660.386590045,7944325.502167551
2023-06-15,8018765.659580057,7929400.611868506
2023-06-16,7947948.620587968,7860154.239646268
2023-06-19,7988862.917065254,7902062.820837527
2023-06-20,7977632.7924395,7895526.373956964
2023-06-21,8011940.806805834,7929992.549298641
2023-06-26,7975143.93756921,7891590.884726406
2023-06-27,7943200.110328548,7858110.164277507
2023-06-28,7944491.063087886,7858094.443828608
2023-06-29,7967455.038044419,7883546.507226257
2023-06-30,7963913.065458258,7876820.42504695
2023-07-03,7948919.185616552,7853939.0592699805
2023-07-04,7947911.013130497,7853850.7634579055
2023-07-05,7924213.900875115,7829429.547795685
2023-07-06,7781166.163409781,7694574.846428978
2023-07-07,7724853.024590869,7638146.671578533
2023-07-10,7706008.9742739545,7618625.017261587
2023-07-11,7845119.041652354,7755029.845423591
2023-07-12,7877807.263705811,7787615.922324987
2023-07-13,7884156.363763306,7789784.805103048
2023-07-14,7974348.7473662635,7880215.145016959
2023-07-17,8008555.924016725,7914624.477409885
2023-07-18,8003305.636602887,7907326.809589192
2023-07-19,7968238.409650394,7874739.552068209
2023-07-20,8027304.771199893,7933465.065080725
2023-07-21,7976892.774606926,7889377.115465858
2023-07-24,7919131.160687053,7832997.621235
2023-07-25,7985059.299217795,7895451.08315753
2023-07-26,8026124.687820586,7939644.439095872
2023-07-27,8070351.992273856,7980189.237642253
2023-07-28,8044971.537446176,7955397.652000866
2023-07-31,8057611.644167997,7969250.329371995
2023-08-01,8147667.737583914,8057945.50971397
2023-08-02,8004763.605075112,7918260.871744912
2023-08-04,8025960.580794795,7941840.45259962
2023-08-07,8045038.260218459,7957124.776743789
2023-08-08,7991976.2435392495,7909873.502961832
2023-08-09,8052033.300459313,7970430.803036594
2023-08-10,8039726.467627572,7962654.660234251
2023-08-11,8022157.06495715,7944059.540697782
2023-08-14,7948607.80910191,7872119.19769453
2023-08-15,7871991.756656206,7796525.1820598245
2023-08-16,7768151.458802171,7698654.484822109
2023-08-17,7722673.762561703,7648691.693647138
2023-08-18,7710932.883340104,7642453.130613531
2023-08-21,7724907.933711496,7656285.746615304
2023-08-22,7718689.647200941,7646516.808739859
2023-08-23,7699771.338141936,7626237.306731399
2023-08-24,7712149.595066665,7638367.0910484
2023-08-25,7660788.532557988,7590173.688416777
2023-08-28,7737617.5269451775,7665296.43648999
2023-08-29,7734535.124747632,7662731.018682435
2023-08-30,7767618.834605524,7692208.780169351
2023-08-31,7651379.565568796,7577287.760449836
2023-09-01,7682940.646112206,7609198.798527961
2023-09-04,7723765.788825801,7650299.482564567
2023-09-05,7700566.7302932935,7626743.746041249
2023-09-06,7643755.014811369,7571747.300401632
2023-09-07,7647767.710647192,7578489.625481325
2023-09-08,7664479.508982272,7594628.581956439
2023-09-11,7715633.728789602,7646854.460797257
2023-09-12,7773782.383245889,7700979.147315661
2023-09-13,7775086.819565889,7700419.607315661
2023-09-14,7895568.762144101,7816421.659473683
2023-09-15,7852153.828019114,7774509.739435304
2023-09-18,7841095.378048439,7765666.459029855
2023-09-19,7811624.8605852565,7738146.06210109
2023-09-20,7820915.910259723,7748383.883176109
2023-09-21,7715463.796790265,7646505.566817182
2023-09-22,7757095.184417865,7688159.799815612
2023-09-25,7779617.655891717,7709548.265571325
2023-09-26,7716062.142739261,7645425.810293864
2023-09-27,7698579.145631687,7630306.673039764
2023-09-28,7698492.09808177,7629060.213496476
2023-10-02,7711635.578224462,7643631.915978275
2023-10-03,7684140.996171237,7615723.197594883
2023-10-04,7580176.280160264,7513672.574755929
2023-10-05,7635252.569819286,7566819.511955266
2023-10-06,7701922.776794436,7633673.209714525
2023-10-11,7865507.932914716,7791555.75827977
2023-10-12,7935320.20232388,7859272.713238455
2023-10-13,7850328.456854369,7776645.7146004075
2023-10-16,7875923.299567037,7802123.210244937
2023-10-17,7860930.865102514,7788022.271645269
2023-10-18,7821349.37351519,7749464.906570584
2023-10-19,7788573.340037557,7717060.293610623
2023-10-20,7691435.884135578,7622894.451426963
2023-10-23,7673261.275604412,7604369.657929689
2023-10-24,7656395.039468843,7586706.847211857
2023-10-25,7642792.2274438655,7572472.022995183
2023-10-26,7579695.457323772,7509945.066101685
2023-10-27,7652179.777387549,7581041.425518783
2023-10-30,7600272.877530785,7530261.371335141
2023-10-31,7609957.601390511,7540235.65800491
2023-11-01,7644933.876493503,7574658.938078883
2023-11-02,7739202.153791371,7672871.023733551
2023-11-03,7806800.162962897,7741274.930767505
2023-11-06,7845095.366702129,7781197.373925323
2023-11-07,7837158.490324306,7776985.64636383
2023-11-08,7836367.947874986,7774674.29792355
2023-11-09,7805347.735333407,7745852.035963294
2023-11-10,7825749.281175186,7765495.816785956
2023-11-13,7839349.424043887,7781737.6503059305
2023-11-14,7853440.952414883,7797030.297867423
2023-11-15,7987053.761952961,7926661.558397834
2023-11-16,8000945.531480684,7938107.1625171285
2023-11-17,8025271.21310811,7960936.567719349
2023-11-20,8030973.020248335,7966375.726204122
2023-11-21,8119163.546607152,8052762.8534923075
2023-11-22,8098535.106564707,8033661.2167396415
2023-11-23,8095827.030791679,8032510.555974054
2023-11-24,8115195.064340713,8052953.960937652
2023-11-27,8103387.302243804,8044659.44834467
2023-11-28,8171262.027455289,8108518.813868192
2023-11-29,8144517.57658058,8084245.009310042
2023-11-30,8203459.7222051965,8139463.157431458
2023-12-01,8106682.695007355,8047919.017190399
2023-12-04,8109332.148813738,8053105.984916191
2023-12-05,8129331.726179862,8073905.673713717
2023-12-06,8187527.805899641,8133150.05634999
2023-12-07,8124239.6063010115,8070045.263873103
2023-12-08,8157129.816668756,8102795.133868192
2023-12-11,8165098.558668871,8111443.771627542
2023-12-12,8179475.531782864,8125559.160589366
2023-12-13,8162597.624921401,8108745.076388461
2023-12-14,8239819.909405648,8184588.532592913
2023-12-15,8191619.054514693,8137518.643998157
2023-12-18,8206636.435588272,8152482.179951727
2023-12-19,8168950.571094203,8117679.308401832
2023-12-20,8086678.672480742,8036098.873240467
2023-12-21,8048964.511877591,8000246.679951013
2023-12-22,8062903.425332095,8012022.745436154
2023-12-25,8095344.109915751,8044778.2096235175
2023-12-26,8165161.356919029,8114616.195147039
2023-12-27,8199444.835235569,8145555.095823059
2023-12-28,8242797.7075031325,8190890.080583887
2023-12-29,8228134.666334802,8177296.618980877
2024-01-02,8227807.257576407,8180435.213949387
2024-01-03,8101141.807767889,8060316.87330288
2024-01-04,8099728.311817335,8056321.615427434
2024-01-05,8116140.199410212,8075644.803867715
2024-01-08,8176326.426778886,8137374.904379435
2024-01-09,8117915.814021022,8077011.175900774
2024-01-10,8108117.407633551,8069181.560661693
2024-01-11,8146173.857010578,8106040.348111777
2024-01-12,8113748.4583483515,8073291.994170526
2024-01-15,8079480.178471224,8039557.121528083
2024-01-16,7957162.310034935,7918887.859140601
2024-01-17,7812749.998055326,7773989.865022324
2024-01-18,7845902.798930035,7807363.6695804745
2024-01-19,7911762.664365461,7869341.289734948
2024-01-22,7936638.374042515,7893264.913095536
2024-01-23,7957184.022430101,7913443.166093968
2024-01-24,7971159.091514254,7928236.192776671
2024-01-25,7983314.172640263,7938254.023814846
2024-01-26,8055464.645387942,8009454.086335026
2024-01-29,8088168.084068669,8041609.7662189305
2024-01-30,8010696.567659529,7963900.219497846
2024-01-31,8008529.116047114,7962728.472496277
2024-02-01,8080110.14764607,8035167.4532588795
2024-02-02,8100636.324850964,8055395.38377551
2024-02-05,8069258.5078592235,8024279.044094376
2024-02-15,8126759.4752234,8071841.3190146815
2024-02-16,8125300.3107828,8074830.095132552
2024-02-19,8173611.125392566,8124033.147928212
2024-02-20,8175264.519083354,8126699.351723669
2024-02-21,8152541.954446813,8103919.991047651
2024-02-22,8146318.011607436,8095234.877122227
2024-02-23,8158719.087428297,8105177.343486158
2024-02-26,8120866.3142996235,8067430.462974438
2024-02-27,8170927.130068808,8114545.117092807
2024-02-29,8218524.902810362,8161164.570815461
2024-03-01,8176752.368056279,8122127.032331888
2024-03-04,8198676.059198876,8139707.505291939
2024-03-05,8202252.460100361,8141057.617730446
2024-03-06,8244884.500159594,8183741.108111514
2024-03-07,8280774.52447064,8212463.680433926
2024-03-08,8350241.453550732,8277573.649955673
2024-03-11,8338747.963464724,8270484.438917498
2024-03-12,8368768.314737601,8297867.167357779
2024-03-13,8410011.74602739,8336987.168391042
2024-03-14,8581860.593091194,8508027.09279376
2024-03-15,8613265.042547619,8542207.825309118
2024-03-18,8606084.36536895,8534378.84375431
2024-03-19,8554968.301348073,8484689.440191045
2024-03-20,8486760.559246402,8419752.268709041
2024-03-21,8645217.372822875,8570406.774270942
2024-03-22,8618486.874286192,8545207.842827318
2024-03-25,8608319.783755517,8536290.88242187
2024-03-26,8666420.686985426,8596001.665985137
2024-03-27,8660096.312990716,8593692.001426987
2024-03-28,8615494.540933315,8546967.874387037
2024-03-29,8694902.797188977,8624349.054830866
2024-04-01,8708013.100527493,8639082.162392357
2024-04-02,8715940.996287493,8643698.942392359
2024-04-03,8599340.528406361,8527177.306603178
2024-04-08,8680774.273214422,8609501.191199709
2024-04-09,8743702.843762008,8664805.42419814
2024-04-10,8734992.496173307,8658225.430678165
2024-04-11,8734157.995860547,8658362.719997233
2024-04-12,8672426.285967207,8596397.630118242
2024-04-15,8640823.492826119,8568881.302604951
2024-04-16,8445326.278131874,8379285.218086138
2024-04-17,8464111.700142778,8392940.519640947
2024-04-18,8532940.14608373,8459421.575526623
2024-04-19,8339774.412488719,8276967.014165628
2024-04-22,8503810.811420815,8443226.566767478
2024-04-23,8576752.628389945,8511526.125608295
2024-04-24,8557081.678047707,8495694.46572439
2024-04-25,8437542.770592442,8377175.690205782
2024-04-26,8468646.042521512,8409284.975642718
2024-04-29,8731445.405784294,8662823.589045642
2024-04-30,8782613.400491394,8709009.441966448
2024-05-02,8901417.531962117,8818450.185017128
2024-05-03,8922650.43960028,8839886.23225919
2024-05-06,9271179.051475871,9171180.716449423
2024-05-07,9296398.469634237,9198031.967077507
2024-05-08,9309996.54837827,9213486.450131208
2024-05-09,9190150.06200669,9096809.875085937
2024-05-10,9474886.275966901,9370474.818135753
2024-05-13,9476767.371402007,9375377.80761912
2024-05-14,9429118.99533911,9327487.352225566
2024-05-15,9439655.512349008,9338033.661979504
2024-05-16,9442289.696356768,9340315.719343139
2024-05-17,9434222.424100311,9334112.029048875
2024-05-20,9414973.012555592,9315687.464066403
2024-05-21,9318045.338274308,9222322.435481472
2024-05-22,9349245.659194354,9248353.100870205
2024-05-23,9318760.96558439,9214375.1234959
2024-05-24,9283390.904749248,9180982.044876635
2024-05-27,9323043.454872526,9207179.55823231
2024-05-28,9315386.93579942,9201318.02864267
2024-05-29,9157303.164500376,9048437.543128973
2024-05-30,9061635.530957988,8966432.416050645
2024-05-31,9118582.852932978,9033115.034526072
2024-06-03,9079303.189950494,8982999.196908578
2024-06-04,8979774.1317514,8893495.00221915
2024-06-05,9053220.18284597,8960407.647352785
2024-06-06,9155135.349443117,9049915.260235121
2024-06-07,9227138.938978381,9119741.27575373
2024-06-11,9201892.174452998,9093814.650790133
2024-06-12,9216915.42309829,9102335.906231983
2024-06-13,9292481.68299163,9171400.996110976
2024-06-14,9382025.403726177,9260489.97603326
2024-06-17,9412278.130421747,9289556.246955339
2024-06-18,9532639.978279356,9402927.141276386
2024-06-19,9639086.852256987,9494291.303835036
2024-06-20,9663114.21752613,9512575.660358353
2024-06-21,9674360.485850422,9522757.953038009
2024-06-24,9701274.282619584,9560243.987996696
2024-06-25,9636018.695517777,9497610.916222991
2024-06-26,9608701.848198913,9465925.004982136
2024-06-27,9621985.74051179,9480236.353422418
2024-06-28,9658222.31898956,9512597.01237933
2024-07-01,9722573.157589052,9578109.044064103
2024-07-02,9673726.138771161,9529609.902577188
2024-07-03,9863296.505038911,9717800.346381512
2024-07-04,9916720.304917889,9752495.075381717
2024-07-05,9909812.971565012,9750905.106941435
2024-07-08,10061150.740766544,9885798.082025176
2024-07-09,9972568.407660207,9799059.481175898
2024-07-10,9963965.329299716,9788582.166728932
2024-07-11,10085959.264431316,9899882.930011803
2024-07-12,10045047.520736955,9872016.529133016
2024-07-15,10084540.17039742,9911527.510571728
2024-07-16,10042358.77850591,9868501.196810603
2024-07-17,9974396.585104588,9807254.989007961
2024-07-18,10062740.676334938,9903394.946602922
2024-07-19,9967486.454584073,9815945.488203866
2024-07-22,9899444.90419561,9751442.039560907
2024-07-23,10072093.92076027,9918995.674441876
2024-07-26,9918688.73129056,9774329.256354794
2024-07-29,10059013.201489007,9904930.26880217
2024-07-30,9947764.515275331,9798411.284860943
2024-07-31,10054503.23022473,9902492.926002732
2024-08-01,10236318.811112855,10075976.876093362
2024-08-02,10108549.053121658,9952339.286417138
2024-08-05,9532014.457355397,9391168.181985546
2024-08-06,9757585.970445238,9609236.932376856
2024-08-07,9776592.603072058,9634499.483311344
2024-08-08,9654045.374575961,9511236.884344812
2024-08-09,9808281.924828093,9666678.34595744
2024-08-12,9851130.332754243,9713190.735790815
2024-08-13,9622871.518934235,9490224.13397874
2024-08-14,9707392.682773417,9572790.056784606
2024-08-15,9654228.457188627,9517780.694416283
2024-08-16,9776313.63364388,9646249.313123005
2024-08-19,9784206.689161187,9647739.28333512
2024-08-20,9875429.92187416,9737351.986711416
2024-08-21,9837223.691355133,9697195.920524167
2024-08-22,9890355.444760263,9747045.092858164
2024-08-23,9853627.347581668,9710479.38702041
2024-08-26,9867813.745181259,9729956.219687993
2024-08-27,9845798.64324118,9705693.755582709
2024-08-28,9806067.94937964,9670921.870036718
2024-08-29,9747696.504379151,9608076.404554512
2024-08-30,9813217.247955363,9669986.391620915
2024-09-02,9814385.695103124,9670268.087449372
2024-09-03,9787827.735898916,9649205.435903545
2024-09-04,9597768.627195656,9455996.419866651
2024-09-05,9734500.282632153,9587124.497220652
2024-09-06,9819480.910337476,9674273.941342996
2024-09-09,9755704.208303146,9606869.935672801
2024-09-10,9806403.494227946,9655518.318172818
2024-09-11,9761596.930238971,9611483.38859345
2024-09-12,9854573.504801933,9710836.261282802
2024-09-13,9848313.044635464,9704761.166573742
2024-09-16,9850048.597312894,9706847.20291467
2024-09-18,9839210.364272675,9696241.037079733
2024-09-19,9923299.776165305,9778063.28892184
2024-09-20,9940484.44375954,9798252.434693452
2024-09-23,10016445.435048927,9871592.694660421
2024-09-24,10022174.23858194,9876948.919970674
2024-09-25,10020013.488735966,9875656.931711609
2024-09-26,10034029.902724257,9889575.778129471
2024-09-27,9954581.881110894,9812277.478323584
2024-09-30,9900871.387814024,9760324.059020737
2024-10-01,9885144.679498907,9746472.25589638
2024-10-04,9820092.192616472,9680708.179745806
2024-10-07,9872769.157765288,9727716.193242693
2024-10-08,9750459.753488678,9604916.439031083
2024-10-09,9744897.581927104,9596640.888760177
2024-10-11,9769508.102697557,9617806.651041904
2024-10-14,9851709.85893924,9697408.309959328
2024-10-15,9993348.786776464,9830561.544396153
2024-10-16,9835813.597452898,9681283.835434478
2024-10-17,9877228.967748437,9720722.867220314
2024-10-18,10010679.32083721,9845531.049748871
2024-10-21,9913473.038205327,9746158.849208323
2024-10-22,9983292.120193917,9818017.882227067
2024-10-23,9834048.043270044,9672191.68743731
2024-10-24,9839127.25974064,9681302.617834695
2024-10-25,9811057.681945393,9651386.079596726
2024-10-28,9849468.613169786,9691051.720046094
2024-10-29,9765396.569968726,9615150.558935901
2024-10-30,9797966.340212267,9645412.999121616
2024-11-01,9688817.800727008,9540565.13023258
2024-11-04,9782857.668689243,9629984.365201844
2024-11-05,9816905.547243372,9663197.400117153
2024-11-06,9782137.43810823,9624779.77089159
2024-11-07,9800731.844661169,9640127.47621889
2024-11-08,9860691.713369675,9696317.886651682
2024-11-11,9851890.991319738,9687412.45119065
2024-11-12,9777374.276346402,9621995.036871081
2024-11-13,9804863.77837231,9655133.624393146
2024-11-14,9725880.529215578,9577051.415739847
2024-11-15,9734293.265854124,9587868.697740218
2024-11-18,9734650.049489986,9595992.821692491
2024-11-19,9829727.149724416,9687728.987995604
2024-11-20,9754940.669404857,9611775.36955614
2024-11-21,9828494.790360644,9689087.60832064
2024-11-22,9835306.222488787,9689996.267040594
2024-11-25,9862041.588369716,9719252.215708502
2024-11-26,9855464.34975351,9716435.604722932
2024-11-27,9997181.695496611,9854516.876111174
2024-11-28,9974947.450152818,9833230.679217169
2024-11-29,9944164.374669628,9800699.834389314
2024-12-02,10060574.138220146,9908944.159690281
2024-12-03,10249070.856693484,10091202.861684602
2024-12-04,10259930.86430478,10103705.378489187
2024-12-05,10267762.928195886,10109167.626764176
2024-12-06,10291692.137536703,10134696.795938227
2024-12-09,10396984.34852727,10236622.852241367
2024-12-10,10302561.435390716,10146875.274427323
2024-12-11,10224357.714561466,10068907.62850808
2024-12-12,10278062.48618977,10119254.168295762
2024-12-13,10238993.596267939,10080620.404811457
2024-12-16,10217806.564113691,10058297.774070052
2024-12-17,10109703.46185988,9953682.416564621
2024-12-18,10006268.20578699,9854076.750840647
2024-12-19,9851132.559535332,9706031.942553964
2024-12-20,9796656.990380703,9653600.935069539
2024-12-23,10066373.72410794,9913679.655969616
2024-12-24,10082539.254108762,9925566.134470822
2024-12-25,9974751.103370907,9820408.808492692
2024-12-26,10048093.808009038,9892934.672885105
2024-12-27,10031583.910103027,9876179.60279589
2024-12-30,10097802.638631295,9941067.004875759
2024-12-31,9975599.006343367,9824324.905304383
2025-01-02,10006002.221149491,9856735.069772113
2025-01-03,10001821.990940727,9847186.447125038
2025-01-06,10228339.825885747,10059289.535232376
2025-01-07,10166550.576607646,9991526.760265732
2025-01-08,10180805.384070434,10014758.355253862
2025-01-09,10237366.448383458,10072604.825131437
2025-01-10,10179749.098254304,10015500.410513107
2025-01-13,10124112.651201611,9971001.430089837
2025-01-14,10305467.888567023,10146828.736232644
2025-01-15,10295894.931912057,10140999.61076453
2025-01-16,10356357.6389079,10194299.478557067
2025-01-17,10321995.39129777,10160603.915564474
2025-01-20,10287098.684464905,10123516.42378813
2025-01-21,10404030.230592929,10236430.06156409
2025-01-22,10501733.346085677,10331611.90923229
2025-02-03,10492744.276930632,10334600.250333171
2025-02-04,10414188.378402837,10254329.952763194
2025-02-05,10448918.189719526,10285097.997675532
2025-02-07,10463602.745556764,10296699.93953689
2025-02-10,10456615.141792659,10291471.72416266
2025-02-11,10377072.506932579,10212947.999012267
2025-02-12,10424806.931359679,10261374.636560222
2025-02-13,10459754.452782942,10295072.454536565
2025-02-14,10384106.793542104,10224760.037346117
2025-02-17,10465717.909652371,10305532.936167244
2025-02-18,10496924.959741946,10336593.716098804
2025-02-19,10491054.216516014,10330602.80368288
2025-02-20,10479917.161428124,10318991.806584291
2025-02-21,10492874.31912752,10332924.929391168
2025-02-24,10403143.740218395,10247842.06974186
2025-02-25,10364428.520363882,10212173.69532088
