id,track,detail,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,coexist,vs_live_heldout_delta,n_fills,full_cagr,full_mdd
KD_APR_MAY_Klt25_T5,kd_retune,APR_MAY|K<25.0|T-5,0.3195026434319348,0.4849301290472341,0.3308549712305986,PASS,PASS,True,True,-0.2211342141479888,5750,0.1374532895229214,-0.2190179215509247
KD_MAY_Klt15_T5,kd_retune,MAY|K<15.0|T-5,0.316403915293495,0.5013456689948237,0.3698835074026574,PASS,PASS,True,True,-0.2242329422864286,5727,0.1371918553638071,-0.2188537661514485
KD_APR15_MAY31_Klt25_T5,kd_retune,APR15_MAY31|K<25.0|T-5,0.3136023678149024,0.45346214437324,0.2797195531166752,PASS,PASS,True,True,-0.2270344897650211,5734,0.1375534086911041,-0.2193326013976646
SOFT_BOTH__BELOW_MA60__MACD_HIST_POS,soft_assist,both|BELOW_MA60+MACD_HIST_POS,0.3084411609067028,0.3536178647347232,0.0903534076560408,PASS,PASS,True,True,-0.2321956966732208,5784,0.1391308240278597,-0.2203310441940497
KD_APR15_MAY15_Klt25_T5,kd_retune,APR15_MAY15|K<25.0|T-5,0.3054855154694169,0.489605030571949,0.3682390302050642,PASS,PASS,True,True,-0.2351513421105067,5740,0.1371901065430385,-0.2189711725356773
KD_MAY15_JUN10_Klt25_T5,kd_retune,MAY15_JUN10|K<25.0|T-5,0.2949861423584776,0.5323036373529821,0.474634989989009,PASS,PASS,True,True,-0.245650715221446,5760,0.1366541258370581,-0.2185441864678668
KD_APR15_MAY31_Klt20_T10,kd_retune,APR15_MAY31|K<20.0|T-10,0.2944826254689503,0.4435781943562089,0.2981911377745172,PASS,PASS,True,True,-0.2461542321109733,5751,0.1377537093096117,-0.2194314408978346
KD_APR15_MAY31_Klt20_T15,kd_retune,APR15_MAY31|K<20.0|T-15,0.2932584553028805,0.4164410129316676,0.2463651152575741,PASS,PASS,True,True,-0.2473784022770431,5731,0.1384532561164051,-0.2197028127120801
KD_APR_MAY_Klt15_T20,kd_retune,APR_MAY|K<15.0|T-20,0.2923540170243988,0.479915320334856,0.3751226066209145,PASS,PASS,True,True,-0.2482828405555248,5754,0.1380386200402377,-0.2190680696380481
KD_MAY_Klt20_T5,kd_retune,MAY|K<20.0|T-5,0.2900129737731682,0.4034272719176002,0.2268285962888638,PASS,PASS,True,True,-0.2506238838067554,5717,0.1380631558282321,-0.2198329501222207
KD_APR15_MAY31_Klt30_T5,kd_retune,APR15_MAY31|K<30.0|T-5,0.2891922871135155,0.4135512382095752,0.2487179021921193,PASS,PASS,True,True,-0.2514445704664081,5744,0.1377185103223352,-0.2197317104593009
KD_APR15_MAY15_Klt15_T20,kd_retune,APR15_MAY15|K<15.0|T-20,0.2889270495757379,0.5441664398038837,0.5104787804562916,PASS,PASS,True,True,-0.2517098080041857,5724,0.1373654046320311,-0.2184255584433579
KD_APR15_MAY31_Klt25_T20,kd_retune,APR15_MAY31|K<25.0|T-20,0.2873201952570015,0.4530938060116618,0.3315472215093207,PASS,PASS,True,True,-0.2533166623229221,5732,0.1380823150547419,-0.2193362847812803
SOFT_BOTH__BELOW_MA120__ABOVE_MA60,soft_assist,both|BELOW_MA120+ABOVE_MA60,0.2799090130667259,0.4086341561465145,0.2574502861595773,PASS,PASS,True,True,-0.2607278445131977,5827,0.1381195012682332,-0.2197808812799317
KD_APR15_MAY31_Klt15_T20,kd_retune,APR15_MAY31|K<15.0|T-20,0.2795242819284449,0.4879869422742766,0.4169253206916634,PASS,PASS,True,True,-0.2611125756514787,5751,0.1378661461378809,-0.218987353418654
SOFT_BOTH__MACD_HIST_NEG__ABOVE_MA20,soft_assist,both|MACD_HIST_NEG+ABOVE_MA20,0.278918814793605,0.287311848827676,-0.0167860680681419,PASS,PASS,True,True,-0.2617180427863186,5803,0.1396175912873967,-0.2209941043531202
KD_APR15_MAY31_Klt30_T20,kd_retune,APR15_MAY31|K<30.0|T-20,0.2776357406281793,0.4191726559418351,0.2830738306273117,PASS,PASS,True,True,-0.2630011169517443,5753,0.1382543372759483,-0.2196754962819784
SOFT_BOTH__MFI14_LT20__ABOVE_MA60,soft_assist,both|MFI14_LT20+ABOVE_MA60,0.2766427127428472,0.3801164240673893,0.2069474226490841,PASS,PASS,True,True,-0.2639941448370764,5777,0.1385605366114115,-0.220066058600723
SOFT_BOTH__BELOW_MA60__ABOVE_MA20,soft_assist,both|BELOW_MA60+ABOVE_MA20,0.2759850810520436,0.3155998290727435,0.0792294960413997,PASS,PASS,True,True,-0.2646517765278799,5781,0.1394031600951673,-0.2207112245506695
KD_APR_MAY_Klt20_T10,kd_retune,APR_MAY|K<20.0|T-10,0.2745260546174966,0.4435781943562089,0.3381042794774247,PASS,PASS,True,True,-0.266110802962427,5746,0.1375403335062905,-0.2194314408978346
KD_MAY_Klt30_T5,kd_retune,MAY|K<30.0|T-5,0.2745165327129872,0.3882170040407251,0.2274009426554757,PASS,PASS,True,True,-0.2661203248669364,5732,0.13798564086488,-0.2199850528009895
KD_APR_MAY_Klt20_T15,kd_retune,APR_MAY|K<20.0|T-15,0.2682407180644386,0.4164410129316676,0.2964005897344579,PASS,PASS,True,True,-0.272396139515485,5723,0.1381857142715419,-0.2197028127120801
KD_APR15_MAY31_Klt20_T20,kd_retune,APR15_MAY31|K<20.0|T-20,0.2573750664397245,0.4212288939905106,0.3277076551015723,PASS,PASS,True,True,-0.2832617911401991,5749,0.1384218025894059,-0.2196549339014919
SOFT_BOTH__K9_LT30__ABOVE_MA60,soft_assist,both|K9_LT30+ABOVE_MA60,0.2547118537379322,0.367591580611315,0.2257594537467655,PASS,PASS,True,True,-0.2859250038419914,5738,0.1385299990519692,-0.2201913070352836
KD_MAY15_JUN10_Klt30_T5,kd_retune,MAY15_JUN10|K<30.0|T-5,0.2545537495493355,0.407471907083623,0.305836315068575,PASS,PASS,True,True,-0.2860831080305881,5725,0.1375446957266051,-0.2197925037705604
KD_APR15_MAY15_Klt20_T15,kd_retune,APR15_MAY15|K<20.0|T-15,0.2515508504489894,0.4164410129316676,0.3297803249653563,PASS,PASS,True,True,-0.2890860071309342,5733,0.1380072032420312,-0.2197028127120801
KD_APR15_MAY15_Klt35_T15,kd_retune,APR15_MAY15|K<35.0|T-15,0.2469576643837623,0.4597030751594344,0.4254908215513442,PASS,PASS,True,True,-0.2936791931961613,5755,0.1372222590162963,-0.2192701920898023
KD_APR15_MAY15_Klt20_T10,kd_retune,APR15_MAY15|K<20.0|T-10,0.2450615718493032,0.4435781943562089,0.3970332450138114,PASS,PASS,True,True,-0.2955752857306204,5753,0.1372252401502784,-0.2194314408978346
SOFT_BOTH__RSI14_LT30__ABOVE_MA60,soft_assist,both|RSI14_LT30+ABOVE_MA60,0.2427561096499997,0.3407608822647012,0.196009545229403,PASS,PASS,True,True,-0.2978807479299239,5765,0.1386518186801704,-0.2204596140187498
KD_APR_MAY_Klt20_T20,kd_retune,APR_MAY|K<20.0|T-20,0.2389085486551034,0.4212288939905106,0.3646406906708144,PASS,PASS,True,True,-0.3017283089248201,5729,0.1382241941596484,-0.2196549339014919
SOFT_BOTH__BB_LOWER__ABOVE_MA60,soft_assist,both|BB_LOWER+ABOVE_MA60,0.2368648668149453,0.335562865121275,0.1973959966126592,PASS,PASS,True,True,-0.3037719907649783,5767,0.1386299110269084,-0.2205115941901841
SOFT_BOTH__BB_PCTB_LT0__ABOVE_MA60,soft_assist,both|BB_PCTB_LT0+ABOVE_MA60,0.2368648668149453,0.335562865121275,0.1973959966126592,PASS,PASS,True,True,-0.3037719907649783,5767,0.1386299110269084,-0.2205115941901841
SOFT_BOTH__K9_LT20__ABOVE_MA60,soft_assist,both|K9_LT20+ABOVE_MA60,0.2331244042953706,0.3348247217492939,0.2034006349078465,PASS,PASS,True,True,-0.307512453284553,5762,0.1385812592585427,-0.2205189756239037
SOFT_BOTH__BIAS20_LT_N5__ABOVE_MA60,soft_assist,both|BIAS20_LT_N5+ABOVE_MA60,0.2284073483549864,0.3313830619072089,0.2059514271044449,PASS,PASS,True,True,-0.3122295092249372,5767,0.1386193626744118,-0.2205533922223248
SOFT_BOTH__ROC10_LT_N5__ABOVE_MA60,soft_assist,both|ROC10_LT_N5+ABOVE_MA60,0.228046651529834,0.3142386128322627,0.1723839226048573,PASS,PASS,True,True,-0.3125902060500896,5743,0.1388104996688259,-0.2207248367130743
SOFT_BOTH__RSI6_LT20__ABOVE_MA60,soft_assist,both|RSI6_LT20+ABOVE_MA60,0.2266751298208524,0.335860495108764,0.2183707305758231,PASS,PASS,True,True,-0.3139617277590711,5765,0.1385397576990592,-0.220508617890309
KD_APR15_MAY15_Klt20_T20,kd_retune,APR15_MAY15|K<20.0|T-20,0.2230383073522746,0.4212288939905106,0.3963811732764721,PASS,PASS,True,True,-0.317598550227649,5742,0.1380543461763372,-0.2196549339014919
SOFT_BOTH__D9_LT20__ABOVE_MA60,soft_assist,both|D9_LT20+ABOVE_MA60,0.2229223213921272,0.3098857513777475,0.1739268599712407,PASS,PASS,True,True,-0.3177145361877964,5782,0.1388144121353245,-0.2207683653276194
SOFT_BOTH__WILLR14_LT_N80__ABOVE_MA60,soft_assist,both|WILLR14_LT_N80+ABOVE_MA60,0.2170092404112811,0.3234118415013087,0.2128052021800552,PASS,PASS,True,True,-0.3236276171686425,5790,0.1385892943279225,-0.2206331044263837
SOFT_SELL_ABOVE_MA60,soft_assist,sell_tilt=1.0|ABOVE_MA60,0.2086896614275413,0.3174410895418478,0.2175028562286129,PASS,PASS,True,True,-0.3319471961523823,5773,0.1385634708839787,-0.2206928119459783
SOFT_BOTH__BELOW_MA20__ABOVE_MA20,soft_assist,both|BELOW_MA20+ABOVE_MA20,0.2070585333186714,0.2114494885404161,0.0087819104434894,PASS,PASS,True,True,-0.3335783242612522,5762,0.1396387873353382,-0.2217527279559926
SOFT_BOTH__BELOW_MA20__MACD_HIST_POS,soft_assist,both|BELOW_MA20+MACD_HIST_POS,0.2069547630018653,0.2303724054396716,-0.0468352848756126,PASS,PASS,True,True,-0.3336820945780583,5809,0.139725115539762,-0.2215634987870002
TEL_SOFT_BUY_MACD_HIST_NEG,tel_sleeve,tel_soft|MACD_HIST_NEG,0.2061971710078824,0.5235102132139069,0.6346260844120488,PASS,PASS,True,True,-0.3344396865720411,5614,0.1361560907043506,-0.2186321207092576
TEL_SOFT_BUY_BELOW_MA20,tel_sleeve,tel_soft|BELOW_MA20,0.2060128963395247,0.5354607641276932,0.658895735576337,PASS,PASS,True,True,-0.3346239612403989,5614,0.1357426640287578,-0.2185126152001199
TEL_SOFT_BUY_RSI14_LT30,tel_sleeve,tel_soft|RSI14_LT30,0.1981138354481548,0.534369671124646,0.6725116713529822,PASS,PASS,True,True,-0.3425230221317688,5625,0.135965841295464,-0.2185235261301503
KD_APR15_MAY31_Klt20_T5,kd_retune,APR15_MAY31|K<20.0|T-5,0.1924762987399519,0.3427756773540125,0.300598757228121,PASS,PASS,True,True,-0.3481605588399716,5731,0.1377169715465871,-0.2204394660678568
TEL_SOFT_BUY_BB_LOWER,tel_sleeve,tel_soft|BB_LOWER,0.1901651696922357,0.5237115580536744,0.6670927767228774,PASS,PASS,True,True,-0.3504716878876879,5642,0.1360368948689196,-0.21863010726086
TEL_SOFT_BUY_BB_PCTB_LT0,tel_sleeve,tel_soft|BB_PCTB_LT0,0.1901651696922357,0.5237115580536744,0.6670927767228774,PASS,PASS,True,True,-0.3504716878876879,5642,0.1360368948689196,-0.21863010726086
KD_APR15_MAY15_Klt25_T20,kd_retune,APR15_MAY15|K<25.0|T-20,0.1892426159361582,0.3891724771602378,0.3998597224481592,PASS,PASS,True,True,-0.3513942416437654,5747,0.1378717456761182,-0.2199754980697945
KD_APR15_MAY31_Klt35_T20,kd_retune,APR15_MAY31|K<35.0|T-20,0.1835724550678485,0.4038068281631779,0.4404687461906587,PASS,PASS,True,True,-0.357064402512075,5767,0.1375925613172315,-0.219829154559765
TEL_SOFT_BUY_WILLR14_LT_N80,tel_sleeve,tel_soft|WILLR14_LT_N80,0.1829948720352137,0.5243959975585244,0.6828022510466214,PASS,PASS,True,True,-0.3576419855447099,5655,0.1359460485109267,-0.2186232628658115
SOFT_BOTH__CCI20_LT_N100__ABOVE_MA60,soft_assist,both|CCI20_LT_N100+ABOVE_MA60,0.1718645063697232,0.2722444362930232,0.2007598598465998,PASS,PASS,True,True,-0.3687723512102003,5780,0.138663804985726,-0.2211447784784665
TEL_SOFT_BUY_CCI20_LT_N100,tel_sleeve,tel_soft|CCI20_LT_N100,0.1687022005304905,0.4747468970275892,0.6120893929941973,PASS,PASS,True,True,-0.371934657049433,5616,0.1362940577306748,-0.2191197538711209
KD_APR_MAY_Klt20_T5,kd_retune,APR_MAY|K<20.0|T-5,0.1682558539816692,0.3427756773540125,0.3490396467446865,PASS,PASS,True,True,-0.3723810035982544,5733,0.1374580052714127,-0.2204394660678568
TEL_SOFT_BUY_K9_LT30,tel_sleeve,tel_soft|K9_LT30,0.167531302915036,0.5071558071349513,0.6792490084398306,PASS,PASS,True,True,-0.3731055546648876,5651,0.1359590332206985,-0.2187956647700473
TEL_SOFT_BUY_RSI6_LT20,tel_sleeve,tel_soft|RSI6_LT20,0.1637076343000809,0.498612946577448,0.6698106245547342,PASS,PASS,True,True,-0.3769292232798427,5628,0.1360024317208463,-0.2188810933756222
TEL_SOFT_BUY_ROC10_LT_N5,tel_sleeve,tel_soft|ROC10_LT_N5,0.1623248638910834,0.4864173306918795,0.6481849336015921,PASS,PASS,True,True,-0.3783119936888401,5654,0.1360769788818916,-0.2190030495344781
TEL_SOFT_BUY_MFI14_LT20,tel_sleeve,tel_soft|MFI14_LT20,0.1517400685861258,0.4903308018298635,0.6771814664874753,PASS,PASS,True,True,-0.3888967889937977,5597,0.1359963717109158,-0.218963914823098
TEL_SOFT_BUY_BIAS20_LT_N5,tel_sleeve,tel_soft|BIAS20_LT_N5,0.1494305980090482,0.4764000418366221,0.6539388876551477,PASS,PASS,True,True,-0.3912062595708754,5632,0.1360877208758975,-0.2191032224230303
TEL_SOFT_BUY_D9_LT20,tel_sleeve,tel_soft|D9_LT20,0.142312509602982,0.4753820830439736,0.6661391468819833,PASS,PASS,True,True,-0.3983243479769416,5620,0.1359858669038844,-0.219113402010957
KD_APR_MAY_Klt25_T20,kd_retune,APR_MAY|K<25.0|T-20,0.1410030531795225,0.360039300483217,0.4380724946073888,PASS,PASS,True,True,-0.3996338044004011,5748,0.1377539147861612,-0.2202668298365646
KD_APR15_MAY15_Klt20_T5,kd_retune,APR15_MAY15|K<20.0|T-5,0.1291674308458557,0.3427756773540125,0.4272164930163136,PASS,PASS,True,True,-0.4114694267340679,5736,0.1370399696942497,-0.2204394660678568
TEL_SOFT_BUY_K9_LT20,tel_sleeve,tel_soft|K9_LT20,0.1148562034138822,0.4711133894500841,0.7125143720724036,PASS,PASS,True,True,-0.4257806541660414,5669,0.1357867345176233,-0.2191560889468961
TEL_SOFT_BUY_BELOW_MA120,tel_sleeve,tel_soft|BELOW_MA120,0.1095102124250346,0.4483278227379816,0.677635220625894,PASS,PASS,True,True,-0.4311266451548889,5625,0.1358707092285014,-0.2193839446140171
SOFT_BOTH__MACD_HIST_NEG__ABOVE_MA60,soft_assist,both|MACD_HIST_NEG+ABOVE_MA60,0.1090868795497912,0.1773672432504369,0.1365607274012914,PASS,PASS,True,True,-0.4315499780301324,5781,0.1389460145065117,-0.2220935504088925
SOFT_BOTH__BELOW_MA60__ABOVE_MA60,soft_assist,both|BELOW_MA60+ABOVE_MA60,0.1034009175033157,0.2021908597949151,0.1975798845831988,PASS,PASS,True,True,-0.4372359400766079,5799,0.1389511256226629,-0.2218453142434477
TEL_PRE_EXDIV_KD_LIVEPARAMS,tel_sleeve,tel=PRE_EXDIV_KD,0.0937183312952893,0.4111032262732794,0.6347697899559801,PASS,PASS,True,True,-0.4469185262846342,5578,0.1357653836568284,-0.2197561905786641
TEL_SOFT_BUY_BELOW_MA60,tel_sleeve,tel_soft|BELOW_MA60,0.090834228586456,0.4321361666643319,0.6826038761557518,PASS,PASS,True,True,-0.4498026289934675,5634,0.1358981318169334,-0.2195458611747535
KD_APR15_MAY15_Klt35_T20,kd_retune,APR15_MAY15|K<35.0|T-20,0.0649239040577454,0.3148326052626049,0.499817402409719,PASS,PASS,True,True,-0.4757129535221782,5776,0.1372405836558592,-0.220718896788771
TEL_RS_SOFT_TILT,tel_sleeve,tel=RS_SOFT,0.0395468628225592,0.3843070552795091,0.6895203849138998,PASS,PASS,True,True,-0.5010899947573644,5698,0.1356936106024358,-0.2200241522886018
SOFT_BOTH__BELOW_MA20__ABOVE_MA60,soft_assist,both|BELOW_MA20+ABOVE_MA60,0.0306569400999712,0.0848212048998764,0.1083285295998104,PASS,PASS,True,True,-0.5099799174799524,5782,0.1393756748639898,-0.2230190107923982
KD_APR_Klt30_T10,kd_retune,APR|K<30.0|T-10,0.6856073562120923,1.0360396815999096,0.7008646507756344,ALERT,ALERT,False,False,0.1449704986321687,5757,0.1350810486740279,-0.2135068260253978
KD_APR_Klt30_T5,kd_retune,APR|K<30.0|T-5,0.6269149410349617,0.9794423498386218,0.7050548176073201,ALERT,ALERT,False,False,0.086278083455038,5764,0.1349767961268748,-0.2140727993430107
KD_APR_Klt30_T15,kd_retune,APR|K<30.0|T-15,0.6115775673303792,0.9551203428945,0.6870855511282414,PASS,ALERT,False,False,0.0709407097504555,5727,0.1356148650901127,-0.2143160194124516
KD_APR_Klt30_T20,kd_retune,APR|K<30.0|T-20,0.5249449744031964,0.8930152085602772,0.7361404683141615,PASS,ALERT,False,False,-0.0156918831767272,5737,0.1356015038873956,-0.214937070755794
KD_APR15_MAY15_Klt15_T10,kd_retune,APR15_MAY15|K<15.0|T-10,0.476159979680113,0.7642935261003125,0.576267092840399,PASS,ALERT,False,False,-0.0644768778998106,5765,0.1360120077047399,-0.2162242875803935
KD_APR_Klt15_T10,kd_retune,APR|K<15.0|T-10,0.475279309809995,0.7735769055214781,0.5965951914229661,PASS,ALERT,False,False,-0.0653575477699286,5749,0.1358708128746419,-0.216131453786182
KD_APR_Klt15_T5,kd_retune,APR|K<15.0|T-5,0.4041277836466683,0.7137015212499209,0.6191474752065051,PASS,ALERT,False,False,-0.1365090739332553,5726,0.1357308144117917,-0.2167302076288975
KD_APR15_MAY15_Klt15_T5,kd_retune,APR15_MAY15|K<15.0|T-5,0.3742926494656351,0.6657607273977018,0.5829361558641333,PASS,ALERT,False,False,-0.1663442081142885,5705,0.1360014950358903,-0.2172096155674197
TEL_RS_SOFT_TILT_EXDIV,tel_sleeve,tel=RS_SOFT_EXDIV,-0.0427522507336908,0.313505771282685,0.7125160440327516,PASS,PASS,True,False,-0.5833891083136145,5633,0.1358323716500207,-0.2207321651285698
