date,breadth_63d,mkt_mom_63d,mkt_mom_21d,mkt_vol_60d,mean_mom_fam,mean_def_fam,mean_val_fam,mean_grw_fam,mean_qual_fam,disp_mom_fam,disp_grw_fam,mom_minus_val,grw_minus_val,mom_minus_def,risk_on,vol20,dd120,breadth60,ew_mom63,crisis_vote2,crisis_strict,mom_ic_same_day,mom_ic_lag1,mom_ic_lag21,val_ic_same_day,val_ic_lag1,val_ic_lag21,year,month
2005-02-25,0.82,0.06959903870478124,0.046096542759292536,0.29710184231798187,0.5,0.5,,0.5,,0.21788740001348994,0.2916191462183911,,,-1.4802973661668755e-18,true,0.17449539300422567,-0.010976686349403075,0.5333333333333333,0.04358406344678656,false,false,-0.010297566242256246,0.14556790990118787,0.12607798038321336,,,,2005,2
2005-03-01,0.8133333333333334,0.07986403139893394,0.06612021857923445,0.29648360949313635,0.5,0.5,,0.5,,0.22302248231290905,0.2916191462183911,,,-7.401486830834377e-18,true,0.1745750165584194,-0.0110502597368215,0.5333333333333333,0.05364653086327986,false,false,0.00938548956201557,-0.010297566242256246,0.11368020341726157,,,,2005,3
2005-03-02,0.74,0.05399460188933791,0.06808236808236778,0.2981182053901862,0.5,0.5,,0.5,,0.218989119468311,0.2916191462183911,,,2.220446049250313e-18,true,0.17297152572676383,-0.011824907795477402,0.5333333333333333,0.053980644131829125,false,false,-0.04745628617499234,0.00938548956201557,0.10498897726265773,,,,2005,3
2005-03-03,0.8,0.05787866149845433,0.0860765010511203,0.29984695212110957,0.5,0.5,,0.5,,0.2129768534993223,0.2916191462183911,,,-7.401486830834377e-19,true,0.16021996522580684,-0.01824564764863268,0.5333333333333333,0.04069013510755326,false,false,-0.01475651309186504,-0.04745628617499234,0.09326241853668465,,,,2005,3
2005-03-04,0.8466666666666667,0.08546394935927104,0.08916412087305392,0.29959068684296675,0.5,0.5,,0.5,,0.21181385998547264,0.2916191462183911,,,-1.8503717077085942e-18,true,0.1602044209792508,-0.014148306515849418,0.55,0.056536278546271745,false,false,-0.028113849272927836,-0.01475651309186504,0.08554678056321682,,,,2005,3
2005-03-07,0.8733333333333333,0.10305987116331927,0.10200223713646517,0.3061589785965573,0.5,0.5,,0.5,,0.2081294756665102,0.2916191462183911,,,7.401486830834377e-18,true,0.16077210077152257,-0.005428757855665434,0.55,0.08293945746756726,false,false,0.055749345746566065,-0.028113849272927836,0.07796940524080717,,,,2005,3
2005-03-08,0.76,0.09074351297405103,0.0915149843721269,0.3107590327447731,0.5,0.5,,0.5,,0.202975474066971,0.2916191462183911,,,-5.921189464667502e-18,true,0.1582767848679621,0.0,0.5666666666666667,0.10312515662547339,false,false,0.1131204302788403,0.055749345746566065,0.07658065152241711,,,,2005,3
2005-03-09,0.8466666666666667,0.10135135135135154,0.08874500095219973,0.309981676844132,0.5,0.5,,0.5,,0.20427306228522743,0.2916191462183911,,,-4.440892098500626e-18,true,0.16762416243567682,-0.01416037044784424,0.5666666666666667,0.08953312235180899,false,false,0.13617926111487288,0.1131204302788403,0.07873005027279494,,,,2005,3
2005-03-10,0.78,0.09732605661881921,0.06280806572068698,0.30927524858211686,0.5,0.5,,0.5,,0.2001801127957045,0.2916191462183911,,,2.960594732333751e-18,true,0.1623046312341898,-0.0022753447026223617,0.5666666666666667,0.08664034512962027,false,false,0.17094188806030103,0.13617926111487288,0.08192167309735482,,,,2005,3
2005-03-11,0.78,0.10182760787599521,0.08007780070684778,0.31404819088478453,0.4999999999999999,0.5,,0.5007928847214561,,0.19949244233030927,0.2775451739721249,,,-1.4802973661668754e-17,true,0.16143306734604804,0.0,0.5666666666666667,0.09856293307336794,false,false,0.14009753751302104,0.17094188806030103,0.08660694756908884,,,,2005,3
2005-03-14,0.72,0.08127211296337611,0.07319738188640601,0.3157071726927472,0.4999999999999999,0.5,,0.5008158668872955,,0.20007655679552303,0.27743153290072575,,,5.921189464667502e-18,true,0.16598995608840625,-0.00843667692884531,0.55,0.09140240130438526,false,false,0.18476853046557867,0.14009753751302104,0.08928147706628545,,,,2005,3
2005-03-15,0.6666666666666666,0.05505050505050468,0.03549270935029758,0.3204790019272433,0.5,0.5,,0.5008158668872955,,0.2070126758303643,0.2778202821825573,,,2.960594732333751e-18,true,0.16011000756831587,-0.007923050683044996,0.55,0.08570583586995073,false,false,0.1797941187568207,0.18476853046557867,0.09382847960910894,,,,2005,3
2005-03-16,0.7,0.06668519033064702,0.019745136450918355,0.3220995208509225,0.5000000000000001,0.5,,0.5008158668872955,,0.2073154276464809,0.27794005112730646,,,5.921189464667502e-18,true,0.1861022983019142,-0.032679441486067384,0.5333333333333333,0.05770075268449637,false,false,0.21817309034662694,0.1797941187568207,0.1072407600439894,,,,2005,3
2005-03-17,0.6666666666666666,0.053279780238075225,0.011954304365564883,0.321935967206145,0.5,0.5,,0.5008158668872955,,0.21130977341517934,0.27760085702747545,,,-5.921189464667502e-18,true,0.18739524373447206,-0.03758148964751007,0.5166666666666667,0.0510552619511877,false,false,0.16034221135916157,0.21817309034662694,0.11691998724497125,,,,2005,3
2005-03-18,0.6733333333333333,0.05763792838481596,0.004473196464214624,0.3141930064231387,0.5,0.5,,0.5008158668872955,,0.21102807315962255,0.27760085702747545,,,-5.921189464667502e-18,true,0.18284232813052004,-0.0319280451454661,0.5166666666666667,0.05307586755054472,false,false,0.13184890716138686,0.16034221135916157,0.12007592739603642,,,,2005,3
2005-03-21,0.7,0.06952030812324872,0.024096774193548165,0.3076942477458636,0.5,0.5,,0.5008158668872955,,0.21335357162634355,0.27775581371208585,,,2.960594732333751e-18,true,0.18249600438564015,-0.028608627642401574,0.5166666666666667,0.049666820938948364,false,false,0.1657012613254145,0.13184890716138686,0.1220089025277958,,,,2005,3
