date,nav_base,nav_ref_winner_mc50_full,nav_ref_blend_a05,nav_ref_blend_a25,nav_mild_mc25_full,nav_mild_mc35_full,nav_mild_mc40_full,nav_mild_mc25_a50,nav_mild_mc35_a50
2015-05-14,3824485.9837797065,3744508.27648766,3825900.8385481,3795754.6689917143,3763491.850210102,3757449.4808626142,3755051.1195403347,3792549.4245532095,3782996.77779626
2015-05-15,3834460.6337797064,3743714.7264876603,3833812.8885481,3797690.7689917143,3763164.700210102,3756646.880862614,3754248.969540335,3794478.7745532095,3783484.2277962603
2015-05-18,3858687.0379789877,3768951.7769017024,3858905.849283993,3823662.718991714,3788880.600210102,3782169.827188745,3779691.6038539116,3820437.874553209,3809303.57779626
2015-05-19,3870388.887978988,3780663.8769017025,3870787.8992839926,3835715.7689917143,3801020.5002101017,3793998.727188745,3791488.1538539114,3832481.374553209,3821514.4777962603
2015-05-20,3864703.685559257,3773762.5556936,3865482.091828153,3829053.887263607,3793794.898240135,3787038.541134003,3784545.5991567853,3825831.117102529,3814375.924084309
2015-05-21,3815561.235559257,3732843.3556936,3816692.291828153,3785239.487263607,3752165.248240135,3745685.7411340033,3743312.1491567856,3782043.417102529,3771926.0740843094
2015-05-22,3827391.935559257,3745382.6056935997,3828475.4418281526,3797855.3872636063,3764996.2482401347,3758344.341134003,3755936.249156785,3794644.617102529,3784817.0740843094
2015-05-25,3811136.0709060053,3731176.230757688,3812926.412641212,3783220.04886604,3750737.1377926236,3743972.440799287,3741614.5820562183,3780022.452101857,3770519.136248907
2015-05-26,3841689.8709060056,3754191.5307576885,3841335.512641212,3807616.64886604,3773966.837792624,3767233.640799287,3764807.932056218,3804405.3021018566,3793966.936248907
2015-05-27,3854002.2209060057,3766517.730757688,3854285.112641212,3820179.4488660404,3786309.7377926237,3779699.840799287,3777235.532056218,3816963.052101857,3806283.836248907
2015-05-28,3841401.3709060056,3755370.980757688,3841284.012641212,3808492.4988660403,3775064.3877926236,3768431.940799287,3765999.432056218,3805280.3021018566,3794926.7362489067
2015-05-29,3846688.7905673175,3755854.730757688,3845173.986716609,3808851.222094321,3775517.1377926236,3768929.6407992872,3766501.982056218,3805654.038352703,3794698.683274511
2015-06-01,3827640.1905673174,3741937.315149279,3827726.536716609,3794305.272094321,3761238.487195236,3754883.7711645267,3752484.7773357527,3791111.7883527027,3780508.2332745106
2015-06-02,3825067.5405673175,3743742.6651492794,3826206.436716609,3795522.672094321,3763011.5371952364,3756711.521164527,3754303.3273357525,3792326.788352703,3782102.783274511
2015-06-03,3819376.8905673176,3734933.865149279,3819708.9367166087,3786994.372094321,3754166.5871952362,3747807.971164527,3745428.727335753,3783805.338352703,3773393.883274511
2015-06-04,3755500.840567318,3679210.8151492793,3757878.786716609,3729532.622094321,3697729.6371952365,3691540.121164527,3689310.3273357525,3726388.738352703,3716642.933274511
2015-06-05,3745161.1905673174,3674230.165149279,3748298.686716609,3723266.372094321,3692609.9871952366,3686511.871164527,3684292.5773357525,3720123.888352703,3711131.533274511
2015-06-08,3783474.800190151,3698520.6377425673,3784550.8697818723,3751928.0537282526,3718098.468891755,3711495.740721908,3709061.3133574836,3748765.006854262,3737789.774443589
2015-06-09,3751221.6047023037,3674093.865715065,3754268.6484134872,3724844.6874281303,3692525.091321733,3686429.81027277,3684193.5897906963,3721701.788487695,3711587.5294185495
2015-06-10,3783222.938765341,3698618.756678884,3784417.2640385204,3751824.4264126373,3718118.99697889,3711663.490956201,3709207.326821864,3748668.556085871,3737597.8195703793
2015-06-11,3768865.168744623,3688856.524510942,3771389.258990489,3741055.572252516,3708141.8303706124,3701607.705960552,3699244.552134898,3737907.513689788,3727542.9773262655
2015-06-12,3785603.823836609,3698670.3452896625,3787048.75075902,3752809.9032097086,3718214.9216104196,3711716.0672042286,3709259.925516394,3749652.5453993846,3738036.543189631
2015-06-15,3768752.359381675,3684895.222991135,3770025.3408772005,3737347.7234920897,3703864.0870003775,3697547.6328823427,3695215.773894636,3734204.4415704925,3723245.6558464924
2015-06-16,3764092.7906590975,3678918.631959556,3764658.1587667223,3731298.775628679,3697717.181505852,3691406.3210711116,3689129.35877046,3728170.286217845,3717056.8052833485
2015-06-17,3740269.9906590977,3659073.9319595564,3741413.508766722,3710007.625628679,3677235.831505852,3671003.3210711116,3668897.5587704596,3706889.336217846,3696483.5052833483
2015-06-18,3761610.840659098,3686308.5819595563,3763826.058766722,3736947.925628679,3705497.081505852,3698994.521071112,3696655.45877046,3733817.986217845,3724263.4052833486
2015-06-22,3794992.590659098,3709410.731959556,3797489.708766722,3764269.125628679,3729641.7815058515,3722733.521071112,3720192.7087704595,3761111.086217846,3749713.7052833484
2015-06-23,3798813.7759044813,3709440.2659671702,3800645.0884574386,3764998.269507548,3729724.8236246635,3722775.101784938,3720232.0109451143,3761842.630466121,3749953.5417634407
2015-06-24,3814262.5731151993,3722361.8951411652,3815414.582652319,3778714.4014898515,3743089.879542729,3736045.010426465,3733393.115580314,3775544.991116333,3763417.6746215103
2015-06-25,3825747.1711385413,3733356.6438144697,3826296.2985223928,3789855.016674805,3754439.4732187847,3747332.3128107507,3744588.3176162415,3786676.150375681,3774705.7581395735
2015-06-26,3820567.520145143,3732575.309880316,3822842.52526504,3788350.8766505737,3753561.3095111246,3746535.086908785,3743795.5936160614,3785175.782460192,3773606.2188798427
2015-06-29,3778875.3911260297,3696287.409880316,3782235.8752650395,3749261.926650574,3715843.3595111244,3709276.086908785,3706843.2436160618,3746125.832460192,3735289.7188798427
2015-06-30,3788387.0514835995,3708639.2198253945,3791759.389914,3761508.0329908263,3728512.4527346157,3721943.3843138036,3719408.9316338124,3758352.3493611864,3747839.7535194964
2015-07-01,3812026.7014835994,3722031.5698253945,3813539.5899139997,3777229.4329908267,3742629.2527346155,3735668.0843138034,3733035.0316338125,3774070.049361186,3762530.7035194966
2015-07-02,3807279.3514835997,3721864.2183353393,3809873.511520408,3776594.4178237417,3742427.9418974295,3735502.6483501364,3732865.578480921,3773428.708456254,3762278.1310247043
2015-07-03,3816874.9514835994,3728009.7183353393,3819086.311520408,3783816.5678237416,3748862.3918974297,3741801.7983501363,3739116.4284809213,3780641.658456254,3769028.281024704
2015-07-06,3782848.910186736,3700351.6683353395,3784717.3115204084,3752814.267823742,3719791.1418974297,3713454.0983501365,3710983.8784809215,3749661.908456254,3738948.6310247043
2015-07-07,3791202.8952787598,3712517.19034776,3794293.1399696944,3764761.122132029,3732212.4663231773,3725918.544652553,3723353.7459831107,3761590.444602304,3751219.809618321
2015-07-08,3719236.676258348,3658624.736195069,3725590.853584073,3704732.6955510904,3676151.903019381,3670717.8905321583,3668559.6148597472,3701610.1631832817,3693689.390410959
2015-07-09,3710434.9139751196,3643307.1229440332,3714519.629919117,3689883.20093401,3660222.7193246484,3655033.312526642,3652989.003171539,3686771.3264064896,3677883.5911523337
2015-07-13,3740128.3710616906,3664009.5949374866,3743045.5778475422,3713560.356752789,3682048.027351351,3676214.2641996494,3674019.2081273315,3710424.609054822,3700691.863615549
2015-07-14,3764333.225099386,3679810.092989041,3766133.9151101476,3731838.6200409187,3698640.6294202358,3692384.067606612,3690079.099213826,3728701.8075116817,3717897.1904365118
2015-07-15,3782600.913631039,3693267.6188877057,3783317.0017530182,3746627.4226760953,3712607.2796125663,3706141.3054311466,3703740.5542413243,3743475.548897058,3732221.7557993974
2015-07-16,3810784.3546006945,3714513.24256237,3810126.504721013,3769990.4469194845,3734556.682064018,3727877.385490746,3725321.449258408,3766812.7232203726,3754660.4601352164
2015-07-17,3789783.208463327,3705751.7374442792,3792918.5491015343,3759314.7022566902,3725598.6259659342,3718900.118768287,3716403.5196263455,3756130.678557578,3745561.814309646
2015-07-20,3781689.5584633276,3694759.1374442796,3783004.4991015345,3748088.1522566904,3714251.1759659345,3707659.118768287,3705238.6196263456,3744913.178557578,3734182.1143096457
2015-07-21,3775546.8584633274,3691607.1874442794,3777525.1991015347,3743930.7522566905,3710786.4759659343,3704438.868768287,3702040.5696263458,3740755.378557578,3730338.864309646
2015-07-22,3775772.690402734,3695717.731893711,3779682.8455853853,3747910.1458989414,3714860.166712106,3708647.2926562047,3706220.2821029285,3744734.756150155,3734250.9320485992
2015-07-23,3766834.190402734,3694408.2818937106,3772752.2455853852,3745090.5458989413,3713379.816712106,3707309.242656205,3704891.2321029287,3741916.356150155,3732319.1820485992
2015-07-24,3772722.290402734,3701105.1818937105,3778539.045585385,3751312.345898941,3720266.116712106,3714155.442656205,3711694.4321029284,3748138.256150155,3738920.8820485994
2015-07-27,3720238.7904027337,3662158.0318937106,3729019.0955853853,3708485.395898941,3679766.4167121057,3674335.1926562046,3672142.2821029285,3705341.3061501547,3697504.982048599
2015-07-28,3715319.840402734,3654853.2818937106,3723097.0955853853,3701449.795898941,3672377.766712106,3666862.742656205,3664723.0821029283,3698318.8061501547,3690265.9320485992
2015-07-29,3716482.340402734,3653279.731893711,3723514.6955853854,3700384.845898941,3670862.3167121056,3665248.4426562046,3663118.0321029285,3697247.156150155,3689041.5820485996
2015-07-30,3767364.9904027344,3690203.581893711,3773254.9955853852,3742505.3958989414,3709263.7667121063,3703005.092656205,3700615.7821029285,3739335.006150155,3728830.6320485994
2015-07-31,3801214.490402734,3714272.6818937105,3804982.4955853857,3768915.995898941,3734015.966712106,3727629.542656205,3725068.0321029285,3765728.406150155,3753881.7320485995
2015-08-03,3792532.490402734,3707451.1818937105,3795152.1455853856,3760322.245898941,3726653.8167121056,3720667.742656205,3718154.0321029285,3757144.4561501546,3745754.9820485995
2015-08-04,3828894.590402734,3739398.03189371,3831051.3455853853,3794824.345898941,3759946.9167121057,3753330.792656205,3750592.6821029284,3791621.106150155,3779769.0320485993
2015-08-05,3836026.1404027343,3740734.7318937103,3836777.3955853856,3797175.645898941,3761397.016712106,3754695.942656205,3751948.8321029283,3793969.8561501545,3781500.8820485994
2015-08-06,3798363.6904027336,3706272.4818937103,3797076.4455853854,3759393.295898941,3725599.816712106,3719462.242656205,3716957.0821029283,3756220.906150155,3744750.1820485992
2015-08-07,3781913.890402734,3690929.2818937106,3779528.5955853853,3742402.845898941,3709895.866712106,3703758.142656205,3701365.7821029285,3739245.256150155,3728720.6320485994
2015-08-10,3769279.7242835783,3678813.0435619084,3767072.1169907134,3730019.5915630735,3697419.4700250896,3691428.5297273207,3689097.9924688106,3726865.32102814,3716556.7820485993
2015-08-11,3739753.8242835784,3659059.5435619084,3738282.5169907133,3706913.9415630735,3676863.9700250896,3671115.829727321,3668957.5424688114,3703774.37102814,3695091.8724481342
2015-08-12,3661910.3242835784,3606937.193561909,3664642.8169907136,3646238.1915630735,3621981.77002509,3617535.1297273207,3615836.092468811,3643136.12102814,3638029.0224481346
2015-08-13,3683624.2742835786,3624551.9735619086,3685374.3569907136,3665141.7815630734,3640231.52002509,3635650.049727321,3633804.102468811,3662037.9910281403,3656279.5324481344
2015-08-14,3688293.2742835786,3624841.0235619084,3690294.506990713,3666934.3315630737,3640582.62002509,3635944.699727321,3634097.952468811,3663830.04102814,3657057.482448134
2015-08-17,3663920.9318188634,3595541.223561909,3664671.4069907134,3637292.0315630734,3610140.62002509,3605821.199727321,3604230.552468811,3634209.14102814,3626741.3824481345
2015-08-18,3627901.808554372,3555122.516711467,3628466.97788594,3596532.6556771863,3567880.158839513,3564184.972728417,3562974.381231348,3593475.1151422528,3584765.0085367556
2015-08-19,3553522.6085543716,3493002.8167114668,3556150.5278859404,3528704.3056771867,3502763.958839513,3500189.9227284165,3499572.581231348,3525703.565142253,3518421.2085367553
2015-08-20,3555230.408554372,3498227.2167114667,3562099.62788594,3535485.5056771864,3507988.558839513,3505581.722728417,3504912.7812313484,3532479.465142253,3523996.3085367554
2015-08-21,3518335.2085543717,3469248.8167114668,3525747.87788594,3502788.1056771865,3477506.808839513,3475729.9227284165,3475337.7812313484,3499808.315142253,3492559.0585367554
2015-08-24,3443116.9585543717,3392077.2667114665,3449561.97788594,3421963.9056771863,3396552.108839513,3396236.7227284163,3396579.7812313484,3419053.6151422528,3410831.9585367553
2015-08-25,3490170.4585543717,3433876.5667114668,3492487.07788594,3465122.1056771865,3440574.808839513,3439287.9227284165,3439231.081231348,3462171.915142253,3455094.758536755
2015-08-26,3499566.0085543715,3439269.651062758,3502276.72788594,3473749.5035286974,3446865.2070843414,3445165.213108423,3444949.381722889,3470351.767273389,3462780.4270073655
2015-08-27,3530708.9585543717,3463178.4183611255,3532956.2778859404,3502496.203528697,3472680.0820916444,3470187.2621440114,3469609.622454433,3498649.667273389,3490718.877007365
2015-08-28,3580808.758554372,3498517.2683611256,3578809.2778859404,3544360.703528697,3510729.1320916447,3507165.7121440107,3506064.272454433,3539852.3172733895,3531528.127007365
2015-08-31,3629556.4585543717,3532380.5683611254,3628487.07788594,3588005.953528697,3547096.6820916445,3542596.662144011,3540984.6724544326,3582340.0184296407,3571060.187397865
2015-09-01,3568951.1085543716,3490510.3183611254,3569496.9278859403,3536067.8535286975,3502318.0320916446,3498787.5621440113,3497798.772454433,3531908.568429641,3523183.937397865
2015-09-02,3564230.0085543715,3487466.8520999276,3565281.6778859403,3532943.053528697,3499073.757163576,3495628.146940979,3494678.7316951295,3528867.868429641,3520474.537397865
2015-09-03,3590355.8585543716,3501986.8520999276,3589885.2778859404,3552410.7535286974,3514872.1571635758,3510832.996940979,3509663.88169513,3547931.818429641,3538394.5873978655
2015-09-04,3571956.658554372,3489963.2520999275,3571330.22788594,3536561.6535286973,3501807.4071635758,3498243.5469409786,3497254.831695129,3532426.6684296406,3523648.837397865
2015-09-07,3586616.0085543715,3500962.0020999275,3585538.67788594,3550065.5035286974,3513677.4571635756,3509766.246940979,3508611.13169513,3545652.118429641,3536707.037397865
2015-09-08,3558020.4585543717,3481661.4520999277,3557591.6778859403,3525077.303528697,3492772.4571635756,3489548.996940979,3488690.83169513,3521229.368429641,3513215.3873978653
2015-09-09,3627578.058554372,3523193.052099928,3621741.47788594,3578654.2535286974,3537626.0571635757,3533050.946940979,3531559.33169513,3573182.1684296406,3563151.537397865
2015-09-10,3636930.5216222703,3534113.2388114827,3632078.1238365844,3591368.6622602446,3549520.841118137,3544571.819786892,3542884.2253766553,3585375.7231196403,3576002.3824429275
2015-09-11,3645664.3716222704,3534191.438811483,3640095.5738365846,3593675.512260244,3549601.1411181367,3544647.269786892,3542962.575376655,3587749.27311964,3576697.1824429273
2015-09-14,3638721.9716222705,3528804.838811483,3633998.8738365844,3587305.4122602446,3543711.441118137,3538982.519786892,3537387.9253766555,3581624.52311964,3570317.6824429273
2015-09-15,3633836.9099788805,3529157.2388114827,3629517.162834052,3586337.613305947,3544131.541118137,3539360.669786892,3537757.1753766555,3580953.2231196403,3570503.8324429276
2015-09-16,3641870.6099788807,3533493.6388114826,3635980.262834052,3591564.713305947,3548857.991118137,3543915.569786892,3542240.775376655,3585875.7231196403,3575613.2324429275
2015-09-17,3671676.0099788806,3557686.4888114827,3666088.7628340516,3621441.713305947,3575169.441118137,3569332.569786892,3567259.775376655,3614913.27311964,3604662.2824429274
2015-09-18,3680741.50997888,3562787.3888114826,3675340.8628340517,3628383.613305947,3580779.591118137,3574674.769786892,3572528.275376655,3621523.4509243844,3610961.4519790285
