date,nav_core,nav_alpha,nav_combined,exposure_e45,core_w,alpha_w,cash_w,ret_combined
2021-01-21,2719963.405363586,773908.1558864802,3493871.561250066,0.9336402238805532,0.8,0.1867280447761106,0.0132719552238892,0.0014157829263184
2021-01-22,2697572.449595056,776043.3772700919,3473615.826865148,0.9336402238805532,0.8,0.1867280447761106,0.0132719552238892,-0.0060338615595733
2021-01-25,2703958.0748726926,777830.8591336579,3481788.9340063506,0.9336402238805532,0.8,0.1867280447761106,0.0132719552238892,0.0023544052184025
2021-01-26,2687714.8253304632,785593.3640545078,3473308.189384971,0.9226097640702344,0.8,0.1845219528140469,0.015478047185953,-0.0028098331672545
2021-01-27,2684609.987172448,774309.578001475,3458919.565173923,0.9226097640702344,0.8,0.1845219528140469,0.015478047185953,-0.003796835576989
2021-01-28,2665429.422628973,763146.1642735474,3428575.5869025206,0.9226097640702344,0.8,0.1845219528140469,0.015478047185953,-0.0085991595406975
2021-01-29,2636103.366340509,767078.8071450818,3403182.173485591,0.9226097640702344,0.8,0.1845219528140469,0.015478047185953,-0.0077712611827107
2021-02-01,2660365.599031297,749136.6132192012,3409502.2122504986,0.9226097640702344,0.8,0.1845219528140469,0.015478047185953,0.0026850020588587
2021-02-02,2675852.5403878707,766068.3709695666,3441920.9113574373,0.9264792758667229,0.8,0.1852958551733445,0.0147041448266553,0.009177425773518
2021-02-03,2690475.737454693,778365.6199103394,3468841.357365032,0.9264792758667229,0.8,0.1852958551733445,0.0147041448266553,0.0075823826270715
2021-02-04,2687054.406775608,772929.8649921019,3459984.2717677103,0.9264792758667229,0.8,0.1852958551733445,0.0147041448266553,-0.0024140261174237
2021-02-05,2695647.309223309,779678.6565357513,3475325.9657590603,0.9264792758667229,0.8,0.1852958551733445,0.0147041448266553,0.0043045996215763
2021-02-17,2754680.313570393,799993.0788155234,3554673.3923859163,0.9264792758667229,0.8,0.1852958551733445,0.0147041448266553,0.022730476910296
2021-02-18,2759043.603838671,807608.6154473101,3566652.2192859813,0.9301553120733866,0.8,0.1860310624146773,0.0139689375853226,0.003171064807297
2021-02-19,2753450.6567190834,803364.8681314888,3556815.5248505725,0.9301553120733866,0.8,0.1860310624146773,0.0139689375853226,-0.0026726476129404
2021-02-22,2751323.609098103,804972.6523997153,3556296.261497818,0.9301553120733866,0.8,0.1860310624146773,0.0139689375853226,-0.0002177395017458
2021-02-23,2783784.7172891977,795546.6934712807,3579331.4107604786,0.9301553120733866,0.8,0.1860310624146773,0.0139689375853226,0.0070967558054892
2021-02-24,2776527.631159805,802606.5182676011,3579134.1494274065,0.9301553120733866,0.8,0.1860310624146773,0.0139689375853226,-0.00031069478816
2021-02-25,2797907.4442444947,807938.8933625477,3605846.3376070415,0.9336475464697171,0.8,0.1867295092939434,0.0132704907060564,0.0074889230275731
2021-02-26,2761192.6947268504,795956.9393398438,3557149.6340666944,0.9336475464697171,0.8,0.1867295092939434,0.0132704907060564,-0.0134638283715282
2021-03-02,2760623.675695112,801777.104564329,3562400.780259441,0.9336475464697171,0.8,0.1867295092939434,0.0132704907060564,0.0012975703736662
2021-03-03,2784172.252526874,794185.421539492,3578357.674066366,0.9336475464697171,0.8,0.1867295092939434,0.0132704907060564,0.0049304183022575
2021-03-04,2770339.150117185,797603.2002162568,3567942.350333442,0.9336475464697171,0.8,0.1867295092939434,0.0132704907060564,-0.0031140830670804
2021-03-05,2763417.1100051943,780588.7656448772,3544005.8756500715,0.9369651691462314,0.8,0.1873930338292463,0.0126069661707536,-0.0062652911679697
2021-03-08,2764030.065874902,794457.0425969462,3558487.108471848,0.9369651691462314,0.8,0.1873930338292463,0.0126069661707536,0.0037307350019111
2021-03-09,2808823.4600480804,787012.1319542639,3595835.5920023443,0.9369651691462314,0.8,0.1873930338292463,0.0126069661707536,0.0110904484014021
2021-03-10,2810155.0209094007,796119.8605171845,3606274.881426585,0.9369651691462314,0.8,0.1873930338292463,0.0126069661707536,0.0026937586445304
2021-03-11,2817890.789210539,798089.936203751,3615980.72541429,0.9369651691462314,0.8,0.1873930338292463,0.0126069661707536,0.0026971518397549
2021-03-12,2821066.608391118,807888.4493010229,3628955.057692141,0.9401169106889198,0.8,0.1880233821377839,0.0119766178622159,0.0033571069273397
2021-03-15,2829016.823354748,807733.7369733376,3636750.560328085,0.9401169106889198,0.8,0.1880233821377839,0.0119766178622159,0.0022162269835074
2021-03-16,2856177.135733351,811481.3484579324,3667658.484191284,0.9401169106889198,0.8,0.1880233821377839,0.0119766178622159,0.008608427508695
2021-03-17,2843484.752980927,812645.2084433625,3656129.961424289,0.9401169106889198,0.8,0.1880233821377839,0.0119766178622159,-0.0032682205521933
2021-03-18,2839963.277214054,817845.2280238826,3657808.505237937,0.9401169106889198,0.8,0.1880233821377839,0.0119766178622159,0.0002890267708221
2021-03-19,2820717.6041786587,815348.0586731919,3636065.6628518505,0.9431110651544738,0.8,0.1886222130308947,0.0113777869691051,-0.0060320568466216
2021-03-22,2820177.5583171435,815176.5382406963,3635354.09655784,0.9431110651544738,0.8,0.1886222130308947,0.0113777869691051,-0.0001952384595217
2021-03-23,2823928.6301733865,822204.3415493424,3646132.971722729,0.9431110651544738,0.8,0.1886222130308947,0.0113777869691051,0.0027883076808416
2021-03-24,2827081.8954319274,818685.7294290728,3645767.624861,0.9431110651544738,0.8,0.1886222130308947,0.0113777869691051,3.740161634816159e-05
2021-03-25,2842633.349516442,819293.1849043064,3661926.534420748,0.9431110651544738,0.8,0.1886222130308947,0.0113777869691051,0.0045491061981139
2021-03-26,2845873.7949038143,829725.1379595525,3675598.932863367,0.9459555118967502,0.8,0.18919110237935,0.0108088976206499,0.0034585297827334
2021-03-29,2862352.62654491,838590.1761026359,3700942.802647546,0.9459555118967502,0.8,0.18919110237935,0.0108088976206499,0.006769205028986
2021-03-30,2874908.8914131382,844800.4455548307,3719709.336967969,0.9459555118967502,0.8,0.18919110237935,0.0108088976206499,0.0049904765787273
2021-03-31,2879984.999096653,846201.0909067604,3726186.090003413,0.9459555118967502,0.8,0.18919110237935,0.0108088976206499,0.001744118902154
2021-04-01,2880433.5242632087,847712.4690128454,3728145.993276054,0.9459555118967502,0.8,0.18919110237935,0.0108088976206499,0.0004818058530797
2021-04-06,2890393.251125805,849220.3966905542,3739613.64781636,0.9486577363019126,0.8,0.1897315472603825,0.0102684527396174,0.003121938353925
2021-04-07,2895089.4026546376,850202.5062200255,3745291.908874663,0.9486577363019126,0.8,0.1897315472603825,0.0102684527396174,0.0015310926103453
2021-04-08,2878888.7076822906,848300.4980110866,3727189.205693377,0.9486577363019126,0.8,0.1897315472603825,0.0102684527396174,-0.0049241624836115
2021-04-09,2866104.7208457324,851590.3690504195,3717695.089896152,0.9486577363019126,0.8,0.1897315472603825,0.0102684527396174,-0.0027768401078115
2021-04-12,2869882.061816306,854660.5787516177,3724542.6405679234,0.9486577363019126,0.8,0.1897315472603825,0.0102684527396174,0.0017754015235774
2021-04-13,2893432.5835106745,857549.8600451804,3750982.443555855,0.951224849486817,0.8,0.1902449698973634,0.0097550301026365,0.0072409988072493
2021-04-14,2914361.97065802,853941.2476019621,3768303.218259982,0.951224849486817,0.8,0.1902449698973634,0.0097550301026365,0.0049451188765797
2021-04-15,2935864.8231890937,855212.5737234855,3791077.3969125794,0.951224849486817,0.8,0.1902449698973634,0.0097550301026365,0.0062003443217836
2021-04-16,2944960.8341316525,867736.8273103508,3812697.661442003,0.951224849486817,0.8,0.1902449698973634,0.0097550301026365,0.0054075129741491
2021-04-19,2978380.640042762,877833.5258610814,3856214.165903843,0.951224849486817,0.8,0.1902449698973634,0.0097550301026365,0.0114056398542428
2021-04-20,2993331.564037102,890519.348627122,3883850.912664224,0.953663607012476,0.8,0.1907327214024952,0.0092672785975047,0.0069061101918649
2021-04-21,2966939.2481660144,889596.5112464507,3856535.759412465,0.953663607012476,0.8,0.1907327214024952,0.0092672785975047,-0.0072608880354657
2021-04-22,2972330.123092057,903311.4872921116,3875641.6103841686,0.953663607012476,0.8,0.1907327214024952,0.0092672785975047,0.0045370005039247
2021-04-23,2966156.672665336,895883.2851339214,3862039.9577992577,0.953663607012476,0.8,0.1907327214024952,0.0092672785975047,-0.0033062388510853
2021-04-26,3009059.514005108,907529.4592192364,3916588.973224344,0.953663607012476,0.8,0.1907327214024952,0.0092672785975047,0.0141712258313195
2021-04-27,2961626.516601577,923869.5191899418,3885496.035791519,0.9559804266618523,0.8,0.1911960853323704,0.0088039146676294,-0.0090097187355919
2021-04-28,2947674.036295521,929397.27117348,3877071.3074690015,0.9559804266618523,0.8,0.1911960853323704,0.0088039146676294,-0.0025722175375716
2021-04-29,2940040.370592387,940857.7870580866,3880898.1576504735,0.9559804266618523,0.8,0.1911960853323704,0.0088039146676294,0.000394445269741
2021-05-03,2902436.8830676144,930502.2499534535,3832939.133021068,0.9559804266618523,0.8,0.1911960853323704,0.0088039146676294,-0.0124333979979567
2021-05-04,2877630.263949183,916592.4533393838,3794222.717288567,0.9559804266618523,0.8,0.1911960853323704,0.0088039146676294,-0.009827199216471
2021-05-05,2877881.421020626,887487.1003247062,3765368.521345332,0.9581814053287596,0.8,0.1916362810657519,0.008363718934248,-0.0062809496925647
2021-05-06,2915035.7876148643,892088.7757895357,3807124.5634044,0.9581814053287596,0.8,0.1916362810657519,0.008363718934248,0.0113652673951772
2021-05-07,2926008.0092740497,894871.9579189231,3820879.967192973,0.9581814053287596,0.8,0.1916362810657519,0.008363718934248,0.0036351771647405
2021-05-10,2954747.0961952745,897330.1112689554,3852077.20746423,0.9581814053287596,0.8,0.1916362810657519,0.008363718934248,0.0084069418387387
2021-05-11,2898898.02476676,885474.4728237374,3784372.497590497,0.9581814053287596,0.8,0.1916362810657519,0.008363718934248,-0.0177636033097706
2021-05-12,2794113.7909599505,861441.3877369758,3655555.178696926,0.8765184634828569,0.8,0.1753036926965714,0.0246963073034285,-0.0343452791507366
2021-05-13,2781267.59548576,813601.9428070444,3594869.5382928043,0.8765184634828569,0.8,0.1753036926965714,0.0246963073034285,-0.0147849105673864
2021-05-14,2814155.8581139096,833445.7537068014,3647601.611820711,0.8765184634828569,0.8,0.1753036926965714,0.0246963073034285,0.0143379494255683
2021-05-17,2754285.568133298,800236.4834033704,3554522.051536668,0.8765184634828569,0.8,0.1753036926965714,0.0246963073034285,-0.0249889008005596
2021-05-18,2821863.190878607,815222.6317339758,3637085.822612583,0.8765184634828569,0.8,0.1753036926965714,0.0246963073034285,0.0233737861134249
2021-05-19,2808899.246013491,839805.2312330273,3648704.4772465182,0.8164307919534741,0.8,0.1632861583906948,0.0367138416093051,0.0023556057374383
2021-05-20,2806587.3413409432,840792.6826187467,3647380.02395969,0.8164307919534741,0.8,0.1632861583906948,0.0367138416093051,-0.0004232894353139
2021-05-21,2837150.8845215742,856309.6495127946,3693460.5340343686,0.8164307919534741,0.8,0.1632861583906948,0.0367138416093051,0.012402977807115
2021-05-24,2825946.2946413644,839192.7385587441,3665139.033200109,0.8164307919534741,0.8,0.1632861583906948,0.0367138416093051,-0.007157224118299
2021-05-25,2836219.620314277,846453.2990887081,3682672.9194029854,0.8164307919534741,0.8,0.1632861583906948,0.0367138416093051,0.0046386539901356
2021-05-26,2843363.9652031963,847266.7314506709,3690630.696653867,0.8256092523558004,0.8,0.1651218504711601,0.0348781495288398,0.0022073717679809
2021-05-27,2854122.810148749,844269.2227139623,3698392.032862712,0.8256092523558004,0.8,0.1651218504711601,0.0348781495288398,0.0023195035462792
2021-05-28,2856773.023651859,849457.1944048498,3706230.2180567086,0.8256092523558004,0.8,0.1651218504711601,0.0348781495288398,0.0019718301312515
2021-05-31,2867840.247380491,853409.9211795684,3721250.1685600593,0.8256092523558004,0.8,0.1651218504711601,0.0348781495288398,0.0040298714784174
2021-06-01,2869883.093692532,857647.0876730414,3727530.181365573,0.8256092523558004,0.8,0.1651218504711601,0.0348781495288398,0.0015628601237243
2021-06-02,2884804.3997062338,860794.0606078611,3745598.460314095,0.8343287897380104,0.8,0.166865757947602,0.0331342420523978,0.0048932804689863
2021-06-03,2880652.8326079748,861201.5970060828,3741854.4296140578,0.8343287897380104,0.8,0.166865757947602,0.0331342420523978,-0.0010566040250073
2021-06-04,2872686.390168363,853826.2357742247,3726512.625942588,0.8343287897380104,0.8,0.166865757947602,0.0331342420523978,-0.0039252063178431
2021-06-07,2866395.377884432,853022.7310712897,3719418.1089557214,0.8343287897380104,0.8,0.166865757947602,0.0331342420523978,-0.0019401651033051
2021-06-08,2877216.920259909,854909.9569279201,3732126.8771878295,0.8343287897380104,0.8,0.166865757947602,0.0331342420523978,0.0034627307544184
2021-06-09,2863525.0725095235,851936.2907337082,3715461.363243232,0.8426123502511099,0.8,0.168522470050222,0.0314775299497779,-0.0045026375908329
2021-06-10,2878747.2109625777,850129.8902460994,3728877.101208677,0.8426123502511099,0.8,0.168522470050222,0.0314775299497779,0.0038286298086917
2021-06-11,2869889.992195841,850627.8554348801,3720517.847630721,0.8426123502511099,0.8,0.168522470050222,0.0314775299497779,-0.002344258872247
2021-06-15,2870021.8253358887,850155.3181347112,3720177.1434706,0.8426123502511099,0.8,0.168522470050222,0.0314775299497779,-7.435385813810918e-05
2021-06-16,2880671.7733426485,845604.6066752559,3726276.380017905,0.8426123502511099,0.8,0.168522470050222,0.0314775299497779,0.0018980440298425
2021-06-17,2868224.1644761856,841656.5174138318,3709880.681890018,0.8504817327385544,0.8,0.1700963465477108,0.029903653452289,-0.0043906536595972
2021-06-18,2847687.9686096315,846779.8814773484,3694467.85008698,0.8504817327385544,0.8,0.1700963465477108,0.029903653452289,-0.0045104716250773
2021-06-21,2835766.7168186787,839433.5495145217,3675200.266333201,0.8504817327385544,0.8,0.1700963465477108,0.029903653452289,-0.0050841551482287
2021-06-22,2845157.0351665406,838223.7718048223,3683380.806971363,0.8504817327385544,0.8,0.1700963465477108,0.029903653452289,0.0023608721571727
2021-06-23,2861048.670482692,844781.90867639,3705830.579159082,0.8504817327385544,0.8,0.1700963465477108,0.029903653452289,0.0060331729633083
2021-06-24,2859981.742306611,851221.9874980607,3711203.729804672,0.8579576461016267,0.8,0.1715915292203253,0.0284084707796745,0.0012263404642581
2021-06-25,2881366.208024274,854175.2834049505,3735541.4914292246,0.8579576461016267,0.8,0.1715915292203253,0.0284084707796745,0.0066756025061044
2021-06-28,2885648.1055852245,852357.921623448,3738006.027208672,0.8579576461016267,0.8,0.1715915292203253,0.0284084707796745,0.0007633277045493
2021-06-29,2869449.774498948,850637.6948569458,3720087.469355894,0.8579576461016267,0.8,0.1715915292203253,0.0284084707796745,-0.0048943689616821
2021-06-30,2882512.939429546,848447.5317555846,3730960.4711851305,0.8579576461016267,0.8,0.1715915292203253,0.0284084707796745,0.0031270523924548
2021-07-01,2867134.115050186,849613.84074134,3716747.955791526,0.8650597637965454,0.8,0.173011952759309,0.0269880472406908,-0.0039932436937446
2021-07-02,2861393.758900527,842661.0492311015,3704054.8081316287,0.8650597637965454,0.8,0.173011952759309,0.0269880472406908,-0.0032383931794013
2021-07-05,2878053.5893121874,850494.4290262898,3728548.018338477,0.8650597637965454,0.8,0.173011952759309,0.0269880472406908,0.0065170231706106
2021-07-06,2896141.465979947,855488.177977891,3751629.643957838,0.8650597637965454,0.8,0.173011952759309,0.0269880472406908,0.0062021248398746
2021-07-07,2893734.397315889,855230.7206783304,3748965.11799422,0.8650597637965454,0.8,0.173011952759309,0.0269880472406908,-0.0007250931787164
2021-07-08,2893573.1154960366,866186.155914639,3759759.271410676,0.871806775606718,0.8,0.1743613551213436,0.0256386448786563,0.0025173956900715
2021-07-09,2899896.3841439392,864512.1179841544,3764408.5021280935,0.871806775606718,0.8,0.1743613551213436,0.0256386448786563,0.0013616935771641
2021-07-12,2909661.6799376854,875442.6417471644,3785104.32168485,0.871806775606718,0.8,0.1743613551213436,0.0256386448786563,0.0052226859471898
2021-07-13,2934164.9230757174,882870.4771695363,3817035.400245254,0.871806775606718,0.8,0.1743613551213436,0.0256386448786563,0.0084340025488922
2021-07-14,2930320.069039367,883931.2915059221,3814251.360545289,0.871806775606718,0.8,0.1743613551213436,0.0256386448786563,-0.0008079890683754
2021-07-15,2933595.089344433,887152.0699335602,3820747.159277993,0.8782164368263822,0.8,0.1756432873652764,0.0243567126347235,0.00162284536854
2021-07-16,2943923.997149651,884491.4731229445,3828415.470272596,0.8782164368263822,0.8,0.1756432873652764,0.0243567126347235,0.0022169172490117
2021-07-19,2952538.517318852,894166.1088890181,3846704.6262078695,0.8782164368263822,0.8,0.1756432873652764,0.0243567126347235,0.0045285780381588
2021-07-20,2929601.2069764817,886373.8181108164,3815975.025087298,0.8782164368263822,0.8,0.1756432873652764,0.0243567126347235,-0.0079578574493593
2021-07-21,2940739.487846984,894611.0291535428,3835350.517000527,0.8782164368263822,0.8,0.1756432873652764,0.0243567126347235,0.0049002142163888
2021-07-22,2973706.392286833,890634.8813904015,3864341.2736772345,0.8843056149850631,0.8,0.1768611229970126,0.0231388770029873,0.0080794195052205
2021-07-23,2973710.630158779,901525.0619402631,3875235.692099042,0.8843056149850631,0.8,0.1768611229970126,0.0231388770029873,0.0024466271878787
2021-07-26,2960687.740246938,889072.3007376504,3849760.0409845887,0.8843056149850631,0.8,0.1768611229970126,0.0231388770029873,-0.0062660710067842
2021-07-27,2967120.831786726,885756.3735981432,3852877.205384869,0.8843056149850631,0.8,0.1768611229970126,0.0231388770029873,0.0009923398189598
2021-07-28,2960167.0178920263,860564.4143485157,3820731.432240542,0.8843056149850631,0.8,0.1768611229970126,0.0231388770029873,-0.007563135372713
2021-07-29,2974313.206600184,867643.504446076,3841956.71104626,0.89009033423581,0.8,0.178018066847162,0.0219819331528379,0.0054682987999911
2021-07-30,2958075.57426118,872859.8139546054,3830935.3882157854,0.89009033423581,0.8,0.178018066847162,0.0219819331528379,-0.0031650219109116
2021-08-02,2977468.4577386533,868324.933222368,3845793.390961021,0.89009033423581,0.8,0.178018066847162,0.0219819331528379,0.0042056439923956
2021-08-03,2981452.671898423,874151.6958592407,3855604.367757664,0.89009033423581,0.8,0.178018066847162,0.0219819331528379,0.0024125667291303
2021-08-04,2988528.70899242,884680.4826509131,3873209.191643332,0.89009033423581,0.8,0.178018066847162,0.0219819331528379,0.0043075969744073
2021-08-05,3003115.933262835,883193.4101940048,3886309.34345684,0.8955858175240194,0.8,0.1791171635048039,0.020882836495196,0.0035686747786991
2021-08-06,3003078.8540476104,883987.903954428,3887066.758002039,0.8955858175240194,0.8,0.1791171635048039,0.020882836495196,0.0001700363472327
2021-08-09,3007160.51817241,873751.6465032072,3880912.164675617,0.8955858175240194,0.8,0.1791171635048039,0.020882836495196,-0.0012285991818144
2021-08-10,2994544.932233766,867561.5116665686,3862106.443900335,0.8955858175240194,0.8,0.1791171635048039,0.020882836495196,-0.0047730551224168
2021-08-11,3007989.82163027,859425.1414998043,3867414.9631300746,0.8955858175240194,0.8,0.1791171635048039,0.020882836495196,0.0017161478613032
2021-08-12,2987616.004251533,856573.0611106456,3844189.065362178,0.9008065266478184,0.8,0.1801613053295637,0.0198386946704362,-0.0060823049519785
2021-08-13,2986122.565806382,858023.1186233042,3844145.684429686,0.9008065266478184,0.8,0.1801613053295637,0.0198386946704362,-6.13292203306469e-05
2021-08-16,2976482.111696753,841782.9928458658,3818265.104542619,0.9008065266478184,0.8,0.1801613053295637,0.0198386946704362,-0.0063682101130984
2021-08-17,3000214.227925665,839910.7024511242,3840124.9303767895,0.9008065266478184,0.8,0.1801613053295637,0.0198386946704362,0.0059337286025348
2021-08-18,3000475.2860270343,819324.4316363852,3819799.717663419,0.9008065266478184,0.8,0.1801613053295637,0.0198386946704362,-0.0048324036447569
2021-08-19,2970317.089309386,834842.6599258432,3805159.749235229,0.9057662003154276,0.8,0.1811532400630855,0.0188467599369144,-0.0042528573099634
2021-08-20,2981528.090744792,826549.8847658386,3808077.975510631,0.9057662003154276,0.8,0.1811532400630855,0.0188467599369144,0.0010328081931222
2021-08-23,2963657.127077568,832592.6305768216,3796249.757654389,0.9057662003154276,0.8,0.1811532400630855,0.0188467599369144,-0.0033329541005218
2021-08-24,2999118.8361810013,845472.4169268085,3844591.25310781,0.9057662003154276,0.8,0.1811532400630855,0.0188467599369144,0.0126663175430883
2021-08-25,3009333.5727221016,845661.7690741159,3854995.3417962175,0.9057662003154276,0.8,0.1811532400630855,0.0188467599369144,0.0027695220897299
2021-08-26,3014232.341328061,859536.44164442,3873768.782972481,0.9104778902996562,0.8,0.1820955780599312,0.0179044219400686,0.0045836629647624
2021-08-27,3076170.801488407,848832.8524266395,3925003.653915047,0.9104778902996562,0.8,0.1820955780599312,0.0179044219400686,0.0139483852796032
2021-08-30,3114602.0321368105,866929.4504280898,3981531.4825649,0.9104778902996562,0.8,0.1820955780599312,0.0179044219400686,0.0142584413875055
2021-08-31,3144582.2940129256,870235.4695785142,4014817.76359144,0.9104778902996562,0.8,0.1820955780599312,0.0179044219400686,0.008463265765695
2021-09-01,3108675.428819635,876865.6821825975,3985541.111002232,0.9104778902996562,0.8,0.1820955780599312,0.0179044219400686,-0.0076111406710322
2021-09-02,3099921.67009778,880480.7809287655,3980402.4510265454,0.9149539957846734,0.8,0.1829907991569347,0.0170092008430652,-0.0014281800139698
2021-09-03,3141116.84287775,878020.1225261191,4019136.965403869,0.9149539957846734,0.8,0.1829907991569347,0.0170092008430652,0.0100723457821294
2021-09-06,3139892.093986833,889635.6955646183,4029527.7895514513,0.9149539957846734,0.8,0.1829907991569347,0.0170092008430652,0.0023339287833468
2021-09-07,3132811.20224698,889512.4818118556,4022323.684058835,0.9149539957846734,0.8,0.1829907991569347,0.0170092008430652,-0.0018318106712956
2021-09-08,3132211.2395510697,879388.693650522,4011599.933201592,0.9149539957846734,0.8,0.1829907991569347,0.0170092008430652,-0.0024294629424531
2021-09-09,3116090.4620609614,866033.6757953663,3982124.137856328,0.9192062959954396,0.8,0.1838412591990879,0.016158740800912,-0.0071547589675121
2021-09-10,3136025.6609770106,877593.0702280769,4013618.731205088,0.9192062959954396,0.8,0.1838412591990879,0.016158740800912,0.0077875049115034
2021-09-13,3141351.8760525784,885464.6418097363,4026816.517862315,0.9192062959954396,0.8,0.1838412591990879,0.016158740800912,0.0031526173402804
2021-09-14,3156194.6546999915,888202.5837159858,4044397.238415977,0.9192062959954396,0.8,0.1838412591990879,0.016158740800912,0.0043983915014331
2021-09-15,3146552.555146994,888866.4332604894,4035418.9884074833,0.9192062959954396,0.8,0.1838412591990879,0.016158740800912,-0.0022944993988533
2021-09-16,3121660.534680752,887373.3258112705,4009033.860492023,0.9232459811956676,0.8,0.1846491962391335,0.0153508037608663,-0.0066646669487071
2021-09-17,3110620.9997922573,882201.5186159596,3992822.518408217,0.9232459811956676,0.8,0.1846491962391335,0.0153508037608663,-0.003994788288672
2021-09-22,3073069.561755496,855563.9411747439,3928633.50293024,0.9232459811956676,0.8,0.1846491962391335,0.0153508037608663,-0.0156964927186311
2021-09-23,3109955.834559477,869117.4490290504,3979073.2835885272,0.9232459811956676,0.8,0.1846491962391335,0.0153508037608663,0.0127707784049748
2021-09-24,3122250.3320835046,876501.614424018,3998751.946507523,0.9232459811956676,0.8,0.1846491962391335,0.0153508037608663,0.0048618496560692
2021-09-27,3120689.288611668,874739.6458790777,3995428.9344907454,0.9270836821358844,0.8,0.1854167364271768,0.014583263572823,-0.000802024772276
2021-09-28,3111646.4141420354,867797.2097847323,3979443.623926768,0.9270836821358844,0.8,0.1854167364271768,0.014583263572823,-0.0039054884545153
2021-09-29,3089760.37189403,851074.7175544475,3940835.089448477,0.9270836821358844,0.8,0.1854167364271768,0.014583263572823,-0.0094808804844514
2021-09-30,3094166.151565193,845137.3079894744,3939303.459554668,0.9270836821358844,0.8,0.1854167364271768,0.014583263572823,-0.0002545300026784
2021-10-01,3077132.2603751537,843320.37064586,3920452.6310210135,0.9270836821358844,0.8,0.1854167364271768,0.014583263572823,-0.0048341054358868
2021-10-04,3074147.993498471,838088.1735825413,3912236.167081013,0.93072949802909,0.8,0.186145899605818,0.0138541003941819,-0.002016712962759
2021-10-05,3062048.907028602,815320.8809447042,3877369.787973306,0.93072949802909,0.8,0.186145899605818,0.0138541003941819,-0.0085817519354604
2021-10-06,3076768.480645685,830963.2645893281,3907731.745235013,0.93072949802909,0.8,0.186145899605818,0.0138541003941819,0.0076827905700227
2021-10-07,3091254.728532413,825846.1371622427,3917100.865694655,0.93072949802909,0.8,0.186145899605818,0.0138541003941819,0.0025350003069092
2021-10-08,3073735.32417885,847901.6202176968,3921636.9443965466,0.93072949802909,0.8,0.186145899605818,0.0138541003941819,0.0008073785504582
2021-10-12,3073729.70928719,839067.4400126204,3912797.14929981,0.9341930231276356,0.8,0.1868386046255271,0.0131613953744728,-0.0020852361999219
2021-10-13,3074158.146904757,848089.4007345418,3922247.547639298,0.9341930231276356,0.8,0.1868386046255271,0.0131613953744728,0.0022619828312369
2021-10-14,3060952.63809879,839781.2008173527,3900733.838916144,0.9341930231276356,0.8,0.1868386046255271,0.0131613953744728,-0.0053957949097463
2021-10-15,3080944.944510244,858679.265603093,3939624.210113337,0.9341930231276356,0.8,0.1868386046255271,0.0131613953744728,0.0097258316502515
2021-10-18,3098980.4452095684,855981.4656485899,3954961.910858158,0.9341930231276356,0.8,0.1868386046255271,0.0131613953744728,0.0040547485227211
2021-10-19,3090725.8420700044,851641.3322605651,3942367.17433057,0.937483371971254,0.8,0.1874966743942507,0.0125033256057491,-0.0031449928147446
2021-10-20,3101680.01201383,869177.5293384611,3970857.54135229,0.937483371971254,0.8,0.1874966743942507,0.0125033256057491,0.0069535768624089
2021-10-21,3101317.4341832856,869801.3838645032,3971118.818047789,0.937483371971254,0.8,0.1874966743942507,0.0125033256057491,5.0032750317697227e-05
2021-10-22,3101321.755134612,867918.8729603512,3969240.628094963,0.937483371971254,0.8,0.1874966743942507,0.0125033256057491,-0.0004317453363694
2021-10-25,3105820.8237010804,870303.9750906605,3976124.798791741,0.937483371971254,0.8,0.1874966743942507,0.0125033256057491,0.0017101691958515
2021-10-26,3128277.454702837,882832.1130837583,4011109.5677865953,0.9406092033726912,0.8,0.1881218406745382,0.0118781593254617,0.0086634241355578
2021-10-27,3111519.693472673,887609.6963692957,3999129.389841969,0.9406092033726912,0.8,0.1881218406745382,0.0118781593254617,-0.0032031612069961
2021-10-28,3116566.3334621405,907948.0054313968,4024514.3388935374,0.9406092033726912,0.8,0.1881218406745382,0.0118781593254617,0.0058802515050902
2021-10-29,3112360.1546658664,921322.6638065478,4033682.8184724143,0.9406092033726912,0.8,0.1881218406745382,0.0118781593254617,0.0018664330723665
2021-11-01,3110715.846085627,920191.6399168554,4030907.4860024825,0.9406092033726912,0.8,0.1881218406745382,0.0118781593254617,-0.0006681742978964
2021-11-02,3119069.3648928846,920097.5144199792,4039166.879312864,0.9435787432040564,0.8,0.1887157486408113,0.0112842513591886,0.0021278628332075
2021-11-03,3117414.644627881,915677.3436890536,4033091.988316935,0.9435787432040564,0.8,0.1887157486408113,0.0112842513591886,-0.0013852186829529
2021-11-04,3109639.7517572427,920547.7759663129,4030187.527723556,0.9435787432040564,0.8,0.1887157486408113,0.0112842513591886,-0.0009314277142482
2021-11-05,3122443.116827919,916506.9907158556,4038950.107543775,0.9435787432040564,0.8,0.1887157486408113,0.0112842513591886,0.0024159427977772
2021-11-08,3125682.7678633207,925238.4917163262,4050921.259579647,0.9435787432040564,0.8,0.1887157486408113,0.0112842513591886,0.0027354164643648
2021-11-09,3133818.302581598,933581.9775210378,4067400.280102636,0.9463998060438538,0.8,0.1892799612087707,0.0107200387912291,0.0038857738758824
2021-11-10,3156159.5853274325,934176.0645606389,4090335.649888071,0.9463998060438538,0.8,0.1892799612087707,0.0107200387912291,0.0058305450188961
