date,nav_base,nav_fin_rs_soft_tilt_exdiv,nav_fin_mix_l75,nav_fin_kd_opt
2021-05-21,1032901270.2448382,968891617.0770589,1015249233.3818693,983483383.9171071
2021-05-24,1028299548.5256782,965265559.8770589,1010996668.0798974,977982490.8171071
2021-05-25,1032265849.3999158,970147270.0770589,1014872804.2786231,983957238.3171071
2021-05-26,1034830791.7499158,971740696.377059,1017384209.3286232,985838779.2171072
2021-05-27,1038588214.3499159,975512784.8270589,1021345690.5286231,986664736.617107
2021-05-28,1039330077.2999158,976693277.2606221,1021915250.3542401,989380248.717107
2021-05-31,1043567686.1499158,980256484.4606222,1025935182.6042401,994182441.8171071
2021-06-01,1044602375.9499159,981389457.0606222,1026840344.3542401,997212117.617107
2021-06-02,1049856820.6499158,986117826.6606221,1032001838.3542401,1002053789.017107
2021-06-03,1048714000.5999157,984267391.9106221,1030812000.45424,1000754846.717107
2021-06-04,1045182434.1999159,982285047.5106223,1027481032.9542401,998361268.717107
2021-06-07,1042496769.4499158,980526043.1606222,1025020251.0542401,994818055.017107
2021-06-08,1046517413.0516558,983308649.7267736,1028846435.0772423,998197492.6604197
2021-06-09,1041177844.3016558,978787096.0664893,1023631591.6767398,993812134.1604197
2021-06-10,1046616266.6016557,983073438.398876,1028862645.7503233,997807532.7604197
2021-06-11,1043390086.2708355,980400811.8344386,1025566713.0932074,996848563.8709826
2021-06-15,1043964012.2286929,980213495.4578907,1026040594.3692541,998455226.0988501
2021-06-16,1048067131.8077197,984268466.7794313,1030027912.8744351,1001273160.7782608
2021-06-17,1043102558.3421252,980579464.8251786,1025285844.0969988,997745144.275433
2021-06-18,1035337804.702961,973897789.8311679,1017966096.0744399,990009653.4958049
2021-06-21,1032475783.2742097,970960406.3808892,1014725563.282273,990406431.8162197
2021-06-22,1036357612.1164197,972649925.292803,1018335469.3549029,992198137.0596108
2021-06-23,1041192884.9555446,978396133.2197825,1023264262.5161475,997292024.955036
2021-06-24,1040976671.9763482,976467045.8274615,1022825849.9753379,996467408.1447613
2021-06-25,1048973368.3512553,983682013.012281,1030663420.41558,1003046013.4605018
2021-06-28,1050643686.8347952,983638036.3972889,1032072263.7685729,1005828910.3031731
2021-06-29,1044005743.5658765,978593053.4255626,1025731586.9725919,1001032851.003173
2021-06-30,1048594189.3618025,984524885.5755627,1030262802.9448214,1005872790.8713965
2021-07-01,1042823544.2279946,978764543.6255628,1024619807.5082934,999700355.4713967
2021-07-02,1040676566.9839876,976879533.8255627,1022566985.1293062,997957544.7713966
2021-07-05,1046536155.728188,982770346.7255627,1028406035.4328425,1003947596.6713966
2021-07-06,1053448961.1530856,987022479.8255628,1035096479.1582677,1008879093.8713967
2021-07-07,1052688833.4376363,985613412.6590403,1034316405.7538071,1007243552.0085299
2021-07-08,1052576722.3216468,985734047.4090403,1034215930.7362268,1007647716.9954989
2021-07-09,1055123169.2791928,988136097.6590402,1036586117.1234463,1010253578.7954988
2021-07-12,1058492539.1034768,989312659.9607455,1040073630.2234464,1013666147.2030252
2021-07-13,1067481506.1034768,996340625.476951,1048975157.1173849,1021657520.3757333
2021-07-14,1066022639.4034767,995995743.888785,1047564475.5673848,1021572593.8041362
2021-07-15,1066968103.321926,995842323.9303955,1048739999.8835983,1022408814.4608271
2021-07-16,1071174730.5396953,999368357.2937675,1052745850.1834799,1026016737.2865739
2021-07-19,1074514268.9456654,1001766887.077977,1055901509.0924492,1028644197.0313213
2021-07-20,1066193008.6890576,993589957.1805462,1047765344.0569469,1020174188.4374348
2021-07-21,1070242218.7484204,996970829.6305462,1051756938.4069468,1024153189.2374347
2021-07-22,1082126708.0484204,1005567432.3305461,1063616916.7069468,1034604507.8374348
2021-07-23,1082085266.2984204,1005823890.8503315,1063443795.9407896,1034727348.4921597
2021-07-26,1077384801.5484204,1001617495.3939509,1058713937.0986302,1029493772.9520961
2021-07-27,1079671565.9446375,1003629433.6239525,1060944937.1324288,1031715120.9599923
2021-07-28,1076911309.1513536,1001341089.0739527,1058075713.5979099,1028513798.4589483
2021-07-29,1082278836.0898423,1005839902.9739527,1063477927.0830358,1033821034.9424758
2021-07-30,1076363151.6431684,1001590476.4239527,1057523768.637307,1027286432.2424757
2021-08-02,1083194985.1431684,1005914818.4739527,1064549031.8901443,1035521404.4424758
2021-08-03,1084786943.3931684,1007969358.9239526,1066042660.3203241,1037050455.5424758
2021-08-04,1087485426.5931685,1010083131.1239526,1068694789.8318036,1039190794.5424758
2021-08-05,1092463104.4931686,1013341422.9239526,1073698986.8730081,1044366704.9424758
2021-08-06,1092563032.0931685,1013301744.8739526,1073749110.023008,1043245482.1424757
2021-08-09,1093981897.1431684,1014258946.1239527,1075198205.9730082,1044935404.6424758
2021-08-10,1089397660.6931684,1010279566.9739525,1070704200.573008,1041103784.3424757
2021-08-11,1093938938.5931685,1013181258.7739526,1075338103.323008,1045897894.7424757
2021-08-12,1085763530.3931684,1002295513.0739527,1067842402.6230081,1041687705.9424758
2021-08-13,1085544139.3532143,1004778205.6770856,1067246217.6893324,1040235219.1424757
2021-08-16,1082304758.979523,1002534875.7518733,1063936070.2796224,1036520768.3424758
2021-08-17,1090894416.0904326,1011099094.6186944,1072247476.6729579,1043799171.0424757
2021-08-18,1090999738.4968793,1011223502.4906076,1072357868.6121583,1043966341.6424757
2021-08-19,1079990362.3468792,1002659995.2796063,1061321900.1558157,1033526469.7424757
2021-08-20,1084116578.7468793,1005960164.528242,1065330957.107174,1036306997.7424757
2021-08-23,1077392358.7968793,999364582.2999775,1058879561.047174,1032821429.6424757
2021-08-24,1090154516.2468793,1009176632.1926298,1071598877.9727039,1042903814.7424757
2021-08-25,1093955148.1968794,1011744743.7941972,1075322620.1727037,1045180734.8424757
2021-08-26,1095809879.3468795,1013532817.1096671,1077220276.022704,1048500602.1424757
2021-08-27,1117771175.9968793,1031763851.6079562,1098969245.8727038,1068429359.2938648
2021-08-30,1131506394.8468795,1044853752.6079563,1112406772.6727037,1082014559.993865
2021-08-31,1142439480.1468794,1054537327.3613626,1123145209.8727038,1091066837.7938647
2021-09-01,1129530911.9968793,1044746150.2981986,1110184332.322704,1080521631.093865
2021-09-02,1126291212.5468793,1038340233.0981873,1107443909.172704,1076852897.9938648
2021-09-03,1141137730.9833558,1051256449.1586661,1122034991.332643,1089747476.060441
2021-09-06,1140819564.5395212,1050189246.8560834,1121640872.0776618,1088057354.3928485
2021-09-07,1138434167.0395212,1047923296.214118,1119247499.1814718,1085231605.5660899
2021-09-08,1138464489.1895213,1048105056.5888202,1119347328.3337998,1085178979.1694555
2021-09-09,1132698721.1395214,1042266259.3927443,1113616301.5491872,1078940934.3772259
2021-09-10,1139722427.0395215,1048309605.4927444,1120498269.712803,1085703822.432283
2021-09-13,1141380807.7395213,1048445369.0927444,1122565175.6032407,1088497453.48405
2021-09-14,1146751573.2895212,1053495783.3927443,1127823945.7273574,1093357296.279323
2021-09-15,1143183757.9825172,1049945534.6927444,1124369668.1417112,1090321537.5381882
2021-09-16,1151502606.516303,1054908781.9055833,1132685314.9700823,1097995912.8048804
2021-09-17,1147580163.9060645,1050048417.9735907,1128680892.738266,1092908563.5127268
2021-09-22,1134209366.5131612,1040550371.9735907,1115516684.1606336,1079354238.5184991
2021-09-23,1147591492.1564803,1051647259.0235907,1128827674.5962532,1092070576.3080566
2021-09-24,1151794502.1376183,1054843386.3235908,1132771898.734648,1096589752.2162347
2021-09-27,1151110729.6558745,1053997002.5235907,1132004853.6323922,1096123228.5067475
2021-09-28,1147959846.9386923,1052259438.3735907,1128939606.7059858,1092871590.787804
2021-09-29,1139932633.6313221,1044492568.6209729,1121122879.75864,1086844903.3071156
2021-09-30,1141481951.7813218,1045284228.270973,1122442347.1928957,1088114740.2071154
2021-10-01,1135280238.531322,1040649778.8709729,1116716393.6665568,1081509576.7571156
2021-10-04,1134193301.928201,1040582966.5714482,1115664387.783742,1080942274.4327605
2021-10-05,1130040154.1740527,1037263604.6453786,1111510232.1412206,1076730176.5512164
2021-10-06,1135166692.5049534,1041744621.8793944,1116384715.928225,1080759950.5373175
2021-10-07,1141644967.974883,1047828598.182094,1122711328.4764895,1087442012.1142733
2021-10-08,1134220195.257433,1041427184.1124297,1115412288.6232255,1080121510.9849608
2021-10-12,1133245649.8756123,1042075880.4547228,1114431325.1027036,1079207579.482578
2021-10-13,1132896831.987388,1042320544.6132187,1114040704.938696,1078346518.5660896
2021-10-14,1128768562.3684137,1037069802.2538189,1109958030.1151657,1074627173.7942672
2021-10-15,1138911728.4454734,1043836092.7987193,1120025652.1413946,1083200283.5996847
2021-10-18,1145383752.1211557,1051529251.0336095,1126493773.5059342,1089241787.6559265
2021-10-19,1143022393.3966846,1049090437.0589623,1124275067.783204,1088223228.35195
2021-10-20,1146751373.094195,1051947911.9671683,1127671144.6440797,1090834810.4121463
2021-10-21,1146202693.6180115,1051615009.8587824,1127058666.040824,1090243680.1180387
2021-10-22,1147030458.5187104,1053310024.7726965,1128090512.2916622,1090978455.9755318
2021-10-25,1148313882.4827552,1054146864.4196063,1129138430.773302,1091879259.8049598
2021-10-26,1156129958.4662566,1061458509.0168706,1136514486.0593808,1098542046.0464346
2021-10-27,1150325200.4596665,1056964489.5762756,1130960603.7010534,1093765627.7270844
2021-10-28,1151750940.2546365,1058047219.246967,1132276092.0660906,1094822580.9661682
2021-10-29,1150215422.596988,1057074187.156201,1130815307.249895,1093559592.1618721
2021-11-01,1149875518.672505,1056332804.366707,1130522543.1565132,1093172549.3869886
2021-11-02,1152589839.5215433,1058143842.3280629,1133196366.8092456,1096083360.23145
2021-11-03,1152041293.9775398,1058424355.9616458,1132643039.2510784,1095471300.5783794
2021-11-04,1149429486.406361,1056997791.7314309,1130100651.5586984,1093197611.9586968
2021-11-05,1154344855.8063612,1062136276.4923354,1134846024.5616605,1097386909.7586968
2021-11-08,1155815829.006361,1062710069.2423353,1136314398.6116605,1098881466.7086966
2021-11-09,1159067083.256361,1065759942.0423354,1139505950.1616604,1101840680.078667
2021-11-10,1167323665.81471,1073390439.8431388,1147512847.1341693,1108748696.1729815
2021-11-11,1161839756.5779836,1068478750.5931387,1142311575.8341694,1104776103.0729814
2021-11-12,1171429653.5779836,1076002891.6937873,1151754902.958619,1114475042.0729814
2021-11-15,1177798965.5779836,1081020378.6437874,1158025978.008619,1120574244.6229813
2021-11-16,1182769251.3779836,1086298112.4937873,1162895203.558619,1125186913.4729815
2021-11-17,1188365057.0279837,1090624070.5937874,1168535707.6086192,1131709408.6229815
2021-11-18,1197403431.9279835,1100268077.9437873,1177359885.758619,1139673304.9729812
2021-11-19,1187241634.9279835,1092354817.4437873,1167298633.258619,1129256665.9729812
2021-11-22,1180049559.1337514,1084160481.7926505,1160352731.3179681,1123558073.6213064
2021-11-23,1174466186.8000724,1079941561.0426507,1154936105.5679681,1118243541.7147162
2021-11-24,1178360092.3000724,1084227046.2926507,1158757583.2179682,1121802890.2647164
2021-11-25,1181516947.8000724,1087450381.5426507,1161878360.867968,1124913838.8147163
2021-11-26,1164073186.4500725,1071078632.0426507,1144806907.5179682,1108798836.7334585
2021-11-29,1160353281.5715337,1068184296.7426507,1141061055.017968,1104204137.191201
2021-11-30,1154524390.3715336,1065690250.7926508,1135241031.767968,1097257528.641201
2021-12-01,1169212428.3715339,1076532901.0926507,1149877985.867968,1113517653.1412013
2021-12-02,1169802552.6215336,1078070500.1426506,1150614964.367968,1114627347.9412012
2021-12-03,1170183561.9215338,1077681356.0426507,1150996765.5679681,1115456755.6412013
2021-12-06,1178152994.4215336,1085998154.6926506,1158695690.8179681,1121826920.291201
2021-12-07,1186730685.7215338,1095270273.7926507,1167084444.0179682,1129668837.6912012
2021-12-08,1191357141.7215335,1099082544.4926505,1171528594.917968,1133484091.191201
2021-12-09,1195860787.6215336,1102805348.9926505,1175879746.5179682,1137175704.591201
2021-12-10,1199038300.2215338,1107186140.0926507,1178963698.0179682,1139930553.8640282
2021-12-13,1198689181.566149,1105876412.341548,1178609783.8613145,1139819766.5675912
2021-12-14,1193906225.5262654,1101633780.8431027,1173854101.4620965,1134475450.0745761
2021-12-15,1186881947.6095507,1095568802.6723397,1167093026.9012165,1128757847.619154
2021-12-16,1192091676.943547,1101669044.5750866,1172198982.5865722,1133037165.8222537
2021-12-17,1202090204.5435472,1110733282.9750867,1182004184.5865722,1142447757.0222535
2021-12-20,1195868543.8804922,1106279173.3907626,1175873634.8887079,1135675630.9849074
2021-12-21,1197319884.6587892,1106500613.8407624,1177286368.901859,1138136828.4193769
2021-12-22,1194572760.370299,1104041954.1907625,1174602897.1218526,1135882371.0159364
2021-12-23,1196634702.970299,1104969719.0407624,1176570621.6718526,1137984507.3889139
2021-12-24,1196819149.170299,1105224948.3907626,1176773148.1218526,1138455448.2389138
2021-12-27,1198654005.470299,1107341243.9407625,1178610873.8718524,1140311129.1889138
2021-12-28,1205749182.0426223,1112788118.6596076,1185463697.6735413,1146863992.157811
2021-12-29,1209585921.039542,1115923995.6364157,1189196955.659366,1151320939.507811
2021-12-30,1207132591.4545767,1113737844.4489236,1186784464.3947358,1149013291.7078109
2022-01-03,1200076599.4792442,1107340862.6477902,1179844005.093125,1142675219.107811
2022-01-04,1205555720.6428123,1112649048.69871,1185227292.4057672,1147966847.857811
2022-01-05,1208530748.4465241,1114745795.4531603,1187994638.35156,1151132786.1453607
2022-01-06,1215721856.9096408,1121720388.5593684,1194803464.8437393,1157268896.5000892
2022-01-07,1226229844.0324109,1130672662.4593685,1205136948.4590104,1167079582.9244182
2022-01-10,1239232940.692187,1140909606.203537,1217930550.9207902,1178962665.525778
2022-01-11,1255357228.2783194,1156923851.628976,1233522684.3707902,1193463688.4995074
2022-01-12,1261017652.2343597,1161566049.6271381,1239318310.1207902,1199222850.9495075
2022-01-13,1279000006.334517,1178903660.1271381,1256575362.6207902,1214757089.9495075
2022-01-14,1271324217.7037756,1171542032.3271382,1249272556.5207903,1207198490.8495073
2022-01-17,1266160326.4635196,1166546934.627138,1244718052.77079,1203014631.3995073
2022-01-18,1270390808.479869,1170277337.027138,1248639301.2207904,1206057775.2495074
2022-01-19,1261480922.5524707,1161940991.8771381,1239875828.7207901,1198504824.4495072
2022-01-20,1258144865.5364962,1159191726.1271381,1236695757.5207903,1196651023.4495075
2022-01-21,1244137980.986496,1147110633.8771381,1222534230.1207902,1182441299.7495074
2022-01-24,1242852293.4364963,1146386302.1271381,1221091905.2207901,1180973815.0495074
2022-01-25,1236490837.736496,1140895210.727138,1214646355.9207902,1174836493.4495072
2022-01-26,1241616683.3364964,1145201971.3351462,1219844305.9207902,1179606874.9495075
2022-02-07,1266606423.336496,1168781738.020208,1244086215.7207901,1202958920.7495074
2022-02-08,1295530915.8743596,1195333881.7059872,1272481209.9050195,1229110154.790079
2022-02-09,1301913735.5743597,1200104413.4808795,1279300413.2050195,1237194168.5106792
2022-02-10,1305501788.2743597,1202938394.5308795,1283033137.0550194,1241017424.9075804
2022-02-11,1306470866.7058835,1204054484.0229466,1283875266.6337576,1241336183.6512332
2022-02-14,1290546452.1212263,1189839015.872374,1268150329.9010646,1227029881.6179116
2022-02-15,1284453898.7618616,1183819947.2263556,1262343543.030322,1221285420.6485503
2022-02-16,1290723788.5250149,1189377505.8646867,1268557917.0149524,1227583277.5927403
