date,nav_base_e16_e18_e22_v2s,nav_blend_e45_a05,nav_blend_e45_a08,nav_blend_e45_a10,nav_blend_e45_a12,nav_blend_e45_a15,nav_blend_e45_a25
2016-07-13,3928542.96378493,3922486.8378227456,3913308.9883533297,3910625.7446030704,3907211.819434914,3899373.7066723215,3863461.058101179
2016-07-14,3944880.2637849296,3935007.4878227455,3924184.3383533293,3920190.5446030702,3916700.819434914,3908632.356672322,3872899.008101179
2016-07-15,3989475.21378493,3978091.731935949,3966702.1883533294,3962746.5946030705,3959142.269434914,3950760.106672322,3913736.858101179
2016-07-18,4001523.3637849297,3993370.981935949,3983012.638353329,3979595.1446030703,3976610.9694349137,3969011.356672322,3933541.258101179
2016-07-19,4013994.5137849296,4004547.681935949,3994196.9383533294,3990152.19460307,3987348.069434914,3979566.456672322,3943244.258101179
2016-07-20,4006251.999415706,3997652.1341982824,3987812.7212636196,3983898.7466220167,3981290.6532986215,3973464.543255493,3936675.6760362787
2016-07-21,4018571.345015706,4009168.0777982827,3998888.42766362,3995014.6598220165,3992220.846498622,3984042.286055493,3946613.6824362786
2016-07-22,3995668.7575389594,3986623.119717349,3976453.782112605,3972720.0269573815,3969848.333007503,3962297.9804981397,3927404.057978233
2016-07-25,4003969.9465427306,3994165.352699303,3983819.8383481246,3979982.7730395608,3976939.322509544,3968903.9532036744,3931927.7525682077
2016-07-26,3998121.758055915,3989535.7691693828,3979663.529277226,3976090.372345812,3973296.0847411496,3965619.2622823576,3929267.9889157307
2016-07-27,4006736.1640291004,3997506.5699665933,3987300.864398077,3983556.0662930133,3980539.341217249,3972669.866663962,3935364.9454752095
2016-07-28,4014325.4877258353,4007160.7652688758,3997712.88844436,3994184.744229617,3991436.081690016,3983867.2388228914,3946193.49547521
2016-07-29,3993377.487725835,3991055.7652688758,3983525.1884443597,3980864.2442296166,3978962.881690016,3972087.538822891,3936299.2963850712
2016-08-01,4018917.887725835,4014742.865268876,4006483.93844436,4003358.394229617,4001082.9316900163,3994013.7388228914,3957040.8963850713
2016-08-02,4013725.7377258353,4008475.0652688756,3999845.28844436,3996491.244229617,3994024.481690016,3986833.8888228913,3949434.096385071
2016-08-03,3990745.137725835,3986355.215268876,3978123.33844436,3975214.544229617,3973171.6816900163,3966325.288822891,3930895.1463850713
2016-08-04,3988893.0377258356,3984027.5652688756,3975584.58844436,3972710.744229617,3970660.0316900164,3963746.2388228914,3928588.7963850712
2016-08-05,4028245.037725835,4028941.715268875,4022616.9884443595,4020678.894229617,4019474.231690016,4012523.1888228906,3975410.596385071
2016-08-08,4064992.937725835,4069519.465268875,4064635.9384443597,4063112.9942296166,4062376.631690016,4055641.588822891,4017104.546385071
2016-08-09,4077633.2877258356,4082683.565268875,4077788.9384443597,4076599.7942296173,4075961.8816900165,4068906.0888228915,4030428.196385071
2016-08-10,4106578.937725835,4111224.7652688753,4106138.5884443596,4104704.2442296166,4104100.381690016,4098507.788822891,4065668.146385071
2016-08-11,4095480.937725835,4099287.265268875,4093785.7384443595,4092394.5942296167,4091679.9316900163,4085885.588822891,4053596.4963850714
2016-08-12,4094464.487725835,4098090.565268875,4092313.7384443595,4090828.0942296167,4089880.2316900166,4083913.6388228913,4051985.946385071
2016-08-15,4067486.887725835,4069146.515268875,4062685.4884443595,4060764.094229617,4059518.7316900166,4053686.538822891,4021959.9963850714
2016-08-16,4074199.2269119667,4075938.152565015,4069619.898306455,4067624.934139258,4066413.603356195,4060778.2243682253,4029178.9094250803
2016-08-17,4082974.276911967,4085184.7025650153,4078937.298306455,4077000.184139258,4075727.9033561954,4069808.2243682253,4037631.1094250805
2016-08-18,4102061.676911967,4099939.6425650157,4091876.208306455,4089155.074139259,4086914.8833561954,4079826.3943682252,4044403.2694250806
2016-08-19,4048717.1895676237,4046702.146506592,4039081.1587926233,4036244.6826172117,4035036.1333561954,4028753.3443682254,3994815.719425081
2016-08-22,3943816.9895676235,3948010.1465065917,3943390.258792623,3940624.8326172116,3941148.0348880673,3938587.9027556004,3912927.6694250805
2016-08-23,3972293.1895676237,3974961.846506592,3969757.758792623,3966447.1826172117,3966540.834888067,3963809.6027556006,3936403.969425081
2016-08-24,3930322.103326651,3935340.6050684047,3931187.4393651495,3927918.809823122,3928218.4216481373,3926418.1869984115,3900910.1340939845
2016-08-25,3978006.053326651,3984887.705068405,3981358.389365149,3978482.309823122,3979140.4216481373,3977218.0369984116,3950745.584093984
2016-08-26,3983234.403326651,3989074.5550684044,3985165.2393651493,3982029.9598231222,3982521.0216481374,3980751.5369984116,3954703.5340939844
2016-08-29,3990169.003326651,3993006.705068405,3987827.1893651495,3984022.259823122,3983821.5216481374,3981604.0369984116,3954532.2840939844
2016-08-30,3980396.303326651,3986006.0050684046,3981941.9893651493,3978588.409823122,3978890.371648137,3977152.0869984115,3951094.4340939843
2016-08-31,3966253.6033266513,3968254.655068405,3962843.68936515,3958518.7098231222,3957896.1716481373,3955360.1869984115,3925805.9840939846
2016-09-01,3901379.203326651,3909849.3550684047,3907055.3157069534,3903948.0272774193,3904835.8833542727,3904776.5787279555,3883574.385106542
2016-09-02,3929253.5033266507,3940443.2550684046,3938594.9157069535,3935817.227277419,3936967.5333542726,3936191.478727956,3910449.3851065417
2016-09-05,3992545.6533266515,3998187.705068405,3993521.6157069537,3990095.8772774194,3990238.933354273,3987892.078727956,3959841.885106542
2016-09-06,4010048.2033266514,4017988.805068405,4014085.9657069533,4011011.077277419,4011592.6333542727,4009469.0287279557,3981171.2351065422
2016-09-07,4024830.753326651,4036899.955068405,4034577.765706953,4032147.8772774194,4033389.583354273,4031663.6287279557,4003861.885106542
2016-09-08,4058016.803326651,4068564.005068405,4064980.9657069533,4062353.1272774194,4063161.083354273,4060464.228727956,4030093.285106542
2016-09-09,4017556.4533266514,4030224.405068405,4027759.5157069536,4025604.3772774194,4026928.183354273,4024555.078727956,3994424.4851065422
2016-09-10,3976816.953326651,3986551.8168943254,3983511.8157069534,3981009.077277419,3981978.433354273,3979666.978727956,3950783.4851065422
2016-09-12,3939128.553326651,3954283.9168943255,3953575.2157069533,3951955.727277419,3953965.8833542727,3952614.8787279557,3925215.335106542
2016-09-13,3958382.303326651,3966730.9168943255,3963227.865706953,3960532.227277419,3961225.933354273,3958401.5787279555,3927869.7851065416
2016-09-14,3913627.253326651,3928227.316894326,3927317.8157069534,3925791.3272774196,3927785.733354273,3926287.1787279556,3899233.435106542
2016-09-19,4010072.5033266507,4028133.4168943255,4027818.865706953,4026541.3772774194,4028378.933354273,4025670.6787279556,3994046.735106542
2016-09-20,4005613.953326651,4021882.7668943256,4021074.4657069533,4019717.9272774193,4021525.033354273,4018574.1287279557,3986312.635106542
2016-09-21,4009903.0033266507,4027515.9168943255,4027223.765706953,4026061.3772774194,4028138.983354273,4025560.4287279556,3994176.835106542
2016-09-22,4012679.3533266513,4029512.466894326,4028839.1657069535,4027212.1772774193,4028867.033354273,4026108.278727956,3993306.185106542
2016-09-23,4033880.3533266513,4050369.816894326,4049444.9157069535,4047824.077277419,4049422.683354273,4046554.3787279557,4014041.9851065422
2016-09-26,4003663.503326651,4018101.6168943257,4016510.2657069536,4014450.327277419,4015747.283354273,4013182.928727956,3981838.3851065417
2016-09-29,4020013.5533266515,4036410.6168943257,4035482.315706954,4033802.1772774193,4035513.833354273,4033104.578727956,4001973.185106542
2016-09-30,3962611.503326651,3980772.416894326,3980613.3657069537,3979320.0272774193,3981374.233354273,3979473.478727956,3950410.885106542
2016-10-03,3968814.6033266513,3986849.7668943256,3986513.015706953,3984989.7772774193,3986843.8833542727,3984949.828727956,3955541.835106542
2016-10-04,3992552.1033266513,4011231.166894326,4011332.7157069533,4009600.9772774195,4011565.583354273,4010156.528727956,3980339.235106542
2016-10-05,3990147.403326651,4007766.066894326,4007396.5157069536,4005490.0772774196,4007217.883354273,4005653.078727956,3975887.135106542
2016-10-06,3986214.853326651,4006093.1168943257,4006697.2157069533,4005391.977277419,4007755.933354273,4006311.3787279557,3976418.8851065417
2016-10-07,3961431.5533266515,3982187.066894326,3983147.965706954,3982101.9772774195,3984713.683354273,3983397.628727956,3954062.185106542
2016-10-11,3962990.2533266516,3981627.966894326,3981732.3657069537,3980248.8772774194,3982496.433354273,3981409.0287279557,3953593.585106542
2016-10-12,3972666.3533266513,3989148.816894326,3988126.9157069535,3986252.9772774195,3987985.333354273,3986439.728727956,3958226.685106542
2016-10-13,3962979.203326651,3978140.6168943252,3976651.865706953,3974356.1772774193,3975686.933354273,3974039.6787279556,3945154.6351065417
2016-10-14,3941569.303326651,3957068.3668943257,3955735.8157069534,3953713.977277419,3955236.7833542726,3953477.4287279556,3924734.6351065417
2016-10-17,3946853.6033266513,3960760.8668943257,3958911.1157069537,3956577.7272774195,3957983.233354273,3956622.578727956,3929232.085106542
2016-10-18,3973837.203326651,3986422.5668943254,3983900.3157069534,3981342.1772774193,3982362.6333542727,3980214.4287279556,3950506.335106542
2016-10-19,3978436.103326651,3992459.5168943256,3990430.4657069533,3988099.0272774193,3989315.133354273,3987182.8787279557,3957316.185106542
2016-10-20,3981259.853326651,3995340.0668943254,3993307.7657069536,3990970.7772774193,3992224.883354273,3990317.528727956,3961344.9851065422
2016-10-21,3983430.3533266513,3996597.666894326,3994139.265706953,3991847.4272774193,3993023.833354273,3990805.9287279556,3961783.135106542
2016-10-24,3974829.9533266514,3988724.466894326,3986604.7657069536,3984264.1272774194,3985560.6333542727,3983838.228727956,3955647.2351065422
2016-10-25,3996076.303326651,4012841.7668943256,4011657.8157069534,4009774.777277419,4011345.433354273,4009101.6787279556,3978472.235106542
2016-10-26,3972331.3533266513,3986448.1668943255,3984237.6657069535,3981975.7272774195,3983239.483354273,3981433.728727956,3953762.135106542
2016-10-27,3953837.603326651,3968092.170538773,3965990.765706953,3963727.7772774193,3965060.3833542727,3963474.8787279557,3936259.835106542
2016-10-28,3962757.403326651,3979186.820538773,3977931.7157069533,3975830.727277419,3977485.183354273,3976513.0287279557,3950230.685106542
2016-10-31,3949604.3033266515,3968642.320538773,3968171.9157069535,3966423.1772774193,3968245.633354273,3967111.078727956,3940071.435106542
2016-11-01,3954368.7033266514,3967677.1705387733,3964934.2157069533,3962220.8772774194,3963149.983354273,3961511.978727956,3933793.7351065422
2016-11-02,3930329.303326651,3946416.270538773,3944403.265706953,3942214.127277419,3943666.183354273,3942585.3787279557,3916678.285106542
2016-11-03,3940109.053326651,3954362.1705387733,3951416.6657069535,3949529.9772774195,3950916.233354273,3948667.478727956,3920870.185106542
2016-11-04,3926321.053326651,3944459.970538773,3943054.4157069535,3941774.9272774193,3943858.2833542726,3941925.728727956,3913483.435106542
2016-11-07,3944979.0033266507,3962264.820538773,3960948.515706953,3959468.4272774193,3961292.083354273,3959207.2287279554,3930682.8851065417
2016-11-08,4000492.253326651,4014978.020538773,4012736.9657069533,4011176.4272774193,4012747.283354273,4009705.078727956,3979134.535106542
2016-11-09,3911949.503326651,3928894.120538773,3926705.2157069533,3925487.8772774194,3927509.733354273,3925248.3787279557,3896770.535106542
2016-11-10,3989241.073609887,4004834.606078036,4002514.9205602286,4001723.9297060384,4003777.252215145,3999979.7629553988,3967783.6844618786
2016-11-11,3938667.538936345,3954209.106078036,3950858.6179260025,3950410.704141697,3952733.869458922,3949046.873830927,3918822.4344618786
2016-11-14,3953899.7884653066,3970421.719384123,3966967.867431701,3966883.649691392,3969217.594130906,3964626.939572033,3932067.9585954496
2016-11-15,3950416.230246647,3965311.3723694435,3961293.50638167,3960995.7709785085,3963177.373097691,3958895.639572033,3927241.2085954496
2016-11-16,3950118.830246647,3965551.9223694433,3962016.45638167,3961608.7209785082,3963863.7230976913,3960195.539572033,3928706.9085954493
2016-11-17,3948365.8552837567,3968535.1698110555,3966998.9145891243,3967586.1209785086,3970594.7730976916,3967180.416750628,3937207.151588597
2016-11-18,3932952.426285183,3951825.3698110553,3949962.0145891244,3950384.8209785083,3953071.9730976913,3949911.816750628,3921190.151588597
2016-11-21,3961298.0762851834,3978810.519811055,3976193.714589124,3976416.5916936966,3979032.7230976913,3975435.316750628,3946216.9515885967
2016-11-22,3977424.953031125,3998122.058533838,3996527.439515999,3997278.071891568,4000302.724540999,3996249.3572026202,3964371.708054464
2016-11-23,3979159.5990322153,3999435.1085338383,3998237.5895159985,3998487.2718915683,4001240.0858199946,3998159.6572026205,3968012.258054464
2016-11-24,4002402.5490322155,4021235.758533838,4019169.789515999,4019411.4218915687,4022100.235819994,4017962.2572026206,3985439.8080544644
2016-11-25,4006471.1990322154,4023894.008533838,4021463.439515999,4021264.2718915683,4023604.835819994,4019590.4072026205,3987365.7080544643
2016-11-28,4030522.2990322155,4046442.8585338383,4043553.439515999,4043216.9718915685,4045549.935819994,4041806.8072026204,4011377.358054464
2016-11-29,4005551.5602910924,4021616.8737724265,4018854.4670534325,4018491.6819577864,4021046.835819994,4017197.968744221,3987426.4580544643
2016-11-30,4017951.4602910923,4033241.323772426,4030626.4670534325,4029771.3319577863,4031921.085819994,4028668.968744221,3999091.6070866482
2016-12-01,4020134.2102910923,4035823.173772426,4033061.0170534323,4032374.7319577863,4034615.635819994,4030979.368744221,4000354.8570866482
2016-12-02,4023364.4602910923,4041347.573772426,4039395.8670534324,4039174.281957786,4041317.185819994,4038038.668744221,4006938.8570866482
2016-12-05,3989814.5602910924,4012119.323772426,4012155.6170534324,4012631.2319577863,4015593.285819994,4012920.518744221,3983297.8070866484
2016-12-06,4033288.5102910926,4054462.7237724266,4053596.9670534325,4054061.7819577865,4056916.735819994,4053498.618744221,4022214.6070866487
2016-12-07,4046317.3102910924,4068072.0237724264,4067455.7670534323,4067860.0819577863,4070477.335819994,4067010.118744221,4034407.8070866484
2016-12-08,4098705.3102910924,4120971.2737724264,4120660.0170534323,4121096.631957786,4123681.1358199944,4120616.418744221,4088372.9070866485
2016-12-09,4118973.1102910927,4139174.4737724266,4137716.1170534324,4137916.6319577866,4140132.7858199943,4136610.618744221,4103375.7570866486
2016-12-12,4116973.2602910926,4135682.1737724263,4133595.5170534323,4133562.4819577863,4135511.0358199943,4131932.318744221,4098636.9070866485
2016-12-13,4121251.3602910927,4144631.6237724265,4144583.667053432,4145186.131957786,4147532.0358199943,4144568.868744221,4111097.0570866484
2016-12-14,4085780.310291092,4109228.623772426,4109398.317053432,4109982.0819577863,4112773.735819994,4109937.118744221,4077883.257086648
2016-12-15,4090329.6602910925,4110223.873772426,4108870.917053432,4108809.381957786,4110964.385819994,4107579.568744221,4074713.507086648
2016-12-16,4090816.9102910925,4110497.2737724264,4108363.6670534327,4108503.7319577863,4110226.935819994,4105808.918744221,4069750.5570866484
2016-12-19,4059803.2102910923,4079551.2737724264,4077771.7670534323,4077755.5319577865,4079402.685819994,4075471.918744221,4040892.507086648
2016-12-20,4047177.6102910927,4067267.923772427,4065766.7670534323,4065828.4819577867,4067659.2858199943,4063949.968744221,4030582.9070866485
2016-12-21,4031234.6602910925,4051397.623772426,4050008.667053432,4050026.0319577865,4051935.785819994,4048376.468744221,4015394.8070866484
2016-12-22,3997931.1602910925,4017934.7737724264,4016613.0170534323,4016726.0819577863,4018727.4858199945,4015571.268744221,3984441.6070866482
