asof,window,n_days,cagr_giveback_pp,mdd_improve_pp,gate,sleeve,book
2024-11-29,trailing_1y,242,1.9971217813693265,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-12-31,ytd,242,2.2893036356606444,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05
2024-12-31,trailing_1y,242,2.2893036356606444,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-01-22,ytd,15,,,INSUFFICIENT,BLEND_E45_A05,BLEND_E45_A05
2025-01-22,trailing_1y,242,3.700917677307669,0.18082728394100966,ALERT,BLEND_E45_A05,BLEND_E45_A05
2025-02-27,ytd,33,2.7571551751556678,0.13148723938375406,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-02-27,trailing_1y,241,3.070394359083406,0.18082728394102077,ALERT,BLEND_E45_A05,BLEND_E45_A05
2025-03-31,ytd,54,1.0434105983138986,0.16591152795906172,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-03-31,trailing_1y,240,2.7322500450891463,0.18082728394099856,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-04-30,ytd,74,2.5723887350399766,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-04-30,trailing_1y,241,2.748721590840386,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-05-29,ytd,94,-0.4412322238241284,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-05-29,trailing_1y,241,0.5484679481183363,-0.07583342663570747,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-06-30,ytd,110,0.2577486742985746,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-06-30,trailing_1y,235,0.6469085960285614,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-07-31,ytd,133,0.8734616119910221,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-07-31,trailing_1y,238,1.1611900821095311,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-08-29,ytd,154,1.888202983130327,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-08-29,trailing_1y,238,1.9576740232983836,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-09-30,ytd,175,1.9848129647810353,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-09-30,trailing_1y,238,2.1513475425713358,-0.07583342663570747,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-10-31,ytd,195,2.496937604447602,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-10-31,trailing_1y,238,2.911070289456097,-0.07583342663571857,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-11-28,ytd,215,2.635121718680211,-0.07583342663572967,PASS,BLEND_E45_A05,BLEND_E45_A05
2025-11-28,trailing_1y,239,3.0294188185381765,-0.07583342663572967,ALERT,BLEND_E45_A05,BLEND_E45_A05
2025-12-31,ytd,237,3.204690268822441,-0.07583342663572967,ALERT,BLEND_E45_A05,BLEND_E45_A05
2025-12-31,trailing_1y,238,3.5116686930541485,-0.07583342663571857,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-01-30,ytd,21,25.15721306515386,0.09549975803916366,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05
2026-01-30,trailing_1y,243,4.363157797547967,-0.07583342663570747,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-02-26,ytd,33,70.19544505061019,0.21713111573018473,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05
2026-02-26,trailing_1y,239,7.560803150837847,-0.07583342663570747,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05
2026-03-31,ytd,55,7.420783435390432,1.4425671243900595,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05
2026-03-31,trailing_1y,239,4.881832607474013,1.4425671243900484,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-04-30,ytd,75,1.7578197475512702,1.4425671243900595,PASS,BLEND_E45_A05,BLEND_E45_A05
2026-04-30,trailing_1y,239,3.1860804320058778,1.4425671243900595,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-05-29,ytd,94,-0.882633573154501,2.7784750941673986,PASS,BLEND_E45_A05,BLEND_E45_A05
2026-05-29,trailing_1y,238,3.356741478154812,2.7784750941673986,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-06-30,ytd,115,2.365831484269454,2.7784750941673986,PASS,BLEND_E45_A05,BLEND_E45_A05
2026-06-30,trailing_1y,243,5.013366270278907,2.7784750941673875,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05
2026-07-31,ytd,137,3.0943330737863484,2.7784750941673986,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-07-31,trailing_1y,242,5.2768575398507656,2.7784750941673986,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05
2026-08-31,ytd,158,3.660040431678868,2.7784750941673986,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-08-31,trailing_1y,241,4.7478947592607845,2.7784750941673875,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-09-04,ytd,162,4.871078217702829,2.7784750941673986,ALERT,BLEND_E45_A05,BLEND_E45_A05
2026-09-04,trailing_1y,242,5.171819858408888,2.7784750941673875,PAUSE_REVIEW,BLEND_E45_A05,BLEND_E45_A05
2023-01-31,ytd,13,,,INSUFFICIENT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-01-31,trailing_1y,241,2.2511495992705854,-1.6680524154453091,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-02-24,ytd,31,-9.180976755627835,0.24249802255406072,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-02-24,trailing_1y,246,1.7718457580998326,-1.668052415445298,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-03-31,ytd,54,-5.686723102691804,0.5301532685507149,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-03-31,trailing_1y,245,1.54564193859984,-1.6680524154453202,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-04-28,ytd,71,-6.202180782621314,0.5301532685507149,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-04-28,trailing_1y,244,1.244405695294304,-0.7772888078340534,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-05-31,ytd,92,-6.457821432606248,0.5301532685507149,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-05-31,trailing_1y,243,0.12102267328537586,-0.2055081484293897,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-06-30,ytd,112,-7.524657720806749,0.5301532685507149,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-06-30,trailing_1y,242,-1.1283964477499353,-0.2055081484294119,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-07-31,ytd,133,-8.066768258379685,0.5301532685507149,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-07-31,trailing_1y,241,-2.514297210553429,-0.2055081484294008,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-08-31,ytd,155,-5.817519444735586,-0.21124056562203952,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-08-31,trailing_1y,241,-2.0920338805244687,-0.4408171031251573,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-09-28,ytd,175,-6.172494592485056,-0.2501891380783605,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-09-28,trailing_1y,242,-3.6762950092563473,0.21037378257021677,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-10-31,ytd,195,-5.115531811746543,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-10-31,trailing_1y,240,-3.3766849125274723,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-11-30,ytd,217,-4.6199433054492145,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-11-30,trailing_1y,240,-3.496311912962491,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-12-29,ytd,238,-3.987292307808521,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2023-12-29,trailing_1y,240,-3.9217284490772775,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-01-31,ytd,22,0.810174541310793,0.10516829981731535,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-01-31,trailing_1y,248,-3.0644953395394303,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-02-29,ytd,35,0.1476433102805763,0.10516829981731535,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-02-29,trailing_1y,242,-2.7038237246055363,0.1570371054644193,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-03-29,ytd,56,0.549891557856097,0.10516829981731535,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-03-29,trailing_1y,242,-2.740078238204613,0.1570371054644193,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-04-30,ytd,76,2.4946516991718015,0.10516829981731535,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-04-30,trailing_1y,243,-1.3801301747583983,0.1570371054644193,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-05-31,ytd,98,5.6866836074407345,0.10516829981731535,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-05-31,trailing_1y,244,0.4632310290378694,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-06-28,ytd,117,6.013411542979297,0.27552333412791397,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-06-28,trailing_1y,245,2.060833507842985,0.1570371054644193,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-07-31,ytd,138,4.710628894586044,0.27552333412791397,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-07-31,trailing_1y,243,2.536463985919246,0.1570371054644304,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-08-30,ytd,160,3.8105176878499236,0.2338595920851949,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-08-30,trailing_1y,244,2.4758279794101945,0.23385959208521712,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-09-30,ytd,180,3.271770422440201,0.2338595920851949,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-09-30,trailing_1y,243,3.1935661283185146,0.23385959208521712,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-10-30,ytd,199,2.6538635493750684,0.2338595920851949,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-10-30,trailing_1y,243,2.8314384267557724,0.2338595920851949,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-11-29,ytd,220,2.68640790056498,0.2338595920851949,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-11-29,trailing_1y,242,2.5722952833865165,0.23385959208520601,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-12-31,ytd,242,2.8897904453710987,0.2338595920851949,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2024-12-31,trailing_1y,242,2.8897904453710987,0.2338595920851949,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-01-22,ytd,15,,,INSUFFICIENT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-01-22,trailing_1y,242,4.666049802941741,0.23385959208521712,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-02-27,ytd,33,3.9737729859558257,0.1403642001171268,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-02-27,trailing_1y,241,3.903675400369,0.23385959208521712,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-03-31,ytd,54,1.7694943058887302,0.21875441675698326,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-03-31,trailing_1y,240,3.5290958809684136,0.23385959208520601,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-04-30,ytd,74,3.6956715099311754,-0.08623169821804222,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-04-30,trailing_1y,241,3.6400868610098724,-0.08623169821805332,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-05-29,ytd,94,-0.054981333438197666,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-05-29,trailing_1y,241,0.9378642417792182,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-06-30,ytd,110,0.8405213639509967,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-06-30,trailing_1y,235,1.0650580859733694,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-07-31,ytd,133,1.5928855109651918,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-07-31,trailing_1y,238,1.7197817687628847,-0.08623169821803112,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-08-29,ytd,154,2.7951831656182646,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-08-29,trailing_1y,238,2.742389707159365,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-09-30,ytd,175,2.9466698566848804,-0.08623169821804222,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-09-30,trailing_1y,238,3.0260743113159405,-0.08623169821803112,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-10-31,ytd,195,3.426475893629477,-0.08623169821804222,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-10-31,trailing_1y,238,3.9074445311317874,-0.08623169821805332,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-11-28,ytd,215,3.5287729045137883,-0.08623169821804222,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-11-28,trailing_1y,239,3.9587001648980324,-0.08623169821804222,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-12-31,ytd,237,4.217893211056345,-0.08623169821804222,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2025-12-31,trailing_1y,238,4.583713010006307,-0.08623169821804222,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-01-30,ytd,21,28.12345761962609,0.11678970118090826,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-01-30,trailing_1y,243,5.431259250700937,-0.08623169821803112,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-02-26,ytd,33,80.60392918972963,0.25014463815810073,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-02-26,trailing_1y,239,9.26110760426775,-0.08623169821803112,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-03-31,ytd,55,8.623225753174646,1.718265369157479,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-03-31,trailing_1y,239,6.061421231248065,1.7182653691574679,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-04-30,ytd,75,1.5110015282003841,1.718265369157479,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-04-30,trailing_1y,239,3.79899807747619,1.718265369157479,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-05-29,ytd,94,-1.5325503285560815,3.4184805927018003,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-05-29,trailing_1y,238,4.000039441718828,3.4184805927018003,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-06-30,ytd,115,2.976195010306304,3.4184805927018003,PASS,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-06-30,trailing_1y,243,6.187566539576239,3.4184805927018114,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-07-31,ytd,137,3.9917053732310137,3.4184805927018003,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-07-31,trailing_1y,242,6.5403386173570555,3.418480592701789,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-08-31,ytd,158,4.529307681614436,3.4184805927018003,ALERT,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-08-31,trailing_1y,241,5.779018157318738,3.4184805927018003,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-09-04,ytd,162,5.966024983944673,3.4184805927018003,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
2026-09-04,trailing_1y,242,6.253514807942451,3.418480592701789,PAUSE_REVIEW,SLEEVE_FIN_ONLY_A10,SLEEVE_FIN_ONLY_A10
