date,contract_date,open_interest,volume,close,oi,doi,doi_z
2022-06-10,202206,84428,85493,16471.0,84428,-2141.0,-0.22777604258838127
2022-06-13,202206,63892,129042,16053.0,63892,-20536.0,-1.6635213165069245
2022-06-14,202206,40568,125318,16055.0,40568,-23324.0,-1.8287195393703761
2022-06-15,202206,21892,62610,16062.0,21892,-18676.0,-1.6636982619993912
2022-06-16,202207,87457,127119,15410.0,87457,65565.0,4.757503586543801
2022-06-17,202207,93783,124040,15200.0,93783,6326.0,0.4373312663186644
2022-06-20,202207,99613,129690,15038.0,99613,5830.0,0.39378161008344276
2022-06-21,202207,98934,115396,15334.0,98934,-679.0,-0.072837299983201
2022-06-22,202207,99083,128332,15012.0,99083,149.0,-0.01594329522447659
2022-06-23,202207,98783,164479,14938.0,98783,-300.0,-0.051190402420644245
2022-06-24,202207,96591,119812,15058.0,96591,-2192.0,-0.1923276795898202
2022-06-27,202207,97502,98695,15277.0,97502,911.0,0.03550779543024969
2022-06-28,202207,96342,96034,15192.0,96342,-1160.0,-0.1090366999995738
2022-06-29,202207,96261,100640,15019.0,96261,-81.0,-0.03363314918071791
2022-06-30,202207,101028,131995,14622.0,101028,4767.0,0.31278135300724247
2022-07-01,202207,98792,183609,14175.0,98792,-2236.0,-0.19471824973084353
2022-07-04,202207,97788,143173,14152.0,97788,-1004.0,-0.10114090733637887
2022-07-05,202207,94173,175274,14231.0,94173,-3615.0,-0.2897020524494603
2022-07-06,202207,91327,150712,13871.0,91327,-2846.0,-0.23014637611938393
2022-07-07,202207,85116,158050,14176.0,85116,-6211.0,-0.46731144479891845
2022-07-08,202207,80103,139319,14329.0,80103,-5013.0,-0.37358204334758266
2022-07-11,202207,76109,120320,14276.0,76109,-3994.0,-0.29995876382590014
2022-07-12,202207,79696,127127,13914.0,79696,3587.0,0.24313463935349763
2022-07-13,202207,75454,112460,14277.0,75454,-4242.0,-0.34624953886757703
2022-07-14,202207,72711,128248,14389.0,72711,-2743.0,-0.2636003981578113
2022-07-15,202207,66561,118876,14475.0,66561,-6150.0,-0.5002676526197255
2022-07-18,202207,48404,122938,14650.0,48404,-18157.0,-1.4251480557879719
2022-07-19,202207,28209,92176,14678.0,28209,-20195.0,-1.527023052011795
2022-07-20,202207,14874,63694,14712.0,14874,-13335.0,-0.9614275075568218
2022-07-21,202208,65024,90902,14748.0,65024,50150.0,3.486253004428594
2022-07-22,202208,64459,93026,14751.0,64459,-565.0,-0.024943231485349902
2022-07-25,202208,65667,82637,14794.0,65667,1208.0,0.09818727977766692
2022-07-26,202208,64953,92221,14705.0,64953,-714.0,-0.03763631986174951
2022-07-27,202208,66094,104597,14794.0,66094,1141.0,0.08894239352035571
2022-07-28,202208,67517,94963,14831.0,67517,1423.0,0.10885720659398553
2022-07-29,202208,68723,94106,14938.0,68723,1206.0,0.09377229645814772
2022-08-01,202208,68379,89819,14870.0,68379,-344.0,-0.009038848929104674
2022-08-02,202208,70162,108928,14643.0,70162,1783.0,0.13967578081800613
2022-08-03,202208,68942,97984,14669.0,68942,-1220.0,-0.07037614449505877
2022-08-04,202208,72666,139696,14658.0,72666,3724.0,0.2661381673988394
2022-08-05,202208,77132,95193,15009.0,77132,4466.0,0.3134333235050903
2022-08-08,202208,71575,74401,14961.0,71575,-5557.0,-0.37967324530135216
2022-08-09,202208,72761,89703,15016.0,72761,1186.0,0.06051273148600529
2022-08-10,202208,70323,77738,14876.0,70323,-2438.0,-0.2227877424425689
2022-08-11,202208,70833,79733,15183.0,70833,510.0,0.04353424012084069
2022-08-12,202208,67169,66960,15272.0,67169,-3664.0,-0.27484542927223193
2022-08-15,202208,53229,89978,15387.0,53229,-13940.0,-1.0494660699946017
2022-08-16,202208,31749,73097,15422.0,31749,-21480.0,-1.5773895052965534
2022-08-17,202208,17264,48353,15452.0,17264,-14485.0,-1.0151542663611064
2022-08-18,202209,66518,69333,15315.0,66518,49254.0,3.3584383220034257
2022-08-19,202209,66947,72613,15353.0,66947,429.0,0.04785727874380171
2022-08-22,202209,68615,63929,15175.0,68615,1668.0,0.13354074365149302
2022-08-23,202209,69255,68886,15028.0,69255,640.0,0.06394681634671161
2022-08-24,202209,68612,70377,15035.0,68612,-643.0,-0.015590776056381194
2022-08-25,202209,69146,81719,15172.0,69146,534.0,0.06484816526327372
2022-08-26,202209,66811,62646,15241.0,66811,-2335.0,-0.1282207042300262
2022-08-29,202209,66328,103087,14818.0,66328,-483.0,-0.004412894291691038
2022-08-30,202209,68294,86047,14948.0,68294,1966.0,0.15437358985726013
2022-08-31,202209,77860,108620,15039.0,77860,9566.0,0.6623936911592304
2022-09-01,202209,77142,118005,14736.0,77142,-718.0,-0.0380369158528185
2022-09-02,202209,76619,92325,14597.0,76619,-523.0,-0.026645545747726776
2022-09-05,202209,73583,92682,14611.0,73583,-3036.0,-0.22045478588778286
2022-09-06,202209,74574,93184,14634.0,74574,991.0,0.02993299065036628
2022-09-07,202209,75051,99373,14359.0,75051,477.0,-0.02932644079459893
2022-09-08,202209,70703,88563,14548.0,70703,-4348.0,-0.3673663028481435
2022-09-12,202209,68152,73967,14794.0,68152,-2551.0,-0.19228723058865282
2022-09-13,202209,66793,64810,14875.0,66793,-1359.0,-0.07371802189288086
2022-09-14,202209,66290,88778,14577.0,66290,-503.0,0.0037282719415970013
2022-09-15,202209,67005,77473,14642.0,67005,715.0,0.11344030308906938
2022-09-16,202209,65353,75293,14483.0,65353,-1652.0,-0.09937966256627036
2022-09-19,202209,48006,96859,14420.0,48006,-17347.0,-1.4730515375814428
2022-09-20,202209,26745,83214,14561.0,26745,-21261.0,-1.741732292617176
2022-09-21,202209,15887,47622,14402.0,15887,-10858.0,-0.8206332923519714
2022-09-22,202210,69697,104178,14242.0,69697,53810.0,3.98656802817559
2022-09-23,202210,72667,87010,14119.0,72667,2970.0,0.2531534451140791
2022-09-26,202210,74950,114988,13758.0,74950,2283.0,0.19706001707329313
2022-09-27,202210,74398,94792,13818.0,74398,-552.0,-0.01192265042855113
2022-09-28,202210,76023,144383,13515.0,76023,1625.0,0.14175582868380626
2022-09-29,202210,73922,115038,13524.0,73922,-2101.0,-0.13320164594345762
2022-09-30,202210,73202,120030,13395.0,73202,-720.0,-0.038416293676465645
2022-10-03,202210,72962,110724,13304.0,72962,-240.0,-0.008923050024414287
2022-10-04,202210,75267,91521,13597.0,75267,2305.0,0.17111618233565468
2022-10-05,202210,71327,116457,13820.0,71327,-3940.0,-0.2804120331836322
2022-10-06,202210,69607,89623,13869.0,69607,-1720.0,-0.11979579618246936
2022-10-07,202210,68657,81120,13689.0,68657,-950.0,-0.06517069336949985
2022-10-11,202210,72822,132727,13091.0,72822,4165.0,0.30018227504546086
2022-10-12,202210,68782,111132,13076.0,68782,-4040.0,-0.3286646217667846
2022-10-13,202210,70093,125033,12869.0,70093,1311.0,0.046967262213276184
2022-10-14,202210,66041,101646,13166.0,66041,-4052.0,-0.37917055105079533
2022-10-17,202210,49947,138854,12981.0,49947,-16094.0,-1.390746792660963
2022-10-18,202210,32743,125759,13103.0,32743,-17204.0,-1.4375457337368536
2022-10-19,202210,17996,69733,12998.0,17996,-14747.0,-1.1883113235869962
2022-10-20,202211,67475,137538,12900.0,67475,49479.0,3.684943849523354
2022-10-21,202211,69643,107939,12805.0,69643,2168.0,0.15716556328721268
2022-10-24,202211,69518,120336,12882.0,69518,-125.0,-0.011802334570561228
2022-10-25,202211,71200,146455,12682.0,71200,1682.0,0.12228017889798802
2022-10-26,202211,71487,108896,12739.0,71487,287.0,0.01752918518526935
2022-10-27,202211,73797,97666,12956.0,73797,2310.0,0.16762988185764452
2022-10-28,202211,72382,97431,12764.0,72382,-1415.0,-0.109717702009881
2022-10-31,202211,72471,88369,12943.0,72471,89.0,0.006878858470005942
2022-11-01,202211,73899,91434,13031.0,73899,1428.0,0.11059470084282945
2022-11-02,202211,71908,66189,13083.0,71908,-1991.0,-0.14919333530255818
2022-11-03,202211,70846,74133,12958.0,70846,-1062.0,-0.07697479474541946
2022-11-04,202211,72258,82593,13030.0,72258,1412.0,0.10312353835005347
2022-11-07,202211,73444,95613,13224.0,73444,1186.0,0.0853856244900711
2022-11-08,202211,73474,74647,13334.0,73474,30.0,-0.0056152082890299085
2022-11-09,202211,74903,87870,13595.0,74903,1429.0,0.08062014986531199
2022-11-10,202211,69928,71235,13477.0,69928,-4975.0,-0.43326461539796324
2022-11-11,202211,70976,115281,14058.0,70976,1048.0,0.011939176267080645
2022-11-14,202211,54447,114862,14127.0,54447,-16529.0,-1.4427349309920598
2022-11-15,202211,32658,140937,14530.0,32658,-21789.0,-1.8205035335330477
2022-11-16,202211,16390,75223,14499.0,16390,-16268.0,-1.3021087583823716
2022-11-17,202212,70630,88530,14513.0,70630,54240.0,3.9285646045333924
2022-11-18,202212,72320,114375,14460.0,72320,1690.0,0.11796743079523522
2022-11-21,202212,73367,80224,14428.0,73367,1047.0,0.07075855666972344
2022-11-22,202212,74935,88314,14505.0,74935,1568.0,0.10380979116652067
2022-11-23,202212,74625,76990,14600.0,74625,-310.0,-0.0324840020639807
2022-11-24,202212,79076,77474,14775.0,79076,4451.0,0.3093031249992439
2022-11-25,202212,79739,68961,14703.0,79739,663.0,0.04592528420027459
2022-11-28,202212,77453,106570,14475.0,77453,-2286.0,-0.16654037904119823
2022-11-29,202212,78907,92020,14658.0,78907,1454.0,0.10290771647571179
2022-11-30,202212,82937,101856,14800.0,82937,4030.0,0.28150527550965343
2022-12-01,202212,82384,109793,14977.0,82384,-553.0,-0.04964173341160383
2022-12-02,202212,85713,70239,14886.0,85713,3329.0,0.22888441807661614
2022-12-05,202212,86774,79795,14935.0,86774,1061.0,0.057659935716386924
2022-12-06,202212,86942,92759,14675.0,86942,168.0,-0.010557049176242703
2022-12-07,202212,84999,106919,14623.0,84999,-1943.0,-0.163352067045755
2022-12-08,202212,84253,99806,14496.0,84253,-746.0,-0.07601475750373744
2022-12-09,202212,79655,88022,14707.0,79655,-4598.0,-0.3493078285862702
2022-12-12,202212,79638,87221,14581.0,79638,-17.0,-0.01853181404041918
2022-12-13,202212,79768,86066,14519.0,79768,130.0,-0.0294307198100612
2022-12-14,202212,81557,88287,14710.0,81557,1789.0,0.06599709297491471
2022-12-15,202212,80490,88235,14708.0,80490,-1067.0,-0.1626751005878333
2022-12-16,202212,73670,104255,14461.0,73670,-6820.0,-0.6121542595854785
2022-12-19,202212,46185,98774,14404.0,46185,-27485.0,-2.2937772375079506
2022-12-20,202212,27403,131280,14154.0,27403,-18782.0,-1.4967700536653938
2022-12-21,202212,12604,48935,14219.0,12604,-14799.0,-1.1328809476401036
2022-12-22,202301,80249,71964,14377.0,80249,67645.0,4.491946451990392
2022-12-23,202301,79350,72919,14190.0,79350,-899.0,-0.06578308981320119
2022-12-26,202301,79480,35315,14245.0,79480,130.0,0.0016865039337172494
2022-12-27,202301,80674,65334,14303.0,80674,1194.0,0.07083485478785854
2022-12-28,202301,81506,84583,14110.0,81506,832.0,0.04840810370126462
2022-12-29,202301,79478,78436,14032.0,79478,-2028.0,-0.1439451813896915
2022-12-30,202301,77999,61365,14134.0,77999,-1479.0,-0.107694791457664
2023-01-03,202301,75102,114614,14230.0,75102,-2897.0,-0.19980850883002993
2023-01-04,202301,70972,69531,14208.0,70972,-4130.0,-0.2726112522995286
2023-01-05,202301,71755,77650,14289.0,71755,783.0,0.048806317160599806
2023-01-06,202301,72568,78727,14364.0,72568,813.0,0.05135688393218688
2023-01-09,202301,72740,80242,14769.0,72740,172.0,0.004018621678301488
2023-01-10,202301,69159,69053,14808.0,69159,-3581.0,-0.2622667711755701
2023-01-11,202301,67074,62375,14792.0,67074,-2085.0,-0.1807599373593049
2023-01-12,202301,65393,68357,14768.0,65393,-1681.0,-0.16964464469083768
2023-01-13,202301,63944,83193,14833.0,63944,-1449.0,-0.10620671448448743
2023-01-16,202301,47853,84845,14936.0,47853,-16091.0,-1.1872085864489033
2023-01-17,202301,25215,68548,14925.0,25215,-22638.0,-1.6154791904206196
2023-01-30,202302,62726,56025,15458.0,62726,37511.0,2.6100657678520083
2023-01-31,202302,67676,72954,15268.0,67676,4950.0,0.34718013000128
2023-02-01,202302,66031,61365,15383.0,66031,-1645.0,-0.10496568370410192
2023-02-02,202302,68426,75910,15580.0,68426,2395.0,0.17040922424598867
2023-02-03,202302,66293,71763,15579.0,66293,-2133.0,-0.14054742829375821
2023-02-06,202302,67894,75333,15405.0,67894,1601.0,0.11777021278117523
2023-02-07,202302,67940,65134,15396.0,67940,46.0,0.007764411281078582
2023-02-08,202302,70953,72141,15604.0,70953,3013.0,0.2084351376631239
2023-02-09,202302,67602,56658,15601.0,67602,-3351.0,-0.22650175369096365
2023-02-10,202302,63926,87442,15575.0,63926,-3676.0,-0.2432748005075549
2023-02-13,202302,46665,100940,15533.0,46665,-17261.0,-1.149614140902939
2023-02-14,202302,25568,76846,15661.0,25568,-21097.0,-1.3640042144592461
2023-02-15,202303,62006,61273,15361.0,62006,36438.0,2.342612176874767
2023-02-16,202303,68566,81731,15546.0,68566,6560.0,0.422165985566813
2023-02-17,202303,65814,71212,15433.0,65814,-2752.0,-0.1899146648984957
2023-02-20,202303,68490,70776,15522.0,68490,2676.0,0.1365874044580991
2023-02-21,202303,66991,57221,15528.0,66991,-1499.0,-0.15552654353524004
2023-02-22,202303,68756,80471,15376.0,68756,1765.0,0.1347325873173949
2023-02-23,202303,71983,92289,15597.0,71983,3227.0,0.24238542246088526
2023-02-24,202303,68616,76672,15542.0,68616,-3367.0,-0.24640857936958785
2023-03-01,202303,69008,82601,15544.0,69008,392.0,0.03678663141280725
2023-03-02,202303,69601,81548,15542.0,69601,593.0,0.050723485844629074
2023-03-03,202303,72125,81464,15619.0,72125,2524.0,0.19799618780058556
2023-03-06,202303,71813,88661,15774.0,71813,-312.0,-0.013493382530054726
2023-03-07,202303,72165,66075,15874.0,72165,352.0,0.03301927682440512
2023-03-08,202303,66054,75396,15785.0,66054,-6111.0,-0.4416895755620128
2023-03-09,202303,66358,63471,15767.0,66358,304.0,0.04350493629333516
2023-03-10,202303,64951,100898,15484.0,64951,-1407.0,-0.08369281267231246
2023-03-13,202303,39314,137218,15520.0,39314,-25637.0,-1.8115332571470626
2023-03-14,202303,25173,103551,15352.0,25173,-14141.0,-0.9482041883949301
2023-03-15,202304,62084,58835,15328.0,62084,36911.0,2.5439275699601893
2023-03-16,202304,65640,115384,15227.0,65640,3556.0,0.2642172771228452
2023-03-17,202304,66215,91820,15403.0,66215,575.0,0.05964756276652455
2023-03-20,202304,65540,79652,15373.0,65540,-675.0,-0.02997739389018851
2023-03-21,202304,65755,73240,15455.0,65755,215.0,0.030429397958189892
2023-03-22,202304,72441,79375,15712.0,72441,6686.0,0.463244172733985
2023-03-23,202304,75135,87831,15837.0,75135,2694.0,0.19055861955269252
2023-03-24,202304,74211,72534,15912.0,74211,-924.0,-0.0557422010319219
2023-03-27,202304,69345,72250,15831.0,69345,-4866.0,-0.32642887368535395
2023-03-28,202304,69508,84158,15690.0,69508,163.0,-0.01585293589244168
2023-03-29,202304,69250,77212,15740.0,69250,-258.0,-0.06817579918184731
2023-03-30,202304,68933,78724,15821.0,68933,-317.0,-0.09056137013960054
2023-03-31,202304,69836,82044,15864.0,69836,903.0,0.10012051950263409
2023-04-06,202304,68514,71495,15760.0,68514,-1322.0,-0.10614550823445451
2023-04-07,202304,69593,52583,15818.0,69593,1079.0,0.11565423456619854
2023-04-10,202304,70836,61327,15849.0,70836,1243.0,0.13082667429961592
2023-04-11,202304,70630,81532,15921.0,70630,-206.0,-0.0022999967747947265
2023-04-12,202304,68379,57123,15926.0,68379,-2251.0,-0.19211029051226142
2023-04-13,202304,67674,79548,15816.0,67674,-705.0,-0.04955883790778921
2023-04-14,202304,69858,88415,15947.0,69858,2184.0,0.21126560119684612
2023-04-17,202304,52427,84803,15970.0,52427,-17431.0,-1.5606458186256678
2023-04-18,202304,30441,90958,15890.0,30441,-21986.0,-1.8812592582977323
2023-04-19,202305,64317,56290,15778.0,64317,33876.0,2.7952924611080086
2023-04-20,202305,67599,95145,15731.0,67599,3282.0,0.2765813425675134
2023-04-21,202305,72736,101724,15615.0,72736,5137.0,0.4166673406057151
2023-04-24,202305,73012,74865,15623.0,73012,276.0,0.014531810504166532
2023-04-25,202305,77535,117880,15388.0,77535,4523.0,0.3543411216969106
2023-04-26,202305,76939,96433,15375.0,76939,-596.0,-0.06664906906961328
2023-04-27,202305,74772,85853,15427.0,74772,-2167.0,-0.21783608401468874
2023-04-28,202305,73774,84556,15573.0,73774,-998.0,-0.15552163341265568
2023-05-02,202305,74133,78993,15636.0,74133,359.0,0.015970071406105513
2023-05-03,202305,72685,67779,15552.0,72685,-1448.0,-0.1450484845400554
2023-05-04,202305,72300,70601,15609.0,72300,-385.0,-0.046369361177316375
2023-05-05,202305,71427,79097,15643.0,71427,-873.0,-0.08746824264969276
2023-05-08,202305,69493,67383,15723.0,69493,-1934.0,-0.18833845598888063
2023-05-09,202305,68982,73221,15739.0,68982,-511.0,-0.050153879010022065
2023-05-10,202305,67625,79948,15609.0,67625,-1357.0,-0.12810744706672422
2023-05-11,202305,68946,92649,15518.0,68946,1321.0,0.12843567918091353
2023-05-12,202305,65350,89636,15508.0,65350,-3596.0,-0.33738818311284136
2023-05-15,202305,50013,98204,15510.0,50013,-15337.0,-1.408891062658845
2023-05-16,202305,30347,86477,15690.0,30347,-19666.0,-1.7973581690899407
2023-05-17,202306,74656,75767,15876.0,74656,44309.0,3.655373972208168
2023-05-18,202306,79705,86157,16070.0,79705,5049.0,0.4338397789685887
2023-05-19,202306,79934,72580,16129.0,79934,229.0,0.0036179199792366985
2023-05-22,202306,81199,57628,16116.0,81199,1265.0,0.0923520996946183
2023-05-23,202306,84302,82150,16133.0,84302,3103.0,0.2599575747283316
2023-05-24,202306,85378,76889,16072.0,85378,1076.0,0.07046629475837608
2023-05-25,202306,86787,98367,16207.0,86787,1409.0,0.1015083958542404
2023-05-26,202306,87090,89892,16435.0,87090,303.0,0.004693026398315965
2023-05-29,202306,86731,73815,16570.0,86731,-359.0,-0.060615901283796875
2023-05-30,202306,87714,66386,16576.0,87714,983.0,0.0615601188261517
2023-05-31,202306,87760,97967,16489.0,87760,46.0,-0.023537894881094187
2023-06-01,202306,88865,70078,16470.0,88865,1105.0,0.07577750497399985
2023-06-02,202306,90130,81950,16710.0,90130,1265.0,0.08804106363880224
2023-06-05,202306,86451,67739,16681.0,86451,-3679.0,-0.3589419433802161
2023-06-06,202306,87939,76480,16747.0,87939,1488.0,0.1032206796634382
2023-06-07,202306,89202,75944,16889.0,89202,1263.0,0.08107102683152648
2023-06-08,202306,85506,86320,16719.0,85506,-3696.0,-0.3707496883328498
2023-06-09,202306,86276,68556,16888.0,86276,770.0,-0.001227615780540822
2023-06-12,202306,85819,62748,16942.0,85819,-457.0,-0.14446730783362433
2023-06-13,202306,89286,89364,17220.0,89286,3467.0,0.3345088671363186
2023-06-14,202306,85054,70092,17203.0,85054,-4232.0,-0.5050648303092755
2023-06-15,202306,85928,73605,17337.0,85928,874.0,0.06047124202842337
2023-06-16,202306,78723,89295,17268.0,78723,-7205.0,-0.8184616278183576
2023-06-19,202306,55889,89130,17255.0,55889,-22834.0,-2.374447080314817
2023-06-20,202306,32453,99173,17189.0,32453,-23436.0,-2.2852135737096595
2023-06-21,202307,72580,45799,17001.0,72580,40127.0,3.565929582564647
2023-06-26,202307,79977,72170,16880.0,79977,7397.0,0.645814899774916
2023-06-27,202307,80289,94078,16743.0,80289,312.0,0.011483082080998712
2023-06-28,202307,80693,75639,16776.0,80693,404.0,0.019278698585347694
2023-06-29,202307,82033,111710,16756.0,82033,1340.0,0.09984474761408603
2023-06-30,202307,80621,76943,16788.0,80621,-1412.0,-0.14233601791220132
2023-07-03,202307,84331,75504,17035.0,84331,3710.0,0.3070053372687083
2023-07-04,202307,84469,67409,17106.0,84469,138.0,-0.011324343107764548
2023-07-05,202307,83451,72937,17005.0,83451,-1018.0,-0.1105631412079755
2023-07-06,202307,83240,108783,16686.0,83240,-211.0,-0.036981419451399815
2023-07-07,202307,80643,96841,16623.0,80643,-2597.0,-0.2445598594308096
2023-07-10,202307,78747,99315,16550.0,78747,-1896.0,-0.18307535238481368
2023-07-11,202307,80666,83593,16870.0,80666,1919.0,0.1506356024827082
2023-07-12,202307,79093,78402,16925.0,79093,-1573.0,-0.1528081205664398
2023-07-13,202307,78765,107250,17084.0,78765,-328.0,-0.06932505964769754
2023-07-14,202307,75198,88668,17292.0,75198,-3567.0,-0.40385575395106377
2023-07-17,202307,51033,94891,17291.0,51033,-24165.0,-2.336509979069143
2023-07-18,202307,28080,119145,17225.0,28080,-22953.0,-2.0938625153007293
2023-07-19,202308,64962,68885,17085.0,64962,36882.0,3.1690448128672326
2023-07-20,202308,70219,88053,17126.0,70219,5257.0,0.4533061634390537
2023-07-21,202308,71475,99103,16944.0,71475,1256.0,0.11612508052159351
2023-07-24,202308,71083,94583,16981.0,71083,-392.0,-0.025193489592080953
2023-07-25,202308,76847,92668,17180.0,76847,5764.0,0.4894180249213169
2023-07-26,202308,75333,92561,17102.0,75333,-1514.0,-0.1315376039828001
2023-07-27,202308,75049,91001,17221.0,75049,-284.0,-0.025561882554775907
2023-07-28,202308,75230,105980,17262.0,75230,181.0,0.011838684400451422
2023-07-31,202308,75779,130814,17100.0,75779,549.0,0.04194566443875035
2023-08-01,202308,74399,92003,17182.0,74399,-1380.0,-0.12211049436262877
2023-08-02,202308,75872,136576,16814.0,75872,1473.0,0.11675703198517683
2023-08-04,202308,74523,96586,16824.0,74523,-1349.0,-0.1231227380498605
2023-08-07,202308,73569,93476,17002.0,73569,-954.0,-0.08996047992909392
2023-08-08,202308,71198,114678,16853.0,71198,-2371.0,-0.2056984040986064
2023-08-09,202308,69805,99083,16852.0,69805,-1393.0,-0.12539616185388594
2023-08-10,202308,67873,115276,16660.0,67873,-1932.0,-0.19340689333812763
2023-08-11,202308,65389,96858,16625.0,65389,-2484.0,-0.2731097234169012
2023-08-14,202308,44624,142754,16378.0,44624,-20765.0,-2.023208793263241
2023-08-15,202308,28854,89792,16422.0,28854,-15770.0,-1.4658959761559485
2023-08-16,202308,14591,58199,16364.0,14591,-14263.0,-1.2759660073470533
2023-08-17,202309,63340,124759,16454.0,63340,48749.0,4.032057328771482
2023-08-18,202309,64407,118197,16352.0,64407,1067.0,0.11504000147114958
2023-08-21,202309,66185,91744,16351.0,66185,1778.0,0.17253634478192661
2023-08-22,202309,64491,86244,16401.0,64491,-1694.0,-0.10876608661898747
2023-08-23,202309,66814,97878,16559.0,66814,2323.0,0.21877463314749254
2023-08-24,202309,63099,108492,16759.0,63099,-3715.0,-0.27287918583430426
2023-08-25,202309,68389,99877,16421.0,68389,5290.0,0.4603218306266635
2023-08-28,202309,67225,83055,16490.0,67225,-1164.0,-0.06740057183183445
2023-08-29,202309,65142,84833,16624.0,65142,-2083.0,-0.13841358002640428
2023-08-30,202309,64022,69975,16724.0,64022,-1120.0,-0.0561782924122568
2023-08-31,202309,63416,89842,16628.0,63416,-606.0,-0.018228141651991037
2023-09-01,202309,64613,78439,16651.0,64613,1197.0,0.1301639326331564
2023-09-04,202309,66279,84928,16782.0,66279,1666.0,0.16809506427594528
2023-09-05,202309,64538,57012,16754.0,64538,-1741.0,-0.11427104993631733
2023-09-06,202309,63780,70796,16711.0,63780,-758.0,-0.03145899867460239
2023-09-07,202309,64463,78366,16564.0,64463,683.0,0.08531612811761083
2023-09-08,202309,66603,74559,16563.0,66603,2140.0,0.2068791621690709
2023-09-11,202309,66816,104377,16427.0,66816,213.0,0.04250928004260039
2023-09-12,202309,65999,94566,16573.0,65999,-817.0,-0.0398710595975341
2023-09-13,202309,64256,79200,16577.0,64256,-1743.0,-0.12383062109393493
2023-09-14,202309,70502,83243,16838.0,70502,6246.0,0.5092602018319369
2023-09-15,202309,66858,76226,16906.0,66858,-3644.0,-0.37051109505737234
2023-09-18,202309,43683,99184,16709.0,43683,-23175.0,-2.149354178542449
2023-09-19,202309,26851,87209,16609.0,26851,-16832.0,-1.4883879118665975
2023-09-20,202310,58049,51361,16564.0,58049,31198.0,2.7483008658289254
2023-09-21,202310,71304,104132,16309.0,71304,13255.0,1.1541390724527305
2023-09-22,202310,68884,77457,16345.0,68884,-2420.0,-0.18936495106489432
2023-09-25,202310,67240,69416,16464.0,67240,-1644.0,-0.12225921918309876
2023-09-26,202310,67979,88022,16308.0,67979,739.0,0.0871110881015223
2023-09-27,202310,67498,76137,16311.0,67498,-481.0,-0.017064395370016097
2023-09-28,202310,66362,90613,16368.0,66362,-1136.0,-0.07330183220338121
2023-10-02,202310,67732,76695,16557.0,67732,1370.0,0.14021586155281826
2023-10-03,202310,66910,84437,16412.0,66910,-822.0,-0.051085827563272644
2023-10-04,202310,70024,105815,16245.0,70024,3114.0,0.2805937837639852
2023-10-05,202310,69086,88286,16456.0,69086,-938.0,-0.06415074731959178
2023-10-06,202310,66322,67779,16531.0,66322,-2764.0,-0.21961080844540098
2023-10-11,202310,65459,83064,16717.0,65459,-863.0,-0.05519792729713255
2023-10-12,202310,69586,76196,16848.0,69586,4127.0,0.3631536619173659
2023-10-13,202310,66652,67885,16770.0,66652,-2934.0,-0.285415231496497
2023-10-16,202310,45084,101143,16648.0,45084,-21568.0,-1.9607407830737056
2023-10-17,202310,25661,82744,16650.0,25661,-19423.0,-1.812820979201953
2023-10-18,202310,13634,62045,16426.0,13634,-12027.0,-1.0631205866496463
2023-10-19,202311,65117,83646,16458.0,65117,51483.0,4.150586162349306
2023-10-20,202311,65407,115247,16413.0,65407,290.0,0.030942847952296907
2023-10-23,202311,72601,79206,16254.0,72601,7194.0,0.5838832982219173
2023-10-24,202311,70563,117248,16335.0,70563,-2038.0,-0.1573930619959291
2023-10-25,202311,68394,85062,16358.0,68394,-2169.0,-0.16535739055281465
2023-10-26,202311,75530,110234,16069.0,75530,7136.0,0.5713312296436127
2023-10-27,202311,69690,84813,16151.0,69690,-5840.0,-0.458938525295891
2023-10-30,202311,70834,88685,16157.0,70834,1144.0,0.09624437411003862
2023-10-31,202311,76161,109000,15994.0,76161,5327.0,0.42503839048587466
2023-11-01,202311,73932,86885,16048.0,73932,-2229.0,-0.17719488988193338
2023-11-02,202311,72942,80878,16390.0,72942,-990.0,-0.07821490431430828
2023-11-03,202311,70074,73936,16512.0,70074,-2868.0,-0.22747582916193898
2023-11-06,202311,73136,83172,16670.0,73136,3062.0,0.23993325478426406
2023-11-07,202311,74875,65290,16709.0,74875,1739.0,0.12947748114934682
2023-11-08,202311,75925,76332,16749.0,75925,1050.0,0.06980978407507704
2023-11-09,202311,76663,69823,16763.0,76663,738.0,0.016695237525056358
2023-11-10,202311,69100,83384,16736.0,69100,-7563.0,-0.6816265042262826
2023-11-13,202311,46143,100083,16876.0,46143,-22957.0,-1.9073657059091758
2023-11-14,202311,31938,73343,16949.0,31938,-14205.0,-1.277369470241013
2023-11-15,202312,68717,56608,17162.0,68717,36779.0,3.1258314275415184
2023-11-16,202312,74759,72693,17186.0,74759,6042.0,0.501344985681058
2023-11-17,202312,79700,72936,17222.0,79700,4941.0,0.3979161230684059
2023-11-20,202312,81888,72251,17200.0,81888,2188.0,0.16441459168418676
2023-11-21,202312,89081,70242,17415.0,89081,7193.0,0.5727971356391987
2023-11-22,202312,87841,65563,17284.0,87841,-1240.0,-0.13271423050617118
2023-11-23,202312,87311,73777,17307.0,87311,-530.0,-0.0733776299153946
2023-11-24,202312,87084,51647,17293.0,87084,-227.0,-0.0503092425634728
2023-11-27,202312,86345,90354,17173.0,86345,-739.0,-0.09431324592649984
2023-11-28,202312,88448,87471,17364.0,88448,2103.0,0.14308506207565747
