as_of_date,stock_id,name,market,security_type,industry,industry_norm,listing_date,source,pit_note
2026-09-04,2484,希華,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2485,兆赫,上市,股票,通信網路業,通信網路業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2486,一詮,上市,股票,光電業,光電業,2001/09/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2488,漢平,上市,股票,其他電子業,其他電子業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2489,瑞軒,上市,股票,光電業,光電業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2491,吉祥全,上市,股票,光電業,光電業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2492,華新科,上市,股票,電子零組件業,電子零組件業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2493,揚博,上市,股票,電子零組件業,電子零組件業,2002/01/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2495,普安,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/03/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2496,卓越,上市,股票,其他業,其他,2002/03/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2497,怡利電,上市,股票,汽車工業,汽車工業,2002/02/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2498,宏達電,上市,股票,通信網路業,通信網路業,2002/03/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2501,國建,上市,股票,建材營造業,建材營造,1967/10/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2504,國產,上市,股票,建材營造業,建材營造,1978/03/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2505,國揚,上市,股票,建材營造業,建材營造,1979/11/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2506,太設,上市,股票,建材營造業,建材營造,1980/02/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2509,全坤建,上市,股票,建材營造業,建材營造,1988/05/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2511,太子,上市,股票,建材營造業,建材營造,1991/04/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2514,龍邦,上市,股票,其他業,其他,1992/09/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2515,中工,上市,股票,建材營造業,建材營造,1993/03/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2516,新建,上市,股票,建材營造業,建材營造,1993/05/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2520,冠德,上市,股票,建材營造業,建材營造,1993/10/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2524,京城,上市,股票,建材營造業,建材營造,1994/10/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2527,宏璟,上市,股票,建材營造業,建材營造,1995/03/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2528,皇普,上市,股票,建材營造業,建材營造,1995/03/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2530,華建,上市,股票,建材營造業,建材營造,1995/10/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2534,宏盛,上市,股票,建材營造業,建材營造,1996/02/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2535,達欣工,上市,股票,建材營造業,建材營造,1996/03/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2536,宏普,上市,股票,建材營造業,建材營造,1996/03/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2537,聯上發,上市,股票,建材營造業,建材營造,1996/09/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2538,基泰,上市,股票,建材營造業,建材營造,1996/11/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2539,櫻花建,上市,股票,建材營造業,建材營造,1997/07/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2540,愛山林,上市,股票,建材營造業,建材營造,1989/12/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2542,興富發,上市,股票,建材營造業,建材營造,1999/05/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2543,皇昌,上市,股票,建材營造業,建材營造,1999/10/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2545,皇翔,上市,股票,建材營造業,建材營造,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2546,根基,上市,股票,建材營造業,建材營造,2000/09/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2547,日勝生,上市,股票,建材營造業,建材營造,2000/12/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2548,華固,上市,股票,建材營造業,建材營造,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2597,潤弘,上市,股票,建材營造業,建材營造,2010/03/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2601,益航,上市,股票,航運業,航運業,1965/11/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2603,長榮,上市,股票,航運業,航運業,1987/09/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2605,新興,上市,股票,航運業,航運業,1989/12/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2606,裕民,上市,股票,航運業,航運業,1990/12/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2607,榮運,上市,股票,航運業,航運業,1990/12/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2608,嘉里大榮,上市,股票,航運業,航運業,1990/12/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2609,陽明,上市,股票,航運業,航運業,1992/04/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2610,華航,上市,股票,航運業,航運業,1993/02/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2611,志信,上市,股票,航運業,航運業,1993/10/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2612,中航,上市,股票,航運業,航運業,1994/10/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2613,中櫃,上市,股票,航運業,航運業,1995/01/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2614,東森,上市,股票,其他業,其他,1995/09/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2615,萬海,上市,股票,航運業,航運業,1996/05/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2616,山隆,上市,股票,油電燃氣業,油電燃氣業,1997/11/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2617,台航,上市,股票,航運業,航運業,1998/06/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2618,長榮航,上市,股票,航運業,航運業,2001/09/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2630,亞航,上市,股票,航運業,航運業,2018/02/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2633,台灣高鐵,上市,股票,航運業,航運業,2016/10/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2634,漢翔,上市,股票,航運業,航運業,2014/08/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2636,台驊控股,上市,股票,航運業,航運業,2016/12/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2637,慧洋-KY,上市,股票,航運業,航運業,2010/12/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2642,宅配通,上市,股票,航運業,航運業,2013/12/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2645,長榮航太,上市,股票,航運業,航運業,2023/03/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2646,星宇航空,上市,股票,航運業,航運業,2024/10/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2701,萬企,上市,股票,觀光餐旅,觀光餐旅,1965/03/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2702,華園,上市,股票,觀光餐旅,觀光餐旅,1965/02/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2704,國賓,上市,股票,觀光餐旅,觀光餐旅,1982/11/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2705,六福,上市,股票,觀光餐旅,觀光餐旅,1988/12/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2706,第一店,上市,股票,觀光餐旅,觀光餐旅,1991/06/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2707,晶華,上市,股票,觀光餐旅,觀光餐旅,1998/03/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2712,遠雄來,上市,股票,觀光餐旅,觀光餐旅,2013/12/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2722,夏都,上市,股票,觀光餐旅,觀光餐旅,2012/03/14,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2723,美食-KY,上市,股票,觀光餐旅,觀光餐旅,2010/11/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2727,王品,上市,股票,觀光餐旅,觀光餐旅,2012/03/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2731,雄獅,上市,股票,觀光餐旅,觀光餐旅,2013/09/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2739,寒舍,上市,股票,觀光餐旅,觀光餐旅,2016/05/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2748,雲品,上市,股票,觀光餐旅,觀光餐旅,2016/11/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2753,八方雲集,上市,股票,觀光餐旅,觀光餐旅,2021/09/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2762,世界健身-KY,上市,股票,運動休閒,運動休閒,2024/01/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2801,彰銀,上市,股票,金融保險業,金融保險,1962/02/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2812,台中銀,上市,股票,金融保險業,金融保險,1984/05/15,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2816,旺旺保,上市,股票,金融保險業,金融保險,1992/05/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2820,華票,上市,股票,金融保險業,金融保險,1994/10/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2832,台產,上市,股票,金融保險業,金融保險,1997/09/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2834,臺企銀,上市,股票,金融保險業,金融保險,1998/01/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2836,高雄銀,上市,股票,金融保險業,金融保險,1998/05/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2838,聯邦銀,上市,股票,金融保險業,金融保險,1998/06/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2845,遠東銀,上市,股票,金融保險業,金融保險,1998/11/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2849,安泰銀,上市,股票,金融保險業,金融保險,1999/09/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2850,新產,上市,股票,金融保險業,金融保險,2000/05/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2851,中再保,上市,股票,金融保險業,金融保險,2000/07/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2852,第一保,上市,股票,金融保險業,金融保險,2000/11/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2855,統一證,上市,股票,金融保險業,金融保險,2002/09/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2880,華南金,上市,股票,金融保險業,金融保險,2001/12/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2881,富邦金,上市,股票,金融保險業,金融保險,2001/12/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2882,國泰金,上市,股票,金融保險業,金融保險,2001/12/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2883,凱基金,上市,股票,金融保險業,金融保險,2001/12/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2884,玉山金,上市,股票,金融保險業,金融保險,2002/01/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2885,元大金,上市,股票,金融保險業,金融保險,2002/02/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2886,兆豐金,上市,股票,金融保險業,金融保險,2002/02/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2887,台新新光金,上市,股票,金融保險業,金融保險,2002/02/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2889,國票金,上市,股票,金融保險業,金融保險,2002/03/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2890,永豐金,上市,股票,金融保險業,金融保險,2002/05/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2891,中信金,上市,股票,金融保險業,金融保險,2002/05/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2892,第一金,上市,股票,金融保險業,金融保險,2003/01/02,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2897,王道銀行,上市,股票,金融保險業,金融保險,2017/05/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2901,欣欣,上市,股票,貿易百貨業,貿易百貨,1976/05/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2903,遠百,上市,股票,貿易百貨業,貿易百貨,1978/10/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2904,匯僑,上市,股票,其他業,其他,1983/01/05,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2905,三商,上市,股票,貿易百貨業,貿易百貨,1988/09/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2906,高林,上市,股票,貿易百貨業,貿易百貨,1989/12/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2908,特力,上市,股票,貿易百貨業,貿易百貨,1993/02/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2910,統領,上市,股票,貿易百貨業,貿易百貨,1996/12/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2911,麗嬰房,上市,股票,貿易百貨業,貿易百貨,1997/01/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2912,統一超,上市,股票,貿易百貨業,貿易百貨,1997/08/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2913,農林,上市,股票,貿易百貨業,貿易百貨,1962/02/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2915,潤泰全,上市,股票,貿易百貨業,貿易百貨,1977/07/20,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2923,鼎固-KY,上市,股票,建材營造業,建材營造,2012/12/07,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2929,淘帝-KY,上市,股票,貿易百貨業,貿易百貨,2013/12/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2939,永邑-KY,上市,股票,貿易百貨業,貿易百貨,2018/01/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,2945,三商家購,上市,股票,貿易百貨業,貿易百貨,2021/11/30,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3002,歐格,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/01/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3003,健和興,上市,股票,電子零組件業,電子零組件業,2002/02/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3004,豐達科,上市,股票,鋼鐵工業,鋼鐵工業,2002/02/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3005,神基,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/02/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3006,晶豪科,上市,股票,半導體業,半導體業,2002/03/04,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3008,大立光,上市,股票,光電業,光電業,2002/03/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3010,華立,上市,股票,電子通路業,電子通路業,2002/07/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3011,今皓,上市,股票,電子零組件業,電子零組件業,2002/07/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3013,晟銘電,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/09/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3014,聯陽,上市,股票,半導體業,半導體業,2002/10/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3015,全漢,上市,股票,電子零組件業,電子零組件業,2002/10/16,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3016,嘉晶,上市,股票,半導體業,半導體業,2002/12/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3017,奇鋐,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/09/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3018,隆銘綠能,上市,股票,其他電子業,其他電子業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3019,亞光,上市,股票,光電業,光電業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3021,鴻名,上市,股票,電子零組件業,電子零組件業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3022,威強電,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3023,信邦,上市,股票,電子零組件業,電子零組件業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3024,憶聲,上市,股票,光電業,光電業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3025,星通,上市,股票,通信網路業,通信網路業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3026,禾伸堂,上市,股票,電子零組件業,電子零組件業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3027,盛達,上市,股票,通信網路業,通信網路業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3028,增你強,上市,股票,電子通路業,電子通路業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3029,零壹,上市,股票,資訊服務業,資訊服務業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3030,德律,上市,股票,其他電子業,其他電子業,2002/10/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3031,佰鴻,上市,股票,光電業,光電業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3032,偉訓,上市,股票,電子零組件業,電子零組件業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3033,威健,上市,股票,電子通路業,電子通路業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3034,聯詠,上市,股票,半導體業,半導體業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3035,智原,上市,股票,半導體業,半導體業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3036,文曄,上市,股票,電子通路業,電子通路業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3037,欣興,上市,股票,電子零組件業,電子零組件業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3038,全台,上市,股票,光電業,光電業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3040,遠見,上市,股票,其他業,其他,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3041,揚智,上市,股票,半導體業,半導體業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3042,晶技,上市,股票,電子零組件業,電子零組件業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3043,科風,上市,股票,其他電子業,其他電子業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3044,健鼎,上市,股票,電子零組件業,電子零組件業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3045,台灣大,上市,股票,通信網路業,通信網路業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3046,建碁,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3047,訊舟,上市,股票,通信網路業,通信網路業,2002/08/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3048,益登,上市,股票,電子通路業,電子通路業,2002/10/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3049,精金,上市,股票,光電業,光電業,2002/09/27,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3050,鈺德,上市,股票,光電業,光電業,2002/10/29,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3051,力特,上市,股票,光電業,光電業,2002/10/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3052,夆典,上市,股票,建材營造業,建材營造,1995/11/25,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3054,立萬利,上市,股票,電子通路業,電子通路業,2026/09/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3055,蔚華科,上市,股票,電子通路業,電子通路業,2002/12/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3056,富華新,上市,股票,建材營造業,建材營造,2003/03/03,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3057,喬鼎,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2002/12/18,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3058,立德,上市,股票,電子零組件業,電子零組件業,2002/12/09,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3059,華晶科,上市,股票,光電業,光電業,2002/12/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3060,銘異,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2003/04/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3062,建漢,上市,股票,通信網路業,通信網路業,2003/07/28,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3090,日電貿,上市,股票,電子零組件業,電子零組件業,2007/12/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3092,鴻碩,上市,股票,電子零組件業,電子零組件業,2021/05/13,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3094,聯傑,上市,股票,半導體業,半導體業,2007/08/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3130,一零四,上市,股票,數位雲端,數位雲端,2006/02/17,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3135,凌航,上市,股票,半導體業,半導體業,2025/08/06,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3138,耀登,上市,股票,通信網路業,通信網路業,2020/12/11,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3149,正達,上市,股票,光電業,光電業,2011/11/23,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3164,景岳,上市,股票,生技醫療業,生技醫療業,2010/03/22,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3167,大量,上市,股票,電機機械,電機機械,2013/10/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3168,眾福科,上市,股票,光電業,光電業,2024/03/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3189,景碩,上市,股票,半導體業,半導體業,2004/11/01,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3209,全科,上市,股票,電子通路業,電子通路業,2008/11/26,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3229,晟鈦,上市,股票,電子零組件業,電子零組件業,2009/12/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3231,緯創,上市,股票,電腦及週邊設備業,電腦及週邊設備業,2003/08/19,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3257,虹冠電,上市,股票,半導體業,半導體業,2011/03/21,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3266,昇陽,上市,股票,建材營造業,建材營造,2014/12/24,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3296,勝德,上市,股票,電子零組件業,電子零組件業,2007/12/31,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3305,昇貿,上市,股票,其他電子業,其他電子業,2008/07/10,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3308,聯德,上市,股票,電子零組件業,電子零組件業,2008/03/12,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
2026-09-04,3311,閎暉,上市,股票,通信網路業,通信網路業,2004/03/08,ISIN_class_main_listed,CURRENT_SNAPSHOT_NAMED
