date,nav_base,nav_autumn_post_ex,nav_kd_opt
2014-10-09,605705318.2654074,605798760.6792593,607031184.1618582
2014-10-13,593044814.1959367,593159906.8847579,594502382.6286366
2014-10-14,595178809.966047,595306495.9548681,596827498.3991557
2014-10-15,590251341.2567955,590380995.5789963,591986650.7113103
2014-10-16,588202513.8192915,588334737.5414925,589891823.7573636
2014-10-17,587094445.0503427,587188608.7142775,588394173.1373745
2014-10-20,589779392.1288816,589896361.6514149,591334510.099975
2014-10-21,590272002.1967336,590370704.4905909,591606496.7101325
2014-10-22,591854893.9967337,591941261.3905909,593768606.7101325
2014-10-23,593988900.6714153,594064161.4925042,596049737.609
2014-10-24,593917880.6714153,593997710.8925042,595825429.859
2014-10-27,596643719.4714154,596731457.2925043,598147136.109
2014-10-28,601465115.4714154,601526704.2925043,602872985.609
2014-10-29,606292722.8714154,606350875.6925043,607479409.609
2014-10-30,606676252.8714154,606765393.4425043,608380342.109
2014-10-31,610452188.2714154,610523237.7425042,611712533.109
2014-11-03,607981438.6714153,608030717.8425043,609425487.609
2014-11-04,607351726.1328169,607409147.023982,608727663.244619
2014-11-05,606488565.0665259,606588871.2326671,607467913.7963153
2014-11-06,604406907.6023357,604505081.6439338,605051748.5955207
2014-11-07,600731743.8364938,600844580.228092,601748707.4576081
2014-11-10,610107625.6802558,610192890.3612857,611271635.833185
2014-11-11,608415011.0900693,608521045.9374782,609674373.4331512
2014-11-12,602032760.9468793,602160479.9970742,602800085.0334295
2014-11-13,605237861.7468792,605394304.6970742,606433739.7834295
2014-11-14,605786308.7345961,605948245.4222193,607290046.7574109
2014-11-17,599968146.7345961,600143785.4722192,601872138.5074109
2014-11-18,603334228.7885689,603541559.626192,605360447.22515
2014-11-19,607230353.6268505,607419106.6144736,609343472.3762097
2014-11-20,608889625.5976198,608995676.5352429,611107613.5475957
2014-11-21,607401087.9180485,607549830.7565366,609683698.2524154
2014-11-24,608314685.4350921,608518167.8506172,610611432.6977448
2014-11-25,604629466.7825085,604775246.9323769,606567981.0382293
2014-11-26,604354337.3959594,604550879.9163866,606505392.0744307
2014-11-27,606977106.4061021,607140333.3436785,609047058.2356759
2014-11-28,608974584.1740326,609080123.1287737,610774595.3665329
2014-12-01,598761307.0802635,598865636.9104633,600817360.8885329
2014-12-02,590896502.6802635,590841969.1604633,593171507.3885329
2014-12-03,595695577.2179394,595673259.9658433,598271266.9436883
2014-12-04,602551611.0179393,602602276.2158433,605103927.4436883
2014-12-05,600398059.4179394,600434141.3158433,602403463.6936883
2014-12-08,599773504.6179394,599715081.9658433,602190648.6936883
2014-12-09,600211623.4179394,600167877.7658434,602206697.1936883
2014-12-10,593750513.2179394,593808623.5158434,596325533.4436883
2014-12-11,590374560.1020118,590481601.5999157,592650937.5480515
2014-12-12,591040073.6199875,591278769.2711221,593588668.6580535
2014-12-15,588099979.5525842,588295329.7119442,590751267.8363043
2014-12-16,589594842.3727579,589771782.3798616,591931799.349797
2014-12-17,583803452.2810589,583946205.6482028,585843795.2107598
2014-12-18,588071223.4024292,588194569.5986183,590521373.3330693
2014-12-19,594886605.0024292,594920000.0486182,597330634.8330693
2014-12-22,595057605.0024292,595123600.0486182,597430534.8330693
2014-12-23,594461419.5747674,594649749.4629424,596752867.9453201
2014-12-24,599031497.4872307,598979121.6180552,601064078.4922969
2014-12-25,597544255.6015654,597540933.8534677,599477039.3209105
2014-12-26,599688531.7680866,599664249.7503908,601854063.625184
2014-12-27,597719188.7237068,597776641.1568755,599902543.4565012
2014-12-29,601559899.9944043,601542443.8237032,603700310.8554652
2014-12-30,602051913.570423,602106546.6988602,604428173.198774
2014-12-31,605057294.0017447,604982664.7801819,607140953.7232773
2015-01-05,599567723.3068149,599473818.4935877,602098063.2859929
2015-01-06,588511372.9068148,588608003.7435877,590852710.2859929
2015-01-07,586828837.6865796,586941109.8528887,589333545.815021
2015-01-08,595444501.0074952,595451943.8238043,598376594.2772738
2015-01-09,596727489.8074951,596697090.2238044,599555700.5272738
2015-01-12,595626351.5173247,595579149.272827,598132236.8573713
2015-01-13,601748550.4324329,601670975.6589324,604315417.3772087
2015-01-14,595355089.0391848,595361626.2344139,597736121.1932693
2015-01-15,592635519.1269394,592636021.0845125,595024969.0896317
2015-01-16,592603758.1065323,592567224.6490617,594914589.3004895
2015-01-19,594984367.3065324,594898601.7490617,597394657.8004895
2015-01-20,594013328.5065324,593957755.3490617,596533951.5504895
2015-01-21,599798592.3182578,599683496.0104171,602246278.627487
2015-01-22,602437686.1182578,602277161.060417,604774823.627487
2015-01-23,606707263.5182577,606432933.060417,609089605.377487
2015-01-26,606594274.7182578,606394036.6604171,609003249.127487
2015-01-27,608852054.1182578,608677235.1604171,611195856.127487
2015-01-28,607001896.7182578,606952513.7604171,609467082.127487
2015-01-29,603246442.3182578,603277446.0104171,605350378.627487
2015-01-30,602355405.9182578,602327002.360417,604378457.627487
2015-02-02,604643912.7182578,604692576.710417,606875990.877487
2015-02-03,603718161.3182578,603634751.110417,605851100.877487
2015-02-04,609448170.0114472,609409152.0228158,611651246.7566051
2015-02-05,611521661.2079875,611505769.24997,613675217.6031454
2015-02-06,608745511.2079875,608599519.2499701,611207117.6031454
2015-02-09,604956424.0079876,604946019.24997,607526982.1031454
2015-02-10,607775729.5364794,607595381.1738462,609929322.8526248
2015-02-11,608178850.6030368,607965204.297986,610028121.1615863
2015-02-12,609064048.8685203,609067415.7265345,611199670.7907673
2015-02-13,609299078.8685201,609341415.1265346,611157713.0407673
2015-02-24,617706575.2685202,617631442.2265345,619403667.0407673
2015-02-25,621110082.6685202,620930813.6265346,622645341.0407673
2015-02-26,616485801.6685202,616262730.2265346,617544820.2907673
2015-03-02,610959970.4960941,610885795.0757728,613087766.375977
2015-03-03,612378677.4030155,612357817.0777807,613987558.6992251
2015-03-04,612573914.8030155,612398287.8777807,613939524.9492251
2015-03-05,608859766.8030155,608739964.3777807,610309400.1992251
2015-03-06,612920314.8030155,612774587.8777807,614211474.9492251
2015-03-09,607315852.8030155,607258827.9277807,608813666.6992251
2015-03-10,606956564.0030155,606947281.5277808,608551660.4492251
2015-03-11,605873570.6030154,605954396.5777807,607466719.9492251
2015-03-12,612225545.2030154,612448085.7277807,613668661.9492251
2015-03-13,609463611.2030154,609676898.6777807,610943420.6992251
2015-03-16,607426495.8030155,607575286.6277807,608851447.1992251
2015-03-17,611016462.6030154,611075605.9277807,612049470.4492251
2015-03-18,617984435.8030155,618120519.4777807,618613672.4492251
2015-03-19,622165604.4030154,622301694.4777807,622587090.1992251
2015-03-20,620486840.4030155,620613358.0277808,621141506.6992251
2015-03-23,621190660.146117,621432014.070062,621778618.2474091
2015-03-24,622422548.21964,622581324.4689952,622994770.2874442
2015-03-25,618618894.0196401,618674616.0189953,619431390.5374442
2015-03-26,618213124.81964,618320490.1189952,619295137.5374442
2015-03-27,612050833.5130131,612009045.4091493,613283091.420682
2015-03-30,615972011.6820656,616213212.2857175,617134568.0855078
2015-03-31,620950902.0304565,621113985.4616762,621678154.9418497
2015-04-01,618725875.7424685,618899063.0736879,619823748.0624555
2015-04-02,622983748.1045189,623089958.2357384,623650503.8290706
2015-04-07,625197832.1045189,625278945.2857383,625906545.0790706
2015-04-08,621811237.3045189,621814034.7357384,622496164.5790706
2015-04-09,625553150.7045189,625502170.2857383,626360562.8290706
2015-04-10,627538514.7045189,627491156.7357384,628116546.3290706
2015-04-13,629783105.3045189,629828758.8357384,630353547.0790706
2015-04-14,630013539.7045189,629946825.9857384,630819592.8290706
2015-04-15,623303446.5045189,623280861.8357384,624015033.0790706
2015-04-16,628910795.9045188,628986960.9357383,629570997.8290706
2015-04-17,624866417.8575572,624925103.4887767,625389122.6288911
2015-04-20,625733066.0575572,625749147.7887766,625960328.1288911
2015-04-21,626824530.0575572,626799234.2387767,626960311.6288911
2015-04-22,629855475.2575572,629882624.8887767,630057896.6288911
2015-04-23,651790844.0575572,652103205.3387767,650685093.6288911
2015-04-24,653504057.6575571,653789311.6887767,652272722.6288911
2015-04-27,659328311.6575571,659312245.4887767,658377627.1288911
2015-04-28,661559436.2575572,661519434.6387767,660843469.1288911
2015-04-29,652974567.2575572,653078483.3887767,652740541.3788911
2015-04-30,647883183.2575573,647911096.3387767,647839250.1288911
2015-05-04,651130462.2575572,650958453.2387767,651909445.6288911
2015-05-05,649396143.6575571,649304478.2387767,650193827.8788911
2015-05-06,650443919.0575571,650525839.0887767,650658835.8788911
2015-05-07,643255051.6575572,643449315.8887767,643053938.6288911
2015-05-08,644467024.8575572,644490629.4387766,644438140.6288911
2015-05-11,643297814.0575572,643165405.9387766,643432601.3788911
2015-05-12,646114203.8575572,646148297.8387767,646059793.1288911
2015-05-13,650248228.2575572,650488677.6887766,649714611.3788911
2015-05-14,637409993.8575572,637593464.3887767,637642060.1288911
2015-05-15,639072567.6575571,639244228.8387767,638916747.3788911
2015-05-18,643099273.6973832,643479239.6786026,643054079.7534424
2015-05-19,645054267.0973831,645331324.6286026,645048920.2534424
2015-05-20,644101828.5093081,644511520.8405277,644186170.7804474
2015-05-21,635914799.3093082,636192043.1405277,636124794.5304474
2015-05-22,637890667.5093081,638087388.0405277,638085707.7804474
2015-05-25,635187030.8032228,635329332.2344422,635521593.474362
2015-05-26,640272033.6032227,640486415.0844423,640033633.224362
2015-05-27,642317714.8032228,642635119.2844422,642230984.724362
2015-05-28,640212019.6032227,640491428.6344422,640021749.724362
2015-05-29,641100745.9397446,641426446.8209641,640422609.5154605
2015-06-01,637917769.7397447,638361579.620964,637749187.0154605
2015-06-02,637477507.1397446,638079718.7709641,637537743.5154605
2015-06-03,636542469.7397447,636953379.620964,636450437.0154605
2015-06-04,625889032.1397446,626543453.370964,626253291.5154605
2015-06-05,624165842.9397446,624828626.870964,624713080.7654605
2015-06-08,630559539.0783255,631325368.3861544,630648600.4838698
2015-06-09,625183512.895317,625883763.0422428,625826379.4345511
2015-06-10,630508713.4742758,631457588.6841506,630572596.190171
2015-06-11,628120548.7476139,629024283.9767079,628499313.4849077
2015-06-12,630904861.9180535,631892958.1427429,631065330.870657
2015-06-15,628099249.1376489,629038986.3561869,628190428.2902524
2015-06-16,627315254.2774712,628470654.0974,627119934.8485024
2015-06-17,623342476.2774712,624509031.1974,623512767.8485024
2015-06-18,626897230.0774711,628132159.5474,626936993.0985024
2015-06-22,632459089.4774711,633624745.9474,632813785.3485024
2015-06-23,633098062.7199988,634255870.9134147,633278075.7959443
2015-06-24,635679123.6718802,636727682.0453734,635701479.4404223
2015-06-25,637601077.1109691,638493945.8992517,637579005.3901396
2015-06-26,636731144.829666,637687637.4338871,636989131.3108459
2015-06-29,629782980.7988884,630801295.9016261,630136476.0234427
2015-06-30,631369701.4801708,632463175.6499454,631727029.2390549
2015-07-01,635317157.4801708,636252021.4499453,635254063.2390549
2015-07-02,634518744.8801708,635604660.5999454,634686819.7390549
2015-07-03,636121963.4801708,637123485.5999454,636274837.4890549
2015-07-06,630454723.8878976,631414911.2580554,630519722.6186082
2015-07-07,631853542.8656694,632659587.8691816,632260180.2889854
2015-07-08,619857599.8686169,620593748.6972594,620868400.6919153
2015-07-09,618390171.0146625,619227219.2994989,618957724.8504243
2015-07-13,623342959.8855467,624113934.961791,623835101.4414115
2015-07-14,627369477.9948504,628282610.2325264,627540615.0890749
2015-07-15,630424014.0009288,631238978.3278364,630410725.4655356
2015-07-16,635130311.5784068,635758325.1462549,634912369.2537347
2015-07-17,631628265.5110003,632041598.8791739,632580894.736056
2015-07-20,630279970.3110002,630723358.2291739,630878309.736056
2015-07-21,629267168.9110003,629581182.6291739,629933869.736056
2015-07-22,629300339.5127343,629795706.3540542,630174189.2049912
2015-07-23,627811025.5127342,628317419.9040542,629039855.7049912
2015-07-24,628795744.3127342,629281115.7040542,629857154.2049912
2015-07-27,620043734.7127342,620625462.3540542,621731875.7049912
2015-07-28,619210452.1127342,619963650.9040542,620701824.4549912
2015-07-29,619407770.7127342,619988425.9040542,620956592.2049912
2015-07-30,627881354.5127343,628561042.1540542,629202602.7049912
2015-07-31,633534748.7127342,634250318.6040541,634139177.2049912
2015-08-03,632103176.9127342,632797824.8040541,632214180.2049912
2015-08-04,638150706.6627342,638988686.4540541,638220567.2049912
2015-08-05,639343115.4127342,640103364.5040542,639156216.2049912
2015-08-06,633075265.9127342,633782754.5040542,632402922.4549912
2015-08-07,630335955.0127342,630829057.6040542,629587448.9549912
2015-08-10,628299230.2127342,628722397.6540542,627675226.2049912
2015-08-11,623297327.3127342,623631691.4040542,623050802.2049912
2015-08-12,610144025.4127342,610215778.6540542,610805723.2049912
2015-08-13,613789070.6627343,614080297.2340542,613856832.0049912
2015-08-14,614662690.2863817,615064096.1130737,614874599.7941204
2015-08-17,610747386.4363817,611061924.9630737,610628861.8941205
2015-08-18,604484020.3863817,604855161.4630737,604605621.3441204
2015-08-19,591460746.2863817,591908667.6630738,592116481.0441204
2015-08-20,591856181.5863817,592806846.0630738,593286499.2441204
2015-08-21,585541656.0363817,586401889.5630738,587024182.8941205
2015-08-24,573165407.6863817,574036377.2630737,574200190.3941205
2015-08-25,581528761.9863816,581880348.0630738,581831131.3941205
2015-08-26,583188251.5797801,583794158.0630738,583633388.1941204
2015-08-27,588277263.92978,588719704.6192473,588779342.7491834
2015-08-28,596961862.62978,597226312.3692473,596224524.1991835
2015-08-31,605034338.87978,605718494.2192472,604568459.0991834
2015-09-01,594729552.8297801,595322932.7192472,594925737.7991835
2015-09-02,593968102.8297801,594549882.7192472,594268287.7991835
2015-09-03,598259817.77978,598775725.7692473,598284330.6491835
2015-09-04,595171689.62978,595630381.5692472,595111866.5991834
2015-09-07,597541065.62978,598037091.9692472,597266990.4491835
2015-09-08,592864911.4797801,593285087.3692473,592654152.5491835
2015-09-09,604856355.3297801,604842707.7192472,603442112.5491835
2015-09-10,606384928.9474401,606394601.3163068,605313633.4728835
2015-09-11,607718994.4974402,607678211.2663068,606455026.3228835
2015-09-14,606516341.4787949,606451039.5467587,605469501.0016291
2015-09-15,605592835.2787949,605665509.5967586,604621841.4516292
2015-09-16,607088489.0287949,606971372.2967587,605796960.8016291
2015-09-17,612302373.0287949,612305758.4467586,611189360.4516292
2015-09-18,613571688.2787949,613449284.9467586,612619503.3016291
2015-09-21,602577358.9787949,602552065.7467586,602246367.6016291
2015-09-22,606936841.2287949,606537368.0967586,605153489.9516292
2015-09-23,595012418.6787949,594785191.1967586,593867939.8516291
2015-09-24,594405407.9287949,594033007.2967587,593315758.8516291
2015-09-25,590243523.328795,589752654.2467586,589106559.2016292
2015-09-30,593265262.3787949,592965402.7967587,591790511.7516291
2015-10-01,595577205.2287949,595010361.1467587,594215642.6016291
