date,nav_base,nav_l4,rel_l4_vs_base
2017-08-22,22417841.51711415,23014047.921764456,1.0265951743924655
2017-08-23,22404874.23604983,23004161.43081079,1.0267480722474531
2017-08-24,22549670.45772102,23157629.77967124,1.026960896084495
2017-08-25,22503219.13175585,23111210.796705283,1.027017986244086
2017-08-28,22671047.09710517,23283151.274141446,1.0269993783001947
2017-08-29,22626814.378169492,23236687.765095115,1.0269535683076108
2017-08-30,22668787.57226517,23278403.383225195,1.0268922988940916
2017-08-31,22762521.617166024,23375185.875237484,1.026915482756068
2017-09-01,22710268.98061493,23337658.491968263,1.027625807157496
2017-09-04,22565713.23410374,23188942.252191562,1.027618405481903
2017-09-05,22603674.08490891,23227559.12607377,1.027601045689355
2017-09-06,22466330.16446044,23093401.140649896,1.0279115891024082
2017-09-07,22451270.639620442,23076953.249733645,1.027868472130439
2017-09-08,22519912.88339612,23147564.649696227,1.027870967776384
2017-09-11,22475280.16446044,23100301.140649896,1.0278092629598357
2017-09-12,22551242.34123078,23181336.997498058,1.0279405740372567
2017-09-13,22449470.639620442,23074403.249733645,1.0278372982661905
2017-09-14,22444502.82594908,23065415.686222233,1.0276643624092794
2017-09-15,22398273.36811442,23021493.338420402,1.0278244648622417
2017-09-18,22480554.15191425,23107084.66918819,1.027869887594412
2017-09-19,22478179.189202894,23099909.760179278,1.0276592941867384
2017-09-20,22436876.094622042,23049881.48633449,1.0273213342680705
2017-09-21,22415762.42536636,23028463.759120658,1.0273335040819733
2017-09-22,22323865.24381687,22936314.612452284,1.0274347368587993
2017-09-25,22241617.52966034,22847814.393226165,1.0272550709388573
2017-09-26,22335603.875783913,22951057.248675026,1.027554812321792
2017-09-27,22357301.057333402,22973806.395343404,1.027575123510169
2017-09-28,22321571.156848233,22938443.739628695,1.0276357151764026
2017-09-29,22301129.35572306,22917272.64757899,1.027628344826304
2017-09-30,22378103.875783913,22997757.248675026,1.0276901642932161
2017-10-02,22410680.68168823,23025591.630544946,1.0274382986215658
2017-10-03,22409941.5324934,23024608.504427154,1.027428316626463
2017-10-05,22429060.5821734,23046454.286259655,1.027526507488992
2017-10-06,22523667.82116993,23145852.396402024,1.0276235904459265
2017-10-11,22644657.77910214,23274464.01559072,1.0278125747199325
2017-10-12,22684539.005552478,23324495.654271383,1.0282111374871785
2017-10-13,22726154.44342384,23372322.672364045,1.0284328010948276
2017-10-16,22750703.46816629,23386531.291893426,1.0279476115811896
2017-10-17,22811350.64971578,23446030.4385618,1.027822981575794
2017-10-18,22745852.14220112,23377862.30892747,1.0277857326590882
2017-10-19,22663346.67182027,23293873.489663932,1.0278214346263195
2017-10-20,22616276.2961751,23244158.724865478,1.027762414133425
2017-10-23,22585820.03243612,23213801.995193727,1.027804257797846
2017-10-24,22632642.709304012,23271827.12342876,1.028241704794906
2017-10-25,22633638.564888332,23269107.28713118,1.0280762953963865
2017-10-26,22554420.825794253,23181719.90560194,1.0278126884592966
2017-10-27,22509236.24828636,23126236.34103191,1.0274109741414492
2017-10-30,22474131.31051255,23095948.594326112,1.0276681343195098
2017-10-31,22480381.31051255,23105448.594326112,1.0278050125209068
2017-11-01,22484915.3554134,23114381.086338405,1.0279950233734572
2017-11-02,22407004.504608233,23034114.212456197,1.0279872174667075
2017-11-03,22462223.90499585,23083237.596784033,1.0276470261544344
2017-11-06,22420471.25306551,23037799.63085212,1.0275341392613326
2017-11-07,22486236.24828636,23107236.34103191,1.0276168979943399
2017-11-08,22435008.11641687,23059582.976196032,1.0278392972508945
2017-11-09,22476113.05419068,23096170.72290183,1.0275874065598516
2017-11-10,22427334.922321193,23049567.35806595,1.0277443770247294
2017-11-13,22369924.07151602,22988450.484183744,1.0276499111347144
2017-11-14,22384133.59635602,23000248.375099994,1.0275246203339439
2017-11-15,22326296.73300466,22939515.029756084,1.0274661894932586
2017-11-16,22269379.96916813,22877619.028697465,1.0273127972297136
2017-11-17,22351881.2951333,22962688.011663422,1.0273268593576108
2017-11-20,22376432.62109847,22987406.994629376,1.0273043690152301
2017-11-21,22585652.03686534,23199790.961619906,1.0271915516874226
2017-11-22,22710987.85038187,23330782.744511027,1.027290529950186
2017-11-23,22705311.044477552,23328598.362641107,1.0274511684487648
2017-11-24,22570989.34286721,23194214.6148767,1.0276117835395833
2017-11-27,22504897.099091534,23125903.214914117,1.0275942659541266
2017-11-28,22486802.47951585,23106231.269532785,1.0275463259207793
2017-11-29,22445388.01690204,23069645.63191074,1.027812288855894
2017-11-30,22322919.92710034,22935730.647886164,1.0274520861422731
2017-12-01,22462642.954675853,23083933.378616534,1.0276588300492642
2017-12-04,22611920.92002517,23235773.856052697,1.0275895594290285
2017-12-05,22590499.05189466,23216577.22088857,1.0277142247967028
2017-12-06,22354259.703133132,22966068.79701246,1.0273687924361716
2017-12-07,22266372.04642364,22881817.541260336,1.0276401334511764
2017-12-08,22215670.72045847,22829198.558294374,1.0276168946486457
2017-12-11,22307012.52158364,22918519.650344085,1.0274132238984834
2017-12-12,22314206.091324493,22930900.033272624,1.0276368309687653
2017-12-13,22399961.0290983,23008637.779978413,1.0271731165107574
2017-12-14,22443826.02431915,23059374.4901582,1.0274261823796027
2017-12-15,22374482.89722881,22986084.41514254,1.0273347777789081
2017-12-18,22404032.89722881,23011834.41514254,1.0271291120086201
2017-12-19,22381270.5539383,22989185.670894664,1.0271617786618192
2017-12-20,22376346.566484492,22987602.142356373,1.0273170409680472
2017-12-21,22388607.41728966,23004969.016238578,1.027530144571338
2017-12-22,22515836.87512432,23127791.36404041,1.0271788471514545
2017-12-25,22490826.02431915,23101974.4901582,1.0271732334409693
2017-12-26,22414124.69835398,23022455.507192247,1.0271405114866226
2017-12-27,22503435.54915915,23115172.38107445,1.0271841528631906
2017-12-28,22570341.46219051,23185101.508250862,1.027237516414636
2017-12-29,22641325.50709136,23257234.00026315,1.0272028460956886
2018-01-02,22767591.29567034,23383438.62085115,1.0270492963960542
2018-01-03,22909488.47721983,23519537.767519526,1.0266286735693073
2018-01-04,22973605.218568753,23582914.05105586,1.0265221251384011
2018-01-05,23179995.574899945,23788756.44191852,1.0262623374992255
2018-01-08,23378175.75151546,23990809.905958764,1.0262053874928025
2018-01-09,23363285.27635546,23979657.796875015,1.0263820996588757
2018-01-10,23416235.27635546,24024907.796875015,1.025993611412598
2018-01-11,23395278.569965966,24004210.75929039,1.0260279948154218
2018-01-12,23435475.75151546,24046209.905958764,1.0260602413588216
2018-01-15,23655882.990511987,24264258.016101133,1.0257177052250874
2018-01-16,23656961.12238148,24266511.380937006,1.025766211281416
2018-01-17,23722140.58021614,24333583.728738837,1.025775209722542
2018-01-18,23715450.105056137,24327731.619655088,1.0258178323365834
2018-01-19,23669821.973186646,24287628.25481921,1.02610101091307
2018-01-22,23647661.12238148,24264761.380937006,1.026095614926225
2018-01-23,23640311.12238148,24259461.380937006,1.0261904445906107
2018-01-24,23496707.677093007,24117505.50459688,1.0264206303298011
2018-01-25,23674617.035412837,24293990.508113418,1.0261619215117235
2018-01-26,23651156.18460767,24268573.634231213,1.0261051698616477
2018-01-29,23745044.373924196,24368425.96254108,1.0262531237592234
2018-01-30,23549939.95337818,24170128.705730338,1.0263350460162508
2018-01-31,23608180.70466852,24235558.235327248,1.026574581858172
2018-02-01,23656761.654988516,24282162.45349475,1.0264364500782952
2018-02-02,23587121.179828517,24212160.344411,1.0264991712984886
2018-02-05,23285031.570315897,23913085.08268442,1.0269724140365424
2018-02-06,22519017.14923284,23131987.216685943,1.027220107493634
2018-02-07,22799958.689707566,23419019.697089314,1.0271518477645842
2018-02-08,22726686.07753589,23347420.21624052,1.0273130071224152
2018-02-09,22525947.98036452,23136236.249249987,1.0270926786041343
2018-02-12,22644183.90072675,23251059.405433737,1.026800502388055
2018-02-21,23006443.64444117,23618589.72344885,1.026607592571379
2018-02-22,22965968.60715253,23582414.632457763,1.026841716796271
2018-02-23,23139445.689187188,23754976.434840843,1.026600928731032
2018-02-26,23224455.095448762,23849859.647552297,1.0269287072412774
2018-02-27,23226096.222304765,23846907.169804882,1.0267290267618858
2018-03-01,23146700.75486848,23762713.286271054,1.0266134054233629
2018-03-02,23025597.35091746,23638233.997182682,1.0266067645033674
2018-03-05,22932208.748430848,23546278.226036433,1.0267775984573488
2018-03-06,23128758.799205855,23750446.346042555,1.026879416757031
2018-03-07,23023102.886174496,23643567.21886614,1.0269496399229592
2018-03-08,23199923.261819664,23812731.983664595,1.0264142564149528
2018-03-09,23245344.963430006,23866465.73142901,1.0267202215745201
2018-03-12,23449366.395583916,24063770.666876342,1.0262013165271764
2018-03-13,23586029.986950755,24202506.875926126,1.0261373740861197
2018-03-14,23484570.462110754,24105358.98500988,1.0264338887483884
2018-03-15,23402545.942049906,24020224.38391384,1.0263936429563454
2018-03-16,23612414.38255923,24227666.970433753,1.0260563184224383
2018-03-19,23613637.576654907,24231732.588563837,1.0261753408343997
2018-03-20,23548894.006914057,24162402.205635298,1.0260525270758412
2018-03-21,23604672.138783548,24219805.570471175,1.0260598168053745
2018-03-22,23642004.857719228,24258769.079517506,1.0260876446608505
2018-03-23,23422905.024239395,24036431.966917217,1.026193460719023
2018-03-26,23442733.598759394,24058175.639665965,1.0262529981119242
2018-03-27,23658197.10149491,24277080.479480088,1.026159363510674
2018-03-28,23516868.969625417,24140727.11464421,1.0265281124721397
2018-03-29,23490194.982171606,24114843.586105917,1.0265918867173474
2018-03-30,23612810.770750586,24235198.206693918,1.026358041064484
2018-03-31,23652733.96484627,24276313.824823998,1.0263639654047825
2018-04-02,23624832.638881095,24245044.84185804,1.0262525543548706
2018-04-03,23528771.788075928,24148327.967975833,1.026331853846017
2018-04-09,23723915.708524395,24337135.95339971,1.0258481884866493
2018-04-10,23883865.542004228,24497473.065999996,1.0256912987102789
2018-04-11,23823177.885294735,24439821.810247872,1.0258842010046767
2018-04-12,23872029.211259905,24488190.79321383,1.0258110266413085
2018-04-13,23844096.492324226,24457227.2841675,1.0257141549498698
2018-04-16,23831935.64151906,24445060.41028529,1.0257270235195697
2018-04-17,23722976.116679057,24338762.51936904,1.025957384084581
2018-04-18,23710826.116679057,24330212.51936904,1.0261225146539403
2018-04-19,23940330.53722508,24558209.776179783,1.0258091356756314
2018-04-20,23806245.698966097,24424459.373759285,1.0259685497079465
2018-04-23,23835320.219026946,24454893.974855322,1.025993934637127
2018-04-24,23785992.087157458,24402690.610019445,1.0259269624156209
2018-04-25,23811922.79723557,24424311.41046657,1.0257177305018852
2018-04-26,23842812.26744256,24457135.449064445,1.0257655504196015
2018-04-27,23874064.92812988,24486360.783946116,1.0256469041891056
2018-04-30,24021584.032042183,24625460.227412656,1.0251388998562696
2018-05-02,24037173.45736735,24648620.774043612,1.0254375714249737
2018-05-03,23888174.94985269,24498252.64440928,1.0255388993021568
2018-05-04,23761468.277884353,24372618.896644868,1.025720237975754
2018-05-07,23787490.14601486,24396415.531808995,1.0255985554615625
2018-05-08,23898041.47198003,24507984.514774952,1.0255227209104172
2018-05-09,23781785.535856236,24393184.980488494,1.0257087275347951
2018-05-10,23764639.566403404,24379282.609198328,1.0258637645682562
2018-05-11,23895524.879709173,24512523.100415982,1.0258206598855977
2018-05-14,23972952.740760397,24595476.837739393,1.025967768914863
2018-05-15,23946272.305658083,24561245.0039049,1.0256813540912382
2018-05-16,23936059.21162759,24553516.15614894,1.0257960986418935
2018-05-17,23925049.68678759,24543318.26523269,1.0258418931847206
2018-05-18,23969682.055015653,24590404.171783686,1.025896134764881
2018-05-21,24137747.84359463,24750208.792371683,1.025373574732225
2018-05-22,24011254.71650429,24621368.717356022,1.0254095010050586
2018-05-23,23995730.196443442,24594034.116259985,1.0249337659207896
2018-05-24,24052918.828410484,24658926.752482727,1.02519477691649
2018-05-25,24042374.741441842,24651355.87965914,1.0253294919809894
2018-05-28,24204505.967892185,24819987.5183398,1.0254283872293888
2018-05-29,24135234.099761672,24760090.883175675,1.0258898165574526
2018-05-30,23760769.788288783,24380157.55029065,1.02606766394863
2018-05-31,23897407.39260901,24507718.22920095,1.0255387886461984
2018-06-01,24014424.780995473,24636128.00823485,1.0258887411590796
2018-06-04,24151981.649124082,24774155.026327517,1.0257607589407058
2018-06-05,24293358.288508233,24911126.520797722,1.0254295114307732
2018-06-06,24333814.20153959,24954655.647974133,1.0255135278543905
2018-06-07,24439064.035019424,25059892.760574423,1.0254031301962054
2018-06-08,24314762.709054254,24941123.777608465,1.0257605256546867
2018-06-11,24269916.853469934,24899193.61390605,1.0259282618986865
2018-06-12,24208924.077087212,24836631.141385723,1.0259287468662273
2018-06-13,24244414.55224721,24868933.250469472,1.025759281457443
2018-06-14,23977852.54199704,24597660.28102102,1.0258491763571567
2018-06-15,24042761.624186534,24662267.864024397,1.0257668503111828
2018-06-19,23729153.225745004,24346263.658315785,1.0260064245318812
2018-06-20,23887137.270645853,24495696.15032807,1.0254764257762297
2018-06-21,23859518.663616363,24470254.619211446,1.0255971616278412
2018-06-22,23841210.11403391,24460252.686669815,1.0259652328751345
2018-06-25,23830145.469520684,24434493.578985367,1.025360655487297
2018-06-26,23814161.42461983,24411261.08697308,1.0250733020452254
2018-06-27,23779001.515606843,24373935.5617532,1.025019303092095
2018-06-28,23700556.841750216,24303667.066665325,1.0254470909245765
2018-06-29,24017991.399046317,24618704.78824498,1.0250109752817431
2018-07-02,23786279.739503767,24386959.421291873,1.0252532000954528
2018-07-03,23751219.987228177,24347115.708681583,1.0250890573946871
2018-07-04,23865432.16399852,24462601.56552975,1.0250223585907685
2018-07-05,23840551.213550035,24432090.59324921,1.024812319748839
2018-07-06,23818466.67168022,24415752.54455654,1.025076587889114
2018-07-09,23922222.336174823,24523056.65616258,1.0251161581706054
2018-07-10,24032057.897113714,24637308.13114082,1.0251851188366103
2018-07-11,23911927.249638755,24515184.347104784,1.0252282926076208
2018-07-12,24034623.471309945,24644352.69596523,1.0253687862172303
2018-07-13,24097684.322115112,24713569.56984744,1.0255578602283835
2018-07-16,23999730.9297407,24618878.79009061,1.0257981167439947
2018-07-17,24087007.29280518,24699214.72320486,1.025416500396151
2018-07-18,24120265.943642974,24736465.744374603,1.0255469737428011
2018-07-19,24095617.292136673,24708789.323680487,1.025447450634266
2018-07-20,24181054.959401518,24799290.091142893,1.0255669214093162
2018-07-23,24243438.687123068,24865750.894155603,1.0256693043863896
2018-07-24,24281016.7887148,24904884.10263752,1.0256936239265184
2018-07-25,24257474.98758963,24877993.675906807,1.0255805144036896
2018-07-26,24373556.21403997,24993175.314587474,1.0254217765805789
2018-07-27,24379831.17675133,25007800.223596387,1.0257577274548106
2018-07-30,24440156.49017031,25068202.735100634,1.0256973086560603
2018-07-31,24589298.91813344,25219528.85015884,1.025630252172852
2018-08-01,24663921.550105065,25295536.61998984,1.0256088663192364
2018-08-02,24503134.791038975,25129202.872225426,1.0255505300250567
